Orthogroup	GCA_000310125.2	644736333
OG0000233	lcl|AMXB01000001.1_prot_ENO83217.1_90	MCBBHCNB_02203
OG0000234	lcl|AMXB01000021.1_prot_ENO80037.1_2483	MCBBHCNB_01808
OG0000235	lcl|AMXB01000021.1_prot_ENO80032.1_2478	MCBBHCNB_01803
OG0000236	lcl|AMXB01000007.1_prot_ENO82087.1_1006	MCBBHCNB_02285
OG0000237	lcl|AMXB01000029.1_prot_ENO77788.1_3045, lcl|AMXB01000023.1_prot_ENO79336.1_2644	MCBBHCNB_03276
OG0000238	lcl|AMXB01000013.1_prot_ENO81224.1_1762	MCBBHCNB_01771
OG0000239	lcl|AMXB01000001.1_prot_ENO83194.1_67	MCBBHCNB_04003
OG0000240	lcl|AMXB01000006.1_prot_ENO82250.1_854, lcl|AMXB01000002.1_prot_ENO83033.1_293	MCBBHCNB_01479
OG0000242	lcl|AMXB01000006.1_prot_ENO82277.1_881	MCBBHCNB_00775
OG0000243	lcl|AMXB01000011.1_prot_ENO81498.1_1554	MCBBHCNB_04746
OG0000244	lcl|AMXB01000012.1_prot_ENO81328.1_1631	MCBBHCNB_04127
OG0000245	lcl|AMXB01000030.1_prot_ENO77557.1_3058, lcl|AMXB01000010.1_prot_ENO81710.1_1478	MCBBHCNB_01214
OG0000246	lcl|AMXB01000025.1_prot_ENO78763.1_2788	MCBBHCNB_01035, MCBBHCNB_00480, MCBBHCNB_00194
OG0000247	lcl|AMXB01000025.1_prot_ENO78762.1_2787	MCBBHCNB_01034, MCBBHCNB_00479, MCBBHCNB_00195
OG0000248	lcl|AMXB01000023.1_prot_ENO79287.1_2595	MCBBHCNB_02106
OG0000249	lcl|AMXB01000045.1_prot_ENO76001.1_3720	MCBBHCNB_02370
OG0000250	lcl|AMXB01000104.1_prot_ENO74374.1_4271	MCBBHCNB_01782
OG0000251	lcl|AMXB01000011.1_prot_ENO81512.1_1568	MCBBHCNB_04534, MCBBHCNB_02583
OG0000252	lcl|AMXB01000003.1_prot_ENO82727.1_369, lcl|AMXB01000072.1_prot_ENO74751.1_4179, lcl|AMXB01000007.1_prot_ENO82039.1_958	MCBBHCNB_04218
OG0000253	lcl|AMXB01000051.1_prot_ENO75550.1_3859	MCBBHCNB_04233, MCBBHCNB_04236
OG0000254	lcl|AMXB01000019.1_prot_ENO80650.1_2368, lcl|AMXB01000019.1_prot_ENO80648.1_2366, lcl|AMXB01000018.1_prot_ENO80697.1_2255	MCBBHCNB_03872
OG0000255	lcl|AMXB01000004.1_prot_ENO82652.1_611, lcl|AMXB01000003.1_prot_ENO82786.1_428	MCBBHCNB_01205
OG0000256	lcl|AMXB01000033.1_prot_ENO77179.1_3230, lcl|AMXB01000036.1_prot_ENO76812.1_3383, lcl|AMXB01000003.1_prot_ENO82742.1_384	MCBBHCNB_01191
OG0000257	lcl|AMXB01000008.1_prot_ENO81990.1_1218, lcl|AMXB01000049.1_prot_ENO75681.1_3820	MCBBHCNB_00397
OG0000259	lcl|AMXB01000061.1_prot_ENO75105.1_4033	MCBBHCNB_03430
OG0000260	lcl|AMXB01000029.1_prot_ENO77770.1_3027	MCBBHCNB_02634
OG0000261	lcl|AMXB01000015.1_prot_ENO81006.1_1978, lcl|AMXB01000032.1_prot_ENO77262.1_3196	MCBBHCNB_00383
OG0000262	lcl|AMXB01000027.1_prot_ENO78280.1_2916, lcl|AMXB01000092.1_prot_ENO74453.1_4255, lcl|AMXB01000037.1_prot_ENO76679.1_3418	MCBBHCNB_00174, MCBBHCNB_00407
OG0000263	lcl|AMXB01000001.1_prot_ENO83227.1_100, lcl|AMXB01000012.1_prot_ENO81337.1_1640, lcl|AMXB01000031.1_prot_ENO77415.1_3149	MCBBHCNB_02771
OG0000265	lcl|AMXB01000006.1_prot_ENO82233.1_837	MCBBHCNB_03034
OG0000266	lcl|AMXB01000051.1_prot_ENO75564.1_3873	MCBBHCNB_01557, MCBBHCNB_01029
OG0000267	lcl|AMXB01000034.1_prot_ENO77041.1_3276	MCBBHCNB_03986
OG0000268	lcl|AMXB01000013.1_prot_ENO81212.1_1750	MCBBHCNB_00812
OG0000269	lcl|AMXB01000013.1_prot_ENO81217.1_1755	MCBBHCNB_01764
OG0000270	lcl|AMXB01000013.1_prot_ENO81223.1_1761	MCBBHCNB_01770
OG0000272	lcl|AMXB01000017.1_prot_ENO80757.1_2154	MCBBHCNB_02924
OG0000273	lcl|AMXB01000004.1_prot_ENO82663.1_622	MCBBHCNB_01780
OG0000274	lcl|AMXB01000012.1_prot_ENO81374.1_1677, lcl|AMXB01000026.1_prot_ENO78514.1_2857	MCBBHCNB_04251
OG0000275	lcl|AMXB01000005.1_prot_ENO82389.1_684	MCBBHCNB_00711
OG0000276	lcl|AMXB01000010.1_prot_ENO81722.1_1490	MCBBHCNB_00848
OG0000277	lcl|AMXB01000040.1_prot_ENO76361.1_3566	MCBBHCNB_01342
OG0000278	lcl|AMXB01000013.1_prot_ENO81274.1_1812, lcl|AMXB01000009.1_prot_ENO81782.1_1273	MCBBHCNB_01218
OG0000283	lcl|AMXB01000009.1_prot_ENO81774.1_1265, lcl|AMXB01000030.1_prot_ENO77561.1_3062, lcl|AMXB01000001.1_prot_ENO83245.1_118	MCBBHCNB_01084
OG0000284	lcl|AMXB01000002.1_prot_ENO83035.1_295	MCBBHCNB_02740
OG0000285	lcl|AMXB01000002.1_prot_ENO83034.1_294	MCBBHCNB_02741
OG0000286	lcl|AMXB01000051.1_prot_ENO75553.1_3862	MCBBHCNB_00060, MCBBHCNB_01598, MCBBHCNB_02034
OG0000290	lcl|AMXB01000003.1_prot_ENO82855.1_497	MCBBHCNB_03682
OG0000292	lcl|AMXB01000037.1_prot_ENO76691.1_3430	MCBBHCNB_03670
OG0000293	lcl|AMXB01000063.1_prot_ENO75025.1_4064, lcl|AMXB01000110.1_prot_ENO74350.1_4277, lcl|AMXB01000017.1_prot_ENO80829.1_2226, lcl|AMXB01000089.1_prot_ENO74472.1_4248, lcl|AMXB01000022.1_prot_ENO79634.1_2571	MCBBHCNB_03792
OG0000295	lcl|AMXB01000053.1_prot_ENO75482.1_3924, lcl|AMXB01000019.1_prot_ENO80630.1_2348, lcl|AMXB01000004.1_prot_ENO82701.1_660, lcl|AMXB01000025.1_prot_ENO78722.1_2747	MCBBHCNB_01882
OG0000296	lcl|AMXB01000051.1_prot_ENO75569.1_3878	MCBBHCNB_02262
OG0000298	lcl|AMXB01000006.1_prot_ENO82235.1_839	MCBBHCNB_02950
OG0000299	lcl|AMXB01000006.1_prot_ENO82234.1_838	MCBBHCNB_02951
OG0000301	lcl|AMXB01000009.1_prot_ENO81793.1_1284	MCBBHCNB_04717, MCBBHCNB_04752
OG0000305	lcl|AMXB01000051.1_prot_ENO75559.1_3868	MCBBHCNB_01311
OG0000306	lcl|AMXB01000031.1_prot_ENO77406.1_3140	MCBBHCNB_01456, MCBBHCNB_03281, MCBBHCNB_01377
OG0000307	lcl|AMXB01000070.1_prot_ENO74814.1_4158, lcl|AMXB01000014.1_prot_ENO81101.1_1865	MCBBHCNB_04257
OG0000309	lcl|AMXB01000011.1_prot_ENO81524.1_1580	MCBBHCNB_02458
OG0000311	lcl|AMXB01000020.1_prot_ENO80545.1_2427	MCBBHCNB_00258
OG0000312	lcl|AMXB01000020.1_prot_ENO80550.1_2432	MCBBHCNB_04509
OG0000313	lcl|AMXB01000008.1_prot_ENO81939.1_1167	MCBBHCNB_04640
OG0000314	lcl|AMXB01000008.1_prot_ENO81948.1_1176	MCBBHCNB_00589
OG0000315	lcl|AMXB01000076.1_prot_ENO74644.1_4215	MCBBHCNB_02048
OG0000316	lcl|AMXB01000075.1_prot_ENO74655.1_4207	MCBBHCNB_00701
OG0000317	lcl|AMXB01000018.1_prot_ENO80696.1_2254	MCBBHCNB_01442
OG0000318	lcl|AMXB01000017.1_prot_ENO80795.1_2192	MCBBHCNB_00531
OG0000319	lcl|AMXB01000010.1_prot_ENO81620.1_1388	MCBBHCNB_02399
OG0000320	lcl|AMXB01000003.1_prot_ENO82812.1_454, lcl|AMXB01000009.1_prot_ENO81844.1_1335	MCBBHCNB_04757
OG0000321	lcl|AMXB01000008.1_prot_ENO81887.1_1115	MCBBHCNB_00291
OG0000322	lcl|AMXB01000008.1_prot_ENO81889.1_1117	MCBBHCNB_00293
OG0000323	lcl|AMXB01000003.1_prot_ENO82806.1_448	MCBBHCNB_00303
OG0000324	lcl|AMXB01000003.1_prot_ENO82803.1_445	MCBBHCNB_00311
OG0000326	lcl|AMXB01000009.1_prot_ENO81825.1_1316, lcl|AMXB01000064.1_prot_ENO74982.1_4073	MCBBHCNB_01394
OG0000327	lcl|AMXB01000003.1_prot_ENO82744.1_386	MCBBHCNB_00976
OG0000328	lcl|AMXB01000003.1_prot_ENO82747.1_389, lcl|AMXB01000020.1_prot_ENO80529.1_2411	MCBBHCNB_00979
OG0000329	lcl|AMXB01000004.1_prot_ENO82603.1_562	MCBBHCNB_01026
OG0000330	lcl|AMXB01000004.1_prot_ENO82635.1_594	MCBBHCNB_04430
OG0000331	lcl|AMXB01000004.1_prot_ENO82636.1_595	MCBBHCNB_04429
OG0000332	lcl|AMXB01000001.1_prot_ENO83163.1_36, lcl|AMXB01000004.1_prot_ENO82645.1_604	MCBBHCNB_01406
OG0000333	lcl|AMXB01000008.1_prot_ENO81895.1_1123	MCBBHCNB_01964
OG0000334	lcl|AMXB01000008.1_prot_ENO81896.1_1124	MCBBHCNB_01962
OG0000335	lcl|AMXB01000034.1_prot_ENO77065.1_3300	MCBBHCNB_03055
OG0000336	lcl|AMXB01000062.1_prot_ENO75066.1_4047	MCBBHCNB_02227
OG0000337	lcl|AMXB01000002.1_prot_ENO83087.1_347	MCBBHCNB_00567
OG0000338	lcl|AMXB01000009.1_prot_ENO81813.1_1304, lcl|AMXB01000012.1_prot_ENO81332.1_1635	MCBBHCNB_01005
OG0000339	lcl|AMXB01000009.1_prot_ENO81831.1_1322	MCBBHCNB_04183
OG0000340	lcl|AMXB01000009.1_prot_ENO81834.1_1325	MCBBHCNB_04184
OG0000341	lcl|AMXB01000017.1_prot_ENO80755.1_2152, lcl|AMXB01000014.1_prot_ENO81106.1_1870	MCBBHCNB_04624
OG0000342	lcl|AMXB01000017.1_prot_ENO80772.1_2169	MCBBHCNB_01253
OG0000343	lcl|AMXB01000012.1_prot_ENO81347.1_1650, lcl|AMXB01000003.1_prot_ENO82788.1_430	MCBBHCNB_00935
OG0000344	lcl|AMXB01000031.1_prot_ENO77382.1_3116	MCBBHCNB_01376
OG0000345	lcl|AMXB01000054.1_prot_ENO75434.1_3951	MCBBHCNB_01369
OG0000346	lcl|AMXB01000020.1_prot_ENO80528.1_2410, lcl|AMXB01000019.1_prot_ENO80639.1_2357	MCBBHCNB_00794
OG0000347	lcl|AMXB01000006.1_prot_ENO82341.1_945, lcl|AMXB01000003.1_prot_ENO82844.1_486	MCBBHCNB_04005
OG0000348	lcl|AMXB01000035.1_prot_ENO76919.1_3329	MCBBHCNB_00667
OG0000349	lcl|AMXB01000004.1_prot_ENO82665.1_624	MCBBHCNB_04465
OG0000351	lcl|AMXB01000008.1_prot_ENO81965.1_1193	MCBBHCNB_00960
OG0000353	lcl|AMXB01000076.1_prot_ENO74646.1_4217	MCBBHCNB_03898
OG0000354	lcl|AMXB01000074.1_prot_ENO74677.1_4192	MCBBHCNB_03896
OG0000355	lcl|AMXB01000012.1_prot_ENO81419.1_1722, lcl|AMXB01000048.1_prot_ENO75758.1_3808	MCBBHCNB_03895
OG0000356	lcl|AMXB01000002.1_prot_ENO82997.1_257, lcl|AMXB01000009.1_prot_ENO81777.1_1268	MCBBHCNB_00513
OG0000358	lcl|AMXB01000002.1_prot_ENO83062.1_322	MCBBHCNB_04401
OG0000359	lcl|AMXB01000015.1_prot_ENO81020.1_1992	MCBBHCNB_00803
OG0000360	lcl|AMXB01000003.1_prot_ENO82764.1_406	MCBBHCNB_03550
OG0000361	lcl|AMXB01000002.1_prot_ENO82935.1_195	MCBBHCNB_01622
OG0000362	lcl|AMXB01000002.1_prot_ENO82934.1_194	MCBBHCNB_01623
OG0000363	lcl|AMXB01000002.1_prot_ENO82933.1_193	MCBBHCNB_01624
OG0000364	lcl|AMXB01000002.1_prot_ENO82932.1_192	MCBBHCNB_01625
OG0000365	lcl|AMXB01000009.1_prot_ENO81784.1_1275, lcl|AMXB01000005.1_prot_ENO82453.1_748	MCBBHCNB_03257
OG0000366	lcl|AMXB01000005.1_prot_ENO82449.1_744	MCBBHCNB_03253
OG0000367	lcl|AMXB01000039.1_prot_ENO76463.1_3539	MCBBHCNB_03560
OG0000368	lcl|AMXB01000058.1_prot_ENO75231.1_4002	MCBBHCNB_03562
OG0000369	lcl|AMXB01000035.1_prot_ENO76952.1_3362, lcl|AMXB01000039.1_prot_ENO76464.1_3540	MCBBHCNB_03563
OG0000370	lcl|AMXB01000015.1_prot_ENO81002.1_1974, lcl|AMXB01000036.1_prot_ENO76795.1_3366	MCBBHCNB_01893
OG0000372	lcl|AMXB01000004.1_prot_ENO82592.1_551	MCBBHCNB_01674
OG0000373	lcl|AMXB01000039.1_prot_ENO76451.1_3527	MCBBHCNB_03215
OG0000374	lcl|AMXB01000001.1_prot_ENO83268.1_141	MCBBHCNB_01154
OG0000375	lcl|AMXB01000005.1_prot_ENO82477.1_772, lcl|AMXB01000012.1_prot_ENO81412.1_1715	MCBBHCNB_03607
OG0000376	lcl|AMXB01000001.1_prot_ENO83214.1_87	MCBBHCNB_02206
OG0000377	lcl|AMXB01000001.1_prot_ENO83215.1_88	MCBBHCNB_02205
OG0000378	lcl|AMXB01000001.1_prot_ENO83216.1_89	MCBBHCNB_02204
OG0000379	lcl|AMXB01000001.1_prot_ENO83218.1_91	MCBBHCNB_02202
OG0000380	lcl|AMXB01000021.1_prot_ENO80042.1_2488	MCBBHCNB_01811
OG0000381	lcl|AMXB01000021.1_prot_ENO80033.1_2479	MCBBHCNB_01804
OG0000382	lcl|AMXB01000021.1_prot_ENO80031.1_2477	MCBBHCNB_01802
OG0000383	lcl|AMXB01000021.1_prot_ENO80030.1_2476	MCBBHCNB_01801
OG0000384	lcl|AMXB01000021.1_prot_ENO80021.1_2467	MCBBHCNB_01791
OG0000385	lcl|AMXB01000021.1_prot_ENO80016.1_2462	MCBBHCNB_03100
OG0000386	lcl|AMXB01000007.1_prot_ENO82149.1_1068, lcl|AMXB01000028.1_prot_ENO78036.1_2984	MCBBHCNB_02940
OG0000387	lcl|AMXB01000002.1_prot_ENO83079.1_339	MCBBHCNB_03327
OG0000388	lcl|AMXB01000007.1_prot_ENO82185.1_1104	MCBBHCNB_01339
OG0000389	lcl|AMXB01000021.1_prot_ENO80071.1_2517	MCBBHCNB_01338
OG0000390	lcl|AMXB01000011.1_prot_ENO81466.1_1522	MCBBHCNB_01592
OG0000391	lcl|AMXB01000077.1_prot_ENO74626.1_4221	MCBBHCNB_03173
OG0000392	lcl|AMXB01000001.1_prot_ENO83209.1_82	MCBBHCNB_03334
OG0000395	lcl|AMXB01000029.1_prot_ENO77760.1_3017	MCBBHCNB_03817, MCBBHCNB_03914
OG0000396	lcl|AMXB01000022.1_prot_ENO79631.1_2568	MCBBHCNB_00469
OG0000397	lcl|AMXB01000017.1_prot_ENO80799.1_2196	MCBBHCNB_01340
OG0000398	lcl|AMXB01000001.1_prot_ENO83169.1_42	MCBBHCNB_02623
OG0000399	lcl|AMXB01000024.1_prot_ENO79014.1_2698, lcl|AMXB01000016.1_prot_ENO80857.1_2050	MCBBHCNB_03558
OG0000400	lcl|AMXB01000022.1_prot_ENO79620.1_2557	MCBBHCNB_00916
OG0000402	lcl|AMXB01000015.1_prot_ENO81008.1_1980	MCBBHCNB_00914
OG0000403	lcl|AMXB01000022.1_prot_ENO79619.1_2556	MCBBHCNB_00913
OG0000405	lcl|AMXB01000022.1_prot_ENO79608.1_2545	MCBBHCNB_04326
OG0000406	lcl|AMXB01000030.1_prot_ENO77592.1_3093, lcl|AMXB01000022.1_prot_ENO79589.1_2526	MCBBHCNB_00881
OG0000407	lcl|AMXB01000022.1_prot_ENO79588.1_2525, lcl|AMXB01000030.1_prot_ENO77595.1_3096	MCBBHCNB_00883
OG0000408	lcl|AMXB01000011.1_prot_ENO81561.1_1617	MCBBHCNB_00888
OG0000409	lcl|AMXB01000011.1_prot_ENO81560.1_1616	MCBBHCNB_00889
OG0000410	lcl|AMXB01000011.1_prot_ENO81559.1_1615	MCBBHCNB_00892
OG0000411	lcl|AMXB01000011.1_prot_ENO81558.1_1614	MCBBHCNB_00894
OG0000412	lcl|AMXB01000011.1_prot_ENO81557.1_1613	MCBBHCNB_00896
OG0000413	lcl|AMXB01000011.1_prot_ENO81556.1_1612	MCBBHCNB_00897
OG0000414	lcl|AMXB01000034.1_prot_ENO77042.1_3277	MCBBHCNB_00901
OG0000415	lcl|AMXB01000018.1_prot_ENO80675.1_2233	MCBBHCNB_00903
OG0000416	lcl|AMXB01000033.1_prot_ENO77208.1_3259	MCBBHCNB_04575
OG0000417	lcl|AMXB01000039.1_prot_ENO76468.1_3544	MCBBHCNB_02785
OG0000418	lcl|AMXB01000022.1_prot_ENO79624.1_2561	MCBBHCNB_01428
OG0000419	lcl|AMXB01000032.1_prot_ENO77281.1_3215	MCBBHCNB_01433
OG0000420	lcl|AMXB01000004.1_prot_ENO82610.1_569	MCBBHCNB_00823
OG0000421	lcl|AMXB01000004.1_prot_ENO82623.1_582	MCBBHCNB_00836
OG0000422	lcl|AMXB01000011.1_prot_ENO81438.1_1494	MCBBHCNB_04589
OG0000423	lcl|AMXB01000003.1_prot_ENO82753.1_395, lcl|AMXB01000001.1_prot_ENO83229.1_102	MCBBHCNB_00973
OG0000424	lcl|AMXB01000011.1_prot_ENO81499.1_1555	MCBBHCNB_04747
OG0000425	lcl|AMXB01000052.1_prot_ENO75511.1_3902	MCBBHCNB_04124
OG0000427	lcl|AMXB01000013.1_prot_ENO81289.1_1827	MCBBHCNB_01076
OG0000428	lcl|AMXB01000013.1_prot_ENO81290.1_1828	MCBBHCNB_01075
OG0000429	lcl|AMXB01000013.1_prot_ENO81291.1_1829	MCBBHCNB_01074
OG0000430	lcl|AMXB01000068.1_prot_ENO74855.1_4121	MCBBHCNB_01062
OG0000431	lcl|AMXB01000068.1_prot_ENO74864.1_4130	MCBBHCNB_01054
OG0000432	lcl|AMXB01000078.1_prot_ENO74603.1_4223	MCBBHCNB_01049
OG0000433	lcl|AMXB01000035.1_prot_ENO76923.1_3333	MCBBHCNB_03713
OG0000434	lcl|AMXB01000027.1_prot_ENO78234.1_2870	MCBBHCNB_03835
OG0000435	lcl|AMXB01000035.1_prot_ENO76927.1_3337, lcl|AMXB01000024.1_prot_ENO78995.1_2679	MCBBHCNB_03732
OG0000436	lcl|AMXB01000032.1_prot_ENO77257.1_3191, lcl|AMXB01000026.1_prot_ENO78497.1_2840	MCBBHCNB_03748
OG0000437	lcl|AMXB01000032.1_prot_ENO77256.1_3190	MCBBHCNB_03749
OG0000438	lcl|AMXB01000032.1_prot_ENO77255.1_3189	MCBBHCNB_03750
OG0000439	lcl|AMXB01000008.1_prot_ENO82001.1_1229, lcl|AMXB01000025.1_prot_ENO78747.1_2772, lcl|AMXB01000004.1_prot_ENO82674.1_633	MCBBHCNB_02608
OG0000440	lcl|AMXB01000039.1_prot_ENO76456.1_3532	MCBBHCNB_04170
OG0000441	lcl|AMXB01000001.1_prot_ENO83183.1_56	MCBBHCNB_02406
OG0000442	lcl|AMXB01000015.1_prot_ENO81029.1_2001, lcl|AMXB01000001.1_prot_ENO83177.1_50	MCBBHCNB_03373
OG0000443	lcl|AMXB01000005.1_prot_ENO82399.1_694	MCBBHCNB_03441
OG0000445	lcl|AMXB01000010.1_prot_ENO81673.1_1441	MCBBHCNB_04045
OG0000446	lcl|AMXB01000065.1_prot_ENO74956.1_4093	MCBBHCNB_04468
OG0000447	lcl|AMXB01000010.1_prot_ENO81657.1_1425	MCBBHCNB_03087
OG0000448	lcl|AMXB01000006.1_prot_ENO82221.1_825	MCBBHCNB_02281
OG0000449	lcl|AMXB01000029.1_prot_ENO77778.1_3035	MCBBHCNB_01639
OG0000450	lcl|AMXB01000007.1_prot_ENO82107.1_1026	MCBBHCNB_03683
OG0000451	lcl|AMXB01000030.1_prot_ENO77598.1_3099, lcl|AMXB01000030.1_prot_ENO77600.1_3101, lcl|AMXB01000007.1_prot_ENO82101.1_1020	MCBBHCNB_03918
OG0000452	lcl|AMXB01000001.1_prot_ENO83205.1_78	MCBBHCNB_04038
OG0000453	lcl|AMXB01000001.1_prot_ENO83204.1_77	MCBBHCNB_03425
OG0000454	lcl|AMXB01000001.1_prot_ENO83203.1_76	MCBBHCNB_03426
OG0000455	lcl|AMXB01000001.1_prot_ENO83201.1_74	MCBBHCNB_04041
OG0000456	lcl|AMXB01000007.1_prot_ENO82110.1_1029	MCBBHCNB_04042
OG0000458	lcl|AMXB01000039.1_prot_ENO76454.1_3530	MCBBHCNB_02189
OG0000459	lcl|AMXB01000002.1_prot_ENO82990.1_250	MCBBHCNB_00536
OG0000460	lcl|AMXB01000049.1_prot_ENO75671.1_3810, lcl|AMXB01000014.1_prot_ENO81165.1_1929	MCBBHCNB_02774
OG0000461	lcl|AMXB01000008.1_prot_ENO81995.1_1223, lcl|AMXB01000002.1_prot_ENO83001.1_261	MCBBHCNB_04206
OG0000463	lcl|AMXB01000011.1_prot_ENO81472.1_1528	MCBBHCNB_00260
OG0000464	lcl|AMXB01000011.1_prot_ENO81530.1_1586	MCBBHCNB_03420
OG0000465	lcl|AMXB01000012.1_prot_ENO81326.1_1629, lcl|AMXB01000018.1_prot_ENO80678.1_2236	MCBBHCNB_00540
OG0000466	lcl|AMXB01000015.1_prot_ENO81031.1_2003, lcl|AMXB01000018.1_prot_ENO80706.1_2264	MCBBHCNB_03881
OG0000467	lcl|AMXB01000008.1_prot_ENO81968.1_1196	MCBBHCNB_04576
OG0000468	lcl|AMXB01000008.1_prot_ENO81969.1_1197, lcl|AMXB01000011.1_prot_ENO81459.1_1515	MCBBHCNB_04587
OG0000469	lcl|AMXB01000017.1_prot_ENO80765.1_2162	MCBBHCNB_01243
OG0000470	lcl|AMXB01000031.1_prot_ENO77379.1_3113	MCBBHCNB_02687
OG0000471	lcl|AMXB01000003.1_prot_ENO82787.1_429	MCBBHCNB_01206
OG0000472	lcl|AMXB01000003.1_prot_ENO82773.1_415	MCBBHCNB_01201
OG0000473	lcl|AMXB01000051.1_prot_ENO75552.1_3861	MCBBHCNB_04446
OG0000474	lcl|AMXB01000022.1_prot_ENO79629.1_2566	MCBBHCNB_02089
OG0000475	lcl|AMXB01000016.1_prot_ENO80908.1_2101	MCBBHCNB_03330
OG0000476	lcl|AMXB01000013.1_prot_ENO81188.1_1726	MCBBHCNB_00818
OG0000477	lcl|AMXB01000035.1_prot_ENO76940.1_3350	MCBBHCNB_03738
OG0000478	lcl|AMXB01000035.1_prot_ENO76939.1_3349	MCBBHCNB_03737
OG0000479	lcl|AMXB01000007.1_prot_ENO82159.1_1078	MCBBHCNB_02620
OG0000480	lcl|AMXB01000058.1_prot_ENO75228.1_3999	MCBBHCNB_02232
OG0000481	lcl|AMXB01000058.1_prot_ENO75229.1_4000	MCBBHCNB_02233
OG0000483	lcl|AMXB01000040.1_prot_ENO76364.1_3569	MCBBHCNB_02210
OG0000484	lcl|AMXB01000040.1_prot_ENO76366.1_3571	MCBBHCNB_02209
OG0000485	lcl|AMXB01000040.1_prot_ENO76368.1_3573	MCBBHCNB_02207
OG0000487	lcl|AMXB01000003.1_prot_ENO82774.1_416	MCBBHCNB_00642
OG0000488	lcl|AMXB01000062.1_prot_ENO75076.1_4057, lcl|AMXB01000052.1_prot_ENO75520.1_3911	MCBBHCNB_00646
OG0000489	lcl|AMXB01000001.1_prot_ENO83237.1_110	MCBBHCNB_00552
OG0000490	lcl|AMXB01000001.1_prot_ENO83236.1_109	MCBBHCNB_03684
OG0000491	lcl|AMXB01000001.1_prot_ENO83235.1_108	MCBBHCNB_03685
OG0000492	lcl|AMXB01000001.1_prot_ENO83234.1_107	MCBBHCNB_03686
OG0000493	lcl|AMXB01000001.1_prot_ENO83233.1_106	MCBBHCNB_03687
OG0000494	lcl|AMXB01000010.1_prot_ENO81702.1_1470	MCBBHCNB_03222
OG0000495	lcl|AMXB01000039.1_prot_ENO76434.1_3510, lcl|AMXB01000065.1_prot_ENO74958.1_4095	MCBBHCNB_02301
OG0000496	lcl|AMXB01000032.1_prot_ENO77276.1_3210	MCBBHCNB_02918
OG0000498	lcl|AMXB01000014.1_prot_ENO81085.1_1849	MCBBHCNB_04497
OG0000499	lcl|AMXB01000027.1_prot_ENO78269.1_2905	MCBBHCNB_02686
OG0000500	lcl|AMXB01000013.1_prot_ENO81272.1_1810	MCBBHCNB_01079
OG0000501	lcl|AMXB01000013.1_prot_ENO81280.1_1818, lcl|AMXB01000013.1_prot_ENO81271.1_1809	MCBBHCNB_00743
OG0000502	lcl|AMXB01000003.1_prot_ENO82839.1_481, lcl|AMXB01000003.1_prot_ENO82840.1_482	MCBBHCNB_02274
OG0000503	lcl|AMXB01000013.1_prot_ENO81239.1_1777	MCBBHCNB_02263
OG0000504	lcl|AMXB01000008.1_prot_ENO81947.1_1175	MCBBHCNB_02265
OG0000505	lcl|AMXB01000005.1_prot_ENO82379.1_674	MCBBHCNB_04303
OG0000506	lcl|AMXB01000011.1_prot_ENO81552.1_1608	MCBBHCNB_03985
OG0000507	lcl|AMXB01000011.1_prot_ENO81547.1_1603	MCBBHCNB_01504
OG0000508	lcl|AMXB01000011.1_prot_ENO81546.1_1602	MCBBHCNB_01505
OG0000509	lcl|AMXB01000011.1_prot_ENO81545.1_1601	MCBBHCNB_01506
OG0000510	lcl|AMXB01000011.1_prot_ENO81544.1_1600	MCBBHCNB_01507
OG0000511	lcl|AMXB01000012.1_prot_ENO81415.1_1718, lcl|AMXB01000006.1_prot_ENO82215.1_819	MCBBHCNB_02390
OG0000512	lcl|AMXB01000013.1_prot_ENO81218.1_1756	MCBBHCNB_01765
OG0000513	lcl|AMXB01000013.1_prot_ENO81219.1_1757	MCBBHCNB_01766
OG0000514	lcl|AMXB01000013.1_prot_ENO81220.1_1758	MCBBHCNB_01767
OG0000515	lcl|AMXB01000013.1_prot_ENO81221.1_1759	MCBBHCNB_01768
OG0000516	lcl|AMXB01000013.1_prot_ENO81222.1_1760	MCBBHCNB_01769
OG0000517	lcl|AMXB01000013.1_prot_ENO81225.1_1763	MCBBHCNB_01772
OG0000518	lcl|AMXB01000013.1_prot_ENO81226.1_1764	MCBBHCNB_01773
OG0000519	lcl|AMXB01000013.1_prot_ENO81227.1_1765	MCBBHCNB_01774
OG0000520	lcl|AMXB01000013.1_prot_ENO81228.1_1766	MCBBHCNB_01775
OG0000521	lcl|AMXB01000034.1_prot_ENO77049.1_3284	MCBBHCNB_04456
OG0000522	lcl|AMXB01000010.1_prot_ENO81683.1_1451	MCBBHCNB_03295
OG0000523	lcl|AMXB01000010.1_prot_ENO81682.1_1450	MCBBHCNB_03296
OG0000524	lcl|AMXB01000010.1_prot_ENO81681.1_1449	MCBBHCNB_03297
OG0000525	lcl|AMXB01000010.1_prot_ENO81680.1_1448	MCBBHCNB_03298
OG0000526	lcl|AMXB01000010.1_prot_ENO81679.1_1447	MCBBHCNB_03308
OG0000527	lcl|AMXB01000010.1_prot_ENO81678.1_1446	MCBBHCNB_03309
OG0000528	lcl|AMXB01000010.1_prot_ENO81677.1_1445	MCBBHCNB_03310
OG0000529	lcl|AMXB01000010.1_prot_ENO81674.1_1442	MCBBHCNB_04291
OG0000531	lcl|AMXB01000029.1_prot_ENO77748.1_3005	MCBBHCNB_01302
