Orthogroup	2767802316	Reactor4-bin.4
OG0000403	GNJGOIBN_00637	CEKMHFBL_02394
OG0000404	GNJGOIBN_04307	CEKMHFBL_01000
OG0000405	GNJGOIBN_04063	CEKMHFBL_02628
OG0000406	GNJGOIBN_00609	CEKMHFBL_00196
OG0000407	GNJGOIBN_00611	CEKMHFBL_00198
OG0000408	GNJGOIBN_00617	CEKMHFBL_04037
OG0000409	GNJGOIBN_00618	CEKMHFBL_04036
OG0000410	GNJGOIBN_00621	CEKMHFBL_00207, CEKMHFBL_04033
OG0000411	GNJGOIBN_00623	CEKMHFBL_00209, CEKMHFBL_04031
OG0000412	GNJGOIBN_00625	CEKMHFBL_00211, CEKMHFBL_04029
OG0000413	GNJGOIBN_00626	CEKMHFBL_00212, CEKMHFBL_04028
OG0000414	GNJGOIBN_00630	CEKMHFBL_04024, CEKMHFBL_00215
OG0000415	GNJGOIBN_00632	CEKMHFBL_04022
OG0000416	GNJGOIBN_04282	CEKMHFBL_01981
OG0000417	GNJGOIBN_02495	CEKMHFBL_00329
OG0000418	GNJGOIBN_01165	CEKMHFBL_04049
OG0000419	GNJGOIBN_01170	CEKMHFBL_04044
OG0000420	GNJGOIBN_00542	CEKMHFBL_01449
OG0000422	GNJGOIBN_04296	CEKMHFBL_01011
OG0000423	GNJGOIBN_00693	CEKMHFBL_04017
OG0000424	GNJGOIBN_04414	CEKMHFBL_02490
OG0000425	GNJGOIBN_03847	CEKMHFBL_00055
OG0000426	GNJGOIBN_00558, GNJGOIBN_01582	CEKMHFBL_00955
OG0000427	GNJGOIBN_00796, GNJGOIBN_00825	CEKMHFBL_02113
OG0000428	GNJGOIBN_00824	CEKMHFBL_02114
OG0000429	GNJGOIBN_00823	CEKMHFBL_02115
OG0000430	GNJGOIBN_00782	CEKMHFBL_00003
OG0000431	GNJGOIBN_00774	CEKMHFBL_03830
OG0000432	GNJGOIBN_00769	CEKMHFBL_03833
OG0000433	GNJGOIBN_03438	CEKMHFBL_03566
OG0000434	GNJGOIBN_03551	CEKMHFBL_02959
OG0000435	GNJGOIBN_03450	CEKMHFBL_02916
OG0000436	GNJGOIBN_03466	CEKMHFBL_02078
OG0000437	GNJGOIBN_03467	CEKMHFBL_02077
OG0000438	GNJGOIBN_03468	CEKMHFBL_02076
OG0000439	GNJGOIBN_01124	CEKMHFBL_00723
OG0000440	GNJGOIBN_03891	CEKMHFBL_02894
OG0000441	GNJGOIBN_02102	CEKMHFBL_00740
OG0000442	GNJGOIBN_03098	CEKMHFBL_02745
OG0000444	GNJGOIBN_04376	CEKMHFBL_02135
OG0000445	GNJGOIBN_03764	CEKMHFBL_01273
OG0000446	GNJGOIBN_04180	CEKMHFBL_01654
OG0000447	GNJGOIBN_02823	CEKMHFBL_02663
OG0000448	GNJGOIBN_03501, GNJGOIBN_01968	CEKMHFBL_01608
OG0000449	GNJGOIBN_01373	CEKMHFBL_00681
OG0000450	GNJGOIBN_03400	CEKMHFBL_03968
OG0000451	GNJGOIBN_03631	CEKMHFBL_02984
OG0000452	GNJGOIBN_03751	CEKMHFBL_01265
OG0000453	GNJGOIBN_03151	CEKMHFBL_03583
OG0000454	GNJGOIBN_03152	CEKMHFBL_03584
OG0000455	GNJGOIBN_03760	CEKMHFBL_01269
OG0000456	GNJGOIBN_03755, GNJGOIBN_03761	CEKMHFBL_01270
OG0000457	GNJGOIBN_03061	CEKMHFBL_02939
OG0000457	GNJGOIBN_02813	CEKMHFBL_02332
OG0000458	GNJGOIBN_01876	CEKMHFBL_01536
OG0000459	GNJGOIBN_00266	CEKMHFBL_01523
OG0000460	GNJGOIBN_02484	CEKMHFBL_01409
OG0000461	GNJGOIBN_03928	CEKMHFBL_01707
OG0000462	GNJGOIBN_02198, GNJGOIBN_02221	CEKMHFBL_01135
OG0000463	GNJGOIBN_00032	CEKMHFBL_01639
OG0000464	GNJGOIBN_03146	CEKMHFBL_03578
OG0000465	GNJGOIBN_00271	CEKMHFBL_01945
OG0000466	GNJGOIBN_03598	CEKMHFBL_00583
OG0000467	GNJGOIBN_04283	CEKMHFBL_02514
OG0000468	GNJGOIBN_04294	CEKMHFBL_02516
OG0000469	GNJGOIBN_00966	CEKMHFBL_00966
OG0000470	GNJGOIBN_02386, GNJGOIBN_02397	CEKMHFBL_01774
OG0000471	GNJGOIBN_00931	CEKMHFBL_02207
OG0000472	GNJGOIBN_00926	CEKMHFBL_02202
OG0000473	GNJGOIBN_04158	CEKMHFBL_03493, CEKMHFBL_01391
OG0000474	GNJGOIBN_01766	CEKMHFBL_03610
OG0000475	GNJGOIBN_03056	CEKMHFBL_02838
OG0000476	GNJGOIBN_00537	CEKMHFBL_01454
OG0000477	GNJGOIBN_03456	CEKMHFBL_02910
OG0000478	GNJGOIBN_03455	CEKMHFBL_02911
OG0000479	GNJGOIBN_02317	CEKMHFBL_01189
OG0000480	GNJGOIBN_01919	CEKMHFBL_00624
OG0000481	GNJGOIBN_01920	CEKMHFBL_00623
OG0000482	GNJGOIBN_03285	CEKMHFBL_03477
OG0000483	GNJGOIBN_01897	CEKMHFBL_00657
OG0000484	GNJGOIBN_01896	CEKMHFBL_00658
OG0000485	GNJGOIBN_01870, GNJGOIBN_01895	CEKMHFBL_00659
OG0000486	GNJGOIBN_02335	CEKMHFBL_01522
OG0000487	GNJGOIBN_00368	CEKMHFBL_02879
OG0000488	GNJGOIBN_00371	CEKMHFBL_02875
OG0000489	GNJGOIBN_00283	CEKMHFBL_02717
OG0000490	GNJGOIBN_03401, GNJGOIBN_03180	CEKMHFBL_03260
OG0000491	GNJGOIBN_03179	CEKMHFBL_03259
OG0000492	GNJGOIBN_03178, GNJGOIBN_03403	CEKMHFBL_03258
OG0000493	GNJGOIBN_03404, GNJGOIBN_03177	CEKMHFBL_03257
OG0000494	GNJGOIBN_02952	CEKMHFBL_00249
OG0000495	GNJGOIBN_01988	CEKMHFBL_00676
OG0000496	GNJGOIBN_02654	CEKMHFBL_00851
OG0000497	GNJGOIBN_02029	CEKMHFBL_01083
OG0000498	GNJGOIBN_04211	CEKMHFBL_02297
OG0000499	GNJGOIBN_02396, GNJGOIBN_02385	CEKMHFBL_01775
OG0000500	GNJGOIBN_00799, GNJGOIBN_00830	CEKMHFBL_02107
OG0000501	GNJGOIBN_00466	CEKMHFBL_01938
OG0000502	GNJGOIBN_01961	CEKMHFBL_03703
OG0000503	GNJGOIBN_01950	CEKMHFBL_04108
OG0000504	GNJGOIBN_01952	CEKMHFBL_04110
OG0000505	GNJGOIBN_04040	CEKMHFBL_00978
OG0000506	GNJGOIBN_03697	CEKMHFBL_00228
OG0000507	GNJGOIBN_01238, GNJGOIBN_01234	CEKMHFBL_02941
OG0000508	GNJGOIBN_01235, GNJGOIBN_01239	CEKMHFBL_02942
OG0000509	GNJGOIBN_01240, GNJGOIBN_01236	CEKMHFBL_02943
OG0000510	GNJGOIBN_01241, GNJGOIBN_01237	CEKMHFBL_02944
OG0000511	GNJGOIBN_02085	CEKMHFBL_00756
OG0000512	GNJGOIBN_01458	CEKMHFBL_03204
OG0000513	GNJGOIBN_01459	CEKMHFBL_03205
OG0000514	GNJGOIBN_01460	CEKMHFBL_01259, CEKMHFBL_03206
OG0000515	GNJGOIBN_01461	CEKMHFBL_03207
OG0000516	GNJGOIBN_01462	CEKMHFBL_01257, CEKMHFBL_03208
OG0000517	GNJGOIBN_01465	CEKMHFBL_03211
OG0000518	GNJGOIBN_01466	CEKMHFBL_01253, CEKMHFBL_03212
OG0000519	GNJGOIBN_01467	CEKMHFBL_01252, CEKMHFBL_03213
OG0000520	GNJGOIBN_01468	CEKMHFBL_03214
OG0000521	GNJGOIBN_04168	CEKMHFBL_03089
OG0000522	GNJGOIBN_03011	CEKMHFBL_01798
OG0000523	GNJGOIBN_03022, GNJGOIBN_03012	CEKMHFBL_01799
OG0000524	GNJGOIBN_03023, GNJGOIBN_03013	CEKMHFBL_01800
OG0000525	GNJGOIBN_03014, GNJGOIBN_03024	CEKMHFBL_01801
OG0000526	GNJGOIBN_03015	CEKMHFBL_01802
OG0000527	GNJGOIBN_03016	CEKMHFBL_01803
OG0000528	GNJGOIBN_03017	CEKMHFBL_01804
OG0000529	GNJGOIBN_04006	CEKMHFBL_04269
OG0000530	GNJGOIBN_01026	CEKMHFBL_03099
OG0000531	GNJGOIBN_01024	CEKMHFBL_03498, CEKMHFBL_03101
OG0000532	GNJGOIBN_01010	CEKMHFBL_02023
OG0000533	GNJGOIBN_01007	CEKMHFBL_02020
OG0000534	GNJGOIBN_02358	CEKMHFBL_01898
OG0000535	GNJGOIBN_02329	CEKMHFBL_03114
OG0000536	GNJGOIBN_01927	CEKMHFBL_00616
OG0000537	GNJGOIBN_02383, GNJGOIBN_02394	CEKMHFBL_01777
OG0000538	GNJGOIBN_02380	CEKMHFBL_01780
OG0000539	GNJGOIBN_01571	CEKMHFBL_01683
OG0000540	GNJGOIBN_01228	CEKMHFBL_00392, CEKMHFBL_00157
OG0000541	GNJGOIBN_01227	CEKMHFBL_00391
OG0000542	GNJGOIBN_00489	CEKMHFBL_00696
OG0000543	GNJGOIBN_00487	CEKMHFBL_00699
OG0000544	GNJGOIBN_00485	CEKMHFBL_00701
OG0000545	GNJGOIBN_03741	CEKMHFBL_00118
OG0000546	GNJGOIBN_03745	CEKMHFBL_00122
OG0000547	GNJGOIBN_03746	CEKMHFBL_00123
OG0000548	GNJGOIBN_03072	CEKMHFBL_02421
OG0000549	GNJGOIBN_00555	CEKMHFBL_00952
OG0000550	GNJGOIBN_00556	CEKMHFBL_00953
OG0000551	GNJGOIBN_00438	CEKMHFBL_02622
OG0000552	GNJGOIBN_00545	CEKMHFBL_00943
OG0000553	GNJGOIBN_00569, GNJGOIBN_00546	CEKMHFBL_00944
OG0000554	GNJGOIBN_00548	CEKMHFBL_00946
OG0000555	GNJGOIBN_00549	CEKMHFBL_00947
OG0000556	GNJGOIBN_02403	CEKMHFBL_00715
OG0000557	GNJGOIBN_03846	CEKMHFBL_00056
OG0000558	GNJGOIBN_03839	CEKMHFBL_00063
OG0000559	GNJGOIBN_03838	CEKMHFBL_00064
OG0000560	GNJGOIBN_00910	CEKMHFBL_02140
OG0000561	GNJGOIBN_00270	CEKMHFBL_01944
OG0000562	GNJGOIBN_02387	CEKMHFBL_01773
OG0000563	GNJGOIBN_01935	CEKMHFBL_01725
OG0000564	GNJGOIBN_01934	CEKMHFBL_01724
OG0000565	GNJGOIBN_01046	CEKMHFBL_01629
OG0000566	GNJGOIBN_01047	CEKMHFBL_01630
OG0000567	GNJGOIBN_02795	CEKMHFBL_01431
OG0000568	GNJGOIBN_02917	CEKMHFBL_03655
OG0000569	GNJGOIBN_01820	CEKMHFBL_04178
OG0000570	GNJGOIBN_02909	CEKMHFBL_03647
OG0000571	GNJGOIBN_02271	CEKMHFBL_02846
OG0000572	GNJGOIBN_00945	CEKMHFBL_03063
OG0000573	GNJGOIBN_02344	CEKMHFBL_01061, CEKMHFBL_00774
OG0000574	GNJGOIBN_02438	CEKMHFBL_04130
OG0000575	GNJGOIBN_02234	CEKMHFBL_00762
OG0000576	GNJGOIBN_03018	CEKMHFBL_02835
OG0000577	GNJGOIBN_03101, GNJGOIBN_03230	CEKMHFBL_04217, CEKMHFBL_03920
OG0000578	GNJGOIBN_03768	CEKMHFBL_01277
OG0000579	GNJGOIBN_03709	CEKMHFBL_00240
OG0000580	GNJGOIBN_00289	CEKMHFBL_02683, CEKMHFBL_04239, CEKMHFBL_01910, CEKMHFBL_02257
OG0000582	GNJGOIBN_04092	CEKMHFBL_01971
OG0000583	GNJGOIBN_00494	CEKMHFBL_03409
OG0000584	GNJGOIBN_01754	CEKMHFBL_04232, CEKMHFBL_01912
OG0000585	GNJGOIBN_02963	CEKMHFBL_03797
OG0000586	GNJGOIBN_01078	CEKMHFBL_02391
OG0000587	GNJGOIBN_01573	CEKMHFBL_02024
OG0000588	GNJGOIBN_01575	CEKMHFBL_02026
OG0000589	GNJGOIBN_02803	CEKMHFBL_02347
OG0000590	GNJGOIBN_01175	CEKMHFBL_02367
OG0000591	GNJGOIBN_03105	CEKMHFBL_03907
OG0000592	GNJGOIBN_02218, GNJGOIBN_02195	CEKMHFBL_01132
OG0000593	GNJGOIBN_00327, GNJGOIBN_00325	CEKMHFBL_04203
OG0000593	GNJGOIBN_00349	CEKMHFBL_01851
OG0000594	GNJGOIBN_00694	CEKMHFBL_02715
OG0000597	GNJGOIBN_01190	CEKMHFBL_00633
OG0000599	GNJGOIBN_00017	CEKMHFBL_01317
OG0000602	GNJGOIBN_01135	CEKMHFBL_01462
OG0000603	GNJGOIBN_03912	CEKMHFBL_03558
OG0000604	GNJGOIBN_03911	CEKMHFBL_03559
OG0000605	GNJGOIBN_04228	CEKMHFBL_01298
OG0000606	GNJGOIBN_04227	CEKMHFBL_01299
OG0000607	GNJGOIBN_04225	CEKMHFBL_01301
OG0000608	GNJGOIBN_04222	CEKMHFBL_01304
OG0000609	GNJGOIBN_04221	CEKMHFBL_01305
OG0000610	GNJGOIBN_04220	CEKMHFBL_01306
OG0000611	GNJGOIBN_04219	CEKMHFBL_01307
OG0000612	GNJGOIBN_04217	CEKMHFBL_01309
OG0000613	GNJGOIBN_04216	CEKMHFBL_01310
OG0000614	GNJGOIBN_04215	CEKMHFBL_01311
OG0000615	GNJGOIBN_03559	CEKMHFBL_01284
OG0000616	GNJGOIBN_03558	CEKMHFBL_01283
OG0000617	GNJGOIBN_01427	CEKMHFBL_02215, CEKMHFBL_00811
OG0000618	GNJGOIBN_00657	CEKMHFBL_01237
OG0000619	GNJGOIBN_00658	CEKMHFBL_01236
OG0000620	GNJGOIBN_00659	CEKMHFBL_01235
OG0000621	GNJGOIBN_00578	CEKMHFBL_03928
OG0000622	GNJGOIBN_00518	CEKMHFBL_02273
OG0000623	GNJGOIBN_04357	CEKMHFBL_03868
OG0000624	GNJGOIBN_04356	CEKMHFBL_03867
OG0000625	GNJGOIBN_04352	CEKMHFBL_03863
OG0000626	GNJGOIBN_04351	CEKMHFBL_03862
OG0000627	GNJGOIBN_04350	CEKMHFBL_03861
OG0000628	GNJGOIBN_04349	CEKMHFBL_03860
OG0000629	GNJGOIBN_04348	CEKMHFBL_03859
OG0000630	GNJGOIBN_04346	CEKMHFBL_03857
OG0000631	GNJGOIBN_04345	CEKMHFBL_03856
OG0000632	GNJGOIBN_04344	CEKMHFBL_03855
OG0000633	GNJGOIBN_04342	CEKMHFBL_03854
OG0000634	GNJGOIBN_04341	CEKMHFBL_03853
OG0000635	GNJGOIBN_00319	CEKMHFBL_03851
OG0000636	GNJGOIBN_00313	CEKMHFBL_03850
OG0000637	GNJGOIBN_00252	CEKMHFBL_03668
OG0000638	GNJGOIBN_00253	CEKMHFBL_00105
OG0000639	GNJGOIBN_00254	CEKMHFBL_00106
OG0000640	GNJGOIBN_00255	CEKMHFBL_00107
OG0000641	GNJGOIBN_00256	CEKMHFBL_00108
OG0000642	GNJGOIBN_00257	CEKMHFBL_00109
OG0000643	GNJGOIBN_00260	CEKMHFBL_00112
OG0000644	GNJGOIBN_04300	CEKMHFBL_01007
OG0000645	GNJGOIBN_04301	CEKMHFBL_01006
OG0000646	GNJGOIBN_04302	CEKMHFBL_01005
OG0000647	GNJGOIBN_04303	CEKMHFBL_01004
OG0000648	GNJGOIBN_04304	CEKMHFBL_01003
OG0000649	GNJGOIBN_04305	CEKMHFBL_01002
OG0000650	GNJGOIBN_04306	CEKMHFBL_01001
OG0000651	GNJGOIBN_03572	CEKMHFBL_03822
OG0000652	GNJGOIBN_03577	CEKMHFBL_00825
OG0000653	GNJGOIBN_00022	CEKMHFBL_01506
OG0000654	GNJGOIBN_00023	CEKMHFBL_01505
OG0000655	GNJGOIBN_00025	CEKMHFBL_01503
OG0000656	GNJGOIBN_00026	CEKMHFBL_01502
OG0000657	GNJGOIBN_00027	CEKMHFBL_01501
OG0000658	GNJGOIBN_04094	CEKMHFBL_01969
OG0000659	GNJGOIBN_00656	CEKMHFBL_01238
OG0000660	GNJGOIBN_00655	CEKMHFBL_01239
OG0000661	GNJGOIBN_03711	CEKMHFBL_00245
OG0000662	GNJGOIBN_00062	CEKMHFBL_01493
OG0000663	GNJGOIBN_00066	CEKMHFBL_01490
OG0000664	GNJGOIBN_00067	CEKMHFBL_01489
OG0000665	GNJGOIBN_00068	CEKMHFBL_01488
OG0000666	GNJGOIBN_00074	CEKMHFBL_01484
OG0000667	GNJGOIBN_00076	CEKMHFBL_01482
OG0000668	GNJGOIBN_00084	CEKMHFBL_01479
OG0000669	GNJGOIBN_00088	CEKMHFBL_01475
OG0000670	GNJGOIBN_00060	CEKMHFBL_01495
OG0000671	GNJGOIBN_00209	CEKMHFBL_01671
OG0000672	GNJGOIBN_00210	CEKMHFBL_01670
OG0000673	GNJGOIBN_01139	CEKMHFBL_01466
OG0000674	GNJGOIBN_01137	CEKMHFBL_01464
OG0000675	GNJGOIBN_01136	CEKMHFBL_01463
OG0000676	GNJGOIBN_00697	CEKMHFBL_04015
OG0000677	GNJGOIBN_00698	CEKMHFBL_04014
OG0000678	GNJGOIBN_00700	CEKMHFBL_04012
OG0000679	GNJGOIBN_00701	CEKMHFBL_04011
OG0000680	GNJGOIBN_00702	CEKMHFBL_04010
OG0000681	GNJGOIBN_00703	CEKMHFBL_04009
OG0000682	GNJGOIBN_00704	CEKMHFBL_04008
OG0000683	GNJGOIBN_02265	CEKMHFBL_03111
OG0000684	GNJGOIBN_02261	CEKMHFBL_03108
OG0000685	GNJGOIBN_02260	CEKMHFBL_03107
OG0000686	GNJGOIBN_02259	CEKMHFBL_03106
OG0000687	GNJGOIBN_03583	CEKMHFBL_00568
OG0000688	GNJGOIBN_02258	CEKMHFBL_03105
OG0000689	GNJGOIBN_00710	CEKMHFBL_04002
OG0000690	GNJGOIBN_00711	CEKMHFBL_04001
OG0000691	GNJGOIBN_02267	CEKMHFBL_03112
OG0000692	GNJGOIBN_04146	CEKMHFBL_01400
OG0000693	GNJGOIBN_04144	CEKMHFBL_01402
OG0000694	GNJGOIBN_04143	CEKMHFBL_01403
OG0000695	GNJGOIBN_04140	CEKMHFBL_01406
OG0000696	GNJGOIBN_04176	CEKMHFBL_01658
OG0000698	GNJGOIBN_01145	CEKMHFBL_01471
OG0000699	GNJGOIBN_01147	CEKMHFBL_01473
OG0000700	GNJGOIBN_01569	CEKMHFBL_01681
OG0000701	GNJGOIBN_02977	CEKMHFBL_03783
OG0000702	GNJGOIBN_03914	CEKMHFBL_01720
OG0000703	GNJGOIBN_00299	CEKMHFBL_02247
OG0000704	GNJGOIBN_00297	CEKMHFBL_02249
OG0000705	GNJGOIBN_00296	CEKMHFBL_02250
OG0000706	GNJGOIBN_00728	CEKMHFBL_00091
OG0000707	GNJGOIBN_00724	CEKMHFBL_00093
OG0000708	GNJGOIBN_00721	CEKMHFBL_00096
OG0000709	GNJGOIBN_03328	CEKMHFBL_00276
OG0000710	GNJGOIBN_03903	CEKMHFBL_03564
OG0000711	GNJGOIBN_04079	CEKMHFBL_02644
OG0000712	GNJGOIBN_04075	CEKMHFBL_02640
OG0000713	GNJGOIBN_04074	CEKMHFBL_02639
OG0000714	GNJGOIBN_00381	CEKMHFBL_03070
OG0000715	GNJGOIBN_00382	CEKMHFBL_03069
OG0000716	GNJGOIBN_04323	CEKMHFBL_01019
OG0000717	GNJGOIBN_04328	CEKMHFBL_01023
OG0000718	GNJGOIBN_00560, GNJGOIBN_00977	CEKMHFBL_00957
OG0000719	GNJGOIBN_00562, GNJGOIBN_00975	CEKMHFBL_00959
OG0000720	GNJGOIBN_00678	CEKMHFBL_01216
OG0000721	GNJGOIBN_00677	CEKMHFBL_01217
OG0000722	GNJGOIBN_00676	CEKMHFBL_01218
OG0000723	GNJGOIBN_00675	CEKMHFBL_01219
OG0000724	GNJGOIBN_00674	CEKMHFBL_01220
OG0000725	GNJGOIBN_00673	CEKMHFBL_01221
OG0000726	GNJGOIBN_00670	CEKMHFBL_01224
OG0000727	GNJGOIBN_00669	CEKMHFBL_01225
OG0000728	GNJGOIBN_00668	CEKMHFBL_01226
OG0000729	GNJGOIBN_00667	CEKMHFBL_01227
OG0000730	GNJGOIBN_00666	CEKMHFBL_01228
OG0000731	GNJGOIBN_00665	CEKMHFBL_01229
OG0000732	GNJGOIBN_00662	CEKMHFBL_01232
OG0000733	GNJGOIBN_00661	CEKMHFBL_01233
OG0000734	GNJGOIBN_01377	CEKMHFBL_01684
OG0000735	GNJGOIBN_01376	CEKMHFBL_04098
OG0000736	GNJGOIBN_01375	CEKMHFBL_03752
OG0000737	GNJGOIBN_01374	CEKMHFBL_00680
OG0000738	GNJGOIBN_01372	CEKMHFBL_00682
OG0000739	GNJGOIBN_01371	CEKMHFBL_00683
OG0000740	GNJGOIBN_03070	CEKMHFBL_02423
OG0000741	GNJGOIBN_03071	CEKMHFBL_02422
OG0000742	GNJGOIBN_04193	CEKMHFBL_02798
OG0000743	GNJGOIBN_01098	CEKMHFBL_02497
OG0000744	GNJGOIBN_01097	CEKMHFBL_02498
OG0000745	GNJGOIBN_01096	CEKMHFBL_02500
OG0000746	GNJGOIBN_01095	CEKMHFBL_02501
OG0000747	GNJGOIBN_01094	CEKMHFBL_02502
OG0000748	GNJGOIBN_01093	CEKMHFBL_02503
OG0000749	GNJGOIBN_01090	CEKMHFBL_02505
OG0000750	GNJGOIBN_02319	CEKMHFBL_01191
OG0000751	GNJGOIBN_00290	CEKMHFBL_02256
OG0000752	GNJGOIBN_00515	CEKMHFBL_01665
OG0000753	GNJGOIBN_03348	CEKMHFBL_03379
OG0000754	GNJGOIBN_00378	CEKMHFBL_03073
OG0000755	GNJGOIBN_00379	CEKMHFBL_03072
OG0000756	GNJGOIBN_00380	CEKMHFBL_03071
OG0000757	GNJGOIBN_04198	CEKMHFBL_02804
OG0000758	GNJGOIBN_04174	CEKMHFBL_04170
OG0000759	GNJGOIBN_04173	CEKMHFBL_04169
OG0000760	GNJGOIBN_04172	CEKMHFBL_04168
OG0000761	GNJGOIBN_03854	CEKMHFBL_01983
OG0000762	GNJGOIBN_03855	CEKMHFBL_01984
OG0000763	GNJGOIBN_03856	CEKMHFBL_01985
OG0000764	GNJGOIBN_04190	CEKMHFBL_01644
OG0000765	GNJGOIBN_04189	CEKMHFBL_01645
OG0000766	GNJGOIBN_04188	CEKMHFBL_01646
OG0000767	GNJGOIBN_04187	CEKMHFBL_01647
OG0000768	GNJGOIBN_04186	CEKMHFBL_01648
OG0000769	GNJGOIBN_04185	CEKMHFBL_01649
OG0000770	GNJGOIBN_04184	CEKMHFBL_01650
OG0000771	GNJGOIBN_04179	CEKMHFBL_01655
OG0000772	GNJGOIBN_04178	CEKMHFBL_01656
OG0000773	GNJGOIBN_03607	CEKMHFBL_00592
OG0000774	GNJGOIBN_03606	CEKMHFBL_00591
OG0000775	GNJGOIBN_00779	CEKMHFBL_03454
OG0000776	GNJGOIBN_00778	CEKMHFBL_03453
OG0000777	GNJGOIBN_03604	CEKMHFBL_00589
OG0000778	GNJGOIBN_03603	CEKMHFBL_00588
OG0000779	GNJGOIBN_03602	CEKMHFBL_00587
OG0000780	GNJGOIBN_03601	CEKMHFBL_00586
OG0000781	GNJGOIBN_00682	CEKMHFBL_01212
OG0000782	GNJGOIBN_00681	CEKMHFBL_01213
OG0000783	GNJGOIBN_00680	CEKMHFBL_01214
OG0000784	GNJGOIBN_00679	CEKMHFBL_01215
OG0000786	GNJGOIBN_02904	CEKMHFBL_00710
OG0000787	GNJGOIBN_00242	CEKMHFBL_02818
OG0000788	GNJGOIBN_03902	CEKMHFBL_00047
OG0000789	GNJGOIBN_01932	CEKMHFBL_01722
OG0000790	GNJGOIBN_02355	CEKMHFBL_01901
OG0000791	GNJGOIBN_02354	CEKMHFBL_01902
OG0000792	GNJGOIBN_01937	CEKMHFBL_03876
OG0000793	GNJGOIBN_03772	CEKMHFBL_02752
OG0000795	GNJGOIBN_03240	CEKMHFBL_02211
OG0000796	GNJGOIBN_02539, GNJGOIBN_02538	CEKMHFBL_01573
OG0000797	GNJGOIBN_03270	CEKMHFBL_02361
OG0000798	GNJGOIBN_03268	CEKMHFBL_02363
OG0000799	GNJGOIBN_03267	CEKMHFBL_02364
OG0000800	GNJGOIBN_03266	CEKMHFBL_02365
OG0000801	GNJGOIBN_03265	CEKMHFBL_00167
OG0000802	GNJGOIBN_01196	CEKMHFBL_02739
OG0000803	GNJGOIBN_01197	CEKMHFBL_02738
OG0000804	GNJGOIBN_01198	CEKMHFBL_02737
OG0000805	GNJGOIBN_01199	CEKMHFBL_02736
OG0000806	GNJGOIBN_01200	CEKMHFBL_02735
OG0000807	GNJGOIBN_01201	CEKMHFBL_02734
OG0000808	GNJGOIBN_01202	CEKMHFBL_02733
OG0000809	GNJGOIBN_01203	CEKMHFBL_02732
OG0000810	GNJGOIBN_01358	CEKMHFBL_00695
OG0000811	GNJGOIBN_01359	CEKMHFBL_00694
OG0000812	GNJGOIBN_01362	CEKMHFBL_00692
OG0000813	GNJGOIBN_01363	CEKMHFBL_00691
OG0000814	GNJGOIBN_03774	CEKMHFBL_02753
OG0000815	GNJGOIBN_01911	CEKMHFBL_00646
OG0000816	GNJGOIBN_01913	CEKMHFBL_00644
OG0000817	GNJGOIBN_01915	CEKMHFBL_00642
OG0000818	GNJGOIBN_02990	CEKMHFBL_03770
OG0000819	GNJGOIBN_02989	CEKMHFBL_03771
OG0000820	GNJGOIBN_02988	CEKMHFBL_03772
OG0000821	GNJGOIBN_02986	CEKMHFBL_03774
OG0000822	GNJGOIBN_02985	CEKMHFBL_03775
OG0000823	GNJGOIBN_02984	CEKMHFBL_03776
OG0000824	GNJGOIBN_02982	CEKMHFBL_03778
OG0000825	GNJGOIBN_02981	CEKMHFBL_03779
OG0000826	GNJGOIBN_02980	CEKMHFBL_03780
OG0000827	GNJGOIBN_02979	CEKMHFBL_03781
OG0000828	GNJGOIBN_03283	CEKMHFBL_03479
OG0000829	GNJGOIBN_03371	CEKMHFBL_03473
OG0000830	GNJGOIBN_03372	CEKMHFBL_03472
OG0000831	GNJGOIBN_01588	CEKMHFBL_02727
OG0000832	GNJGOIBN_04337	CEKMHFBL_04167
OG0000833	GNJGOIBN_01589	CEKMHFBL_00043
OG0000835	GNJGOIBN_01404	CEKMHFBL_00029
OG0000836	GNJGOIBN_01399	CEKMHFBL_00026
OG0000837	GNJGOIBN_01397	CEKMHFBL_00024
OG0000838	GNJGOIBN_02944	CEKMHFBL_03884
OG0000840	GNJGOIBN_01596	CEKMHFBL_02227
OG0000841	GNJGOIBN_01595	CEKMHFBL_02228
OG0000842	GNJGOIBN_01594	CEKMHFBL_02229
OG0000843	GNJGOIBN_01143	CEKMHFBL_01469
OG0000844	GNJGOIBN_00881	CEKMHFBL_01930
OG0000845	GNJGOIBN_00493	CEKMHFBL_03408
OG0000846	GNJGOIBN_00491	CEKMHFBL_03406
OG0000847	GNJGOIBN_03303	CEKMHFBL_03462
OG0000848	GNJGOIBN_03327	CEKMHFBL_00302
OG0000849	GNJGOIBN_03326	CEKMHFBL_00301
OG0000850	GNJGOIBN_03324	CEKMHFBL_00298
OG0000851	GNJGOIBN_03322	CEKMHFBL_00295
OG0000852	GNJGOIBN_03626	CEKMHFBL_02979
OG0000853	GNJGOIBN_01889	CEKMHFBL_00665
OG0000854	GNJGOIBN_04152	CEKMHFBL_01393
OG0000855	GNJGOIBN_04155	CEKMHFBL_01396
OG0000856	GNJGOIBN_01744	CEKMHFBL_01397, CEKMHFBL_03339
OG0000857	GNJGOIBN_01855	CEKMHFBL_01551
OG0000858	GNJGOIBN_01517	CEKMHFBL_00517
OG0000859	GNJGOIBN_01516	CEKMHFBL_00518
OG0000860	GNJGOIBN_01514	CEKMHFBL_03948
