Orthogroup	2767802316	spades-bin.32
OG0000481	GNJGOIBN_01920	BBLLADNB_02552
OG0000482	GNJGOIBN_03285	BBLLADNB_02641
OG0000483	GNJGOIBN_01897	BBLLADNB_00690
OG0000484	GNJGOIBN_01896	BBLLADNB_00691
OG0000485	GNJGOIBN_01870, GNJGOIBN_01895	BBLLADNB_00692
OG0000486	GNJGOIBN_02335	BBLLADNB_03449, BBLLADNB_00097
OG0000487	GNJGOIBN_00368	BBLLADNB_01320
OG0000488	GNJGOIBN_00371	BBLLADNB_01316
OG0000489	GNJGOIBN_00283	BBLLADNB_00413
OG0000490	GNJGOIBN_03401, GNJGOIBN_03180	BBLLADNB_03346
OG0000491	GNJGOIBN_03402, GNJGOIBN_03179	BBLLADNB_03345
OG0000492	GNJGOIBN_03178, GNJGOIBN_03403	BBLLADNB_03344
OG0000493	GNJGOIBN_03404, GNJGOIBN_03177	BBLLADNB_03343
OG0000494	GNJGOIBN_02952	BBLLADNB_01775
OG0000495	GNJGOIBN_01988	BBLLADNB_03208
OG0000497	GNJGOIBN_02029, GNJGOIBN_02051	BBLLADNB_00935
OG0000498	GNJGOIBN_04211	BBLLADNB_02867
OG0000499	GNJGOIBN_02396	BBLLADNB_03560
OG0000500	GNJGOIBN_00799, GNJGOIBN_00830	BBLLADNB_03832
OG0000501	GNJGOIBN_00466	BBLLADNB_01157
OG0000502	GNJGOIBN_01961	BBLLADNB_00101
OG0000503	GNJGOIBN_01950	BBLLADNB_03293
OG0000504	GNJGOIBN_01952	BBLLADNB_03295
OG0000505	GNJGOIBN_04040	BBLLADNB_03864
OG0000506	GNJGOIBN_03697	BBLLADNB_01306
OG0000507	GNJGOIBN_01238, GNJGOIBN_01234	BBLLADNB_01311
OG0000508	GNJGOIBN_01235	BBLLADNB_01312
OG0000509	GNJGOIBN_01240, GNJGOIBN_01236	BBLLADNB_01313
OG0000510	GNJGOIBN_01237	BBLLADNB_01314
OG0000511	GNJGOIBN_02085	BBLLADNB_01216
OG0000512	GNJGOIBN_01458	BBLLADNB_00582
OG0000513	GNJGOIBN_01459	BBLLADNB_00581
OG0000514	GNJGOIBN_01460	BBLLADNB_00580
OG0000515	GNJGOIBN_01461	BBLLADNB_00579
OG0000516	GNJGOIBN_01462	BBLLADNB_00578
OG0000517	GNJGOIBN_01465	BBLLADNB_00575
OG0000518	GNJGOIBN_01466	BBLLADNB_00574
OG0000519	GNJGOIBN_01467	BBLLADNB_00573
OG0000520	GNJGOIBN_01468	BBLLADNB_00572
OG0000521	GNJGOIBN_04168	BBLLADNB_01926
OG0000522	GNJGOIBN_03011, GNJGOIBN_03021	BBLLADNB_02256
OG0000523	GNJGOIBN_03022	BBLLADNB_02255
OG0000524	GNJGOIBN_03023, GNJGOIBN_03013	BBLLADNB_02254
OG0000525	GNJGOIBN_03014, GNJGOIBN_03024	BBLLADNB_02253
OG0000526	GNJGOIBN_03015, GNJGOIBN_03034	BBLLADNB_02252
OG0000527	GNJGOIBN_03016	BBLLADNB_02251
OG0000528	GNJGOIBN_03017, GNJGOIBN_03036	BBLLADNB_02250
OG0000530	GNJGOIBN_01026	BBLLADNB_02488, BBLLADNB_00495
OG0000531	GNJGOIBN_01024	BBLLADNB_00493
OG0000532	GNJGOIBN_01010	BBLLADNB_02493
OG0000533	GNJGOIBN_01007	BBLLADNB_02494
OG0000534	GNJGOIBN_02358	BBLLADNB_03093
OG0000535	GNJGOIBN_02329	BBLLADNB_01338
OG0000536	GNJGOIBN_01927	BBLLADNB_03851
OG0000538	GNJGOIBN_02391	BBLLADNB_03894
OG0000539	GNJGOIBN_01571	BBLLADNB_03800
OG0000540	GNJGOIBN_01228	BBLLADNB_00030
OG0000541	GNJGOIBN_01227	BBLLADNB_00032
OG0000542	GNJGOIBN_00489	BBLLADNB_00524
OG0000543	GNJGOIBN_00487	BBLLADNB_00527
OG0000544	GNJGOIBN_00485	BBLLADNB_00530
OG0000545	GNJGOIBN_03741	BBLLADNB_00945
OG0000546	GNJGOIBN_03745	BBLLADNB_00949
OG0000547	GNJGOIBN_03746	BBLLADNB_00950
OG0000548	GNJGOIBN_03072	BBLLADNB_01646
OG0000549	GNJGOIBN_00555	BBLLADNB_03695
OG0000550	GNJGOIBN_00574, GNJGOIBN_00556	BBLLADNB_03694
OG0000551	GNJGOIBN_00438	BBLLADNB_01873
OG0000552	GNJGOIBN_00545, GNJGOIBN_00568	BBLLADNB_00738
OG0000553	GNJGOIBN_00569	BBLLADNB_00739
OG0000554	GNJGOIBN_00571, GNJGOIBN_00548	BBLLADNB_03576
OG0000555	GNJGOIBN_00549, GNJGOIBN_00572	BBLLADNB_03575
OG0000556	GNJGOIBN_02403	BBLLADNB_03040
OG0000557	GNJGOIBN_03846	BBLLADNB_02635
OG0000558	GNJGOIBN_03839	BBLLADNB_03683
OG0000559	GNJGOIBN_03838	BBLLADNB_03684
OG0000560	GNJGOIBN_00910	BBLLADNB_01917
OG0000561	GNJGOIBN_00270	BBLLADNB_01141
OG0000562	GNJGOIBN_02399, GNJGOIBN_02387	BBLLADNB_03557
OG0000563	GNJGOIBN_01935	BBLLADNB_01859
OG0000564	GNJGOIBN_01934	BBLLADNB_01860
OG0000565	GNJGOIBN_01046	BBLLADNB_00508
OG0000566	GNJGOIBN_01047	BBLLADNB_00509
OG0000567	GNJGOIBN_02795	BBLLADNB_01729
OG0000568	GNJGOIBN_02917	BBLLADNB_00257
OG0000569	GNJGOIBN_01820	BBLLADNB_03472
OG0000570	GNJGOIBN_02909	BBLLADNB_00297
OG0000571	GNJGOIBN_02271	BBLLADNB_03691
OG0000572	GNJGOIBN_00945	BBLLADNB_01940
OG0000573	GNJGOIBN_02344	BBLLADNB_00448
OG0000574	GNJGOIBN_02438	BBLLADNB_02609
OG0000575	GNJGOIBN_02234	BBLLADNB_02091
OG0000576	GNJGOIBN_03059, GNJGOIBN_03018	BBLLADNB_01478
OG0000577	GNJGOIBN_03101, GNJGOIBN_03230	BBLLADNB_03122
OG0000579	GNJGOIBN_03709	BBLLADNB_01147, BBLLADNB_01302
OG0000580	GNJGOIBN_00289	BBLLADNB_00418
OG0000581	GNJGOIBN_00071	BBLLADNB_00618
OG0000582	GNJGOIBN_04092	BBLLADNB_01537, BBLLADNB_00797
OG0000583	GNJGOIBN_00494	BBLLADNB_00519
OG0000585	GNJGOIBN_02963	BBLLADNB_02484
OG0000586	GNJGOIBN_01078	BBLLADNB_01967
OG0000587	GNJGOIBN_01573	BBLLADNB_03479
OG0000588	GNJGOIBN_01575	BBLLADNB_03477
OG0000590	GNJGOIBN_01175	BBLLADNB_01721, BBLLADNB_01135
OG0000591	GNJGOIBN_03105	BBLLADNB_01494
OG0000592	GNJGOIBN_02218, GNJGOIBN_02195	BBLLADNB_03899
OG0000593	GNJGOIBN_00327, GNJGOIBN_00325, GNJGOIBN_00349	BBLLADNB_01343
OG0000594	GNJGOIBN_00694	BBLLADNB_01344
OG0000597	GNJGOIBN_01190	BBLLADNB_00249
OG0000603	GNJGOIBN_03912	BBLLADNB_02990
OG0000604	GNJGOIBN_03911	BBLLADNB_02991
OG0000605	GNJGOIBN_04228	BBLLADNB_01663
OG0000606	GNJGOIBN_04227	BBLLADNB_01662
OG0000607	GNJGOIBN_04225	BBLLADNB_01660
OG0000608	GNJGOIBN_04222	BBLLADNB_01658
OG0000609	GNJGOIBN_04221	BBLLADNB_01657
OG0000610	GNJGOIBN_04220	BBLLADNB_01656
OG0000611	GNJGOIBN_04219	BBLLADNB_01655
OG0000612	GNJGOIBN_04217	BBLLADNB_02872
OG0000613	GNJGOIBN_04216	BBLLADNB_02871
OG0000614	GNJGOIBN_04215	BBLLADNB_02870
OG0000615	GNJGOIBN_03559	BBLLADNB_03119
OG0000616	GNJGOIBN_03558	BBLLADNB_03120
OG0000617	GNJGOIBN_01427	BBLLADNB_00024
OG0000618	GNJGOIBN_00657	BBLLADNB_03421
OG0000619	GNJGOIBN_00658	BBLLADNB_03422
OG0000620	GNJGOIBN_00659	BBLLADNB_03423
OG0000621	GNJGOIBN_00578	BBLLADNB_03696
OG0000622	GNJGOIBN_00518	BBLLADNB_02152
OG0000623	GNJGOIBN_04357	BBLLADNB_02761
OG0000624	GNJGOIBN_04356	BBLLADNB_02760
OG0000625	GNJGOIBN_04352	BBLLADNB_02756
OG0000626	GNJGOIBN_04351	BBLLADNB_02755
OG0000627	GNJGOIBN_04350	BBLLADNB_02754
OG0000628	GNJGOIBN_04349	BBLLADNB_03846
OG0000629	GNJGOIBN_04348	BBLLADNB_03847
OG0000630	GNJGOIBN_04346	BBLLADNB_02138
OG0000631	GNJGOIBN_04345	BBLLADNB_02139
OG0000632	GNJGOIBN_04344	BBLLADNB_02140
OG0000633	GNJGOIBN_04342	BBLLADNB_02142
OG0000634	GNJGOIBN_04341	BBLLADNB_02143
OG0000635	GNJGOIBN_00319	BBLLADNB_02145
OG0000636	GNJGOIBN_00313	BBLLADNB_03124
OG0000637	GNJGOIBN_00252	BBLLADNB_03264
OG0000638	GNJGOIBN_00253	BBLLADNB_03260
OG0000639	GNJGOIBN_00254	BBLLADNB_00437
OG0000640	GNJGOIBN_00255	BBLLADNB_00436
OG0000641	GNJGOIBN_00256	BBLLADNB_00435
OG0000642	GNJGOIBN_00257	BBLLADNB_00434
OG0000643	GNJGOIBN_00260	BBLLADNB_00431
OG0000644	GNJGOIBN_04300	BBLLADNB_01706
OG0000645	GNJGOIBN_04301	BBLLADNB_01705
OG0000646	GNJGOIBN_04302	BBLLADNB_01704
OG0000647	GNJGOIBN_04303	BBLLADNB_01703
OG0000648	GNJGOIBN_04304	BBLLADNB_01702
OG0000649	GNJGOIBN_04305	BBLLADNB_01701
OG0000650	GNJGOIBN_04306	BBLLADNB_01700
OG0000651	GNJGOIBN_03572	BBLLADNB_01123
OG0000652	GNJGOIBN_03577	BBLLADNB_01126
OG0000653	GNJGOIBN_00022	BBLLADNB_00591
OG0000654	GNJGOIBN_00023	BBLLADNB_00592
OG0000655	GNJGOIBN_00025	BBLLADNB_00595
OG0000656	GNJGOIBN_00026	BBLLADNB_00596
OG0000657	GNJGOIBN_00027	BBLLADNB_00597
OG0000658	GNJGOIBN_04094	BBLLADNB_00795
OG0000659	GNJGOIBN_00656	BBLLADNB_03420
OG0000660	GNJGOIBN_00655	BBLLADNB_03419
OG0000661	GNJGOIBN_03711	BBLLADNB_01300
OG0000662	GNJGOIBN_00062	BBLLADNB_00609
OG0000663	GNJGOIBN_00066	BBLLADNB_00613
OG0000664	GNJGOIBN_00067	BBLLADNB_00614
OG0000665	GNJGOIBN_00068	BBLLADNB_00615
OG0000666	GNJGOIBN_00074	BBLLADNB_02562
OG0000667	GNJGOIBN_00076	BBLLADNB_02560
OG0000668	GNJGOIBN_00084	BBLLADNB_02557
OG0000669	GNJGOIBN_00088	BBLLADNB_00198
OG0000670	GNJGOIBN_00060	BBLLADNB_03818, BBLLADNB_00607
OG0000671	GNJGOIBN_00209	BBLLADNB_03678
OG0000672	GNJGOIBN_00210	BBLLADNB_03679
OG0000673	GNJGOIBN_01139	BBLLADNB_01005
OG0000674	GNJGOIBN_01137	BBLLADNB_01003
OG0000675	GNJGOIBN_01136	BBLLADNB_01002
OG0000676	GNJGOIBN_00697	BBLLADNB_02126
OG0000677	GNJGOIBN_00698	BBLLADNB_02125
OG0000678	GNJGOIBN_00700	BBLLADNB_03759
OG0000679	GNJGOIBN_00701	BBLLADNB_03758
OG0000680	GNJGOIBN_00702	BBLLADNB_03757
OG0000681	GNJGOIBN_00703	BBLLADNB_03756
OG0000682	GNJGOIBN_00704	BBLLADNB_03755
OG0000683	GNJGOIBN_02265	BBLLADNB_02841
OG0000684	GNJGOIBN_02261	BBLLADNB_02025
OG0000685	GNJGOIBN_02260	BBLLADNB_02024
OG0000686	GNJGOIBN_02259	BBLLADNB_02023
OG0000688	GNJGOIBN_02258	BBLLADNB_02022
OG0000689	GNJGOIBN_00710	BBLLADNB_03890
OG0000690	GNJGOIBN_00711	BBLLADNB_03891
OG0000691	GNJGOIBN_02267	BBLLADNB_02842
OG0000692	GNJGOIBN_04146	BBLLADNB_02793
OG0000693	GNJGOIBN_04144	BBLLADNB_02796
OG0000694	GNJGOIBN_04143	BBLLADNB_02797
OG0000695	GNJGOIBN_04140	BBLLADNB_02800
OG0000696	GNJGOIBN_04176	BBLLADNB_01355
OG0000698	GNJGOIBN_01145	BBLLADNB_01011
OG0000699	GNJGOIBN_01147	BBLLADNB_01014
OG0000700	GNJGOIBN_01569	BBLLADNB_01638
OG0000701	GNJGOIBN_02977	BBLLADNB_02101
OG0000702	GNJGOIBN_03914	BBLLADNB_02988
OG0000703	GNJGOIBN_00299	BBLLADNB_03239
OG0000704	GNJGOIBN_00297	BBLLADNB_03237
OG0000705	GNJGOIBN_00296	BBLLADNB_03236
OG0000706	GNJGOIBN_00728	BBLLADNB_00054
OG0000707	GNJGOIBN_00724	BBLLADNB_00051
OG0000708	GNJGOIBN_00721	BBLLADNB_00049
OG0000709	GNJGOIBN_03328	BBLLADNB_02498
OG0000710	GNJGOIBN_03903	BBLLADNB_01297
OG0000712	GNJGOIBN_04075	BBLLADNB_01075
OG0000713	GNJGOIBN_04074	BBLLADNB_01076
OG0000714	GNJGOIBN_00381	BBLLADNB_03147
OG0000715	GNJGOIBN_00382	BBLLADNB_03148
OG0000716	GNJGOIBN_04323	BBLLADNB_02199
OG0000717	GNJGOIBN_04328	BBLLADNB_02196
OG0000720	GNJGOIBN_00678	BBLLADNB_01471
OG0000721	GNJGOIBN_00677	BBLLADNB_01472
OG0000722	GNJGOIBN_00676	BBLLADNB_01473
OG0000723	GNJGOIBN_00675	BBLLADNB_01474
OG0000724	GNJGOIBN_00674	BBLLADNB_01475
OG0000725	GNJGOIBN_00673	BBLLADNB_01476
OG0000726	GNJGOIBN_00670	BBLLADNB_03322
OG0000727	GNJGOIBN_00669	BBLLADNB_03323
OG0000728	GNJGOIBN_00668	BBLLADNB_03324
OG0000729	GNJGOIBN_00667	BBLLADNB_03325
OG0000730	GNJGOIBN_00666	BBLLADNB_03326
OG0000731	GNJGOIBN_00665	BBLLADNB_03327
OG0000732	GNJGOIBN_00662	BBLLADNB_03330
OG0000733	GNJGOIBN_00661	BBLLADNB_03425
OG0000735	GNJGOIBN_01376	BBLLADNB_03570
OG0000736	GNJGOIBN_01375	BBLLADNB_03569
OG0000737	GNJGOIBN_01374	BBLLADNB_03568
OG0000738	GNJGOIBN_01372	BBLLADNB_03566
OG0000739	GNJGOIBN_01371	BBLLADNB_03193
OG0000740	GNJGOIBN_03070	BBLLADNB_01650
OG0000741	GNJGOIBN_03071	BBLLADNB_01649
OG0000742	GNJGOIBN_04193	BBLLADNB_01976
OG0000743	GNJGOIBN_01098	BBLLADNB_02781
OG0000744	GNJGOIBN_01097	BBLLADNB_02782
OG0000745	GNJGOIBN_01096	BBLLADNB_02783
OG0000746	GNJGOIBN_01095	BBLLADNB_02784
OG0000747	GNJGOIBN_01094	BBLLADNB_02785
OG0000748	GNJGOIBN_01093	BBLLADNB_02786
OG0000749	GNJGOIBN_01090	BBLLADNB_02788
OG0000751	GNJGOIBN_00290	BBLLADNB_00419
OG0000752	GNJGOIBN_00515	BBLLADNB_02155
OG0000753	GNJGOIBN_03348	BBLLADNB_01406
OG0000754	GNJGOIBN_00378	BBLLADNB_00806
OG0000755	GNJGOIBN_00379	BBLLADNB_03145
OG0000756	GNJGOIBN_00380	BBLLADNB_03146
OG0000757	GNJGOIBN_04198	BBLLADNB_01982
OG0000758	GNJGOIBN_04174	BBLLADNB_01794
OG0000759	GNJGOIBN_04173	BBLLADNB_01793
OG0000760	GNJGOIBN_04172	BBLLADNB_01792
OG0000761	GNJGOIBN_03854	BBLLADNB_00925
OG0000762	GNJGOIBN_03855	BBLLADNB_00924
OG0000763	GNJGOIBN_03856	BBLLADNB_00923
OG0000764	GNJGOIBN_04190	BBLLADNB_01973
OG0000765	GNJGOIBN_04189	BBLLADNB_01972
OG0000766	GNJGOIBN_04188	BBLLADNB_01971
OG0000767	GNJGOIBN_04187	BBLLADNB_01970
OG0000768	GNJGOIBN_04186	BBLLADNB_02779
OG0000769	GNJGOIBN_04185	BBLLADNB_02778
OG0000770	GNJGOIBN_04184	BBLLADNB_02777
OG0000771	GNJGOIBN_04179	BBLLADNB_01352
OG0000772	GNJGOIBN_04178	BBLLADNB_01353
OG0000773	GNJGOIBN_03607	BBLLADNB_00872
OG0000774	GNJGOIBN_03606	BBLLADNB_00873
OG0000775	GNJGOIBN_00779	BBLLADNB_00859
OG0000776	GNJGOIBN_00778	BBLLADNB_00858
OG0000777	GNJGOIBN_03604	BBLLADNB_00875
OG0000778	GNJGOIBN_03603	BBLLADNB_00876
OG0000779	GNJGOIBN_03602	BBLLADNB_00877
OG0000780	GNJGOIBN_03601	BBLLADNB_00878
OG0000781	GNJGOIBN_00682	BBLLADNB_01466
OG0000782	GNJGOIBN_00681	BBLLADNB_01467
OG0000783	GNJGOIBN_00680	BBLLADNB_01469
OG0000784	GNJGOIBN_00679	BBLLADNB_01470
OG0000785	GNJGOIBN_02191	BBLLADNB_00017
OG0000786	GNJGOIBN_02904	BBLLADNB_00301
OG0000787	GNJGOIBN_00242	BBLLADNB_02432
OG0000788	GNJGOIBN_03902	BBLLADNB_01623
OG0000789	GNJGOIBN_01932	BBLLADNB_01862
OG0000790	GNJGOIBN_02355	BBLLADNB_03096
OG0000791	GNJGOIBN_02354	BBLLADNB_03097
OG0000792	GNJGOIBN_01937	BBLLADNB_01857
OG0000793	GNJGOIBN_03772	BBLLADNB_01433
OG0000795	GNJGOIBN_03240	BBLLADNB_00126
OG0000796	GNJGOIBN_02539, GNJGOIBN_02538	BBLLADNB_03887
OG0000798	GNJGOIBN_03268	BBLLADNB_02968
OG0000799	GNJGOIBN_03267	BBLLADNB_02970
OG0000800	GNJGOIBN_03266	BBLLADNB_02971
OG0000801	GNJGOIBN_03265	BBLLADNB_02972
OG0000802	GNJGOIBN_01196	BBLLADNB_00001
OG0000803	GNJGOIBN_01197	BBLLADNB_00002
OG0000804	GNJGOIBN_01198	BBLLADNB_00003
OG0000805	GNJGOIBN_01199	BBLLADNB_00004
OG0000806	GNJGOIBN_01200	BBLLADNB_00005
OG0000807	GNJGOIBN_01201	BBLLADNB_00006
OG0000808	GNJGOIBN_01202	BBLLADNB_00007
OG0000809	GNJGOIBN_01203	BBLLADNB_00008
OG0000810	GNJGOIBN_01358	BBLLADNB_03723
OG0000811	GNJGOIBN_01359	BBLLADNB_03722
OG0000812	GNJGOIBN_01362	BBLLADNB_03201
OG0000813	GNJGOIBN_01363	BBLLADNB_03200
OG0000814	GNJGOIBN_03774	BBLLADNB_01432
OG0000815	GNJGOIBN_01911	BBLLADNB_02728
OG0000816	GNJGOIBN_01913	BBLLADNB_02725
OG0000817	GNJGOIBN_01915	BBLLADNB_02723
OG0000818	GNJGOIBN_02990	BBLLADNB_02973
OG0000819	GNJGOIBN_02989	BBLLADNB_02974
OG0000820	GNJGOIBN_02988	BBLLADNB_02975
OG0000821	GNJGOIBN_02986	BBLLADNB_02977
OG0000822	GNJGOIBN_02985	BBLLADNB_02978
OG0000823	GNJGOIBN_02984	BBLLADNB_02108
OG0000824	GNJGOIBN_02982	BBLLADNB_02106
OG0000825	GNJGOIBN_02981	BBLLADNB_02105
OG0000826	GNJGOIBN_02980	BBLLADNB_02104
OG0000827	GNJGOIBN_02979	BBLLADNB_02103
OG0000828	GNJGOIBN_03283	BBLLADNB_02643
OG0000829	GNJGOIBN_03371	BBLLADNB_01212
OG0000830	GNJGOIBN_03372	BBLLADNB_01211
OG0000831	GNJGOIBN_01588	BBLLADNB_00022
OG0000832	GNJGOIBN_04337	BBLLADNB_01330
OG0000833	GNJGOIBN_01589	BBLLADNB_00214
OG0000835	GNJGOIBN_01404	BBLLADNB_00228
OG0000836	GNJGOIBN_01399	BBLLADNB_00231
OG0000837	GNJGOIBN_01397	BBLLADNB_00233
OG0000838	GNJGOIBN_02944	BBLLADNB_01865
OG0000840	GNJGOIBN_01596	BBLLADNB_01716
OG0000841	GNJGOIBN_01595	BBLLADNB_01714
OG0000842	GNJGOIBN_01594	BBLLADNB_03046
OG0000843	GNJGOIBN_01143	BBLLADNB_01009
OG0000844	GNJGOIBN_00881	BBLLADNB_03836
OG0000845	GNJGOIBN_00493	BBLLADNB_00520
OG0000846	GNJGOIBN_00491	BBLLADNB_00522
OG0000847	GNJGOIBN_03303	BBLLADNB_03628
OG0000848	GNJGOIBN_03327	BBLLADNB_02499
OG0000849	GNJGOIBN_03326	BBLLADNB_02500
OG0000850	GNJGOIBN_03324	BBLLADNB_02503
OG0000851	GNJGOIBN_03322	BBLLADNB_02507
OG0000852	GNJGOIBN_03626	BBLLADNB_03370
OG0000853	GNJGOIBN_01889	BBLLADNB_00698
OG0000854	GNJGOIBN_04152	BBLLADNB_03337
OG0000855	GNJGOIBN_04155	BBLLADNB_03333
OG0000857	GNJGOIBN_01855	BBLLADNB_02585
OG0000858	GNJGOIBN_01517	BBLLADNB_01597
OG0000859	GNJGOIBN_01516	BBLLADNB_01598
OG0000860	GNJGOIBN_01514	BBLLADNB_01600
OG0000861	GNJGOIBN_01513	BBLLADNB_01601
OG0000862	GNJGOIBN_01512	BBLLADNB_01602
OG0000863	GNJGOIBN_01511	BBLLADNB_01603
OG0000864	GNJGOIBN_01510	BBLLADNB_01604
OG0000865	GNJGOIBN_01509	BBLLADNB_01605
OG0000866	GNJGOIBN_01508	BBLLADNB_01606
OG0000867	GNJGOIBN_01507	BBLLADNB_01607
OG0000868	GNJGOIBN_01506	BBLLADNB_01608
OG0000869	GNJGOIBN_01505	BBLLADNB_01609
OG0000870	GNJGOIBN_01502, GNJGOIBN_01443	BBLLADNB_02513
OG0000871	GNJGOIBN_01500	BBLLADNB_02515
OG0000872	GNJGOIBN_01498	BBLLADNB_02517
OG0000873	GNJGOIBN_01493	BBLLADNB_02522
OG0000874	GNJGOIBN_01492	BBLLADNB_02523
OG0000875	GNJGOIBN_01491	BBLLADNB_02524
OG0000876	GNJGOIBN_01490	BBLLADNB_02902
OG0000877	GNJGOIBN_01489	BBLLADNB_02901
OG0000878	GNJGOIBN_01488	BBLLADNB_02900
OG0000879	GNJGOIBN_01485	BBLLADNB_02897
OG0000880	GNJGOIBN_02077	BBLLADNB_01032
OG0000881	GNJGOIBN_01125	BBLLADNB_03058
OG0000882	GNJGOIBN_02307	BBLLADNB_01561
OG0000883	GNJGOIBN_01940	BBLLADNB_01855
OG0000884	GNJGOIBN_02667	BBLLADNB_02466
OG0000885	GNJGOIBN_02668	BBLLADNB_02467
OG0000886	GNJGOIBN_02669	BBLLADNB_02468
OG0000887	GNJGOIBN_02670	BBLLADNB_02469
OG0000888	GNJGOIBN_02677	BBLLADNB_02747
OG0000889	GNJGOIBN_02678	BBLLADNB_02746
OG0000890	GNJGOIBN_02633	BBLLADNB_02738
OG0000891	GNJGOIBN_02634	BBLLADNB_02739
OG0000892	GNJGOIBN_02635	BBLLADNB_02740
OG0000893	GNJGOIBN_02645	BBLLADNB_02742
OG0000894	GNJGOIBN_01975	BBLLADNB_00111
OG0000895	GNJGOIBN_01974	BBLLADNB_00110
OG0000896	GNJGOIBN_01973	BBLLADNB_00109
OG0000897	GNJGOIBN_03423	BBLLADNB_00654
OG0000898	GNJGOIBN_02083	BBLLADNB_01214
OG0000899	GNJGOIBN_02081	BBLLADNB_02093
OG0000900	GNJGOIBN_04183	BBLLADNB_02776
OG0000901	GNJGOIBN_02318	BBLLADNB_03033
OG0000902	GNJGOIBN_00652	BBLLADNB_03763
OG0000903	GNJGOIBN_03148	BBLLADNB_01116
OG0000905	GNJGOIBN_00651	BBLLADNB_03762
OG0000906	GNJGOIBN_03804	BBLLADNB_03300
OG0000907	GNJGOIBN_03803	BBLLADNB_01836
OG0000910	GNJGOIBN_02516	BBLLADNB_01384
OG0000911	GNJGOIBN_02517	BBLLADNB_01383
OG0000912	GNJGOIBN_02518	BBLLADNB_01382
OG0000913	GNJGOIBN_02521	BBLLADNB_01380
OG0000914	GNJGOIBN_02523	BBLLADNB_01377
OG0000915	GNJGOIBN_02524	BBLLADNB_01376
OG0000916	GNJGOIBN_02525	BBLLADNB_01375
OG0000917	GNJGOIBN_02526	BBLLADNB_01374
OG0000918	GNJGOIBN_02527	BBLLADNB_01373
OG0000919	GNJGOIBN_02528	BBLLADNB_01372
OG0000920	GNJGOIBN_00365	BBLLADNB_01322
OG0000921	GNJGOIBN_00366	BBLLADNB_01321
OG0000923	GNJGOIBN_00641	BBLLADNB_03471
OG0000924	GNJGOIBN_00636	BBLLADNB_01969
OG0000925	GNJGOIBN_02804	BBLLADNB_01885
OG0000926	GNJGOIBN_04072	BBLLADNB_01077
OG0000927	GNJGOIBN_04071	BBLLADNB_01078
OG0000928	GNJGOIBN_04070	BBLLADNB_01079
OG0000929	GNJGOIBN_04069	BBLLADNB_01081
OG0000930	GNJGOIBN_04068	BBLLADNB_01082
OG0000931	GNJGOIBN_04067	BBLLADNB_01083
OG0000932	GNJGOIBN_04066	BBLLADNB_01084
OG0000933	GNJGOIBN_04065	BBLLADNB_01085
OG0000934	GNJGOIBN_04064	BBLLADNB_01086
OG0000935	GNJGOIBN_04062	BBLLADNB_01088
OG0000936	GNJGOIBN_04061	BBLLADNB_01089
OG0000937	GNJGOIBN_04060	BBLLADNB_01090
OG0000938	GNJGOIBN_04059	BBLLADNB_01091
OG0000939	GNJGOIBN_04058	BBLLADNB_01092
OG0000940	GNJGOIBN_04057	BBLLADNB_01093
OG0000941	GNJGOIBN_04056	BBLLADNB_01094
OG0000942	GNJGOIBN_00596	BBLLADNB_01759
OG0000943	GNJGOIBN_00597	BBLLADNB_01758
OG0000944	GNJGOIBN_00598	BBLLADNB_01757
OG0000945	GNJGOIBN_00599	BBLLADNB_01756
OG0000946	GNJGOIBN_00600	BBLLADNB_01755
OG0000947	GNJGOIBN_00601	BBLLADNB_01754
OG0000948	GNJGOIBN_00602	BBLLADNB_01753
OG0000949	GNJGOIBN_00603	BBLLADNB_01752
OG0000950	GNJGOIBN_00604	BBLLADNB_01751
OG0000951	GNJGOIBN_00605	BBLLADNB_03154
OG0000952	GNJGOIBN_00612	BBLLADNB_02388
OG0000953	GNJGOIBN_00619	BBLLADNB_02382
OG0000954	GNJGOIBN_00620	BBLLADNB_02381
OG0000955	GNJGOIBN_00629	BBLLADNB_03110
OG0000956	GNJGOIBN_00982	BBLLADNB_03787
OG0000957	GNJGOIBN_00653	BBLLADNB_03764
OG0000958	GNJGOIBN_00028	BBLLADNB_00602
OG0000959	GNJGOIBN_03734	BBLLADNB_00937
OG0000960	GNJGOIBN_00208	BBLLADNB_03676
OG0000961	GNJGOIBN_00741	BBLLADNB_00064
OG0000962	GNJGOIBN_00740	BBLLADNB_00063
OG0000963	GNJGOIBN_00739	BBLLADNB_00062
OG0000964	GNJGOIBN_00738	BBLLADNB_00061
OG0000965	GNJGOIBN_01151	BBLLADNB_01018
OG0000966	GNJGOIBN_01152	BBLLADNB_01020
OG0000967	GNJGOIBN_01153	BBLLADNB_01021
OG0000968	GNJGOIBN_02039	BBLLADNB_01994
OG0000969	GNJGOIBN_01164	BBLLADNB_01025
OG0000970	GNJGOIBN_01167	BBLLADNB_03489
OG0000971	GNJGOIBN_01169	BBLLADNB_03487
OG0000972	GNJGOIBN_00538	BBLLADNB_00717
OG0000973	GNJGOIBN_00539	BBLLADNB_00718
OG0000974	GNJGOIBN_00540	BBLLADNB_00719
OG0000975	GNJGOIBN_00541	BBLLADNB_00720
OG0000988	GNJGOIBN_04297	BBLLADNB_01709
OG0000989	GNJGOIBN_00935	BBLLADNB_03175
OG0000990	GNJGOIBN_02958	BBLLADNB_02218
