Orthogroup	2687453699	spades-bin.32
OG0000428	PEBOPBNB_01809	BBLLADNB_03731
OG0000429	PEBOPBNB_01808	BBLLADNB_03732
OG0000430	PEBOPBNB_01794	BBLLADNB_02908
OG0000431	PEBOPBNB_01786	BBLLADNB_00854
OG0000432	PEBOPBNB_01781	BBLLADNB_00849
OG0000433	PEBOPBNB_02168	BBLLADNB_02012
OG0000434	PEBOPBNB_00557	BBLLADNB_02531
OG0000435	PEBOPBNB_02024	BBLLADNB_00095
OG0000436	PEBOPBNB_02009	BBLLADNB_00080
OG0000437	PEBOPBNB_02008	BBLLADNB_01784, BBLLADNB_00079
OG0000438	PEBOPBNB_02007	BBLLADNB_00078
OG0000439	PEBOPBNB_02686	BBLLADNB_03737
OG0000440	PEBOPBNB_00372	BBLLADNB_02803
OG0000441	PEBOPBNB_02824	BBLLADNB_01232
OG0000442	PEBOPBNB_00103	BBLLADNB_02882
OG0000443	PEBOPBNB_03012	BBLLADNB_00660
OG0000444	PEBOPBNB_01265	BBLLADNB_00390
OG0000445	PEBOPBNB_00333	BBLLADNB_01437
OG0000446	PEBOPBNB_01320	BBLLADNB_02773
OG0000447	PEBOPBNB_03036	BBLLADNB_02950
OG0000448	PEBOPBNB_02033	BBLLADNB_00104
OG0000449	PEBOPBNB_01709	BBLLADNB_03567
OG0000450	PEBOPBNB_02128	BBLLADNB_03298
OG0000452	PEBOPBNB_00327	BBLLADNB_03244
OG0000453	PEBOPBNB_02425	BBLLADNB_01119
OG0000454	PEBOPBNB_02424	BBLLADNB_01120
OG0000455	PEBOPBNB_00330	BBLLADNB_03241
OG0000456	PEBOPBNB_00331	BBLLADNB_01439
OG0000458	PEBOPBNB_03176	BBLLADNB_03535
OG0000459	PEBOPBNB_00764	BBLLADNB_00425
OG0000460	PEBOPBNB_00897	BBLLADNB_00189
OG0000461	PEBOPBNB_02156	BBLLADNB_02682
OG0000462	PEBOPBNB_02490	BBLLADNB_02424
OG0000463	PEBOPBNB_00629	BBLLADNB_01789
OG0000464	PEBOPBNB_02431	BBLLADNB_01113
OG0000465	PEBOPBNB_00707	BBLLADNB_00402
OG0000466	PEBOPBNB_00035	BBLLADNB_00881
OG0000467	PEBOPBNB_00797	BBLLADNB_03131
OG0000468	PEBOPBNB_00795	BBLLADNB_03133
OG0000469	PEBOPBNB_01373	BBLLADNB_02791
OG0000470	PEBOPBNB_03361	BBLLADNB_03559
OG0000471	PEBOPBNB_01632	BBLLADNB_02244
OG0000472	PEBOPBNB_01637	BBLLADNB_02813
OG0000473	PEBOPBNB_00986	BBLLADNB_01938
OG0000474	PEBOPBNB_03277	BBLLADNB_02693
OG0000475	PEBOPBNB_03042	BBLLADNB_02944
OG0000476	PEBOPBNB_00656	BBLLADNB_00716
OG0000477	PEBOPBNB_02018	BBLLADNB_00089
OG0000478	PEBOPBNB_02019	BBLLADNB_00090
OG0000479	PEBOPBNB_02751	BBLLADNB_03034
OG0000480	PEBOPBNB_03698	BBLLADNB_02551
OG0000481	PEBOPBNB_03697	BBLLADNB_02552
OG0000482	PEBOPBNB_00115	BBLLADNB_02641
OG0000483	PEBOPBNB_03727	BBLLADNB_00690
OG0000484	PEBOPBNB_03728	BBLLADNB_00691
OG0000485	PEBOPBNB_03729	BBLLADNB_00692
OG0000486	PEBOPBNB_02966	BBLLADNB_03449
OG0000486	PEBOPBNB_02026	BBLLADNB_00097
OG0000487	PEBOPBNB_01044	BBLLADNB_01320
OG0000488	PEBOPBNB_01040	BBLLADNB_01316
OG0000489	PEBOPBNB_00776	BBLLADNB_00413
OG0000490	PEBOPBNB_02977	BBLLADNB_03346
OG0000491	PEBOPBNB_02978	BBLLADNB_03345
OG0000492	PEBOPBNB_02979	BBLLADNB_03344
OG0000493	PEBOPBNB_02980	BBLLADNB_03343
OG0000494	PEBOPBNB_03255	BBLLADNB_01775
OG0000495	PEBOPBNB_01504	BBLLADNB_03208
OG0000497	PEBOPBNB_00310	BBLLADNB_00935
OG0000498	PEBOPBNB_01025	BBLLADNB_02867
OG0000499	PEBOPBNB_03362	BBLLADNB_03560
OG0000500	PEBOPBNB_01811	BBLLADNB_03832
OG0000501	PEBOPBNB_02215	BBLLADNB_01157
OG0000502	PEBOPBNB_02030	BBLLADNB_00101
OG0000503	PEBOPBNB_02123	BBLLADNB_03293
OG0000504	PEBOPBNB_02125	BBLLADNB_03295
OG0000505	PEBOPBNB_00428	BBLLADNB_03864
OG0000506	PEBOPBNB_01921	BBLLADNB_01306
OG0000507	PEBOPBNB_01926	BBLLADNB_01311
OG0000508	PEBOPBNB_01927	BBLLADNB_01312
OG0000509	PEBOPBNB_01928	BBLLADNB_01313
OG0000510	PEBOPBNB_01929	BBLLADNB_01314
OG0000511	PEBOPBNB_02840	BBLLADNB_01216
OG0000512	PEBOPBNB_01428	BBLLADNB_00582
OG0000513	PEBOPBNB_01429	BBLLADNB_00581
OG0000514	PEBOPBNB_01430	BBLLADNB_00580
OG0000515	PEBOPBNB_01431	BBLLADNB_00579
OG0000516	PEBOPBNB_01432	BBLLADNB_00578
OG0000517	PEBOPBNB_01435	BBLLADNB_00575
OG0000518	PEBOPBNB_01436	BBLLADNB_00574
OG0000519	PEBOPBNB_01437	BBLLADNB_00573
OG0000520	PEBOPBNB_01438	BBLLADNB_00572
OG0000521	PEBOPBNB_00998	BBLLADNB_01926
OG0000522	PEBOPBNB_03312	BBLLADNB_02256
OG0000523	PEBOPBNB_03313	BBLLADNB_02255
OG0000524	PEBOPBNB_03314	BBLLADNB_02254
OG0000525	PEBOPBNB_03315	BBLLADNB_02253
OG0000526	PEBOPBNB_03316	BBLLADNB_02252
OG0000527	PEBOPBNB_03317	BBLLADNB_02251
OG0000528	PEBOPBNB_03318	BBLLADNB_02250
OG0000530	PEBOPBNB_00199	BBLLADNB_02488
OG0000530	PEBOPBNB_00191	BBLLADNB_00495
OG0000531	PEBOPBNB_00193	BBLLADNB_00493
OG0000532	PEBOPBNB_00204	BBLLADNB_02493
OG0000533	PEBOPBNB_00205	BBLLADNB_02494
OG0000534	PEBOPBNB_03063	BBLLADNB_03093
OG0000535	PEBOPBNB_02588	BBLLADNB_01338
OG0000536	PEBOPBNB_03690	BBLLADNB_03851
OG0000538	PEBOPBNB_03367	BBLLADNB_03894
OG0000539	PEBOPBNB_01960	BBLLADNB_03800
OG0000540	PEBOPBNB_01700	BBLLADNB_00030
OG0000541	PEBOPBNB_01702	BBLLADNB_00032
OG0000542	PEBOPBNB_01231	BBLLADNB_00524
OG0000543	PEBOPBNB_01228	BBLLADNB_00527
OG0000544	PEBOPBNB_01225	BBLLADNB_00530
OG0000545	PEBOPBNB_00318	BBLLADNB_00945
OG0000546	PEBOPBNB_00322	BBLLADNB_00949
OG0000547	PEBOPBNB_00323	BBLLADNB_00950
OG0000548	PEBOPBNB_03506	BBLLADNB_01646
OG0000549	PEBOPBNB_00823	BBLLADNB_03695
OG0000550	PEBOPBNB_00824	BBLLADNB_03694
OG0000551	PEBOPBNB_01102	BBLLADNB_01873
OG0000552	PEBOPBNB_00678	BBLLADNB_00738
OG0000553	PEBOPBNB_00679	BBLLADNB_00739
OG0000554	PEBOPBNB_00680	BBLLADNB_03576
OG0000555	PEBOPBNB_00681	BBLLADNB_03575
OG0000556	PEBOPBNB_03110	BBLLADNB_03040
OG0000557	PEBOPBNB_01554	BBLLADNB_02635
OG0000558	PEBOPBNB_01561	BBLLADNB_03683
OG0000559	PEBOPBNB_01562	BBLLADNB_03684
OG0000560	PEBOPBNB_01656	BBLLADNB_01917
OG0000561	PEBOPBNB_00708	BBLLADNB_01141
OG0000562	PEBOPBNB_03359	BBLLADNB_03557
OG0000563	PEBOPBNB_02098	BBLLADNB_01859
OG0000564	PEBOPBNB_02097	BBLLADNB_01860
OG0000565	PEBOPBNB_00177	BBLLADNB_00508
OG0000566	PEBOPBNB_00176	BBLLADNB_00509
OG0000567	PEBOPBNB_02080	BBLLADNB_01729
OG0000568	PEBOPBNB_02295	BBLLADNB_00257
OG0000569	PEBOPBNB_01620	BBLLADNB_03472
OG0000570	PEBOPBNB_02303	BBLLADNB_00297
OG0000571	PEBOPBNB_02682	BBLLADNB_03691
OG0000572	PEBOPBNB_00984	BBLLADNB_01940
OG0000573	PEBOPBNB_03346	BBLLADNB_00448
OG0000574	PEBOPBNB_02575	BBLLADNB_02609
OG0000575	PEBOPBNB_02845	BBLLADNB_02091
OG0000576	PEBOPBNB_03045	BBLLADNB_01478
OG0000577	PEBOPBNB_00044	BBLLADNB_03122
OG0000579	PEBOPBNB_00714	BBLLADNB_01147
OG0000579	PEBOPBNB_01917	BBLLADNB_01302
OG0000580	PEBOPBNB_00771	BBLLADNB_00418
OG0000581	PEBOPBNB_00876	BBLLADNB_00618
OG0000582	PEBOPBNB_02455	BBLLADNB_01537
OG0000582	PEBOPBNB_00965	BBLLADNB_00797
OG0000583	PEBOPBNB_01134	BBLLADNB_01390
OG0000583	PEBOPBNB_01236	BBLLADNB_00519
OG0000585	PEBOPBNB_01485	BBLLADNB_02484
OG0000586	PEBOPBNB_01612	BBLLADNB_01967
OG0000587	PEBOPBNB_01962	BBLLADNB_03479
OG0000588	PEBOPBNB_01964	BBLLADNB_03477
OG0000589	PEBOPBNB_01968	BBLLADNB_03716
OG0000590	PEBOPBNB_02072	BBLLADNB_01721
OG0000591	PEBOPBNB_03372, PEBOPBNB_02388	BBLLADNB_01494
OG0000592	PEBOPBNB_02487	BBLLADNB_03899
OG0000593	PEBOPBNB_02593	BBLLADNB_01343
OG0000594	PEBOPBNB_02594	BBLLADNB_01344
OG0000595	PEBOPBNB_02767	BBLLADNB_03418
OG0000596	PEBOPBNB_02769	BBLLADNB_03416
OG0000597	PEBOPBNB_03584	BBLLADNB_00249
OG0000603	PEBOPBNB_01903	BBLLADNB_02990
OG0000604	PEBOPBNB_01904	BBLLADNB_02991
OG0000605	PEBOPBNB_01010	BBLLADNB_01663
OG0000606	PEBOPBNB_01011	BBLLADNB_01662
OG0000607	PEBOPBNB_01013	BBLLADNB_01660
OG0000608	PEBOPBNB_01015	BBLLADNB_01658
OG0000609	PEBOPBNB_01016	BBLLADNB_01657
OG0000610	PEBOPBNB_01017	BBLLADNB_01656
OG0000611	PEBOPBNB_01018	BBLLADNB_01655
OG0000612	PEBOPBNB_01020	BBLLADNB_02872
OG0000613	PEBOPBNB_01021	BBLLADNB_02871
OG0000614	PEBOPBNB_01022	BBLLADNB_02870
OG0000615	PEBOPBNB_00047	BBLLADNB_03119
OG0000616	PEBOPBNB_00046	BBLLADNB_03120
OG0000617	PEBOPBNB_01695	BBLLADNB_00024
OG0000618	PEBOPBNB_03475	BBLLADNB_03421
OG0000619	PEBOPBNB_03474	BBLLADNB_03422
OG0000620	PEBOPBNB_03473	BBLLADNB_03423
OG0000621	PEBOPBNB_00822	BBLLADNB_03696
OG0000622	PEBOPBNB_00645	BBLLADNB_02152
OG0000623	PEBOPBNB_00848	BBLLADNB_02761
OG0000624	PEBOPBNB_00847	BBLLADNB_02760
OG0000625	PEBOPBNB_00843	BBLLADNB_02756
OG0000626	PEBOPBNB_00842	BBLLADNB_02755
OG0000627	PEBOPBNB_00841	BBLLADNB_02754
OG0000628	PEBOPBNB_00840	BBLLADNB_03846
OG0000629	PEBOPBNB_00839	BBLLADNB_03847
OG0000630	PEBOPBNB_00837	BBLLADNB_02138
OG0000631	PEBOPBNB_00836	BBLLADNB_02139
OG0000632	PEBOPBNB_00835	BBLLADNB_02140
OG0000633	PEBOPBNB_00833	BBLLADNB_02142
OG0000634	PEBOPBNB_00832	BBLLADNB_02143
OG0000635	PEBOPBNB_00830	BBLLADNB_02145
OG0000636	PEBOPBNB_00686	BBLLADNB_03124
OG0000637	PEBOPBNB_00689	BBLLADNB_03264
OG0000638	PEBOPBNB_00693	BBLLADNB_03260
OG0000639	PEBOPBNB_00694	BBLLADNB_00437
OG0000640	PEBOPBNB_00695	BBLLADNB_00436
OG0000641	PEBOPBNB_00696	BBLLADNB_00435
OG0000642	PEBOPBNB_00697	BBLLADNB_00434
OG0000643	PEBOPBNB_00700	BBLLADNB_00431
OG0000644	PEBOPBNB_01092	BBLLADNB_01706
OG0000645	PEBOPBNB_01091	BBLLADNB_01705
OG0000646	PEBOPBNB_01090	BBLLADNB_01704
OG0000647	PEBOPBNB_01089	BBLLADNB_01703
OG0000648	PEBOPBNB_01088	BBLLADNB_01702
OG0000649	PEBOPBNB_01087	BBLLADNB_01701
OG0000650	PEBOPBNB_01086	BBLLADNB_01700
OG0000651	PEBOPBNB_01886	BBLLADNB_01123
OG0000652	PEBOPBNB_01881	BBLLADNB_01126
OG0000653	PEBOPBNB_00854	BBLLADNB_00591
OG0000654	PEBOPBNB_00855	BBLLADNB_00592
OG0000655	PEBOPBNB_00858	BBLLADNB_00595
OG0000656	PEBOPBNB_00859	BBLLADNB_00596
OG0000657	PEBOPBNB_00860	BBLLADNB_00597
OG0000658	PEBOPBNB_00963	BBLLADNB_00795
OG0000659	PEBOPBNB_03476	BBLLADNB_03420
OG0000660	PEBOPBNB_03477	BBLLADNB_03419
OG0000661	PEBOPBNB_01915	BBLLADNB_01300
OG0000662	PEBOPBNB_00867	BBLLADNB_00609
OG0000663	PEBOPBNB_00871	BBLLADNB_00613
OG0000664	PEBOPBNB_00872	BBLLADNB_00614
OG0000665	PEBOPBNB_00873	BBLLADNB_00615
OG0000666	PEBOPBNB_00879	BBLLADNB_02562
OG0000667	PEBOPBNB_00881	BBLLADNB_02560
OG0000668	PEBOPBNB_00884	BBLLADNB_02557
OG0000669	PEBOPBNB_00888	BBLLADNB_00198
OG0000671	PEBOPBNB_00808	BBLLADNB_03678
OG0000672	PEBOPBNB_00807	BBLLADNB_03679
OG0000673	PEBOPBNB_01398	BBLLADNB_01005
OG0000674	PEBOPBNB_01396	BBLLADNB_01003
OG0000675	PEBOPBNB_01395	BBLLADNB_01002
OG0000676	PEBOPBNB_03428	BBLLADNB_02126
OG0000677	PEBOPBNB_03427	BBLLADNB_02125
OG0000678	PEBOPBNB_03425	BBLLADNB_03759
OG0000679	PEBOPBNB_03424	BBLLADNB_03758
OG0000680	PEBOPBNB_03423	BBLLADNB_03757
OG0000681	PEBOPBNB_03421	BBLLADNB_03756
OG0000682	PEBOPBNB_03420	BBLLADNB_03755
OG0000683	PEBOPBNB_02184	BBLLADNB_02841
OG0000684	PEBOPBNB_02181	BBLLADNB_02025
OG0000685	PEBOPBNB_02180	BBLLADNB_02024
OG0000686	PEBOPBNB_02179	BBLLADNB_02023
OG0000688	PEBOPBNB_02178	BBLLADNB_02022
OG0000689	PEBOPBNB_03414	BBLLADNB_03890
OG0000690	PEBOPBNB_03413	BBLLADNB_03891
OG0000691	PEBOPBNB_02185	BBLLADNB_02842
OG0000692	PEBOPBNB_00743	BBLLADNB_02793
OG0000693	PEBOPBNB_00746	BBLLADNB_02796
OG0000694	PEBOPBNB_00747	BBLLADNB_02797
OG0000695	PEBOPBNB_00750	BBLLADNB_02800
OG0000696	PEBOPBNB_01327	BBLLADNB_01355
OG0000697	PEBOPBNB_00002	BBLLADNB_00765
OG0000698	PEBOPBNB_01404	BBLLADNB_01011
OG0000699	PEBOPBNB_01407	BBLLADNB_01014
OG0000700	PEBOPBNB_01958	BBLLADNB_01638
OG0000701	PEBOPBNB_01472	BBLLADNB_02101
OG0000702	PEBOPBNB_01901	BBLLADNB_02988
OG0000703	PEBOPBNB_00928	BBLLADNB_03239
OG0000704	PEBOPBNB_00926	BBLLADNB_03237
OG0000705	PEBOPBNB_00925	BBLLADNB_03236
OG0000706	PEBOPBNB_01747	BBLLADNB_00054
OG0000707	PEBOPBNB_01744	BBLLADNB_00051
OG0000708	PEBOPBNB_01742	BBLLADNB_00049
OG0000709	PEBOPBNB_03655	BBLLADNB_02498
OG0000710	PEBOPBNB_01912	BBLLADNB_01297
OG0000712	PEBOPBNB_00461	BBLLADNB_01075
OG0000713	PEBOPBNB_00460	BBLLADNB_01076
OG0000714	PEBOPBNB_00977	BBLLADNB_03147
OG0000715	PEBOPBNB_00978	BBLLADNB_03148
OG0000716	PEBOPBNB_01068	BBLLADNB_02199
OG0000717	PEBOPBNB_01065	BBLLADNB_02196
OG0000720	PEBOPBNB_03452	BBLLADNB_01471
OG0000721	PEBOPBNB_03453	BBLLADNB_01472
OG0000722	PEBOPBNB_03454	BBLLADNB_01473
OG0000723	PEBOPBNB_03455	BBLLADNB_01474
OG0000724	PEBOPBNB_03456	BBLLADNB_01475
OG0000725	PEBOPBNB_03457	BBLLADNB_01476
OG0000726	PEBOPBNB_03462	BBLLADNB_03322
OG0000727	PEBOPBNB_03463	BBLLADNB_03323
OG0000728	PEBOPBNB_03464	BBLLADNB_03324
OG0000729	PEBOPBNB_03465	BBLLADNB_03325
OG0000730	PEBOPBNB_03466	BBLLADNB_03326
OG0000731	PEBOPBNB_03467	BBLLADNB_03327
OG0000732	PEBOPBNB_03470	BBLLADNB_03330
OG0000733	PEBOPBNB_03471	BBLLADNB_03425
OG0000735	PEBOPBNB_01712	BBLLADNB_03570
OG0000736	PEBOPBNB_01711	BBLLADNB_03569
OG0000737	PEBOPBNB_01710	BBLLADNB_03568
OG0000738	PEBOPBNB_01708	BBLLADNB_03566
OG0000739	PEBOPBNB_01707	BBLLADNB_03193
OG0000740	PEBOPBNB_03504	BBLLADNB_01650
OG0000741	PEBOPBNB_03505	BBLLADNB_01649
OG0000742	PEBOPBNB_01308	BBLLADNB_01976
OG0000743	PEBOPBNB_01383	BBLLADNB_02781
OG0000744	PEBOPBNB_01382	BBLLADNB_02782
OG0000745	PEBOPBNB_01381	BBLLADNB_02783
OG0000746	PEBOPBNB_01380	BBLLADNB_02784
OG0000747	PEBOPBNB_01379	BBLLADNB_02785
OG0000748	PEBOPBNB_01378	BBLLADNB_02786
OG0000749	PEBOPBNB_01376	BBLLADNB_02788
OG0000751	PEBOPBNB_00770	BBLLADNB_00419
OG0000752	PEBOPBNB_00642	BBLLADNB_02155
OG0000753	PEBOPBNB_03676	BBLLADNB_01406
OG0000754	PEBOPBNB_00974	BBLLADNB_00806
OG0000755	PEBOPBNB_00975	BBLLADNB_03145
OG0000756	PEBOPBNB_00976	BBLLADNB_03146
OG0000757	PEBOPBNB_01302	BBLLADNB_01982
OG0000758	PEBOPBNB_00624	BBLLADNB_01794
OG0000759	PEBOPBNB_00625	BBLLADNB_01793
OG0000760	PEBOPBNB_00626	BBLLADNB_01792
OG0000761	PEBOPBNB_00300	BBLLADNB_00925
OG0000762	PEBOPBNB_00299	BBLLADNB_00924
OG0000763	PEBOPBNB_00298	BBLLADNB_00923
OG0000764	PEBOPBNB_01310	BBLLADNB_01973
OG0000765	PEBOPBNB_01311	BBLLADNB_01972
OG0000766	PEBOPBNB_01312	BBLLADNB_01971
OG0000767	PEBOPBNB_01313	BBLLADNB_01970
OG0000768	PEBOPBNB_01314	BBLLADNB_02779
OG0000769	PEBOPBNB_01315	BBLLADNB_02778
OG0000770	PEBOPBNB_01316	BBLLADNB_02777
OG0000771	PEBOPBNB_01324	BBLLADNB_01352
OG0000772	PEBOPBNB_01325	BBLLADNB_01353
OG0000773	PEBOPBNB_00061	BBLLADNB_00872
OG0000774	PEBOPBNB_00060	BBLLADNB_00873
OG0000775	PEBOPBNB_01791	BBLLADNB_00859
OG0000776	PEBOPBNB_01790	BBLLADNB_00858
OG0000777	PEBOPBNB_00041	BBLLADNB_00875
OG0000778	PEBOPBNB_00040	BBLLADNB_00876
OG0000779	PEBOPBNB_00039	BBLLADNB_00877
OG0000780	PEBOPBNB_00038	BBLLADNB_00878
OG0000781	PEBOPBNB_03447	BBLLADNB_01466
OG0000782	PEBOPBNB_03448	BBLLADNB_01467
OG0000783	PEBOPBNB_03450	BBLLADNB_01469
OG0000784	PEBOPBNB_03451	BBLLADNB_01470
OG0000785	PEBOPBNB_01688	BBLLADNB_00017
OG0000786	PEBOPBNB_02307	BBLLADNB_00301
OG0000787	PEBOPBNB_01290	BBLLADNB_02432
OG0000788	PEBOPBNB_01543	BBLLADNB_01623
OG0000789	PEBOPBNB_02095	BBLLADNB_01862
OG0000790	PEBOPBNB_03066	BBLLADNB_03096
OG0000791	PEBOPBNB_03067	BBLLADNB_03097
OG0000792	PEBOPBNB_02100	BBLLADNB_01857
OG0000793	PEBOPBNB_00337	BBLLADNB_01433
OG0000795	PEBOPBNB_02054	BBLLADNB_00126
OG0000796	PEBOPBNB_02699	BBLLADNB_03887
OG0000798	PEBOPBNB_01454	BBLLADNB_02968
OG0000799	PEBOPBNB_01456	BBLLADNB_02970
OG0000800	PEBOPBNB_01457	BBLLADNB_02971
OG0000801	PEBOPBNB_01458	BBLLADNB_02972
OG0000802	PEBOPBNB_01718	BBLLADNB_00001
OG0000803	PEBOPBNB_01719	BBLLADNB_00002
OG0000804	PEBOPBNB_01720	BBLLADNB_00003
OG0000805	PEBOPBNB_01721	BBLLADNB_00004
OG0000806	PEBOPBNB_01722	BBLLADNB_00005
OG0000807	PEBOPBNB_01723	BBLLADNB_00006
OG0000808	PEBOPBNB_01724	BBLLADNB_00007
OG0000809	PEBOPBNB_01725	BBLLADNB_00008
OG0000810	PEBOPBNB_01671	BBLLADNB_03723
OG0000811	PEBOPBNB_01672	BBLLADNB_03722
OG0000812	PEBOPBNB_01674	BBLLADNB_03201
OG0000813	PEBOPBNB_01675	BBLLADNB_03200
OG0000814	PEBOPBNB_00338	BBLLADNB_01432
OG0000815	PEBOPBNB_03708	BBLLADNB_02728
OG0000816	PEBOPBNB_03705	BBLLADNB_02725
OG0000817	PEBOPBNB_03703	BBLLADNB_02723
OG0000818	PEBOPBNB_01459	BBLLADNB_02973
OG0000819	PEBOPBNB_01460	BBLLADNB_02974
OG0000820	PEBOPBNB_01461	BBLLADNB_02975
OG0000821	PEBOPBNB_01463	BBLLADNB_02977
OG0000822	PEBOPBNB_01464	BBLLADNB_02978
OG0000823	PEBOPBNB_01465	BBLLADNB_02108
OG0000824	PEBOPBNB_01467	BBLLADNB_02106
OG0000825	PEBOPBNB_01468	BBLLADNB_02105
OG0000826	PEBOPBNB_01469	BBLLADNB_02104
OG0000827	PEBOPBNB_01470	BBLLADNB_02103
OG0000828	PEBOPBNB_00113	BBLLADNB_02643
OG0000829	PEBOPBNB_00119	BBLLADNB_01212
OG0000830	PEBOPBNB_00120	BBLLADNB_01211
OG0000831	PEBOPBNB_01693	BBLLADNB_00022
OG0000832	PEBOPBNB_01055	BBLLADNB_01330
OG0000833	PEBOPBNB_03549	BBLLADNB_00214
OG0000834	PEBOPBNB_03560	BBLLADNB_00225
OG0000835	PEBOPBNB_03563	BBLLADNB_00228
OG0000836	PEBOPBNB_03566	BBLLADNB_00231
OG0000837	PEBOPBNB_03568	BBLLADNB_00233
OG0000838	PEBOPBNB_02092	BBLLADNB_01865
OG0000839	PEBOPBNB_03679	BBLLADNB_01403
OG0000840	PEBOPBNB_02067	BBLLADNB_01716
OG0000841	PEBOPBNB_02066	BBLLADNB_01714
OG0000842	PEBOPBNB_02065	BBLLADNB_03046
OG0000843	PEBOPBNB_01402	BBLLADNB_01009
OG0000844	PEBOPBNB_01257	BBLLADNB_03836
OG0000845	PEBOPBNB_01235	BBLLADNB_00520
OG0000846	PEBOPBNB_01233	BBLLADNB_00522
OG0000847	PEBOPBNB_00150	BBLLADNB_03628
OG0000848	PEBOPBNB_03654	BBLLADNB_02499
OG0000849	PEBOPBNB_03653	BBLLADNB_02500
OG0000850	PEBOPBNB_03650	BBLLADNB_02503
OG0000851	PEBOPBNB_03647	BBLLADNB_02507
OG0000852	PEBOPBNB_00380	BBLLADNB_03370
OG0000853	PEBOPBNB_03735	BBLLADNB_00698
OG0000854	PEBOPBNB_00733	BBLLADNB_03337
OG0000855	PEBOPBNB_00737	BBLLADNB_03333
OG0000857	PEBOPBNB_03190	BBLLADNB_02585
OG0000858	PEBOPBNB_02918	BBLLADNB_01597
OG0000859	PEBOPBNB_02919	BBLLADNB_01598
OG0000860	PEBOPBNB_02921	BBLLADNB_01600
OG0000861	PEBOPBNB_02922	BBLLADNB_01601
OG0000862	PEBOPBNB_02923	BBLLADNB_01602
OG0000863	PEBOPBNB_02924	BBLLADNB_01603
OG0000864	PEBOPBNB_02925	BBLLADNB_01604
OG0000865	PEBOPBNB_02926	BBLLADNB_01605
OG0000866	PEBOPBNB_02927	BBLLADNB_01606
OG0000867	PEBOPBNB_02928	BBLLADNB_01607
OG0000868	PEBOPBNB_02929	BBLLADNB_01608
OG0000869	PEBOPBNB_02930	BBLLADNB_01609
OG0000870	PEBOPBNB_02933	BBLLADNB_02513
OG0000871	PEBOPBNB_02935	BBLLADNB_02515
OG0000872	PEBOPBNB_02937	BBLLADNB_02517
OG0000873	PEBOPBNB_02942	BBLLADNB_02522
OG0000874	PEBOPBNB_02943	BBLLADNB_02523
OG0000875	PEBOPBNB_02944	BBLLADNB_02524
OG0000876	PEBOPBNB_02945	BBLLADNB_02902
OG0000877	PEBOPBNB_02946	BBLLADNB_02901
OG0000878	PEBOPBNB_02947	BBLLADNB_02900
OG0000879	PEBOPBNB_02950	BBLLADNB_02897
OG0000880	PEBOPBNB_02861	BBLLADNB_01032
OG0000881	PEBOPBNB_02788	BBLLADNB_03058
OG0000882	PEBOPBNB_02787	BBLLADNB_01561
OG0000883	PEBOPBNB_02102	BBLLADNB_01855
OG0000884	PEBOPBNB_02643	BBLLADNB_02466
OG0000885	PEBOPBNB_02642	BBLLADNB_02467
OG0000886	PEBOPBNB_02641	BBLLADNB_02468
OG0000887	PEBOPBNB_02640	BBLLADNB_02469
OG0000888	PEBOPBNB_02632	BBLLADNB_02747
OG0000889	PEBOPBNB_02631	BBLLADNB_02746
OG0000890	PEBOPBNB_02625	BBLLADNB_02738
OG0000891	PEBOPBNB_02624	BBLLADNB_02739
OG0000892	PEBOPBNB_02623	BBLLADNB_02740
OG0000893	PEBOPBNB_02621	BBLLADNB_02742
OG0000894	PEBOPBNB_02040	BBLLADNB_00111
OG0000895	PEBOPBNB_02039	BBLLADNB_00110
OG0000896	PEBOPBNB_02038	BBLLADNB_00109
OG0000897	PEBOPBNB_02991	BBLLADNB_00654
OG0000898	PEBOPBNB_02842	BBLLADNB_01214
OG0000899	PEBOPBNB_02843	BBLLADNB_02093
OG0000900	PEBOPBNB_01317	BBLLADNB_02776
OG0000901	PEBOPBNB_02750	BBLLADNB_03033
OG0000902	PEBOPBNB_03479	BBLLADNB_03763
OG0000903	PEBOPBNB_02428	BBLLADNB_01116
OG0000905	PEBOPBNB_03480	BBLLADNB_03762
OG0000906	PEBOPBNB_02130	BBLLADNB_03300
OG0000907	PEBOPBNB_02131	BBLLADNB_01836
OG0000910	PEBOPBNB_02356	BBLLADNB_01384
OG0000911	PEBOPBNB_02355	BBLLADNB_01383
OG0000912	PEBOPBNB_02354	BBLLADNB_01382
OG0000913	PEBOPBNB_02352	BBLLADNB_01380
OG0000914	PEBOPBNB_02349	BBLLADNB_01377
OG0000915	PEBOPBNB_02348	BBLLADNB_01376
OG0000916	PEBOPBNB_02347	BBLLADNB_01375
OG0000917	PEBOPBNB_02346	BBLLADNB_01374
OG0000918	PEBOPBNB_02345	BBLLADNB_01373
OG0000919	PEBOPBNB_02344	BBLLADNB_01372
OG0000920	PEBOPBNB_01046	BBLLADNB_01322
OG0000921	PEBOPBNB_01045	BBLLADNB_01321
OG0000923	PEBOPBNB_01619	BBLLADNB_03471
OG0000924	PEBOPBNB_01614	BBLLADNB_01969
OG0000925	PEBOPBNB_00158	BBLLADNB_01885
OG0000926	PEBOPBNB_00459	BBLLADNB_01077
OG0000927	PEBOPBNB_00458	BBLLADNB_01078
OG0000928	PEBOPBNB_00457	BBLLADNB_01079
OG0000929	PEBOPBNB_00455	BBLLADNB_01081
