Orthogroup	644736333	GCA_000310125.2
OG0000233	MCBBHCNB_02203	lcl|AMXB01000001.1_prot_ENO83217.1_90
OG0000234	MCBBHCNB_01808	lcl|AMXB01000021.1_prot_ENO80037.1_2483
OG0000235	MCBBHCNB_01803	lcl|AMXB01000021.1_prot_ENO80032.1_2478
OG0000236	MCBBHCNB_02285	lcl|AMXB01000007.1_prot_ENO82087.1_1006
OG0000237	MCBBHCNB_03276	lcl|AMXB01000029.1_prot_ENO77788.1_3045, lcl|AMXB01000023.1_prot_ENO79336.1_2644
OG0000238	MCBBHCNB_01771	lcl|AMXB01000013.1_prot_ENO81224.1_1762
OG0000239	MCBBHCNB_04003	lcl|AMXB01000001.1_prot_ENO83194.1_67
OG0000240	MCBBHCNB_01479	lcl|AMXB01000006.1_prot_ENO82250.1_854, lcl|AMXB01000002.1_prot_ENO83033.1_293
OG0000242	MCBBHCNB_00775	lcl|AMXB01000006.1_prot_ENO82277.1_881
OG0000243	MCBBHCNB_04746	lcl|AMXB01000011.1_prot_ENO81498.1_1554
OG0000244	MCBBHCNB_04127	lcl|AMXB01000012.1_prot_ENO81328.1_1631
OG0000245	MCBBHCNB_01214	lcl|AMXB01000030.1_prot_ENO77557.1_3058, lcl|AMXB01000010.1_prot_ENO81710.1_1478
OG0000246	MCBBHCNB_01035, MCBBHCNB_00480, MCBBHCNB_00194	lcl|AMXB01000025.1_prot_ENO78763.1_2788
OG0000247	MCBBHCNB_01034, MCBBHCNB_00479, MCBBHCNB_00195	lcl|AMXB01000025.1_prot_ENO78762.1_2787
OG0000248	MCBBHCNB_02106	lcl|AMXB01000023.1_prot_ENO79287.1_2595
OG0000249	MCBBHCNB_02370	lcl|AMXB01000045.1_prot_ENO76001.1_3720
OG0000250	MCBBHCNB_01782	lcl|AMXB01000104.1_prot_ENO74374.1_4271
OG0000251	MCBBHCNB_04534, MCBBHCNB_02583	lcl|AMXB01000011.1_prot_ENO81512.1_1568
OG0000252	MCBBHCNB_04218	lcl|AMXB01000003.1_prot_ENO82727.1_369, lcl|AMXB01000072.1_prot_ENO74751.1_4179, lcl|AMXB01000007.1_prot_ENO82039.1_958
OG0000253	MCBBHCNB_04233, MCBBHCNB_04236	lcl|AMXB01000051.1_prot_ENO75550.1_3859
OG0000254	MCBBHCNB_03872	lcl|AMXB01000019.1_prot_ENO80650.1_2368, lcl|AMXB01000019.1_prot_ENO80648.1_2366, lcl|AMXB01000018.1_prot_ENO80697.1_2255
OG0000255	MCBBHCNB_01205	lcl|AMXB01000004.1_prot_ENO82652.1_611, lcl|AMXB01000003.1_prot_ENO82786.1_428
OG0000256	MCBBHCNB_01191	lcl|AMXB01000033.1_prot_ENO77179.1_3230, lcl|AMXB01000036.1_prot_ENO76812.1_3383, lcl|AMXB01000003.1_prot_ENO82742.1_384
OG0000257	MCBBHCNB_00397	lcl|AMXB01000008.1_prot_ENO81990.1_1218, lcl|AMXB01000049.1_prot_ENO75681.1_3820
OG0000259	MCBBHCNB_03430	lcl|AMXB01000061.1_prot_ENO75105.1_4033
OG0000260	MCBBHCNB_02634	lcl|AMXB01000029.1_prot_ENO77770.1_3027
OG0000261	MCBBHCNB_00383	lcl|AMXB01000015.1_prot_ENO81006.1_1978, lcl|AMXB01000032.1_prot_ENO77262.1_3196
OG0000262	MCBBHCNB_00174, MCBBHCNB_00407	lcl|AMXB01000027.1_prot_ENO78280.1_2916, lcl|AMXB01000092.1_prot_ENO74453.1_4255, lcl|AMXB01000037.1_prot_ENO76679.1_3418
OG0000263	MCBBHCNB_02771	lcl|AMXB01000001.1_prot_ENO83227.1_100, lcl|AMXB01000012.1_prot_ENO81337.1_1640, lcl|AMXB01000031.1_prot_ENO77415.1_3149
OG0000265	MCBBHCNB_03034	lcl|AMXB01000006.1_prot_ENO82233.1_837
OG0000266	MCBBHCNB_01557, MCBBHCNB_01029	lcl|AMXB01000051.1_prot_ENO75564.1_3873
OG0000267	MCBBHCNB_03986	lcl|AMXB01000034.1_prot_ENO77041.1_3276
OG0000268	MCBBHCNB_00812	lcl|AMXB01000013.1_prot_ENO81212.1_1750
OG0000269	MCBBHCNB_01764	lcl|AMXB01000013.1_prot_ENO81217.1_1755
OG0000270	MCBBHCNB_01770	lcl|AMXB01000013.1_prot_ENO81223.1_1761
OG0000272	MCBBHCNB_02924	lcl|AMXB01000017.1_prot_ENO80757.1_2154
OG0000273	MCBBHCNB_01780	lcl|AMXB01000004.1_prot_ENO82663.1_622
OG0000274	MCBBHCNB_04251	lcl|AMXB01000012.1_prot_ENO81374.1_1677, lcl|AMXB01000026.1_prot_ENO78514.1_2857
OG0000275	MCBBHCNB_00711	lcl|AMXB01000005.1_prot_ENO82389.1_684
OG0000276	MCBBHCNB_00848	lcl|AMXB01000010.1_prot_ENO81722.1_1490
OG0000277	MCBBHCNB_01342	lcl|AMXB01000040.1_prot_ENO76361.1_3566
OG0000278	MCBBHCNB_01218	lcl|AMXB01000013.1_prot_ENO81274.1_1812, lcl|AMXB01000009.1_prot_ENO81782.1_1273
OG0000283	MCBBHCNB_01084	lcl|AMXB01000009.1_prot_ENO81774.1_1265, lcl|AMXB01000030.1_prot_ENO77561.1_3062, lcl|AMXB01000001.1_prot_ENO83245.1_118
OG0000284	MCBBHCNB_02740	lcl|AMXB01000002.1_prot_ENO83035.1_295
OG0000285	MCBBHCNB_02741	lcl|AMXB01000002.1_prot_ENO83034.1_294
OG0000286	MCBBHCNB_00060, MCBBHCNB_01598, MCBBHCNB_02034	lcl|AMXB01000051.1_prot_ENO75553.1_3862
OG0000290	MCBBHCNB_03682	lcl|AMXB01000003.1_prot_ENO82855.1_497
OG0000292	MCBBHCNB_03670	lcl|AMXB01000037.1_prot_ENO76691.1_3430
OG0000293	MCBBHCNB_03792	lcl|AMXB01000063.1_prot_ENO75025.1_4064, lcl|AMXB01000110.1_prot_ENO74350.1_4277, lcl|AMXB01000017.1_prot_ENO80829.1_2226, lcl|AMXB01000089.1_prot_ENO74472.1_4248, lcl|AMXB01000022.1_prot_ENO79634.1_2571
OG0000295	MCBBHCNB_01882	lcl|AMXB01000053.1_prot_ENO75482.1_3924, lcl|AMXB01000019.1_prot_ENO80630.1_2348, lcl|AMXB01000004.1_prot_ENO82701.1_660, lcl|AMXB01000025.1_prot_ENO78722.1_2747
OG0000296	MCBBHCNB_02262	lcl|AMXB01000051.1_prot_ENO75569.1_3878
OG0000298	MCBBHCNB_02950	lcl|AMXB01000006.1_prot_ENO82235.1_839
OG0000299	MCBBHCNB_02951	lcl|AMXB01000006.1_prot_ENO82234.1_838
OG0000301	MCBBHCNB_04717, MCBBHCNB_04752	lcl|AMXB01000009.1_prot_ENO81793.1_1284
OG0000305	MCBBHCNB_01311	lcl|AMXB01000051.1_prot_ENO75559.1_3868
OG0000306	MCBBHCNB_01456, MCBBHCNB_03281, MCBBHCNB_01377	lcl|AMXB01000031.1_prot_ENO77406.1_3140
OG0000307	MCBBHCNB_04257	lcl|AMXB01000070.1_prot_ENO74814.1_4158, lcl|AMXB01000014.1_prot_ENO81101.1_1865
OG0000309	MCBBHCNB_02458	lcl|AMXB01000011.1_prot_ENO81524.1_1580
OG0000311	MCBBHCNB_00258	lcl|AMXB01000020.1_prot_ENO80545.1_2427
OG0000312	MCBBHCNB_04509	lcl|AMXB01000020.1_prot_ENO80550.1_2432
OG0000313	MCBBHCNB_04640	lcl|AMXB01000008.1_prot_ENO81939.1_1167
OG0000314	MCBBHCNB_00589	lcl|AMXB01000008.1_prot_ENO81948.1_1176
OG0000315	MCBBHCNB_02048	lcl|AMXB01000076.1_prot_ENO74644.1_4215
OG0000316	MCBBHCNB_00701	lcl|AMXB01000075.1_prot_ENO74655.1_4207
OG0000317	MCBBHCNB_01442	lcl|AMXB01000018.1_prot_ENO80696.1_2254
OG0000318	MCBBHCNB_00531	lcl|AMXB01000017.1_prot_ENO80795.1_2192
OG0000319	MCBBHCNB_02399	lcl|AMXB01000010.1_prot_ENO81620.1_1388
OG0000320	MCBBHCNB_04757	lcl|AMXB01000003.1_prot_ENO82812.1_454, lcl|AMXB01000009.1_prot_ENO81844.1_1335
OG0000321	MCBBHCNB_00291	lcl|AMXB01000008.1_prot_ENO81887.1_1115
OG0000322	MCBBHCNB_00293	lcl|AMXB01000008.1_prot_ENO81889.1_1117
OG0000323	MCBBHCNB_00303	lcl|AMXB01000003.1_prot_ENO82806.1_448
OG0000324	MCBBHCNB_00311	lcl|AMXB01000003.1_prot_ENO82803.1_445
OG0000326	MCBBHCNB_01394	lcl|AMXB01000009.1_prot_ENO81825.1_1316, lcl|AMXB01000064.1_prot_ENO74982.1_4073
OG0000327	MCBBHCNB_00976	lcl|AMXB01000003.1_prot_ENO82744.1_386
OG0000328	MCBBHCNB_00979	lcl|AMXB01000003.1_prot_ENO82747.1_389, lcl|AMXB01000020.1_prot_ENO80529.1_2411
OG0000329	MCBBHCNB_01026	lcl|AMXB01000004.1_prot_ENO82603.1_562
OG0000330	MCBBHCNB_04430	lcl|AMXB01000004.1_prot_ENO82635.1_594
OG0000331	MCBBHCNB_04429	lcl|AMXB01000004.1_prot_ENO82636.1_595
OG0000332	MCBBHCNB_01406	lcl|AMXB01000001.1_prot_ENO83163.1_36, lcl|AMXB01000004.1_prot_ENO82645.1_604
OG0000333	MCBBHCNB_01964	lcl|AMXB01000008.1_prot_ENO81895.1_1123
OG0000334	MCBBHCNB_01962	lcl|AMXB01000008.1_prot_ENO81896.1_1124
OG0000335	MCBBHCNB_03055	lcl|AMXB01000034.1_prot_ENO77065.1_3300
OG0000336	MCBBHCNB_02227	lcl|AMXB01000062.1_prot_ENO75066.1_4047
OG0000337	MCBBHCNB_00567	lcl|AMXB01000002.1_prot_ENO83087.1_347
OG0000338	MCBBHCNB_01005	lcl|AMXB01000009.1_prot_ENO81813.1_1304, lcl|AMXB01000012.1_prot_ENO81332.1_1635
OG0000339	MCBBHCNB_04183	lcl|AMXB01000009.1_prot_ENO81831.1_1322
OG0000340	MCBBHCNB_04184	lcl|AMXB01000009.1_prot_ENO81834.1_1325
OG0000341	MCBBHCNB_04624	lcl|AMXB01000017.1_prot_ENO80755.1_2152, lcl|AMXB01000014.1_prot_ENO81106.1_1870
OG0000342	MCBBHCNB_01253	lcl|AMXB01000017.1_prot_ENO80772.1_2169
OG0000343	MCBBHCNB_00935	lcl|AMXB01000012.1_prot_ENO81347.1_1650, lcl|AMXB01000003.1_prot_ENO82788.1_430
OG0000344	MCBBHCNB_01376	lcl|AMXB01000031.1_prot_ENO77382.1_3116
OG0000345	MCBBHCNB_01369	lcl|AMXB01000054.1_prot_ENO75434.1_3951
OG0000346	MCBBHCNB_00794	lcl|AMXB01000020.1_prot_ENO80528.1_2410, lcl|AMXB01000019.1_prot_ENO80639.1_2357
OG0000347	MCBBHCNB_04005	lcl|AMXB01000006.1_prot_ENO82341.1_945, lcl|AMXB01000003.1_prot_ENO82844.1_486
OG0000348	MCBBHCNB_00667	lcl|AMXB01000035.1_prot_ENO76919.1_3329
OG0000349	MCBBHCNB_04465	lcl|AMXB01000004.1_prot_ENO82665.1_624
OG0000351	MCBBHCNB_00960	lcl|AMXB01000008.1_prot_ENO81965.1_1193
OG0000353	MCBBHCNB_03898	lcl|AMXB01000076.1_prot_ENO74646.1_4217
OG0000354	MCBBHCNB_03896	lcl|AMXB01000074.1_prot_ENO74677.1_4192
OG0000355	MCBBHCNB_03895	lcl|AMXB01000012.1_prot_ENO81419.1_1722, lcl|AMXB01000048.1_prot_ENO75758.1_3808
OG0000356	MCBBHCNB_00513	lcl|AMXB01000002.1_prot_ENO82997.1_257, lcl|AMXB01000009.1_prot_ENO81777.1_1268
OG0000358	MCBBHCNB_04401	lcl|AMXB01000002.1_prot_ENO83062.1_322
OG0000359	MCBBHCNB_00803	lcl|AMXB01000015.1_prot_ENO81020.1_1992
OG0000360	MCBBHCNB_03550	lcl|AMXB01000003.1_prot_ENO82764.1_406
OG0000361	MCBBHCNB_01622	lcl|AMXB01000002.1_prot_ENO82935.1_195
OG0000362	MCBBHCNB_01623	lcl|AMXB01000002.1_prot_ENO82934.1_194
OG0000363	MCBBHCNB_01624	lcl|AMXB01000002.1_prot_ENO82933.1_193
OG0000364	MCBBHCNB_01625	lcl|AMXB01000002.1_prot_ENO82932.1_192
OG0000365	MCBBHCNB_03257	lcl|AMXB01000009.1_prot_ENO81784.1_1275, lcl|AMXB01000005.1_prot_ENO82453.1_748
OG0000366	MCBBHCNB_03253	lcl|AMXB01000005.1_prot_ENO82449.1_744
OG0000367	MCBBHCNB_03560	lcl|AMXB01000039.1_prot_ENO76463.1_3539
OG0000368	MCBBHCNB_03562	lcl|AMXB01000058.1_prot_ENO75231.1_4002
OG0000369	MCBBHCNB_03563	lcl|AMXB01000035.1_prot_ENO76952.1_3362, lcl|AMXB01000039.1_prot_ENO76464.1_3540
OG0000370	MCBBHCNB_01893	lcl|AMXB01000015.1_prot_ENO81002.1_1974, lcl|AMXB01000036.1_prot_ENO76795.1_3366
OG0000372	MCBBHCNB_01674	lcl|AMXB01000004.1_prot_ENO82592.1_551
OG0000373	MCBBHCNB_03215	lcl|AMXB01000039.1_prot_ENO76451.1_3527
OG0000374	MCBBHCNB_01154	lcl|AMXB01000001.1_prot_ENO83268.1_141
OG0000375	MCBBHCNB_03607	lcl|AMXB01000005.1_prot_ENO82477.1_772, lcl|AMXB01000012.1_prot_ENO81412.1_1715
OG0000376	MCBBHCNB_02206	lcl|AMXB01000001.1_prot_ENO83214.1_87
OG0000377	MCBBHCNB_02205	lcl|AMXB01000001.1_prot_ENO83215.1_88
OG0000378	MCBBHCNB_02204	lcl|AMXB01000001.1_prot_ENO83216.1_89
OG0000379	MCBBHCNB_02202	lcl|AMXB01000001.1_prot_ENO83218.1_91
OG0000380	MCBBHCNB_01811	lcl|AMXB01000021.1_prot_ENO80042.1_2488
OG0000381	MCBBHCNB_01804	lcl|AMXB01000021.1_prot_ENO80033.1_2479
OG0000382	MCBBHCNB_01802	lcl|AMXB01000021.1_prot_ENO80031.1_2477
OG0000383	MCBBHCNB_01801	lcl|AMXB01000021.1_prot_ENO80030.1_2476
OG0000384	MCBBHCNB_01791	lcl|AMXB01000021.1_prot_ENO80021.1_2467
OG0000385	MCBBHCNB_03100	lcl|AMXB01000021.1_prot_ENO80016.1_2462
OG0000386	MCBBHCNB_02940	lcl|AMXB01000007.1_prot_ENO82149.1_1068, lcl|AMXB01000028.1_prot_ENO78036.1_2984
OG0000387	MCBBHCNB_03327	lcl|AMXB01000002.1_prot_ENO83079.1_339
OG0000388	MCBBHCNB_01339	lcl|AMXB01000007.1_prot_ENO82185.1_1104
OG0000389	MCBBHCNB_01338	lcl|AMXB01000021.1_prot_ENO80071.1_2517
OG0000390	MCBBHCNB_01592	lcl|AMXB01000011.1_prot_ENO81466.1_1522
OG0000391	MCBBHCNB_03173	lcl|AMXB01000077.1_prot_ENO74626.1_4221
OG0000392	MCBBHCNB_03334	lcl|AMXB01000001.1_prot_ENO83209.1_82
OG0000395	MCBBHCNB_03817, MCBBHCNB_03914	lcl|AMXB01000029.1_prot_ENO77760.1_3017
OG0000396	MCBBHCNB_00469	lcl|AMXB01000022.1_prot_ENO79631.1_2568
OG0000397	MCBBHCNB_01340	lcl|AMXB01000017.1_prot_ENO80799.1_2196
OG0000398	MCBBHCNB_02623	lcl|AMXB01000001.1_prot_ENO83169.1_42
OG0000399	MCBBHCNB_03558	lcl|AMXB01000024.1_prot_ENO79014.1_2698, lcl|AMXB01000016.1_prot_ENO80857.1_2050
OG0000400	MCBBHCNB_00916	lcl|AMXB01000022.1_prot_ENO79620.1_2557
OG0000402	MCBBHCNB_00914	lcl|AMXB01000015.1_prot_ENO81008.1_1980
OG0000403	MCBBHCNB_00913	lcl|AMXB01000022.1_prot_ENO79619.1_2556
OG0000405	MCBBHCNB_04326	lcl|AMXB01000022.1_prot_ENO79608.1_2545
OG0000406	MCBBHCNB_00881	lcl|AMXB01000030.1_prot_ENO77592.1_3093, lcl|AMXB01000022.1_prot_ENO79589.1_2526
OG0000407	MCBBHCNB_00883	lcl|AMXB01000022.1_prot_ENO79588.1_2525, lcl|AMXB01000030.1_prot_ENO77595.1_3096
OG0000408	MCBBHCNB_00888	lcl|AMXB01000011.1_prot_ENO81561.1_1617
OG0000409	MCBBHCNB_00889	lcl|AMXB01000011.1_prot_ENO81560.1_1616
OG0000410	MCBBHCNB_00892	lcl|AMXB01000011.1_prot_ENO81559.1_1615
OG0000411	MCBBHCNB_00894	lcl|AMXB01000011.1_prot_ENO81558.1_1614
OG0000412	MCBBHCNB_00896	lcl|AMXB01000011.1_prot_ENO81557.1_1613
OG0000413	MCBBHCNB_00897	lcl|AMXB01000011.1_prot_ENO81556.1_1612
OG0000414	MCBBHCNB_00901	lcl|AMXB01000034.1_prot_ENO77042.1_3277
OG0000415	MCBBHCNB_00903	lcl|AMXB01000018.1_prot_ENO80675.1_2233
OG0000416	MCBBHCNB_04575	lcl|AMXB01000033.1_prot_ENO77208.1_3259
OG0000417	MCBBHCNB_02785	lcl|AMXB01000039.1_prot_ENO76468.1_3544
OG0000418	MCBBHCNB_01428	lcl|AMXB01000022.1_prot_ENO79624.1_2561
OG0000419	MCBBHCNB_01433	lcl|AMXB01000032.1_prot_ENO77281.1_3215
OG0000420	MCBBHCNB_00823	lcl|AMXB01000004.1_prot_ENO82610.1_569
OG0000421	MCBBHCNB_00836	lcl|AMXB01000004.1_prot_ENO82623.1_582
OG0000422	MCBBHCNB_04589	lcl|AMXB01000011.1_prot_ENO81438.1_1494
OG0000423	MCBBHCNB_00973	lcl|AMXB01000003.1_prot_ENO82753.1_395, lcl|AMXB01000001.1_prot_ENO83229.1_102
OG0000424	MCBBHCNB_04747	lcl|AMXB01000011.1_prot_ENO81499.1_1555
OG0000425	MCBBHCNB_04124	lcl|AMXB01000052.1_prot_ENO75511.1_3902
OG0000427	MCBBHCNB_01076	lcl|AMXB01000013.1_prot_ENO81289.1_1827
OG0000428	MCBBHCNB_01075	lcl|AMXB01000013.1_prot_ENO81290.1_1828
OG0000429	MCBBHCNB_01074	lcl|AMXB01000013.1_prot_ENO81291.1_1829
OG0000430	MCBBHCNB_01062	lcl|AMXB01000068.1_prot_ENO74855.1_4121
OG0000431	MCBBHCNB_01054	lcl|AMXB01000068.1_prot_ENO74864.1_4130
OG0000432	MCBBHCNB_01049	lcl|AMXB01000078.1_prot_ENO74603.1_4223
OG0000433	MCBBHCNB_03713	lcl|AMXB01000035.1_prot_ENO76923.1_3333
OG0000434	MCBBHCNB_03835	lcl|AMXB01000027.1_prot_ENO78234.1_2870
OG0000435	MCBBHCNB_03732	lcl|AMXB01000035.1_prot_ENO76927.1_3337, lcl|AMXB01000024.1_prot_ENO78995.1_2679
OG0000436	MCBBHCNB_03748	lcl|AMXB01000032.1_prot_ENO77257.1_3191, lcl|AMXB01000026.1_prot_ENO78497.1_2840
OG0000437	MCBBHCNB_03749	lcl|AMXB01000032.1_prot_ENO77256.1_3190
OG0000438	MCBBHCNB_03750	lcl|AMXB01000032.1_prot_ENO77255.1_3189
OG0000439	MCBBHCNB_02608	lcl|AMXB01000008.1_prot_ENO82001.1_1229, lcl|AMXB01000025.1_prot_ENO78747.1_2772, lcl|AMXB01000004.1_prot_ENO82674.1_633
OG0000440	MCBBHCNB_04170	lcl|AMXB01000039.1_prot_ENO76456.1_3532
OG0000441	MCBBHCNB_02406	lcl|AMXB01000001.1_prot_ENO83183.1_56
OG0000442	MCBBHCNB_03373	lcl|AMXB01000015.1_prot_ENO81029.1_2001, lcl|AMXB01000001.1_prot_ENO83177.1_50
OG0000443	MCBBHCNB_03441	lcl|AMXB01000005.1_prot_ENO82399.1_694
OG0000445	MCBBHCNB_04045	lcl|AMXB01000010.1_prot_ENO81673.1_1441
OG0000446	MCBBHCNB_04468	lcl|AMXB01000065.1_prot_ENO74956.1_4093
OG0000447	MCBBHCNB_03087	lcl|AMXB01000010.1_prot_ENO81657.1_1425
OG0000448	MCBBHCNB_02281	lcl|AMXB01000006.1_prot_ENO82221.1_825
OG0000449	MCBBHCNB_01639	lcl|AMXB01000029.1_prot_ENO77778.1_3035
OG0000450	MCBBHCNB_03683	lcl|AMXB01000007.1_prot_ENO82107.1_1026
OG0000451	MCBBHCNB_03918	lcl|AMXB01000030.1_prot_ENO77598.1_3099, lcl|AMXB01000030.1_prot_ENO77600.1_3101, lcl|AMXB01000007.1_prot_ENO82101.1_1020
OG0000452	MCBBHCNB_04038	lcl|AMXB01000001.1_prot_ENO83205.1_78
OG0000453	MCBBHCNB_03425	lcl|AMXB01000001.1_prot_ENO83204.1_77
OG0000454	MCBBHCNB_03426	lcl|AMXB01000001.1_prot_ENO83203.1_76
OG0000455	MCBBHCNB_04041	lcl|AMXB01000001.1_prot_ENO83201.1_74
OG0000456	MCBBHCNB_04042	lcl|AMXB01000007.1_prot_ENO82110.1_1029
OG0000458	MCBBHCNB_02189	lcl|AMXB01000039.1_prot_ENO76454.1_3530
OG0000459	MCBBHCNB_00536	lcl|AMXB01000002.1_prot_ENO82990.1_250
OG0000460	MCBBHCNB_02774	lcl|AMXB01000049.1_prot_ENO75671.1_3810, lcl|AMXB01000014.1_prot_ENO81165.1_1929
OG0000461	MCBBHCNB_04206	lcl|AMXB01000008.1_prot_ENO81995.1_1223, lcl|AMXB01000002.1_prot_ENO83001.1_261
OG0000463	MCBBHCNB_00260	lcl|AMXB01000011.1_prot_ENO81472.1_1528
OG0000464	MCBBHCNB_03420	lcl|AMXB01000011.1_prot_ENO81530.1_1586
OG0000465	MCBBHCNB_00540	lcl|AMXB01000012.1_prot_ENO81326.1_1629, lcl|AMXB01000018.1_prot_ENO80678.1_2236
OG0000466	MCBBHCNB_03881	lcl|AMXB01000015.1_prot_ENO81031.1_2003, lcl|AMXB01000018.1_prot_ENO80706.1_2264
OG0000467	MCBBHCNB_04576	lcl|AMXB01000008.1_prot_ENO81968.1_1196
OG0000468	MCBBHCNB_04587	lcl|AMXB01000008.1_prot_ENO81969.1_1197, lcl|AMXB01000011.1_prot_ENO81459.1_1515
OG0000469	MCBBHCNB_01243	lcl|AMXB01000017.1_prot_ENO80765.1_2162
OG0000470	MCBBHCNB_02687	lcl|AMXB01000031.1_prot_ENO77379.1_3113
OG0000471	MCBBHCNB_01206	lcl|AMXB01000003.1_prot_ENO82787.1_429
OG0000472	MCBBHCNB_01201	lcl|AMXB01000003.1_prot_ENO82773.1_415
OG0000473	MCBBHCNB_04446	lcl|AMXB01000051.1_prot_ENO75552.1_3861
OG0000474	MCBBHCNB_02089	lcl|AMXB01000022.1_prot_ENO79629.1_2566
OG0000475	MCBBHCNB_03330	lcl|AMXB01000016.1_prot_ENO80908.1_2101
OG0000476	MCBBHCNB_00818	lcl|AMXB01000013.1_prot_ENO81188.1_1726
OG0000477	MCBBHCNB_03738	lcl|AMXB01000035.1_prot_ENO76940.1_3350
OG0000478	MCBBHCNB_03737	lcl|AMXB01000035.1_prot_ENO76939.1_3349
OG0000479	MCBBHCNB_02620	lcl|AMXB01000007.1_prot_ENO82159.1_1078
OG0000480	MCBBHCNB_02232	lcl|AMXB01000058.1_prot_ENO75228.1_3999
OG0000481	MCBBHCNB_02233	lcl|AMXB01000058.1_prot_ENO75229.1_4000
OG0000483	MCBBHCNB_02210	lcl|AMXB01000040.1_prot_ENO76364.1_3569
OG0000484	MCBBHCNB_02209	lcl|AMXB01000040.1_prot_ENO76366.1_3571
OG0000485	MCBBHCNB_02207	lcl|AMXB01000040.1_prot_ENO76368.1_3573
OG0000487	MCBBHCNB_00642	lcl|AMXB01000003.1_prot_ENO82774.1_416
OG0000488	MCBBHCNB_00646	lcl|AMXB01000062.1_prot_ENO75076.1_4057, lcl|AMXB01000052.1_prot_ENO75520.1_3911
OG0000489	MCBBHCNB_00552	lcl|AMXB01000001.1_prot_ENO83237.1_110
OG0000490	MCBBHCNB_03684	lcl|AMXB01000001.1_prot_ENO83236.1_109
OG0000491	MCBBHCNB_03685	lcl|AMXB01000001.1_prot_ENO83235.1_108
OG0000492	MCBBHCNB_03686	lcl|AMXB01000001.1_prot_ENO83234.1_107
OG0000493	MCBBHCNB_03687	lcl|AMXB01000001.1_prot_ENO83233.1_106
OG0000494	MCBBHCNB_03222	lcl|AMXB01000010.1_prot_ENO81702.1_1470
OG0000495	MCBBHCNB_02301	lcl|AMXB01000039.1_prot_ENO76434.1_3510, lcl|AMXB01000065.1_prot_ENO74958.1_4095
OG0000496	MCBBHCNB_02918	lcl|AMXB01000032.1_prot_ENO77276.1_3210
OG0000498	MCBBHCNB_04497	lcl|AMXB01000014.1_prot_ENO81085.1_1849
OG0000499	MCBBHCNB_02686	lcl|AMXB01000027.1_prot_ENO78269.1_2905
OG0000500	MCBBHCNB_01079	lcl|AMXB01000013.1_prot_ENO81272.1_1810
OG0000501	MCBBHCNB_00743	lcl|AMXB01000013.1_prot_ENO81280.1_1818, lcl|AMXB01000013.1_prot_ENO81271.1_1809
OG0000502	MCBBHCNB_02274	lcl|AMXB01000003.1_prot_ENO82839.1_481, lcl|AMXB01000003.1_prot_ENO82840.1_482
OG0000503	MCBBHCNB_02263	lcl|AMXB01000013.1_prot_ENO81239.1_1777
OG0000504	MCBBHCNB_02265	lcl|AMXB01000008.1_prot_ENO81947.1_1175
OG0000505	MCBBHCNB_04303	lcl|AMXB01000005.1_prot_ENO82379.1_674
OG0000506	MCBBHCNB_03985	lcl|AMXB01000011.1_prot_ENO81552.1_1608
OG0000507	MCBBHCNB_01504	lcl|AMXB01000011.1_prot_ENO81547.1_1603
OG0000508	MCBBHCNB_01505	lcl|AMXB01000011.1_prot_ENO81546.1_1602
OG0000509	MCBBHCNB_01506	lcl|AMXB01000011.1_prot_ENO81545.1_1601
OG0000510	MCBBHCNB_01507	lcl|AMXB01000011.1_prot_ENO81544.1_1600
OG0000511	MCBBHCNB_02390	lcl|AMXB01000012.1_prot_ENO81415.1_1718, lcl|AMXB01000006.1_prot_ENO82215.1_819
OG0000512	MCBBHCNB_01765	lcl|AMXB01000013.1_prot_ENO81218.1_1756
OG0000513	MCBBHCNB_01766	lcl|AMXB01000013.1_prot_ENO81219.1_1757
OG0000514	MCBBHCNB_01767	lcl|AMXB01000013.1_prot_ENO81220.1_1758
OG0000515	MCBBHCNB_01768	lcl|AMXB01000013.1_prot_ENO81221.1_1759
OG0000516	MCBBHCNB_01769	lcl|AMXB01000013.1_prot_ENO81222.1_1760
OG0000517	MCBBHCNB_01772	lcl|AMXB01000013.1_prot_ENO81225.1_1763
OG0000518	MCBBHCNB_01773	lcl|AMXB01000013.1_prot_ENO81226.1_1764
OG0000519	MCBBHCNB_01774	lcl|AMXB01000013.1_prot_ENO81227.1_1765
OG0000520	MCBBHCNB_01775	lcl|AMXB01000013.1_prot_ENO81228.1_1766
OG0000521	MCBBHCNB_04456	lcl|AMXB01000034.1_prot_ENO77049.1_3284
OG0000522	MCBBHCNB_03295	lcl|AMXB01000010.1_prot_ENO81683.1_1451
OG0000523	MCBBHCNB_03296	lcl|AMXB01000010.1_prot_ENO81682.1_1450
OG0000524	MCBBHCNB_03297	lcl|AMXB01000010.1_prot_ENO81681.1_1449
OG0000525	MCBBHCNB_03298	lcl|AMXB01000010.1_prot_ENO81680.1_1448
OG0000526	MCBBHCNB_03308	lcl|AMXB01000010.1_prot_ENO81679.1_1447
OG0000527	MCBBHCNB_03309	lcl|AMXB01000010.1_prot_ENO81678.1_1446
OG0000528	MCBBHCNB_03310	lcl|AMXB01000010.1_prot_ENO81677.1_1445
OG0000529	MCBBHCNB_04291	lcl|AMXB01000010.1_prot_ENO81674.1_1442
OG0000531	MCBBHCNB_01302	lcl|AMXB01000029.1_prot_ENO77748.1_3005
