Orthogroup	644736333	spades-bin.32
OG0000421	MCBBHCNB_00836	BBLLADNB_00734
OG0000422	MCBBHCNB_04589	BBLLADNB_01710
OG0000423	MCBBHCNB_00973	BBLLADNB_02129
OG0000424	MCBBHCNB_04747	BBLLADNB_02763
OG0000425	MCBBHCNB_04124	BBLLADNB_02634
OG0000426	MCBBHCNB_01888	BBLLADNB_01766
OG0000427	MCBBHCNB_01076	BBLLADNB_03730
OG0000428	MCBBHCNB_01075	BBLLADNB_03731
OG0000429	MCBBHCNB_01074	BBLLADNB_03732
OG0000430	MCBBHCNB_01062	BBLLADNB_02908
OG0000431	MCBBHCNB_01054	BBLLADNB_00854
OG0000432	MCBBHCNB_01049	BBLLADNB_00849
OG0000433	MCBBHCNB_03713	BBLLADNB_02012
OG0000434	MCBBHCNB_03835	BBLLADNB_02531
OG0000435	MCBBHCNB_03732	BBLLADNB_00095
OG0000436	MCBBHCNB_03748	BBLLADNB_00080
OG0000437	MCBBHCNB_03749	BBLLADNB_01784, BBLLADNB_00079
OG0000438	MCBBHCNB_03750	BBLLADNB_00078
OG0000439	MCBBHCNB_02608	BBLLADNB_03737
OG0000440	MCBBHCNB_04170	BBLLADNB_02803
OG0000441	MCBBHCNB_02406	BBLLADNB_01232
OG0000442	MCBBHCNB_03373	BBLLADNB_02882
OG0000443	MCBBHCNB_03441	BBLLADNB_00660
OG0000444	MCBBHCNB_04667	BBLLADNB_00390
OG0000445	MCBBHCNB_04045	BBLLADNB_01437
OG0000446	MCBBHCNB_04468	BBLLADNB_02773
OG0000447	MCBBHCNB_03087	BBLLADNB_02950
OG0000448	MCBBHCNB_02281	BBLLADNB_00104
OG0000449	MCBBHCNB_01639	BBLLADNB_03567
OG0000450	MCBBHCNB_03683	BBLLADNB_03298
OG0000452	MCBBHCNB_04038	BBLLADNB_03244
OG0000453	MCBBHCNB_03425	BBLLADNB_01119
OG0000454	MCBBHCNB_03426	BBLLADNB_01120
OG0000455	MCBBHCNB_04041	BBLLADNB_03241
OG0000456	MCBBHCNB_04042	BBLLADNB_01439
OG0000458	MCBBHCNB_02189	BBLLADNB_03535
OG0000459	MCBBHCNB_00536	BBLLADNB_00425
OG0000460	MCBBHCNB_02774	BBLLADNB_00189
OG0000461	MCBBHCNB_04206	BBLLADNB_02682
OG0000462	MCBBHCNB_02502	BBLLADNB_02424
OG0000463	MCBBHCNB_00260	BBLLADNB_01789
OG0000464	MCBBHCNB_03420	BBLLADNB_01113
OG0000465	MCBBHCNB_00540	BBLLADNB_00402
OG0000466	MCBBHCNB_03881	BBLLADNB_00881
OG0000467	MCBBHCNB_04576	BBLLADNB_03131
OG0000468	MCBBHCNB_04587	BBLLADNB_03133
OG0000469	MCBBHCNB_01243	BBLLADNB_02791
OG0000470	MCBBHCNB_02687	BBLLADNB_03559
OG0000471	MCBBHCNB_01206	BBLLADNB_02244
OG0000472	MCBBHCNB_01201	BBLLADNB_02813
OG0000473	MCBBHCNB_04446	BBLLADNB_01938
OG0000474	MCBBHCNB_02089	BBLLADNB_02693
OG0000475	MCBBHCNB_03330	BBLLADNB_02944
OG0000476	MCBBHCNB_00818	BBLLADNB_00716
OG0000477	MCBBHCNB_03738	BBLLADNB_00089
OG0000478	MCBBHCNB_03737	BBLLADNB_00090
OG0000479	MCBBHCNB_02620	BBLLADNB_03034
OG0000480	MCBBHCNB_02232	BBLLADNB_02551
OG0000481	MCBBHCNB_02233	BBLLADNB_02552
OG0000482	MCBBHCNB_03561	BBLLADNB_02641
OG0000483	MCBBHCNB_02210	BBLLADNB_00690
OG0000484	MCBBHCNB_02209	BBLLADNB_00691
OG0000485	MCBBHCNB_02207	BBLLADNB_00692
OG0000486	MCBBHCNB_02638	BBLLADNB_03449, BBLLADNB_00097
OG0000487	MCBBHCNB_00642	BBLLADNB_01320
OG0000488	MCBBHCNB_00646	BBLLADNB_01316
OG0000489	MCBBHCNB_00552	BBLLADNB_00413
OG0000490	MCBBHCNB_03684	BBLLADNB_03346
OG0000491	MCBBHCNB_03685	BBLLADNB_03345
OG0000492	MCBBHCNB_03686	BBLLADNB_03344
OG0000493	MCBBHCNB_03687	BBLLADNB_03343
OG0000494	MCBBHCNB_03222	BBLLADNB_01775
OG0000495	MCBBHCNB_02301	BBLLADNB_03208
OG0000497	MCBBHCNB_02352	BBLLADNB_00935
OG0000498	MCBBHCNB_04497	BBLLADNB_02867
OG0000499	MCBBHCNB_02686	BBLLADNB_03560
OG0000500	MCBBHCNB_01079	BBLLADNB_03832
OG0000501	MCBBHCNB_00743	BBLLADNB_01157
OG0000502	MCBBHCNB_02274	BBLLADNB_00101
OG0000503	MCBBHCNB_02263	BBLLADNB_03293
OG0000504	MCBBHCNB_02265	BBLLADNB_03295
OG0000505	MCBBHCNB_04303	BBLLADNB_03864
OG0000506	MCBBHCNB_03985	BBLLADNB_01306
OG0000507	MCBBHCNB_01504	BBLLADNB_01311
OG0000508	MCBBHCNB_01505	BBLLADNB_01312
OG0000509	MCBBHCNB_01506	BBLLADNB_01313
OG0000510	MCBBHCNB_01507	BBLLADNB_01314
OG0000511	MCBBHCNB_02390	BBLLADNB_01216
OG0000512	MCBBHCNB_01765	BBLLADNB_00582
OG0000513	MCBBHCNB_01766	BBLLADNB_00581
OG0000514	MCBBHCNB_01767	BBLLADNB_00580
OG0000515	MCBBHCNB_01768	BBLLADNB_00579
OG0000516	MCBBHCNB_01769	BBLLADNB_00578
OG0000517	MCBBHCNB_01772	BBLLADNB_00575
OG0000518	MCBBHCNB_01773	BBLLADNB_00574
OG0000519	MCBBHCNB_01774	BBLLADNB_00573
OG0000520	MCBBHCNB_01775	BBLLADNB_00572
OG0000521	MCBBHCNB_04456	BBLLADNB_01926
OG0000522	MCBBHCNB_03295	BBLLADNB_02256
OG0000523	MCBBHCNB_03296	BBLLADNB_02255
OG0000524	MCBBHCNB_03297	BBLLADNB_02254
OG0000525	MCBBHCNB_03298	BBLLADNB_02253
OG0000526	MCBBHCNB_03308	BBLLADNB_02252
OG0000527	MCBBHCNB_03309	BBLLADNB_02251
OG0000528	MCBBHCNB_03310	BBLLADNB_02250
OG0000530	MCBBHCNB_01304	BBLLADNB_02488, BBLLADNB_00495
OG0000531	MCBBHCNB_01302	BBLLADNB_00493
OG0000532	MCBBHCNB_01288	BBLLADNB_02493
OG0000533	MCBBHCNB_01285	BBLLADNB_02494
OG0000534	MCBBHCNB_02660	BBLLADNB_03093
OG0000535	MCBBHCNB_02632	BBLLADNB_01338
OG0000536	MCBBHCNB_02240	BBLLADNB_03851
OG0000538	MCBBHCNB_02681	BBLLADNB_03894
OG0000539	MCBBHCNB_01877	BBLLADNB_03800
OG0000540	MCBBHCNB_01498	BBLLADNB_00030
OG0000541	MCBBHCNB_01497	BBLLADNB_00032
OG0000542	MCBBHCNB_00766	BBLLADNB_00524
OG0000543	MCBBHCNB_00764	BBLLADNB_00527
OG0000544	MCBBHCNB_00762	BBLLADNB_00530
OG0000545	MCBBHCNB_04028	BBLLADNB_00945
OG0000546	MCBBHCNB_04032	BBLLADNB_00949
OG0000547	MCBBHCNB_04033	BBLLADNB_00950
OG0000548	MCBBHCNB_03347	BBLLADNB_01646
OG0000549	MCBBHCNB_00845	BBLLADNB_03695
OG0000550	MCBBHCNB_00846	BBLLADNB_03694
OG0000551	MCBBHCNB_00715	BBLLADNB_01873
OG0000552	MCBBHCNB_00840	BBLLADNB_00738
OG0000553	MCBBHCNB_00841	BBLLADNB_00739
OG0000554	MCBBHCNB_00843	BBLLADNB_03576
OG0000555	MCBBHCNB_00844	BBLLADNB_03575
OG0000556	MCBBHCNB_02693	BBLLADNB_03040
OG0000557	MCBBHCNB_04123	BBLLADNB_02635
OG0000558	MCBBHCNB_04116	BBLLADNB_03683
OG0000559	MCBBHCNB_04115	BBLLADNB_03684
OG0000560	MCBBHCNB_01184	BBLLADNB_01917
OG0000561	MCBBHCNB_00539	BBLLADNB_01141
OG0000562	MCBBHCNB_02689	BBLLADNB_03557
OG0000563	MCBBHCNB_02248	BBLLADNB_01859
OG0000564	MCBBHCNB_02247	BBLLADNB_01860
OG0000565	MCBBHCNB_01324	BBLLADNB_00508
OG0000566	MCBBHCNB_01325	BBLLADNB_00509
OG0000567	MCBBHCNB_03062	BBLLADNB_01729
OG0000568	MCBBHCNB_03187	BBLLADNB_00257
OG0000569	MCBBHCNB_02131	BBLLADNB_03472
OG0000570	MCBBHCNB_03179	BBLLADNB_00297
OG0000571	MCBBHCNB_02571	BBLLADNB_03691
OG0000572	MCBBHCNB_01220	BBLLADNB_01940
OG0000573	MCBBHCNB_02647	BBLLADNB_00448
OG0000574	MCBBHCNB_02728	BBLLADNB_02609
OG0000575	MCBBHCNB_02530	BBLLADNB_02091
OG0000576	MCBBHCNB_03333	BBLLADNB_01478
OG0000577	MCBBHCNB_03376, MCBBHCNB_03506	BBLLADNB_03122
OG0000579	MCBBHCNB_03995	BBLLADNB_01147, BBLLADNB_01302
OG0000580	MCBBHCNB_00558	BBLLADNB_00418
OG0000581	MCBBHCNB_00299	BBLLADNB_00618
OG0000582	MCBBHCNB_04380	BBLLADNB_01537, BBLLADNB_00797
OG0000583	MCBBHCNB_00771	BBLLADNB_00519
OG0000585	MCBBHCNB_03233	BBLLADNB_02484
OG0000586	MCBBHCNB_01356	BBLLADNB_01967
OG0000587	MCBBHCNB_01879	BBLLADNB_03479
OG0000588	MCBBHCNB_01881	BBLLADNB_03477
OG0000590	MCBBHCNB_01438	BBLLADNB_01721, BBLLADNB_01135
OG0000591	MCBBHCNB_03380	BBLLADNB_01494
OG0000592	MCBBHCNB_02499	BBLLADNB_03899
OG0000593	MCBBHCNB_00620, MCBBHCNB_00622	BBLLADNB_01343
OG0000594	MCBBHCNB_00974	BBLLADNB_01344
OG0000596	MCBBHCNB_00463	BBLLADNB_03416
OG0000597	MCBBHCNB_01460	BBLLADNB_00249
OG0000603	MCBBHCNB_04191	BBLLADNB_02990
OG0000604	MCBBHCNB_04190	BBLLADNB_02991
OG0000605	MCBBHCNB_04514	BBLLADNB_01663
OG0000606	MCBBHCNB_04513	BBLLADNB_01662
OG0000607	MCBBHCNB_04511	BBLLADNB_01660
OG0000608	MCBBHCNB_04508	BBLLADNB_01658
OG0000609	MCBBHCNB_04507	BBLLADNB_01657
OG0000610	MCBBHCNB_04506	BBLLADNB_01656
OG0000611	MCBBHCNB_04505	BBLLADNB_01655
OG0000612	MCBBHCNB_04503	BBLLADNB_02872
OG0000613	MCBBHCNB_04502	BBLLADNB_02871
OG0000614	MCBBHCNB_04501	BBLLADNB_02870
OG0000615	MCBBHCNB_03843	BBLLADNB_03119
OG0000616	MCBBHCNB_03842	BBLLADNB_03120
OG0000617	MCBBHCNB_01749	BBLLADNB_00024
OG0000618	MCBBHCNB_00932	BBLLADNB_03421
OG0000619	MCBBHCNB_00933	BBLLADNB_03422
OG0000620	MCBBHCNB_00934	BBLLADNB_03423
OG0000621	MCBBHCNB_00850	BBLLADNB_03696
OG0000622	MCBBHCNB_00796	BBLLADNB_02152
OG0000623	MCBBHCNB_04650	BBLLADNB_02761
OG0000624	MCBBHCNB_04649	BBLLADNB_02760
OG0000625	MCBBHCNB_04645	BBLLADNB_02756
OG0000626	MCBBHCNB_04644	BBLLADNB_02755
OG0000627	MCBBHCNB_04643	BBLLADNB_02754
OG0000628	MCBBHCNB_04642	BBLLADNB_03846
OG0000629	MCBBHCNB_04641	BBLLADNB_03847
OG0000630	MCBBHCNB_04639	BBLLADNB_02138
OG0000631	MCBBHCNB_04638	BBLLADNB_02139
OG0000632	MCBBHCNB_04637	BBLLADNB_02140
OG0000633	MCBBHCNB_04635	BBLLADNB_02142
OG0000634	MCBBHCNB_04634	BBLLADNB_02143
OG0000635	MCBBHCNB_00588	BBLLADNB_02145
OG0000636	MCBBHCNB_00582	BBLLADNB_03124
OG0000637	MCBBHCNB_00522	BBLLADNB_03264
OG0000638	MCBBHCNB_00523	BBLLADNB_03260
OG0000639	MCBBHCNB_00524	BBLLADNB_00437
OG0000640	MCBBHCNB_00525	BBLLADNB_00436
OG0000641	MCBBHCNB_00526	BBLLADNB_00435
OG0000642	MCBBHCNB_00527	BBLLADNB_00434
OG0000643	MCBBHCNB_00530	BBLLADNB_00431
OG0000644	MCBBHCNB_04593	BBLLADNB_01706
OG0000645	MCBBHCNB_04594	BBLLADNB_01705
OG0000646	MCBBHCNB_04595	BBLLADNB_01704
OG0000647	MCBBHCNB_04596	BBLLADNB_01703
OG0000648	MCBBHCNB_04597	BBLLADNB_01702
OG0000649	MCBBHCNB_04598	BBLLADNB_01701
OG0000650	MCBBHCNB_04599	BBLLADNB_01700
OG0000651	MCBBHCNB_03855	BBLLADNB_01123
OG0000652	MCBBHCNB_03860	BBLLADNB_01126
OG0000653	MCBBHCNB_04759	BBLLADNB_00591
OG0000654	MCBBHCNB_04760	BBLLADNB_00592
OG0000655	MCBBHCNB_00253	BBLLADNB_00595
OG0000656	MCBBHCNB_00254	BBLLADNB_00596
OG0000657	MCBBHCNB_00255	BBLLADNB_00597
OG0000658	MCBBHCNB_04382	BBLLADNB_00795
OG0000659	MCBBHCNB_00931	BBLLADNB_03420
OG0000660	MCBBHCNB_00930	BBLLADNB_03419
OG0000661	MCBBHCNB_03997	BBLLADNB_01300
OG0000662	MCBBHCNB_00290	BBLLADNB_00609
OG0000663	MCBBHCNB_00294	BBLLADNB_00613
OG0000664	MCBBHCNB_00295	BBLLADNB_00614
OG0000665	MCBBHCNB_00296	BBLLADNB_00615
OG0000666	MCBBHCNB_00302	BBLLADNB_02562
OG0000667	MCBBHCNB_00304	BBLLADNB_02560
OG0000668	MCBBHCNB_00312	BBLLADNB_02557
OG0000669	MCBBHCNB_00316	BBLLADNB_00198
OG0000670	MCBBHCNB_00288	BBLLADNB_03818, BBLLADNB_00607
OG0000671	MCBBHCNB_00471	BBLLADNB_03678
OG0000672	MCBBHCNB_00472	BBLLADNB_03679
OG0000673	MCBBHCNB_01399	BBLLADNB_01005
OG0000674	MCBBHCNB_01397	BBLLADNB_01003
OG0000675	MCBBHCNB_01396	BBLLADNB_01002
OG0000676	MCBBHCNB_00977	BBLLADNB_02126
OG0000677	MCBBHCNB_00978	BBLLADNB_02125
OG0000678	MCBBHCNB_00980	BBLLADNB_03759
OG0000679	MCBBHCNB_00981	BBLLADNB_03758
OG0000680	MCBBHCNB_00982	BBLLADNB_03757
OG0000681	MCBBHCNB_00983	BBLLADNB_03756
OG0000682	MCBBHCNB_00984	BBLLADNB_03755
OG0000683	MCBBHCNB_02566	BBLLADNB_02841
OG0000684	MCBBHCNB_02558	BBLLADNB_02025
OG0000685	MCBBHCNB_02557	BBLLADNB_02024
OG0000686	MCBBHCNB_02556	BBLLADNB_02023
OG0000688	MCBBHCNB_02555	BBLLADNB_02022
OG0000689	MCBBHCNB_00990	BBLLADNB_03890
OG0000690	MCBBHCNB_00991	BBLLADNB_03891
OG0000691	MCBBHCNB_02567	BBLLADNB_02842
OG0000692	MCBBHCNB_04434	BBLLADNB_02793
OG0000693	MCBBHCNB_04432	BBLLADNB_02796
OG0000694	MCBBHCNB_04431	BBLLADNB_02797
OG0000695	MCBBHCNB_04428	BBLLADNB_02800
OG0000696	MCBBHCNB_04464	BBLLADNB_01355
OG0000698	MCBBHCNB_01405	BBLLADNB_01011
OG0000699	MCBBHCNB_01407	BBLLADNB_01014
OG0000700	MCBBHCNB_01875	BBLLADNB_01638
OG0000701	MCBBHCNB_03247	BBLLADNB_02101
OG0000702	MCBBHCNB_04193	BBLLADNB_02988
OG0000703	MCBBHCNB_00568	BBLLADNB_03239
OG0000704	MCBBHCNB_00566	BBLLADNB_03237
OG0000705	MCBBHCNB_00565	BBLLADNB_03236
OG0000706	MCBBHCNB_01008	BBLLADNB_00054
OG0000707	MCBBHCNB_01004	BBLLADNB_00051
OG0000708	MCBBHCNB_01001	BBLLADNB_00049
OG0000709	MCBBHCNB_03610	BBLLADNB_02498
OG0000710	MCBBHCNB_04182	BBLLADNB_01297
OG0000712	MCBBHCNB_04338	BBLLADNB_01075
OG0000713	MCBBHCNB_04337	BBLLADNB_01076
OG0000714	MCBBHCNB_00656	BBLLADNB_03147
OG0000715	MCBBHCNB_00657	BBLLADNB_03148
OG0000716	MCBBHCNB_04616	BBLLADNB_02199
OG0000717	MCBBHCNB_04621	BBLLADNB_02196
OG0000720	MCBBHCNB_00953	BBLLADNB_01471
OG0000721	MCBBHCNB_00952	BBLLADNB_01472
OG0000722	MCBBHCNB_00951	BBLLADNB_01473
OG0000723	MCBBHCNB_00950	BBLLADNB_01474
OG0000724	MCBBHCNB_00949	BBLLADNB_01475
OG0000725	MCBBHCNB_00948	BBLLADNB_01476
OG0000726	MCBBHCNB_00945	BBLLADNB_03322
OG0000727	MCBBHCNB_00944	BBLLADNB_03323
OG0000728	MCBBHCNB_00943	BBLLADNB_03324
OG0000729	MCBBHCNB_00942	BBLLADNB_03325
OG0000730	MCBBHCNB_00941	BBLLADNB_03326
OG0000731	MCBBHCNB_00940	BBLLADNB_03327
OG0000732	MCBBHCNB_00937	BBLLADNB_03330
OG0000733	MCBBHCNB_00936	BBLLADNB_03425
OG0000735	MCBBHCNB_01642	BBLLADNB_03570
OG0000736	MCBBHCNB_01641	BBLLADNB_03569
OG0000737	MCBBHCNB_01640	BBLLADNB_03568
OG0000738	MCBBHCNB_01638	BBLLADNB_03566
OG0000739	MCBBHCNB_01637	BBLLADNB_03193
OG0000740	MCBBHCNB_03345	BBLLADNB_01650
OG0000741	MCBBHCNB_03346	BBLLADNB_01649
OG0000742	MCBBHCNB_04481	BBLLADNB_01976
OG0000743	MCBBHCNB_01375	BBLLADNB_02781
OG0000744	MCBBHCNB_01374	BBLLADNB_02782
OG0000745	MCBBHCNB_01373	BBLLADNB_02783
OG0000746	MCBBHCNB_01372	BBLLADNB_02784
OG0000747	MCBBHCNB_01371	BBLLADNB_02785
OG0000748	MCBBHCNB_01370	BBLLADNB_02786
OG0000749	MCBBHCNB_01368	BBLLADNB_02788
OG0000751	MCBBHCNB_00559	BBLLADNB_00419
OG0000752	MCBBHCNB_00793	BBLLADNB_02155
OG0000753	MCBBHCNB_03631	BBLLADNB_01406
OG0000754	MCBBHCNB_00653	BBLLADNB_00806
OG0000755	MCBBHCNB_00654	BBLLADNB_03145
OG0000756	MCBBHCNB_00655	BBLLADNB_03146
OG0000757	MCBBHCNB_04486	BBLLADNB_01982
OG0000758	MCBBHCNB_04462	BBLLADNB_01794
OG0000759	MCBBHCNB_04461	BBLLADNB_01793
OG0000760	MCBBHCNB_04460	BBLLADNB_01792
OG0000761	MCBBHCNB_04131	BBLLADNB_00925
OG0000762	MCBBHCNB_04132	BBLLADNB_00924
OG0000763	MCBBHCNB_04133	BBLLADNB_00923
OG0000764	MCBBHCNB_04478	BBLLADNB_01973
OG0000765	MCBBHCNB_04477	BBLLADNB_01972
OG0000766	MCBBHCNB_04476	BBLLADNB_01971
OG0000767	MCBBHCNB_04475	BBLLADNB_01970
OG0000768	MCBBHCNB_04474	BBLLADNB_02779
OG0000769	MCBBHCNB_04473	BBLLADNB_02778
OG0000770	MCBBHCNB_04472	BBLLADNB_02777
OG0000771	MCBBHCNB_04467	BBLLADNB_01352
OG0000772	MCBBHCNB_04466	BBLLADNB_01353
OG0000773	MCBBHCNB_03890	BBLLADNB_00872
OG0000774	MCBBHCNB_03889	BBLLADNB_00873
OG0000775	MCBBHCNB_01059	BBLLADNB_00859
OG0000776	MCBBHCNB_01058	BBLLADNB_00858
OG0000777	MCBBHCNB_03887	BBLLADNB_00875
OG0000778	MCBBHCNB_03886	BBLLADNB_00876
OG0000779	MCBBHCNB_03885	BBLLADNB_00877
OG0000780	MCBBHCNB_03884	BBLLADNB_00878
OG0000781	MCBBHCNB_00959	BBLLADNB_01466
OG0000782	MCBBHCNB_00958	BBLLADNB_01467
OG0000783	MCBBHCNB_00957	BBLLADNB_01469
OG0000784	MCBBHCNB_00956, MCBBHCNB_00954	BBLLADNB_01470
OG0000785	MCBBHCNB_02495	BBLLADNB_00017
OG0000786	MCBBHCNB_03174	BBLLADNB_00301
OG0000787	MCBBHCNB_00512	BBLLADNB_02432
OG0000788	MCBBHCNB_04181	BBLLADNB_01623
OG0000789	MCBBHCNB_02245	BBLLADNB_01862
OG0000790	MCBBHCNB_02657	BBLLADNB_03096
OG0000791	MCBBHCNB_02656	BBLLADNB_03097
OG0000792	MCBBHCNB_02250	BBLLADNB_01857
OG0000793	MCBBHCNB_04048	BBLLADNB_01433
OG0000795	MCBBHCNB_03516	BBLLADNB_00126
OG0000796	MCBBHCNB_02830	BBLLADNB_03887
OG0000798	MCBBHCNB_03544	BBLLADNB_02968
OG0000799	MCBBHCNB_03543	BBLLADNB_02970
OG0000800	MCBBHCNB_03542	BBLLADNB_02971
OG0000801	MCBBHCNB_03541	BBLLADNB_02972
OG0000802	MCBBHCNB_01466	BBLLADNB_00001
OG0000803	MCBBHCNB_01467	BBLLADNB_00002
OG0000804	MCBBHCNB_01468	BBLLADNB_00003
OG0000805	MCBBHCNB_01469	BBLLADNB_00004
OG0000806	MCBBHCNB_01470	BBLLADNB_00005
OG0000807	MCBBHCNB_01471	BBLLADNB_00006
OG0000808	MCBBHCNB_01472	BBLLADNB_00007
OG0000809	MCBBHCNB_01473	BBLLADNB_00008
OG0000810	MCBBHCNB_01626	BBLLADNB_03723
OG0000811	MCBBHCNB_01627	BBLLADNB_03722
OG0000812	MCBBHCNB_01629	BBLLADNB_03201
OG0000813	MCBBHCNB_01630	BBLLADNB_03200
OG0000814	MCBBHCNB_04052	BBLLADNB_01432
OG0000815	MCBBHCNB_02224	BBLLADNB_02728
OG0000816	MCBBHCNB_02226	BBLLADNB_02725
OG0000817	MCBBHCNB_02228	BBLLADNB_02723
OG0000818	MCBBHCNB_03260	BBLLADNB_02973
OG0000819	MCBBHCNB_03259	BBLLADNB_02974
OG0000820	MCBBHCNB_03258	BBLLADNB_02975
OG0000821	MCBBHCNB_03256	BBLLADNB_02977
OG0000822	MCBBHCNB_03255	BBLLADNB_02978
OG0000823	MCBBHCNB_03254	BBLLADNB_02108
OG0000824	MCBBHCNB_03252	BBLLADNB_02106
OG0000825	MCBBHCNB_03251	BBLLADNB_02105
OG0000826	MCBBHCNB_03250	BBLLADNB_02104
OG0000827	MCBBHCNB_03249	BBLLADNB_02103
OG0000828	MCBBHCNB_03559	BBLLADNB_02643
OG0000829	MCBBHCNB_03565	BBLLADNB_01212
OG0000830	MCBBHCNB_03566	BBLLADNB_01211
OG0000831	MCBBHCNB_01894	BBLLADNB_00022
OG0000832	MCBBHCNB_04630	BBLLADNB_01330
OG0000833	MCBBHCNB_01895	BBLLADNB_00214
OG0000834	MCBBHCNB_01697	BBLLADNB_00225
OG0000835	MCBBHCNB_01694	BBLLADNB_00228
OG0000836	MCBBHCNB_01689, MCBBHCNB_01683	BBLLADNB_00231
OG0000837	MCBBHCNB_01681	BBLLADNB_00233
OG0000838	MCBBHCNB_03214	BBLLADNB_01865
OG0000840	MCBBHCNB_01902	BBLLADNB_01716
OG0000841	MCBBHCNB_01901	BBLLADNB_01714
OG0000842	MCBBHCNB_01900	BBLLADNB_03046
OG0000843	MCBBHCNB_01403	BBLLADNB_01009
OG0000844	MCBBHCNB_01151	BBLLADNB_03836
OG0000845	MCBBHCNB_00770	BBLLADNB_00520
OG0000846	MCBBHCNB_00768	BBLLADNB_00522
OG0000847	MCBBHCNB_03585	BBLLADNB_03628
OG0000848	MCBBHCNB_03609	BBLLADNB_02499
OG0000849	MCBBHCNB_03608	BBLLADNB_02500
OG0000850	MCBBHCNB_03606	BBLLADNB_02503
OG0000851	MCBBHCNB_03604	BBLLADNB_02507
OG0000852	MCBBHCNB_03913	BBLLADNB_03370
OG0000853	MCBBHCNB_02201	BBLLADNB_00698
OG0000854	MCBBHCNB_04440	BBLLADNB_03337
OG0000855	MCBBHCNB_04443	BBLLADNB_03333
OG0000857	MCBBHCNB_02169	BBLLADNB_02585
OG0000858	MCBBHCNB_01824	BBLLADNB_01597
OG0000859	MCBBHCNB_01823	BBLLADNB_01598
OG0000860	MCBBHCNB_01821	BBLLADNB_01600
OG0000861	MCBBHCNB_01820	BBLLADNB_01601
OG0000862	MCBBHCNB_01819	BBLLADNB_01602
OG0000863	MCBBHCNB_01818	BBLLADNB_01603
OG0000864	MCBBHCNB_01817	BBLLADNB_01604
OG0000865	MCBBHCNB_01816	BBLLADNB_01605
OG0000866	MCBBHCNB_01815	BBLLADNB_01606
OG0000867	MCBBHCNB_01814	BBLLADNB_01607
OG0000868	MCBBHCNB_01813	BBLLADNB_01608
OG0000869	MCBBHCNB_01812	BBLLADNB_01609
OG0000870	MCBBHCNB_01809	BBLLADNB_02513
OG0000871	MCBBHCNB_01807	BBLLADNB_02515
OG0000872	MCBBHCNB_01805	BBLLADNB_02517
OG0000873	MCBBHCNB_01800	BBLLADNB_02522
OG0000874	MCBBHCNB_01799	BBLLADNB_02523
OG0000875	MCBBHCNB_01798	BBLLADNB_02524
OG0000876	MCBBHCNB_01797	BBLLADNB_02902
OG0000877	MCBBHCNB_01796	BBLLADNB_02901
OG0000878	MCBBHCNB_01795	BBLLADNB_02900
OG0000879	MCBBHCNB_01792	BBLLADNB_02897
OG0000880	MCBBHCNB_02382	BBLLADNB_01032
OG0000881	MCBBHCNB_02609	BBLLADNB_03058
OG0000882	MCBBHCNB_02610	BBLLADNB_01561
OG0000883	MCBBHCNB_02253	BBLLADNB_01855
OG0000884	MCBBHCNB_02931	BBLLADNB_02466
OG0000885	MCBBHCNB_02932	BBLLADNB_02467
OG0000886	MCBBHCNB_02933	BBLLADNB_02468
OG0000887	MCBBHCNB_02934	BBLLADNB_02469
OG0000888	MCBBHCNB_02941	BBLLADNB_02747
OG0000889	MCBBHCNB_02942	BBLLADNB_02746
OG0000890	MCBBHCNB_02905	BBLLADNB_02738
OG0000891	MCBBHCNB_02906	BBLLADNB_02739
OG0000892	MCBBHCNB_02907	BBLLADNB_02740
OG0000893	MCBBHCNB_02909	BBLLADNB_02742
OG0000894	MCBBHCNB_02288	BBLLADNB_00111
OG0000895	MCBBHCNB_02287	BBLLADNB_00110
OG0000896	MCBBHCNB_02286	BBLLADNB_00109
OG0000897	MCBBHCNB_03698	BBLLADNB_00654
OG0000898	MCBBHCNB_02388	BBLLADNB_01214
OG0000899	MCBBHCNB_02386	BBLLADNB_02093
OG0000900	MCBBHCNB_04471	BBLLADNB_02776
OG0000901	MCBBHCNB_02621	BBLLADNB_03033
OG0000902	MCBBHCNB_00927	BBLLADNB_03763
OG0000903	MCBBHCNB_03422	BBLLADNB_01116
OG0000905	MCBBHCNB_00926	BBLLADNB_03762
OG0000906	MCBBHCNB_04082	BBLLADNB_03300
OG0000907	MCBBHCNB_04081	BBLLADNB_01836
OG0000910	MCBBHCNB_02807	BBLLADNB_01384
OG0000911	MCBBHCNB_02808	BBLLADNB_01383
OG0000912	MCBBHCNB_02809	BBLLADNB_01382
OG0000913	MCBBHCNB_02813	BBLLADNB_01380
OG0000914	MCBBHCNB_02815	BBLLADNB_01377
OG0000915	MCBBHCNB_02816	BBLLADNB_01376
OG0000916	MCBBHCNB_02817	BBLLADNB_01375
OG0000917	MCBBHCNB_02818	BBLLADNB_01374
OG0000918	MCBBHCNB_02819	BBLLADNB_01373
OG0000919	MCBBHCNB_02820	BBLLADNB_01372
OG0000920	MCBBHCNB_00639	BBLLADNB_01322
OG0000921	MCBBHCNB_00640	BBLLADNB_01321
OG0000923	MCBBHCNB_00917	BBLLADNB_03471
OG0000924	MCBBHCNB_00912	BBLLADNB_01969
OG0000925	MCBBHCNB_03071	BBLLADNB_01885
OG0000926	MCBBHCNB_04335	BBLLADNB_01077
