gc_content gc_skew gc_culm
0.616616616616617 -6.16883116883117 -1644.32044695305
0.661 6.20272314674735 -1638.1177238063
0.601 0.499168053244592 -1637.61855575305
0.635 -2.04724409448819 -1639.66579984754
0.652 -9.8159509202454 -1649.48175076779
0.649 -2.61941448382126 -1652.10116525161
0.66 -4.84848484848485 -1656.94965010009
0.653 -6.58499234303216 -1663.53464244313
0.576 -0.694444444444444 -1664.22908688757
0.544 -4.41176470588235 -1668.64085159345
0.555 -13.5135135135135 -1682.15436510697
0.568 -8.45070422535211 -1690.60506933232
0.602 -12.2923588039867 -1702.8974281363
0.556 -10.7913669064748 -1713.68879504278
0.55 -3.27272727272727 -1716.96152231551
0.567 -1.94003527336861 -1718.90155758888
0.576 -13.1944444444444 -1732.09600203332
0.581 -6.02409638554217 -1738.12009841886
0.562 -10.3202846975089 -1748.44038311637
0.579 -4.31778929188256 -1752.75817240825
0.577 -9.8786828422877 -1762.63685525054
0.587 -6.98466780238501 -1769.62152305293
0.563 -9.41385435168739 -1779.03537740461
0.562 -11.7437722419929 -1790.77914964661
0.571 -5.77933450087566 -1796.55848414748
0.565565565565566 -12.5663716814159 -1809.1248558289
0.61 -14.0983606557377 -1823.22321648464
0.569 -2.28471001757469 -1825.50792650221
0.556 -5.75539568345324 -1831.26332218566
0.573 -8.90052356020942 -1840.16384574587
0.541 -9.05730129390018 -1849.22114703977
0.566 -14.4876325088339 -1863.70877954861
0.552 -8.33333333333333 -1872.04211288194
0.543 -14.9171270718232 -1886.95923995376
0.543 -11.6022099447514 -1898.56144989851
0.568 -14.7887323943662 -1913.35018229288
0.552 -9.78260869565217 -1923.13279098853
0.513 -9.55165692007797 -1932.68444790861
0.548 -6.56934306569343 -1939.2537909743
0.572 -7.69230769230769 -1946.94609866661
0.551 -7.07803992740472 -1954.02413859402
0.581 -6.02409638554217 -1960.04823497956
0.575 -6.43478260869565 -1966.48301758825
0.575 -8.52173913043478 -1975.00475671869
0.581 -0.172117039586919 -1975.17687375828
0.601 -4.15973377703827 -1979.33660753531
0.612 -2.61437908496732 -1981.95098662028
0.631 -5.22979397781299 -1987.1807805981
0.64 -5.9375 -1993.1182805981
0.62 -0.967741935483871 -1994.08602253358
0.63 -1.9047619047619 -1995.99078443834
0.569 -12.829525483304 -2008.82030992165
0.597 -1.84254606365159 -2010.6628559853
0.579 2.24525043177893 -2008.41760555352
0.561 -2.67379679144385 -2011.09140234496
0.586 -8.53242320819113 -2019.62382555315
0.557 -1.61579892280072 -2021.23962447595
0.553 -11.0307414104882 -2032.27036588644
0.592 -8.78378378378378 -2041.05414967023
0.614 -4.88599348534202 -2045.94014315557
0.604 -4.3046357615894 -2050.24477891716
0.585 -5.98290598290598 -2056.22768490006
0.625 -3.36 -2059.58768490006
0.631 -4.5958795562599 -2064.18356445632
0.569 -11.4235500878735 -2075.6071145442
0.575 -14.0869565217391 -2089.69407106594
0.603 -0.165837479270315 -2089.85990854521
0.57 -12.6315789473684 -2102.49148749257
0.558 -1.7921146953405 -2104.28360218791
0.608 -12.8289473684211 -2117.11254955634
0.592 -5.06756756756757 -2122.1801171239
0.617 -2.75526742301459 -2124.93538454692
0.608 -9.21052631578947 -2134.14591086271
0.625 -10.4 -2144.54591086271
0.632 -5.69620253164557 -2150.24211339435
0.614 -8.14332247557003 -2158.38543586992
0.578 -9.68858131487889 -2168.0740171848
0.563 -1.9538188277087 -2170.02783601251
0.6 2.33333333333333 -2167.69450267918
0.637 -5.80847723704867 -2173.50297991623
0.553553553553554 1.62748643761302 -2171.87549347861
0.609 9.688013136289 -2162.18748034232
0.585 -4.27350427350427 -2166.46098461583
0.662 0.604229607250755 -2165.85675500858
0.633633633633634 -3.63349131121643 -2169.49024631979
0.619 -6.30048465266559 -2175.79073097246
0.633 -5.52922590837283 -2181.31995688083
0.607 -3.78912685337727 -2185.10908373421
0.619 -7.26978998384491 -2192.37887371805
0.57 -6.31578947368421 -2198.69466319174
0.659 -3.1866464339909 -2201.88130962573
0.584 -1.36986301369863 -2203.25117263943
0.6 0 -2203.25117263943
0.617 -0.810372771474878 -2204.0615454109
0.646 -6.19195046439629 -2210.2534958753
0.586 -5.11945392491468 -2215.37294980021
0.645 -8.83720930232558 -2224.21015910254
0.644 -11.4906832298137 -2235.70084233235
0.657 -9.89345509893455 -2245.59429743129
0.653 -6.89127105666156 -2252.48556848795
0.673 -2.22882615156018 -2254.71439463951
0.656 -6.09756097560976 -2260.81195561512
0.597597597597598 -0.16750418760469 -2260.97945980272
0.56 -4.28571428571429 -2265.26517408844
0.587 -12.7768313458262 -2278.04200543426
0.605 -5.78512396694215 -2283.82712940121
0.563 -7.63765541740675 -2291.46478481861
0.560560560560561 -1.07142857142857 -2292.53621339004
0.547 -14.4424131627057 -2306.97862655275
0.527 -9.67741935483871 -2316.65604590759
0.555 -5.58558558558559 -2322.24163149317
0.591 -5.92216582064298 -2328.16379731381
0.576 -6.94444444444444 -2335.10824175826
0.578 -3.80622837370242 -2338.91447013196
0.603 -0.829187396351575 -2339.74365752831
0.585 -11.1111111111111 -2350.85476863942
0.572 -1.74825174825175 -2352.60302038768
0.61 -11.1475409836066 -2363.75056137128
0.648648648648649 -4.62962962962963 -2368.38019100091
0.588 -1.70068027210884 -2370.08087127302
0.603 3.81426202321725 -2366.2666092498
0.619 -5.33117932148627 -2371.59778857129
0.614 -6.51465798045603 -2378.11244655175
0.615 -11.219512195122 -2389.33195874687
0.62 -1.61290322580645 -2390.94486197267
0.636 3.77358490566038 -2387.17127706701
0.601 3.49417637271215 -2383.6771006943
0.617 -3.40356564019449 -2387.0806663345
0.657 -10.806697108067 -2397.88736344256
0.666 -5.10510510510511 -2402.99246854767
0.636 -8.49056603773585 -2411.4830345854
0.656 -4.26829268292683 -2415.75132726833
0.669 0.149476831091181 -2415.60185043724
0.567 -6.17283950617284 -2421.77468994341
0.61 -3.9344262295082 -2425.70911617292
0.608 -5.26315789473684 -2430.97227406766
0.594 -5.72390572390572 -2436.69617979156
0.588 -7.14285714285714 -2443.83903693442
0.614 1.30293159609121 -2442.53610533833
0.633 -6.79304897314376 -2449.32915431147
0.588 -1.02040816326531 -2450.34956247474
0.623 -3.69181380417335 -2454.04137627891
0.596 -7.71812080536913 -2461.75949708428
0.66 -6.06060606060606 -2467.82010314489
0.664 -5.72289156626506 -2473.54299471115
0.659 -3.79362670713202 -2477.33662141828
0.663 -6.78733031674208 -2484.12395173503
0.672 -2.08333333333333 -2486.20728506836
0.667667667667668 -9.74512743628186 -2495.95241250464
0.634 -5.6782334384858 -2501.63064594313
0.665 -1.65413533834586 -2503.28478128147
0.623 4.97592295345104 -2498.30885832802
0.632 11.7088607594937 -2486.59999756853
0.661 14.6747352496218 -2471.92526231891
0.685 7.73722627737226 -2464.18803604153
0.654 6.42201834862385 -2457.76601769291
0.652 1.84049079754601 -2455.92552689536
0.648 4.62962962962963 -2451.29589726573
0.636 0 -2451.29589726573
0.628 -7.96178343949045 -2459.25768070523
0.657 -2.58751902587519 -2461.8451997311
0.671 -5.21609538002981 -2467.06129511113
0.626 1.2779552715655 -2465.78333983957
0.648 -0.925925925925926 -2466.70926576549
0.581 3.6144578313253 -2463.09480793417
0.592 0 -2463.09480793417
0.592 2.02702702702703 -2461.06778090714
0.628 8.59872611464968 -2452.46905479249
0.586 4.77815699658703 -2447.6908977959
0.571571571571572 -3.67775831873905 -2451.36865611464
0.632 -5.69620253164557 -2457.06485864629
0.583 -1.88679245283019 -2458.95165109912
0.601 2.49584026622296 -2456.45581083289
0.594 2.69360269360269 -2453.76220813929
0.606 -0.66006600660066 -2454.42227414589
0.585 1.1965811965812 -2453.22569294931
0.603 2.1558872305141 -2451.0698057188
0.626 -2.23642172523962 -2453.30622744404
0.587 -0.170357751277683 -2453.47658519531
0.569 -6.15114235500879 -2459.62772755032
0.57 3.15789473684211 -2456.46983281348
0.578 -5.5363321799308 -2462.00616499341
0.618 -4.20711974110032 -2466.21328473451
0.631 1.10935023771791 -2465.10393449679
0.618 -0.323624595469256 -2465.42755909226
0.605 0.165289256198347 -2465.26226983606
0.622 -2.2508038585209 -2467.51307369459
0.643 -1.71073094867807 -2469.22380464326
0.657 1.36986301369863 -2467.85394162956
0.662 -1.20845921450151 -2469.06240084407
0.687 -0.436681222707424 -2469.49908206677
0.655 -5.64885496183206 -2475.14793702861
0.634 -8.83280757097792 -2483.98074459958
0.664 5.42168674698795 -2478.5590578526
0.693 -5.33910533910534 -2483.8981631917
0.694 -5.76368876080692 -2489.66185195251
0.709 -5.21861777150917 -2494.88046972402
0.651 -6.60522273425499 -2501.48569245827
0.643 3.88802488335925 -2497.59766757491
0.587 -6.30323679727428 -2503.90090437219
0.594 -12.4579124579125 -2516.3588168301
0.548 1.09489051094891 -2515.26392631915
0.591 -7.61421319796954 -2522.87813951712
0.624 -2.88461538461538 -2525.76275490174
0.585 -3.24786324786325 -2529.0106181496
0.62962962962963 -9.69793322734499 -2538.70855137694
0.593 -12.3102866779089 -2551.01883805485
0.601 -6.15640599001664 -2557.17524404487
0.578 -5.19031141868512 -2562.36555546355
0.588 -7.14285714285714 -2569.50841260641
0.562 1.42348754448399 -2568.08492506193
0.575 0.173913043478261 -2567.91101201845
0.631 -6.18066561014263 -2574.09167762859
0.682 -0.293255131964809 -2574.38493276056
0.643 7.93157076205288 -2566.4533619985
0.648 -0.925925925925926 -2567.37928792443
0.653 -3.82848392036753 -2571.2077718448
0.644644644644645 -3.41614906832298 -2574.62392091312
0.664 -3.91566265060241 -2578.53958356372
0.624 2.88461538461538 -2575.65496817911
0.64 6.875 -2568.77996817911
0.616 1.62337662337662 -2567.15659155573
0.591 2.87648054145516 -2564.28011101428
0.594 -0.673400673400673 -2564.95351168768
0.591 1.52284263959391 -2563.43066904808
0.613 3.09951060358891 -2560.33115844449
0.613 -5.38336052202284 -2565.71451896652
0.579 -11.5716753022453 -2577.28619426876
0.578 -8.30449826989619 -2585.59069253866
0.642 -6.23052959501558 -2591.82122213367
0.601 1.16472545757072 -2590.6564966761
0.595 -3.19327731092437 -2593.84977398703
0.563 -3.37477797513321 -2597.22455196216
0.566 -8.12720848056537 -2605.35176044273
0.604 -2.98013245033113 -2608.33189289306
0.574 -2.09059233449477 -2610.42248522755
0.588 0 -2610.42248522755
0.567 -2.99823633156966 -2613.42072155912
0.559 -0.894454382826476 -2614.31517594195
0.604 3.97350993377483 -2610.34166600817
0.593 0.168634064080944 -2610.17303194409
0.606 0.66006600660066 -2609.51296593749
0.615 -0.16260162601626 -2609.67556756351
0.582 5.84192439862543 -2603.83364316488
0.622 5.78778135048232 -2598.0458618144
0.636 11.3207547169811 -2586.72510709742
0.662 0.906344410876133 -2585.81876268654
0.608 2.63157894736842 -2583.18718373917
0.631 0.158478605388273 -2583.02870513379
0.621 -4.02576489533011 -2587.05447002912
0.608 -0.328947368421053 -2587.38341739754
0.607 -0.494233937397035 -2587.87765133493
0.638 -1.25391849529781 -2589.13156983023
0.621 -0.805152979066023 -2589.9367228093
0.585 1.88034188034188 -2588.05638092896
0.627 -2.71132376395534 -2590.76770469291
0.637 -8.6342229199372 -2599.40192761285
0.567 -10.0529100529101 -2609.45483766576
0.589 -0.509337860780985 -2609.96417552654
0.572 -8.39160839160839 -2618.35578391815
0.604 -0.33112582781457 -2618.68690974596
0.572 -0.34965034965035 -2619.03656009561
0.604 -6.62251655629139 -2625.6590766519
0.577 -5.02599653379549 -2630.6850731857
0.61 -4.59016393442623 -2635.27523712013
0.557 -3.77019748653501 -2639.04543460666
0.6 -4.66666666666667 -2643.71210127333
0.634 -1.26182965299685 -2644.97393092632
0.618 0.970873786407767 -2644.00305713992
0.593 -5.56492411467116 -2649.56798125459
0.641 -3.90015600624025 -2653.46813726083
0.632 -6.0126582278481 -2659.48079548868
0.583 -2.57289879931389 -2662.05369428799
0.565 -11.5044247787611 -2673.55811906675
0.559 -6.26118067978533 -2679.81929974654
0.601 -3.49417637271215 -2683.31347611925
0.621 -0.483091787439614 -2683.79656790669
0.619 -2.10016155088853 -2685.89672945758
0.556 -4.31654676258993 -2690.21327622017
0.558 -12.9032258064516 -2703.11650202662
0.589 4.58404074702886 -2698.53246127959
0.605 -5.12396694214876 -2703.65642822174
0.657 -2.89193302891933 -2706.54836125066
0.679 1.620029455081 -2704.92833179558
0.693 -9.95670995670996 -2714.88504175229
0.667 -7.04647676161919 -2721.93151851391
0.664 0.301204819277108 -2721.63031369463
0.6 -0.333333333333333 -2721.96364702796
0.569 -1.93321616871705 -2723.89686319668
0.587 4.94037478705281 -2718.95648840963
0.666 6.90690690690691 -2712.04958150272
0.635 7.40157480314961 -2704.64800669957
0.609 -2.79146141215107 -2707.43946811172
0.633 -0.789889415481833 -2708.2293575272
0.632 3.79746835443038 -2704.43188917277
0.641 -2.96411856474259 -2707.39600773751
0.629 4.29252782193959 -2703.10347991558
0.612 -1.63398692810458 -2704.73746684368
0.625625625625626 5.6 -2699.13746684368
0.692 14.4508670520231 -2684.68659979166
0.697 10.7604017216643 -2673.92619806999
0.681 5.72687224669604 -2668.1993258233
0.724 3.03867403314917 -2665.16065179015
0.722 8.31024930747922 -2656.85040248267
0.648 4.93827160493827 -2651.91213087773
0.644 5.59006211180124 -2646.32206876593
0.685 -1.8978102189781 -2648.21987898491
0.676 -0.887573964497041 -2649.1074529494
0.625 0.8 -2648.3074529494
0.621 1.12721417069243 -2647.18023877871
0.617 1.13452188006483 -2646.04571689865
0.597 -0.50251256281407 -2646.54822946146
0.635 2.04724409448819 -2644.50098536697
0.653 -1.37825421133231 -2645.8792395783
0.612 8.82352941176471 -2637.05571016654
0.627 7.49601275917065 -2629.55969740737
0.639 2.660406885759 -2626.89929052161
0.638 1.88087774294671 -2625.01841277866
0.665 -1.05263157894737 -2626.07104435761
0.668 -1.49700598802395 -2627.56805034563
0.703 3.55618776671408 -2624.01186257892
0.647 2.93663060278207 -2621.07523197614
0.593 -13.6593591905565 -2634.7345911667
0.587 2.89608177172061 -2631.83850939497
0.628 4.14012738853503 -2627.69838200644
0.66 6.06060606060606 -2621.63777594583
0.682 7.62463343108504 -2614.01314251475
0.632 0 -2614.01314251475
0.595 5.54621848739496 -2608.46692402735
0.571571571571572 2.27670753064799 -2606.19021649671
0.591 2.19966159052453 -2603.99055490618
0.507 -10.4536489151874 -2614.44420382137
0.575 -1.21739130434783 -2615.66159512572
0.552 -3.26086956521739 -2618.92246469093
0.568 -18.6619718309859 -2637.58443652192
0.594 2.35690235690236 -2635.22753416502
0.583 1.54373927958834 -2633.68379488543
0.609 0.164203612479475 -2633.51959127295
0.597 2.84757118927973 -2630.67202008367
0.641 -0.46801872074883 -2631.14003880442
0.621 4.66988727858293 -2626.47015152584
0.626 -0.319488817891374 -2626.78964034373
0.576 -4.86111111111111 -2631.65075145484
0.648 -3.08641975308642 -2634.73717120792
0.694 -1.15273775216138 -2635.88990896009
0.684 -3.50877192982456 -2639.39868088991
0.666 -4.2042042042042 -2643.60288509411
0.716 4.46927374301676 -2639.1336113511
0.706 1.98300283286119 -2637.15060851824
0.723 4.28769017980636 -2632.86291833843
0.715 4.89510489510489 -2627.96781344333
0.637 0.784929356357928 -2627.18288408697
0.713 5.75035063113604 -2621.43253345583
0.706706706706707 6.79886685552408 -2614.63366660031
0.628 -7.96178343949045 -2622.5954500398
0.644 0.93167701863354 -2621.66377302116
0.606 -3.3003300330033 -2624.96410305417
0.625 -5.92 -2630.88410305417
0.635 -0.47244094488189 -2631.35654399905
0.611 -4.09165302782324 -2635.44819702687
0.575 -12 -2647.44819702687
0.584 -8.21917808219178 -2655.66737510906
0.622 -4.82315112540193 -2660.49052623447
0.622 -10.9324758842444 -2671.42300211871
0.592 -5.74324324324324 -2677.16624536195
0.632 -2.21518987341772 -2679.38143523537
0.66 -6.06060606060606 -2685.44204129598
0.647 -2.00927357032457 -2687.4513148663
0.637 -2.98273155416013 -2690.43404642046
0.597 0.16750418760469 -2690.26654223286
0.653 -2.90964777947933 -2693.17619001234
0.598 -0.668896321070234 -2693.84508633341
0.585 -0.854700854700855 -2694.69978718811
0.623 -6.58105939004815 -2701.28084657816
0.587 8.34752981260647 -2692.93331676555
0.642 1.55763239875389 -2691.3756843668
0.613 -1.14192495921697 -2692.51760932601
0.58 1.37931034482759 -2691.13829898119
0.58 2.06896551724138 -2689.06933346394
0.654 0.917431192660551 -2688.15190227128
0.643 7.93157076205288 -2680.22033150923
0.588 -4.42176870748299 -2684.64210021671
0.584 10.2739726027397 -2674.36812761397
0.538 -6.31970260223048 -2680.6878302162
0.594 -2.02020202020202 -2682.70803223641
0.635 1.41732283464567 -2681.29070940176
0.623 -2.72873194221509 -2684.01944134398
0.532 -7.14285714285714 -2691.16229848683
0.575 -6.43478260869565 -2697.59708109553
0.619 18.2552504038772 -2679.34183069165
0.571 6.12959719789842 -2673.21223349375
0.575 1.21739130434783 -2671.99484218941
0.571 -4.02802101576182 -2676.02286320517
0.679 -4.56553755522828 -2680.58840076039
0.67 2.08955223880597 -2678.49884852159
0.593 4.21585160202361 -2674.28299691957
0.568 3.16901408450704 -2671.11398283506
0.589 -5.60271646859083 -2676.71669930365
0.533 -5.81613508442777 -2682.53283438808
0.624 0.320512820512821 -2682.21232156756
0.651 1.38248847926267 -2680.8298330883
0.626 -1.91693290734824 -2682.74676599565
0.642 2.80373831775701 -2679.94302767789
0.6 -0.333333333333333 -2680.27636101123
0.651 0.460829493087558 -2679.81553151814
0.658 0.911854103343465 -2678.90367741479
0.624 -0.320512820512821 -2679.22419023531
0.624 2.56410256410256 -2676.66008767121
0.658 8.51063829787234 -2668.14944937333
0.632632632632633 5.69620253164557 -2662.45324684169
0.565565565565566 3.71681415929204 -2658.7364326824
0.606 0.33003300330033 -2658.4063996791
0.667 0.149925037481259 -2658.25647464161
0.648 -8.64197530864197 -2666.89844995026
0.642 -3.11526479750779 -2670.01371474776
0.644 -4.96894409937888 -2674.98265884714
0.639 -6.10328638497653 -2681.08594523212
0.627 -13.8755980861244 -2694.96154331824
0.607 -11.6968698517298 -2706.65841316997
0.596 -4.36241610738255 -2711.02082927736
0.627 -8.45295055821372 -2719.47377983557
0.598 -8.36120401337793 -2727.83498384895
0.581 -9.12220309810671 -2736.95718694705
0.554 3.6101083032491 -2733.34707864381
0.607 -3.78912685337727 -2737.13620549718
0.595 2.52100840336134 -2734.61519709382
0.606 2.97029702970297 -2731.64490006412
0.642 2.49221183800623 -2729.15268822611
0.593593593593594 -6.57672849915683 -2735.72941672527
0.561 -1.24777183600713 -2736.97718856128
0.623 -1.76565008025682 -2738.74283864153
0.625 -9.12 -2747.86283864153
0.625 -1.76 -2749.62283864153
0.618 2.9126213592233 -2746.71021728231
0.634 -1.57728706624606 -2748.28750434856
0.649 -1.69491525423729 -2749.98241960279
0.641 -3.27613104524181 -2753.25855064803
0.569 -4.39367311072056 -2757.65222375876
0.575 -4.69565217391304 -2762.34787593267
0.57 -4.91228070175439 -2767.26015663442
0.606 -1.65016501650165 -2768.91032165092
0.603 -6.79933665008292 -2775.70965830101
0.596 -3.35570469798658 -2779.06536299899
0.614 -5.21172638436482 -2784.27708938336
0.603 -4.14593698175788 -2788.42302636512
0.571 -6.12959719789842 -2794.55262356301
0.627 -5.58213716108453 -2800.1347607241
0.559 -2.68336314847943 -2802.81812387258
0.567 -6.52557319223986 -2809.34369706482
0.576 -7.29166666666667 -2816.63536373149
0.647647647647648 -2.93663060278207 -2819.57199433427
0.719 -6.81502086230876 -2826.38701519658
0.638638638638639 -12.5391849529781 -2838.92620014955
0.595 1.51260504201681 -2837.41359510754
0.589 -10.0169779286927 -2847.43057303623
0.599 -9.18196994991653 -2856.61254298615
0.585 1.1965811965812 -2855.41596178957
0.578578578578579 2.42214532871972 -2852.99381646085
0.539 -4.63821892393321 -2857.63203538478
0.647 -0.463678516228748 -2858.09571390101
0.635 -9.92125984251969 -2868.01697374353
0.632 -3.79746835443038 -2871.81444209796
0.656 -2.4390243902439 -2874.2534664882
0.621 -11.7552334943639 -2886.00869998257
0.597 -5.86264656616415 -2891.87134654873
0.64 -0.625 -2892.49634654873
0.622 -0.321543408360129 -2892.81788995709
0.613 -2.12071778140294 -2894.93860773849
0.623 -0.160513643659711 -2895.09912138215
0.611 -7.03764320785597 -2902.13676459001
0.661 3.7821482602118 -2898.3546163298
0.634 4.41640378548896 -2893.93821254431
0.585 -7.35042735042735 -2901.28863989473
0.633 -1.73775671406003 -2903.0263966088
0.653 -5.97243491577335 -2908.99883152457
0.646 -4.95356037151703 -2913.95239189609
0.652 -3.37423312883436 -2917.32662502492
0.623 -5.29695024077047 -2922.62357526569
0.633 2.68562401263823 -2919.93795125305
0.618 -6.79611650485437 -2926.73406775791
0.646 -4.64396284829721 -2931.3780306062
0.626 -1.91693290734824 -2933.29496351355
0.626 -8.30670926517572 -2941.60167277873
0.637 -6.75039246467818 -2948.35206524341
0.622 -11.5755627009646 -2959.92762794437
0.634 0 -2959.92762794437
0.623 -4.3338683788122 -2964.26149632318
0.642 0.934579439252336 -2963.32691688393
0.641 6.08424336973479 -2957.2426735142
0.609 -4.43349753694581 -2961.67617105114
0.626 -2.23642172523962 -2963.91259277638
0.648648648648649 -0.617283950617284 -2964.529876727
0.595 -1.84873949579832 -2966.3786162228
0.571 6.83012259194396 -2959.54849363085
0.576 -5.20833333333333 -2964.75682696419
0.562 -6.04982206405694 -2970.80664902824
0.575 -5.04347826086957 -2975.85012728911
0.580580580580581 0 -2975.85012728911
0.585 -5.2991452991453 -2981.14927258826
0.626 -11.5015974440895 -2992.65087003235
0.601 -7.48752079866888 -3000.13839083102
0.606 -5.61056105610561 -3005.74895188712
0.634 -10.410094637224 -3016.15904652435
0.624 -3.52564102564103 -3019.68468754999
0.606 -1.32013201320132 -3021.00481956319
0.604 -5.29801324503311 -3026.30283280822
0.572 2.7972027972028 -3023.50563001102
0.549 -5.64663023679417 -3029.15226024781
0.599 9.18196994991653 -3019.9702902979
0.641 -0.78003120124805 -3020.75032149914
0.643 2.33281493001555 -3018.41750656913
0.654 -7.03363914373089 -3025.45114571286
0.668668668668669 -9.88023952095808 -3035.33138523382
0.632 -5.37974683544304 -3040.71113206926
0.606 3.96039603960396 -3036.75073602966
0.591 -6.26057529610829 -3043.01131132576
0.589 -1.86757215619694 -3044.87888348196
0.591 -4.23011844331641 -3049.10900192528
0.578 -3.11418685121107 -3052.22318877649
0.591 -5.92216582064298 -3058.14535459713
0.58 -10.6896551724138 -3068.83500976955
0.608 -4.27631578947368 -3073.11132555902
0.654 0 -3073.11132555902
0.664 -5.12048192771084 -3078.23180748673
0.609 -4.76190476190476 -3082.99371224863
0.666 -3.3033033033033 -3086.29701555194
0.658 -5.47112462006079 -3091.768140172
0.618 0 -3091.768140172
0.661 -1.36157337367625 -3093.12971354568
0.653 -4.13476263399694 -3097.26447617967
0.677 -3.69276218611521 -3100.95723836579
0.641 0.15600624024961 -3100.80123212554
0.684 -4.67836257309941 -3105.47959469864
0.622 -0.964630225080386 -3106.44422492372
0.647 1.70015455950541 -3104.74407036421
0.635 -6.45669291338583 -3111.2007632776
0.597 -12.8978224455611 -3124.09858572316
0.608 -1.97368421052632 -3126.07226993369
0.635 -5.82677165354331 -3131.89904158723
0.531 3.2015065913371 -3128.69753499589
0.605 -9.75206611570248 -3138.44960111159
0.627 0.797448165869219 -3137.65215294572
0.605 -8.7603305785124 -3146.41248352424
0.586 -2.38907849829352 -3148.80156202253
0.614 -6.18892508143322 -3154.99048710396
0.631 -7.76545166402536 -3162.75593876799
0.648 -0.617283950617284 -3163.37322271861
0.66 -4.54545454545455 -3167.91867726406
0.616 -10.0649350649351 -3177.983612329
0.623623623623624 -5.61797752808989 -3183.60158985709
0.629 3.97456279809221 -3179.62702705899
0.591 1.86125211505922 -3177.76577494393
0.602 10.2990033222591 -3167.46677162168
0.626 0.638977635782748 -3166.82779398589
0.603 1.82421227197347 -3165.00358171392
0.632 -1.26582278481013 -3166.26940449873
0.646 8.04953560371517 -3158.21986889501
0.642 1.24610591900312 -3156.97376297601
0.621 -5.31400966183575 -3162.28777263785
0.588 -10.5442176870748 -3172.83199032492
0.587 4.94037478705281 -3167.89161553787
0.618 4.20711974110032 -3163.68449579677
0.604 3.64238410596026 -3160.04211169081
0.602 -8.63787375415282 -3168.67998544496
0.579 0.863557858376511 -3167.81642758658
0.602 1.99335548172757 -3165.82307210486
0.616 4.87012987012987 -3160.95294223473
0.641 2.96411856474259 -3157.98882366998
0.631 3.01109350237718 -3154.97773016761
0.64 6.5625 -3148.41523016761
0.605 -9.42148760330578 -3157.83671777091
0.612 -5.88235294117647 -3163.71907071209
0.61 -10.8196721311475 -3174.53874284324
0.614 1.95439739413681 -3172.5843454491
0.617 4.05186385737439 -3168.53248159173
0.604 0.33112582781457 -3168.20135576391
0.596 -1.00671140939597 -3169.20806717331
0.67 3.28358208955224 -3165.92448508376
0.631 -3.64500792393027 -3169.56949300769
0.619 -2.74636510500808 -3172.31585811269
0.598 -2.34113712374582 -3174.65699523644
0.573 -4.3630017452007 -3179.01999698164
0.594 -3.7037037037037 -3182.72370068534
0.608 -1.31578947368421 -3184.03949015903
0.619 1.13085621970921 -3182.90863393932
0.586 0.341296928327645 -3182.56733701099
0.594 7.40740740740741 -3175.15992960358
0.596 3.69127516778523 -3171.4686544358
0.605 -4.13223140495868 -3175.60088584076
0.598 4.0133779264214 -3171.58750791434
0.57 2.80701754385965 -3168.78049037048
0.622 3.85852090032154 -3164.92196947015
0.607 -3.78912685337727 -3168.71109632353
0.546 5.12820512820513 -3163.58289119533
0.596 7.04697986577181 -3156.53591132955
0.627627627627628 -0.797448165869219 -3157.33335949542
0.507 -2.16962524654832 -3159.50298474197
0.501 -3.39321357285429 -3162.89619831483
0.515 -7.18446601941748 -3170.08066433424
0.53 2.26415094339623 -3167.81651339085
0.584 -0.684931506849315 -3168.5014448977
0.617 0.162074554294976 -3168.3393703434
0.695 -1.29496402877698 -3169.63433437218
0.645 -5.11627906976744 -3174.75061344195
0.686 -1.45772594752187 -3176.20833938947
0.627 -6.2200956937799 -3182.42843508325
0.67 -4.47761194029851 -3186.90604702355
0.669 -4.93273542600897 -3191.83878244956
0.649 -8.47457627118644 -3200.31335872074
0.646 -11.7647058823529 -3212.0780646031
0.638 -8.15047021943574 -3220.22853482253
0.675 -9.92592592592593 -3230.15446074846
0.602 -5.64784053156146 -3235.80230128002
0.625 -5.28 -3241.08230128002
0.532 5.26315789473684 -3235.81914338528
0.587587587587588 3.57751277683135 -3232.24163060845
0.628 3.5031847133758 -3228.73844589507
0.664 -2.71084337349398 -3231.44928926857
0.652 2.76073619631902 -3228.68855307225
0.655 -0.763358778625954 -3229.45191185088
0.655 0.152671755725191 -3229.29924009515
0.647 -1.70015455950541 -3230.99939465466
0.61 -1.9672131147541 -3232.96660776941
0.6 -2.33333333333333 -3235.29994110274
0.558 3.584229390681 -3231.71571171206
0.61 -6.55737704918033 -3238.27308876124
0.636 -2.51572327044025 -3240.78881203168
0.641 -2.34009360374415 -3243.12890563543
0.643 2.02177293934681 -3241.10713269608
0.596 -2.3489932885906 -3243.45612598467
0.622 -4.82315112540193 -3248.27927711007
0.623 7.86516853932584 -3240.41410857075
0.653 5.66615620214395 -3234.7479523686
0.639 0.782472613458529 -3233.96547975514
0.624 6.41025641025641 -3227.55522334489
0.612612612612613 1.96078431372549 -3225.59443903116
0.583 -11.8353344768439 -3237.42977350801
0.592 -7.09459459459459 -3244.5243681026
0.619 -9.20840064620355 -3253.7327687488
0.636 -5.66037735849057 -3259.3931461073
0.654 -13.1498470948012 -3272.5429932021
0.621 -4.02576489533011 -3276.56875809743
0.595 -7.89915966386555 -3284.46791776129
0.543 -6.07734806629834 -3290.54526582759
0.605 -3.47107438016529 -3294.01634020776
