Orthogroup	spades-bin.32	644736333
OG0000421	BBLLADNB_00734	MCBBHCNB_00836
OG0000422	BBLLADNB_01710	MCBBHCNB_04589
OG0000423	BBLLADNB_02129	MCBBHCNB_00973
OG0000424	BBLLADNB_02763	MCBBHCNB_04747
OG0000425	BBLLADNB_02634	MCBBHCNB_04124
OG0000426	BBLLADNB_01766	MCBBHCNB_01888
OG0000427	BBLLADNB_03730	MCBBHCNB_01076
OG0000428	BBLLADNB_03731	MCBBHCNB_01075
OG0000429	BBLLADNB_03732	MCBBHCNB_01074
OG0000430	BBLLADNB_02908	MCBBHCNB_01062
OG0000431	BBLLADNB_00854	MCBBHCNB_01054
OG0000432	BBLLADNB_00849	MCBBHCNB_01049
OG0000433	BBLLADNB_02012	MCBBHCNB_03713
OG0000434	BBLLADNB_02531	MCBBHCNB_03835
OG0000435	BBLLADNB_00095	MCBBHCNB_03732
OG0000436	BBLLADNB_00080	MCBBHCNB_03748
OG0000437	BBLLADNB_01784, BBLLADNB_00079	MCBBHCNB_03749
OG0000438	BBLLADNB_00078	MCBBHCNB_03750
OG0000439	BBLLADNB_03737	MCBBHCNB_02608
OG0000440	BBLLADNB_02803	MCBBHCNB_04170
OG0000441	BBLLADNB_01232	MCBBHCNB_02406
OG0000442	BBLLADNB_02882	MCBBHCNB_03373
OG0000443	BBLLADNB_00660	MCBBHCNB_03441
OG0000444	BBLLADNB_00390	MCBBHCNB_04667
OG0000445	BBLLADNB_01437	MCBBHCNB_04045
OG0000446	BBLLADNB_02773	MCBBHCNB_04468
OG0000447	BBLLADNB_02950	MCBBHCNB_03087
OG0000448	BBLLADNB_00104	MCBBHCNB_02281
OG0000449	BBLLADNB_03567	MCBBHCNB_01639
OG0000450	BBLLADNB_03298	MCBBHCNB_03683
OG0000452	BBLLADNB_03244	MCBBHCNB_04038
OG0000453	BBLLADNB_01119	MCBBHCNB_03425
OG0000454	BBLLADNB_01120	MCBBHCNB_03426
OG0000455	BBLLADNB_03241	MCBBHCNB_04041
OG0000456	BBLLADNB_01439	MCBBHCNB_04042
OG0000458	BBLLADNB_03535	MCBBHCNB_02189
OG0000459	BBLLADNB_00425	MCBBHCNB_00536
OG0000460	BBLLADNB_00189	MCBBHCNB_02774
OG0000461	BBLLADNB_02682	MCBBHCNB_04206
OG0000462	BBLLADNB_02424	MCBBHCNB_02502
OG0000463	BBLLADNB_01789	MCBBHCNB_00260
OG0000464	BBLLADNB_01113	MCBBHCNB_03420
OG0000465	BBLLADNB_00402	MCBBHCNB_00540
OG0000466	BBLLADNB_00881	MCBBHCNB_03881
OG0000467	BBLLADNB_03131	MCBBHCNB_04576
OG0000468	BBLLADNB_03133	MCBBHCNB_04587
OG0000469	BBLLADNB_02791	MCBBHCNB_01243
OG0000470	BBLLADNB_03559	MCBBHCNB_02687
OG0000471	BBLLADNB_02244	MCBBHCNB_01206
OG0000472	BBLLADNB_02813	MCBBHCNB_01201
OG0000473	BBLLADNB_01938	MCBBHCNB_04446
OG0000474	BBLLADNB_02693	MCBBHCNB_02089
OG0000475	BBLLADNB_02944	MCBBHCNB_03330
OG0000476	BBLLADNB_00716	MCBBHCNB_00818
OG0000477	BBLLADNB_00089	MCBBHCNB_03738
OG0000478	BBLLADNB_00090	MCBBHCNB_03737
OG0000479	BBLLADNB_03034	MCBBHCNB_02620
OG0000480	BBLLADNB_02551	MCBBHCNB_02232
OG0000481	BBLLADNB_02552	MCBBHCNB_02233
OG0000482	BBLLADNB_02641	MCBBHCNB_03561
OG0000483	BBLLADNB_00690	MCBBHCNB_02210
OG0000484	BBLLADNB_00691	MCBBHCNB_02209
OG0000485	BBLLADNB_00692	MCBBHCNB_02207
OG0000486	BBLLADNB_03449, BBLLADNB_00097	MCBBHCNB_02638
OG0000487	BBLLADNB_01320	MCBBHCNB_00642
OG0000488	BBLLADNB_01316	MCBBHCNB_00646
OG0000489	BBLLADNB_00413	MCBBHCNB_00552
OG0000490	BBLLADNB_03346	MCBBHCNB_03684
OG0000491	BBLLADNB_03345	MCBBHCNB_03685
OG0000492	BBLLADNB_03344	MCBBHCNB_03686
OG0000493	BBLLADNB_03343	MCBBHCNB_03687
OG0000494	BBLLADNB_01775	MCBBHCNB_03222
OG0000495	BBLLADNB_03208	MCBBHCNB_02301
OG0000497	BBLLADNB_00935	MCBBHCNB_02352
OG0000498	BBLLADNB_02867	MCBBHCNB_04497
OG0000499	BBLLADNB_03560	MCBBHCNB_02686
OG0000500	BBLLADNB_03832	MCBBHCNB_01079
OG0000501	BBLLADNB_01157	MCBBHCNB_00743
OG0000502	BBLLADNB_00101	MCBBHCNB_02274
OG0000503	BBLLADNB_03293	MCBBHCNB_02263
OG0000504	BBLLADNB_03295	MCBBHCNB_02265
OG0000505	BBLLADNB_03864	MCBBHCNB_04303
OG0000506	BBLLADNB_01306	MCBBHCNB_03985
OG0000507	BBLLADNB_01311	MCBBHCNB_01504
OG0000508	BBLLADNB_01312	MCBBHCNB_01505
OG0000509	BBLLADNB_01313	MCBBHCNB_01506
OG0000510	BBLLADNB_01314	MCBBHCNB_01507
OG0000511	BBLLADNB_01216	MCBBHCNB_02390
OG0000512	BBLLADNB_00582	MCBBHCNB_01765
OG0000513	BBLLADNB_00581	MCBBHCNB_01766
OG0000514	BBLLADNB_00580	MCBBHCNB_01767
OG0000515	BBLLADNB_00579	MCBBHCNB_01768
OG0000516	BBLLADNB_00578	MCBBHCNB_01769
OG0000517	BBLLADNB_00575	MCBBHCNB_01772
OG0000518	BBLLADNB_00574	MCBBHCNB_01773
OG0000519	BBLLADNB_00573	MCBBHCNB_01774
OG0000520	BBLLADNB_00572	MCBBHCNB_01775
OG0000521	BBLLADNB_01926	MCBBHCNB_04456
OG0000522	BBLLADNB_02256	MCBBHCNB_03295
OG0000523	BBLLADNB_02255	MCBBHCNB_03296
OG0000524	BBLLADNB_02254	MCBBHCNB_03297
OG0000525	BBLLADNB_02253	MCBBHCNB_03298
OG0000526	BBLLADNB_02252	MCBBHCNB_03308
OG0000527	BBLLADNB_02251	MCBBHCNB_03309
OG0000528	BBLLADNB_02250	MCBBHCNB_03310
OG0000530	BBLLADNB_02488, BBLLADNB_00495	MCBBHCNB_01304
OG0000531	BBLLADNB_00493	MCBBHCNB_01302
OG0000532	BBLLADNB_02493	MCBBHCNB_01288
OG0000533	BBLLADNB_02494	MCBBHCNB_01285
OG0000534	BBLLADNB_03093	MCBBHCNB_02660
OG0000535	BBLLADNB_01338	MCBBHCNB_02632
OG0000536	BBLLADNB_03851	MCBBHCNB_02240
OG0000538	BBLLADNB_03894	MCBBHCNB_02681
OG0000539	BBLLADNB_03800	MCBBHCNB_01877
OG0000540	BBLLADNB_00030	MCBBHCNB_01498
OG0000541	BBLLADNB_00032	MCBBHCNB_01497
OG0000542	BBLLADNB_00524	MCBBHCNB_00766
OG0000543	BBLLADNB_00527	MCBBHCNB_00764
OG0000544	BBLLADNB_00530	MCBBHCNB_00762
OG0000545	BBLLADNB_00945	MCBBHCNB_04028
OG0000546	BBLLADNB_00949	MCBBHCNB_04032
OG0000547	BBLLADNB_00950	MCBBHCNB_04033
OG0000548	BBLLADNB_01646	MCBBHCNB_03347
OG0000549	BBLLADNB_03695	MCBBHCNB_00845
OG0000550	BBLLADNB_03694	MCBBHCNB_00846
OG0000551	BBLLADNB_01873	MCBBHCNB_00715
OG0000552	BBLLADNB_00738	MCBBHCNB_00840
OG0000553	BBLLADNB_00739	MCBBHCNB_00841
OG0000554	BBLLADNB_03576	MCBBHCNB_00843
OG0000555	BBLLADNB_03575	MCBBHCNB_00844
OG0000556	BBLLADNB_03040	MCBBHCNB_02693
OG0000557	BBLLADNB_02635	MCBBHCNB_04123
OG0000558	BBLLADNB_03683	MCBBHCNB_04116
OG0000559	BBLLADNB_03684	MCBBHCNB_04115
OG0000560	BBLLADNB_01917	MCBBHCNB_01184
OG0000561	BBLLADNB_01141	MCBBHCNB_00539
OG0000562	BBLLADNB_03557	MCBBHCNB_02689
OG0000563	BBLLADNB_01859	MCBBHCNB_02248
OG0000564	BBLLADNB_01860	MCBBHCNB_02247
OG0000565	BBLLADNB_00508	MCBBHCNB_01324
OG0000566	BBLLADNB_00509	MCBBHCNB_01325
OG0000567	BBLLADNB_01729	MCBBHCNB_03062
OG0000568	BBLLADNB_00257	MCBBHCNB_03187
OG0000569	BBLLADNB_03472	MCBBHCNB_02131
OG0000570	BBLLADNB_00297	MCBBHCNB_03179
OG0000571	BBLLADNB_03691	MCBBHCNB_02571
OG0000572	BBLLADNB_01940	MCBBHCNB_01220
OG0000573	BBLLADNB_00448	MCBBHCNB_02647
OG0000574	BBLLADNB_02609	MCBBHCNB_02728
OG0000575	BBLLADNB_02091	MCBBHCNB_02530
OG0000576	BBLLADNB_01478	MCBBHCNB_03333
OG0000577	BBLLADNB_03122	MCBBHCNB_03376, MCBBHCNB_03506
OG0000579	BBLLADNB_01147, BBLLADNB_01302	MCBBHCNB_03995
OG0000580	BBLLADNB_00418	MCBBHCNB_00558
OG0000581	BBLLADNB_00618	MCBBHCNB_00299
OG0000582	BBLLADNB_01537, BBLLADNB_00797	MCBBHCNB_04380
OG0000583	BBLLADNB_00519	MCBBHCNB_00771
OG0000585	BBLLADNB_02484	MCBBHCNB_03233
OG0000586	BBLLADNB_01967	MCBBHCNB_01356
OG0000587	BBLLADNB_03479	MCBBHCNB_01879
OG0000588	BBLLADNB_03477	MCBBHCNB_01881
OG0000590	BBLLADNB_01721, BBLLADNB_01135	MCBBHCNB_01438
OG0000591	BBLLADNB_01494	MCBBHCNB_03380
OG0000592	BBLLADNB_03899	MCBBHCNB_02499
OG0000593	BBLLADNB_01343	MCBBHCNB_00620, MCBBHCNB_00622
OG0000594	BBLLADNB_01344	MCBBHCNB_00974
OG0000596	BBLLADNB_03416	MCBBHCNB_00463
OG0000597	BBLLADNB_00249	MCBBHCNB_01460
OG0000603	BBLLADNB_02990	MCBBHCNB_04191
OG0000604	BBLLADNB_02991	MCBBHCNB_04190
OG0000605	BBLLADNB_01663	MCBBHCNB_04514
OG0000606	BBLLADNB_01662	MCBBHCNB_04513
OG0000607	BBLLADNB_01660	MCBBHCNB_04511
OG0000608	BBLLADNB_01658	MCBBHCNB_04508
OG0000609	BBLLADNB_01657	MCBBHCNB_04507
OG0000610	BBLLADNB_01656	MCBBHCNB_04506
OG0000611	BBLLADNB_01655	MCBBHCNB_04505
OG0000612	BBLLADNB_02872	MCBBHCNB_04503
OG0000613	BBLLADNB_02871	MCBBHCNB_04502
OG0000614	BBLLADNB_02870	MCBBHCNB_04501
OG0000615	BBLLADNB_03119	MCBBHCNB_03843
OG0000616	BBLLADNB_03120	MCBBHCNB_03842
OG0000617	BBLLADNB_00024	MCBBHCNB_01749
OG0000618	BBLLADNB_03421	MCBBHCNB_00932
OG0000619	BBLLADNB_03422	MCBBHCNB_00933
OG0000620	BBLLADNB_03423	MCBBHCNB_00934
OG0000621	BBLLADNB_03696	MCBBHCNB_00850
OG0000622	BBLLADNB_02152	MCBBHCNB_00796
OG0000623	BBLLADNB_02761	MCBBHCNB_04650
OG0000624	BBLLADNB_02760	MCBBHCNB_04649
OG0000625	BBLLADNB_02756	MCBBHCNB_04645
OG0000626	BBLLADNB_02755	MCBBHCNB_04644
OG0000627	BBLLADNB_02754	MCBBHCNB_04643
OG0000628	BBLLADNB_03846	MCBBHCNB_04642
OG0000629	BBLLADNB_03847	MCBBHCNB_04641
OG0000630	BBLLADNB_02138	MCBBHCNB_04639
OG0000631	BBLLADNB_02139	MCBBHCNB_04638
OG0000632	BBLLADNB_02140	MCBBHCNB_04637
OG0000633	BBLLADNB_02142	MCBBHCNB_04635
OG0000634	BBLLADNB_02143	MCBBHCNB_04634
OG0000635	BBLLADNB_02145	MCBBHCNB_00588
OG0000636	BBLLADNB_03124	MCBBHCNB_00582
OG0000637	BBLLADNB_03264	MCBBHCNB_00522
OG0000638	BBLLADNB_03260	MCBBHCNB_00523
OG0000639	BBLLADNB_00437	MCBBHCNB_00524
OG0000640	BBLLADNB_00436	MCBBHCNB_00525
OG0000641	BBLLADNB_00435	MCBBHCNB_00526
OG0000642	BBLLADNB_00434	MCBBHCNB_00527
OG0000643	BBLLADNB_00431	MCBBHCNB_00530
OG0000644	BBLLADNB_01706	MCBBHCNB_04593
OG0000645	BBLLADNB_01705	MCBBHCNB_04594
OG0000646	BBLLADNB_01704	MCBBHCNB_04595
OG0000647	BBLLADNB_01703	MCBBHCNB_04596
OG0000648	BBLLADNB_01702	MCBBHCNB_04597
OG0000649	BBLLADNB_01701	MCBBHCNB_04598
OG0000650	BBLLADNB_01700	MCBBHCNB_04599
OG0000651	BBLLADNB_01123	MCBBHCNB_03855
OG0000652	BBLLADNB_01126	MCBBHCNB_03860
OG0000653	BBLLADNB_00591	MCBBHCNB_04759
OG0000654	BBLLADNB_00592	MCBBHCNB_04760
OG0000655	BBLLADNB_00595	MCBBHCNB_00253
OG0000656	BBLLADNB_00596	MCBBHCNB_00254
OG0000657	BBLLADNB_00597	MCBBHCNB_00255
OG0000658	BBLLADNB_00795	MCBBHCNB_04382
OG0000659	BBLLADNB_03420	MCBBHCNB_00931
OG0000660	BBLLADNB_03419	MCBBHCNB_00930
OG0000661	BBLLADNB_01300	MCBBHCNB_03997
OG0000662	BBLLADNB_00609	MCBBHCNB_00290
OG0000663	BBLLADNB_00613	MCBBHCNB_00294
OG0000664	BBLLADNB_00614	MCBBHCNB_00295
OG0000665	BBLLADNB_00615	MCBBHCNB_00296
OG0000666	BBLLADNB_02562	MCBBHCNB_00302
OG0000667	BBLLADNB_02560	MCBBHCNB_00304
OG0000668	BBLLADNB_02557	MCBBHCNB_00312
OG0000669	BBLLADNB_00198	MCBBHCNB_00316
OG0000670	BBLLADNB_03818, BBLLADNB_00607	MCBBHCNB_00288
OG0000671	BBLLADNB_03678	MCBBHCNB_00471
OG0000672	BBLLADNB_03679	MCBBHCNB_00472
OG0000673	BBLLADNB_01005	MCBBHCNB_01399
OG0000674	BBLLADNB_01003	MCBBHCNB_01397
OG0000675	BBLLADNB_01002	MCBBHCNB_01396
OG0000676	BBLLADNB_02126	MCBBHCNB_00977
OG0000677	BBLLADNB_02125	MCBBHCNB_00978
OG0000678	BBLLADNB_03759	MCBBHCNB_00980
OG0000679	BBLLADNB_03758	MCBBHCNB_00981
OG0000680	BBLLADNB_03757	MCBBHCNB_00982
OG0000681	BBLLADNB_03756	MCBBHCNB_00983
OG0000682	BBLLADNB_03755	MCBBHCNB_00984
OG0000683	BBLLADNB_02841	MCBBHCNB_02566
OG0000684	BBLLADNB_02025	MCBBHCNB_02558
OG0000685	BBLLADNB_02024	MCBBHCNB_02557
OG0000686	BBLLADNB_02023	MCBBHCNB_02556
OG0000688	BBLLADNB_02022	MCBBHCNB_02555
OG0000689	BBLLADNB_03890	MCBBHCNB_00990
OG0000690	BBLLADNB_03891	MCBBHCNB_00991
OG0000691	BBLLADNB_02842	MCBBHCNB_02567
OG0000692	BBLLADNB_02793	MCBBHCNB_04434
OG0000693	BBLLADNB_02796	MCBBHCNB_04432
OG0000694	BBLLADNB_02797	MCBBHCNB_04431
OG0000695	BBLLADNB_02800	MCBBHCNB_04428
OG0000696	BBLLADNB_01355	MCBBHCNB_04464
OG0000698	BBLLADNB_01011	MCBBHCNB_01405
OG0000699	BBLLADNB_01014	MCBBHCNB_01407
OG0000700	BBLLADNB_01638	MCBBHCNB_01875
OG0000701	BBLLADNB_02101	MCBBHCNB_03247
OG0000702	BBLLADNB_02988	MCBBHCNB_04193
OG0000703	BBLLADNB_03239	MCBBHCNB_00568
OG0000704	BBLLADNB_03237	MCBBHCNB_00566
OG0000705	BBLLADNB_03236	MCBBHCNB_00565
OG0000706	BBLLADNB_00054	MCBBHCNB_01008
OG0000707	BBLLADNB_00051	MCBBHCNB_01004
OG0000708	BBLLADNB_00049	MCBBHCNB_01001
OG0000709	BBLLADNB_02498	MCBBHCNB_03610
OG0000710	BBLLADNB_01297	MCBBHCNB_04182
OG0000712	BBLLADNB_01075	MCBBHCNB_04338
OG0000713	BBLLADNB_01076	MCBBHCNB_04337
OG0000714	BBLLADNB_03147	MCBBHCNB_00656
OG0000715	BBLLADNB_03148	MCBBHCNB_00657
OG0000716	BBLLADNB_02199	MCBBHCNB_04616
OG0000717	BBLLADNB_02196	MCBBHCNB_04621
OG0000720	BBLLADNB_01471	MCBBHCNB_00953
OG0000721	BBLLADNB_01472	MCBBHCNB_00952
OG0000722	BBLLADNB_01473	MCBBHCNB_00951
OG0000723	BBLLADNB_01474	MCBBHCNB_00950
OG0000724	BBLLADNB_01475	MCBBHCNB_00949
OG0000725	BBLLADNB_01476	MCBBHCNB_00948
OG0000726	BBLLADNB_03322	MCBBHCNB_00945
OG0000727	BBLLADNB_03323	MCBBHCNB_00944
OG0000728	BBLLADNB_03324	MCBBHCNB_00943
OG0000729	BBLLADNB_03325	MCBBHCNB_00942
OG0000730	BBLLADNB_03326	MCBBHCNB_00941
OG0000731	BBLLADNB_03327	MCBBHCNB_00940
OG0000732	BBLLADNB_03330	MCBBHCNB_00937
OG0000733	BBLLADNB_03425	MCBBHCNB_00936
OG0000735	BBLLADNB_03570	MCBBHCNB_01642
OG0000736	BBLLADNB_03569	MCBBHCNB_01641
OG0000737	BBLLADNB_03568	MCBBHCNB_01640
OG0000738	BBLLADNB_03566	MCBBHCNB_01638
OG0000739	BBLLADNB_03193	MCBBHCNB_01637
OG0000740	BBLLADNB_01650	MCBBHCNB_03345
OG0000741	BBLLADNB_01649	MCBBHCNB_03346
OG0000742	BBLLADNB_01976	MCBBHCNB_04481
OG0000743	BBLLADNB_02781	MCBBHCNB_01375
OG0000744	BBLLADNB_02782	MCBBHCNB_01374
OG0000745	BBLLADNB_02783	MCBBHCNB_01373
OG0000746	BBLLADNB_02784	MCBBHCNB_01372
OG0000747	BBLLADNB_02785	MCBBHCNB_01371
OG0000748	BBLLADNB_02786	MCBBHCNB_01370
OG0000749	BBLLADNB_02788	MCBBHCNB_01368
OG0000751	BBLLADNB_00419	MCBBHCNB_00559
OG0000752	BBLLADNB_02155	MCBBHCNB_00793
OG0000753	BBLLADNB_01406	MCBBHCNB_03631
OG0000754	BBLLADNB_00806	MCBBHCNB_00653
OG0000755	BBLLADNB_03145	MCBBHCNB_00654
OG0000756	BBLLADNB_03146	MCBBHCNB_00655
OG0000757	BBLLADNB_01982	MCBBHCNB_04486
OG0000758	BBLLADNB_01794	MCBBHCNB_04462
OG0000759	BBLLADNB_01793	MCBBHCNB_04461
OG0000760	BBLLADNB_01792	MCBBHCNB_04460
OG0000761	BBLLADNB_00925	MCBBHCNB_04131
OG0000762	BBLLADNB_00924	MCBBHCNB_04132
OG0000763	BBLLADNB_00923	MCBBHCNB_04133
OG0000764	BBLLADNB_01973	MCBBHCNB_04478
OG0000765	BBLLADNB_01972	MCBBHCNB_04477
OG0000766	BBLLADNB_01971	MCBBHCNB_04476
OG0000767	BBLLADNB_01970	MCBBHCNB_04475
OG0000768	BBLLADNB_02779	MCBBHCNB_04474
OG0000769	BBLLADNB_02778	MCBBHCNB_04473
OG0000770	BBLLADNB_02777	MCBBHCNB_04472
OG0000771	BBLLADNB_01352	MCBBHCNB_04467
OG0000772	BBLLADNB_01353	MCBBHCNB_04466
OG0000773	BBLLADNB_00872	MCBBHCNB_03890
OG0000774	BBLLADNB_00873	MCBBHCNB_03889
OG0000775	BBLLADNB_00859	MCBBHCNB_01059
OG0000776	BBLLADNB_00858	MCBBHCNB_01058
OG0000777	BBLLADNB_00875	MCBBHCNB_03887
OG0000778	BBLLADNB_00876	MCBBHCNB_03886
OG0000779	BBLLADNB_00877	MCBBHCNB_03885
OG0000780	BBLLADNB_00878	MCBBHCNB_03884
OG0000781	BBLLADNB_01466	MCBBHCNB_00959
OG0000782	BBLLADNB_01467	MCBBHCNB_00958
OG0000783	BBLLADNB_01469	MCBBHCNB_00957
OG0000784	BBLLADNB_01470	MCBBHCNB_00956, MCBBHCNB_00954
OG0000785	BBLLADNB_00017	MCBBHCNB_02495
OG0000786	BBLLADNB_00301	MCBBHCNB_03174
OG0000787	BBLLADNB_02432	MCBBHCNB_00512
OG0000788	BBLLADNB_01623	MCBBHCNB_04181
OG0000789	BBLLADNB_01862	MCBBHCNB_02245
OG0000790	BBLLADNB_03096	MCBBHCNB_02657
OG0000791	BBLLADNB_03097	MCBBHCNB_02656
OG0000792	BBLLADNB_01857	MCBBHCNB_02250
OG0000793	BBLLADNB_01433	MCBBHCNB_04048
OG0000795	BBLLADNB_00126	MCBBHCNB_03516
OG0000796	BBLLADNB_03887	MCBBHCNB_02830
OG0000798	BBLLADNB_02968	MCBBHCNB_03544
OG0000799	BBLLADNB_02970	MCBBHCNB_03543
OG0000800	BBLLADNB_02971	MCBBHCNB_03542
OG0000801	BBLLADNB_02972	MCBBHCNB_03541
OG0000802	BBLLADNB_00001	MCBBHCNB_01466
OG0000803	BBLLADNB_00002	MCBBHCNB_01467
OG0000804	BBLLADNB_00003	MCBBHCNB_01468
OG0000805	BBLLADNB_00004	MCBBHCNB_01469
OG0000806	BBLLADNB_00005	MCBBHCNB_01470
OG0000807	BBLLADNB_00006	MCBBHCNB_01471
OG0000808	BBLLADNB_00007	MCBBHCNB_01472
OG0000809	BBLLADNB_00008	MCBBHCNB_01473
OG0000810	BBLLADNB_03723	MCBBHCNB_01626
OG0000811	BBLLADNB_03722	MCBBHCNB_01627
OG0000812	BBLLADNB_03201	MCBBHCNB_01629
OG0000813	BBLLADNB_03200	MCBBHCNB_01630
OG0000814	BBLLADNB_01432	MCBBHCNB_04052
OG0000815	BBLLADNB_02728	MCBBHCNB_02224
OG0000816	BBLLADNB_02725	MCBBHCNB_02226
OG0000817	BBLLADNB_02723	MCBBHCNB_02228
OG0000818	BBLLADNB_02973	MCBBHCNB_03260
OG0000819	BBLLADNB_02974	MCBBHCNB_03259
OG0000820	BBLLADNB_02975	MCBBHCNB_03258
OG0000821	BBLLADNB_02977	MCBBHCNB_03256
OG0000822	BBLLADNB_02978	MCBBHCNB_03255
OG0000823	BBLLADNB_02108	MCBBHCNB_03254
OG0000824	BBLLADNB_02106	MCBBHCNB_03252
OG0000825	BBLLADNB_02105	MCBBHCNB_03251
OG0000826	BBLLADNB_02104	MCBBHCNB_03250
OG0000827	BBLLADNB_02103	MCBBHCNB_03249
OG0000828	BBLLADNB_02643	MCBBHCNB_03559
OG0000829	BBLLADNB_01212	MCBBHCNB_03565
OG0000830	BBLLADNB_01211	MCBBHCNB_03566
OG0000831	BBLLADNB_00022	MCBBHCNB_01894
OG0000832	BBLLADNB_01330	MCBBHCNB_04630
OG0000833	BBLLADNB_00214	MCBBHCNB_01895
OG0000834	BBLLADNB_00225	MCBBHCNB_01697
OG0000835	BBLLADNB_00228	MCBBHCNB_01694
OG0000836	BBLLADNB_00231	MCBBHCNB_01689, MCBBHCNB_01683
OG0000837	BBLLADNB_00233	MCBBHCNB_01681
OG0000838	BBLLADNB_01865	MCBBHCNB_03214
OG0000840	BBLLADNB_01716	MCBBHCNB_01902
OG0000841	BBLLADNB_01714	MCBBHCNB_01901
OG0000842	BBLLADNB_03046	MCBBHCNB_01900
OG0000843	BBLLADNB_01009	MCBBHCNB_01403
OG0000844	BBLLADNB_03836	MCBBHCNB_01151
OG0000845	BBLLADNB_00520	MCBBHCNB_00770
OG0000846	BBLLADNB_00522	MCBBHCNB_00768
OG0000847	BBLLADNB_03628	MCBBHCNB_03585
OG0000848	BBLLADNB_02499	MCBBHCNB_03609
OG0000849	BBLLADNB_02500	MCBBHCNB_03608
OG0000850	BBLLADNB_02503	MCBBHCNB_03606
OG0000851	BBLLADNB_02507	MCBBHCNB_03604
OG0000852	BBLLADNB_03370	MCBBHCNB_03913
OG0000853	BBLLADNB_00698	MCBBHCNB_02201
OG0000854	BBLLADNB_03337	MCBBHCNB_04440
OG0000855	BBLLADNB_03333	MCBBHCNB_04443
OG0000857	BBLLADNB_02585	MCBBHCNB_02169
OG0000858	BBLLADNB_01597	MCBBHCNB_01824
OG0000859	BBLLADNB_01598	MCBBHCNB_01823
OG0000860	BBLLADNB_01600	MCBBHCNB_01821
OG0000861	BBLLADNB_01601	MCBBHCNB_01820
OG0000862	BBLLADNB_01602	MCBBHCNB_01819
OG0000863	BBLLADNB_01603	MCBBHCNB_01818
OG0000864	BBLLADNB_01604	MCBBHCNB_01817
OG0000865	BBLLADNB_01605	MCBBHCNB_01816
OG0000866	BBLLADNB_01606	MCBBHCNB_01815
OG0000867	BBLLADNB_01607	MCBBHCNB_01814
OG0000868	BBLLADNB_01608	MCBBHCNB_01813
OG0000869	BBLLADNB_01609	MCBBHCNB_01812
OG0000870	BBLLADNB_02513	MCBBHCNB_01809
OG0000871	BBLLADNB_02515	MCBBHCNB_01807
OG0000872	BBLLADNB_02517	MCBBHCNB_01805
OG0000873	BBLLADNB_02522	MCBBHCNB_01800
OG0000874	BBLLADNB_02523	MCBBHCNB_01799
OG0000875	BBLLADNB_02524	MCBBHCNB_01798
OG0000876	BBLLADNB_02902	MCBBHCNB_01797
OG0000877	BBLLADNB_02901	MCBBHCNB_01796
OG0000878	BBLLADNB_02900	MCBBHCNB_01795
OG0000879	BBLLADNB_02897	MCBBHCNB_01792
OG0000880	BBLLADNB_01032	MCBBHCNB_02382
OG0000881	BBLLADNB_03058	MCBBHCNB_02609
OG0000882	BBLLADNB_01561	MCBBHCNB_02610
OG0000883	BBLLADNB_01855	MCBBHCNB_02253
OG0000884	BBLLADNB_02466	MCBBHCNB_02931
OG0000885	BBLLADNB_02467	MCBBHCNB_02932
OG0000886	BBLLADNB_02468	MCBBHCNB_02933
OG0000887	BBLLADNB_02469	MCBBHCNB_02934
OG0000888	BBLLADNB_02747	MCBBHCNB_02941
OG0000889	BBLLADNB_02746	MCBBHCNB_02942
OG0000890	BBLLADNB_02738	MCBBHCNB_02905
OG0000891	BBLLADNB_02739	MCBBHCNB_02906
OG0000892	BBLLADNB_02740	MCBBHCNB_02907
OG0000893	BBLLADNB_02742	MCBBHCNB_02909
OG0000894	BBLLADNB_00111	MCBBHCNB_02288
OG0000895	BBLLADNB_00110	MCBBHCNB_02287
OG0000896	BBLLADNB_00109	MCBBHCNB_02286
OG0000897	BBLLADNB_00654	MCBBHCNB_03698
OG0000898	BBLLADNB_01214	MCBBHCNB_02388
OG0000899	BBLLADNB_02093	MCBBHCNB_02386
OG0000900	BBLLADNB_02776	MCBBHCNB_04471
OG0000901	BBLLADNB_03033	MCBBHCNB_02621
OG0000902	BBLLADNB_03763	MCBBHCNB_00927
OG0000903	BBLLADNB_01116	MCBBHCNB_03422
OG0000905	BBLLADNB_03762	MCBBHCNB_00926
OG0000906	BBLLADNB_03300	MCBBHCNB_04082
OG0000907	BBLLADNB_01836	MCBBHCNB_04081
OG0000910	BBLLADNB_01384	MCBBHCNB_02807
OG0000911	BBLLADNB_01383	MCBBHCNB_02808
OG0000912	BBLLADNB_01382	MCBBHCNB_02809
OG0000913	BBLLADNB_01380	MCBBHCNB_02813
OG0000914	BBLLADNB_01377	MCBBHCNB_02815
OG0000915	BBLLADNB_01376	MCBBHCNB_02816
OG0000916	BBLLADNB_01375	MCBBHCNB_02817
OG0000917	BBLLADNB_01374	MCBBHCNB_02818
OG0000918	BBLLADNB_01373	MCBBHCNB_02819
OG0000919	BBLLADNB_01372	MCBBHCNB_02820
OG0000920	BBLLADNB_01322	MCBBHCNB_00639
OG0000921	BBLLADNB_01321	MCBBHCNB_00640
OG0000923	BBLLADNB_03471	MCBBHCNB_00917
OG0000924	BBLLADNB_01969	MCBBHCNB_00912
OG0000925	BBLLADNB_01885	MCBBHCNB_03071
OG0000926	BBLLADNB_01077	MCBBHCNB_04335
