Orthogroup	spades-bin.32	2687453699
OG0000428	BBLLADNB_03731	PEBOPBNB_01809
OG0000429	BBLLADNB_03732	PEBOPBNB_01808
OG0000430	BBLLADNB_02908	PEBOPBNB_01794
OG0000431	BBLLADNB_00854	PEBOPBNB_01786
OG0000432	BBLLADNB_00849	PEBOPBNB_01781
OG0000433	BBLLADNB_02012	PEBOPBNB_02168
OG0000434	BBLLADNB_02531	PEBOPBNB_00557
OG0000435	BBLLADNB_00095	PEBOPBNB_02024
OG0000436	BBLLADNB_00080	PEBOPBNB_02009
OG0000437	BBLLADNB_01784, BBLLADNB_00079	PEBOPBNB_02008
OG0000438	BBLLADNB_00078	PEBOPBNB_02007
OG0000439	BBLLADNB_03737	PEBOPBNB_02686
OG0000440	BBLLADNB_02803	PEBOPBNB_00372
OG0000441	BBLLADNB_01232	PEBOPBNB_02824
OG0000442	BBLLADNB_02882	PEBOPBNB_00103
OG0000443	BBLLADNB_00660	PEBOPBNB_03012
OG0000444	BBLLADNB_00390	PEBOPBNB_01265
OG0000445	BBLLADNB_01437	PEBOPBNB_00333
OG0000446	BBLLADNB_02773	PEBOPBNB_01320
OG0000447	BBLLADNB_02950	PEBOPBNB_03036
OG0000448	BBLLADNB_00104	PEBOPBNB_02033
OG0000449	BBLLADNB_03567	PEBOPBNB_01709
OG0000450	BBLLADNB_03298	PEBOPBNB_02128
OG0000452	BBLLADNB_03244	PEBOPBNB_00327
OG0000453	BBLLADNB_01119	PEBOPBNB_02425
OG0000454	BBLLADNB_01120	PEBOPBNB_02424
OG0000455	BBLLADNB_03241	PEBOPBNB_00330
OG0000456	BBLLADNB_01439	PEBOPBNB_00331
OG0000458	BBLLADNB_03535	PEBOPBNB_03176
OG0000459	BBLLADNB_00425	PEBOPBNB_00764
OG0000460	BBLLADNB_00189	PEBOPBNB_00897
OG0000461	BBLLADNB_02682	PEBOPBNB_02156
OG0000462	BBLLADNB_02424	PEBOPBNB_02490
OG0000463	BBLLADNB_01789	PEBOPBNB_00629
OG0000464	BBLLADNB_01113	PEBOPBNB_02431
OG0000465	BBLLADNB_00402	PEBOPBNB_00707
OG0000466	BBLLADNB_00881	PEBOPBNB_00035
OG0000467	BBLLADNB_03131	PEBOPBNB_00797
OG0000468	BBLLADNB_03133	PEBOPBNB_00795
OG0000469	BBLLADNB_02791	PEBOPBNB_01373
OG0000470	BBLLADNB_03559	PEBOPBNB_03361
OG0000471	BBLLADNB_02244	PEBOPBNB_01632
OG0000472	BBLLADNB_02813	PEBOPBNB_01637
OG0000473	BBLLADNB_01938	PEBOPBNB_00986
OG0000474	BBLLADNB_02693	PEBOPBNB_03277
OG0000475	BBLLADNB_02944	PEBOPBNB_03042
OG0000476	BBLLADNB_00716	PEBOPBNB_00656
OG0000477	BBLLADNB_00089	PEBOPBNB_02018
OG0000478	BBLLADNB_00090	PEBOPBNB_02019
OG0000479	BBLLADNB_03034	PEBOPBNB_02751
OG0000480	BBLLADNB_02551	PEBOPBNB_03698
OG0000481	BBLLADNB_02552	PEBOPBNB_03697
OG0000482	BBLLADNB_02641	PEBOPBNB_00115
OG0000483	BBLLADNB_00690	PEBOPBNB_03727
OG0000484	BBLLADNB_00691	PEBOPBNB_03728
OG0000485	BBLLADNB_00692	PEBOPBNB_03729
OG0000486	BBLLADNB_03449	PEBOPBNB_02966
OG0000486	BBLLADNB_00097	PEBOPBNB_02026
OG0000487	BBLLADNB_01320	PEBOPBNB_01044
OG0000488	BBLLADNB_01316	PEBOPBNB_01040
OG0000489	BBLLADNB_00413	PEBOPBNB_00776
OG0000490	BBLLADNB_03346	PEBOPBNB_02977
OG0000491	BBLLADNB_03345	PEBOPBNB_02978
OG0000492	BBLLADNB_03344	PEBOPBNB_02979
OG0000493	BBLLADNB_03343	PEBOPBNB_02980
OG0000494	BBLLADNB_01775	PEBOPBNB_03255
OG0000495	BBLLADNB_03208	PEBOPBNB_01504
OG0000497	BBLLADNB_00935	PEBOPBNB_00310
OG0000498	BBLLADNB_02867	PEBOPBNB_01025
OG0000499	BBLLADNB_03560	PEBOPBNB_03362
OG0000500	BBLLADNB_03832	PEBOPBNB_01811
OG0000501	BBLLADNB_01157	PEBOPBNB_02215
OG0000502	BBLLADNB_00101	PEBOPBNB_02030
OG0000503	BBLLADNB_03293	PEBOPBNB_02123
OG0000504	BBLLADNB_03295	PEBOPBNB_02125
OG0000505	BBLLADNB_03864	PEBOPBNB_00428
OG0000506	BBLLADNB_01306	PEBOPBNB_01921
OG0000507	BBLLADNB_01311	PEBOPBNB_01926
OG0000508	BBLLADNB_01312	PEBOPBNB_01927
OG0000509	BBLLADNB_01313	PEBOPBNB_01928
OG0000510	BBLLADNB_01314	PEBOPBNB_01929
OG0000511	BBLLADNB_01216	PEBOPBNB_02840
OG0000512	BBLLADNB_00582	PEBOPBNB_01428
OG0000513	BBLLADNB_00581	PEBOPBNB_01429
OG0000514	BBLLADNB_00580	PEBOPBNB_01430
OG0000515	BBLLADNB_00579	PEBOPBNB_01431
OG0000516	BBLLADNB_00578	PEBOPBNB_01432
OG0000517	BBLLADNB_00575	PEBOPBNB_01435
OG0000518	BBLLADNB_00574	PEBOPBNB_01436
OG0000519	BBLLADNB_00573	PEBOPBNB_01437
OG0000520	BBLLADNB_00572	PEBOPBNB_01438
OG0000521	BBLLADNB_01926	PEBOPBNB_00998
OG0000522	BBLLADNB_02256	PEBOPBNB_03312
OG0000523	BBLLADNB_02255	PEBOPBNB_03313
OG0000524	BBLLADNB_02254	PEBOPBNB_03314
OG0000525	BBLLADNB_02253	PEBOPBNB_03315
OG0000526	BBLLADNB_02252	PEBOPBNB_03316
OG0000527	BBLLADNB_02251	PEBOPBNB_03317
OG0000528	BBLLADNB_02250	PEBOPBNB_03318
OG0000530	BBLLADNB_02488	PEBOPBNB_00199
OG0000530	BBLLADNB_00495	PEBOPBNB_00191
OG0000531	BBLLADNB_00493	PEBOPBNB_00193
OG0000532	BBLLADNB_02493	PEBOPBNB_00204
OG0000533	BBLLADNB_02494	PEBOPBNB_00205
OG0000534	BBLLADNB_03093	PEBOPBNB_03063
OG0000535	BBLLADNB_01338	PEBOPBNB_02588
OG0000536	BBLLADNB_03851	PEBOPBNB_03690
OG0000538	BBLLADNB_03894	PEBOPBNB_03367
OG0000539	BBLLADNB_03800	PEBOPBNB_01960
OG0000540	BBLLADNB_00030	PEBOPBNB_01700
OG0000541	BBLLADNB_00032	PEBOPBNB_01702
OG0000542	BBLLADNB_00524	PEBOPBNB_01231
OG0000543	BBLLADNB_00527	PEBOPBNB_01228
OG0000544	BBLLADNB_00530	PEBOPBNB_01225
OG0000545	BBLLADNB_00945	PEBOPBNB_00318
OG0000546	BBLLADNB_00949	PEBOPBNB_00322
OG0000547	BBLLADNB_00950	PEBOPBNB_00323
OG0000548	BBLLADNB_01646	PEBOPBNB_03506
OG0000549	BBLLADNB_03695	PEBOPBNB_00823
OG0000550	BBLLADNB_03694	PEBOPBNB_00824
OG0000551	BBLLADNB_01873	PEBOPBNB_01102
OG0000552	BBLLADNB_00738	PEBOPBNB_00678
OG0000553	BBLLADNB_00739	PEBOPBNB_00679
OG0000554	BBLLADNB_03576	PEBOPBNB_00680
OG0000555	BBLLADNB_03575	PEBOPBNB_00681
OG0000556	BBLLADNB_03040	PEBOPBNB_03110
OG0000557	BBLLADNB_02635	PEBOPBNB_01554
OG0000558	BBLLADNB_03683	PEBOPBNB_01561
OG0000559	BBLLADNB_03684	PEBOPBNB_01562
OG0000560	BBLLADNB_01917	PEBOPBNB_01656
OG0000561	BBLLADNB_01141	PEBOPBNB_00708
OG0000562	BBLLADNB_03557	PEBOPBNB_03359
OG0000563	BBLLADNB_01859	PEBOPBNB_02098
OG0000564	BBLLADNB_01860	PEBOPBNB_02097
OG0000565	BBLLADNB_00508	PEBOPBNB_00177
OG0000566	BBLLADNB_00509	PEBOPBNB_00176
OG0000567	BBLLADNB_01729	PEBOPBNB_02080
OG0000568	BBLLADNB_00257	PEBOPBNB_02295
OG0000569	BBLLADNB_03472	PEBOPBNB_01620
OG0000570	BBLLADNB_00297	PEBOPBNB_02303
OG0000571	BBLLADNB_03691	PEBOPBNB_02682
OG0000572	BBLLADNB_01940	PEBOPBNB_00984
OG0000573	BBLLADNB_00448	PEBOPBNB_03346
OG0000574	BBLLADNB_02609	PEBOPBNB_02575
OG0000575	BBLLADNB_02091	PEBOPBNB_02845
OG0000576	BBLLADNB_01478	PEBOPBNB_03045
OG0000577	BBLLADNB_03122	PEBOPBNB_00044
OG0000579	BBLLADNB_01147	PEBOPBNB_00714
OG0000579	BBLLADNB_01302	PEBOPBNB_01917
OG0000580	BBLLADNB_00418	PEBOPBNB_00771
OG0000581	BBLLADNB_00618	PEBOPBNB_00876
OG0000582	BBLLADNB_01537	PEBOPBNB_02455
OG0000582	BBLLADNB_00797	PEBOPBNB_00965
OG0000583	BBLLADNB_01390	PEBOPBNB_01134
OG0000583	BBLLADNB_00519	PEBOPBNB_01236
OG0000585	BBLLADNB_02484	PEBOPBNB_01485
OG0000586	BBLLADNB_01967	PEBOPBNB_01612
OG0000587	BBLLADNB_03479	PEBOPBNB_01962
OG0000588	BBLLADNB_03477	PEBOPBNB_01964
OG0000589	BBLLADNB_03716	PEBOPBNB_01968
OG0000590	BBLLADNB_01721	PEBOPBNB_02072
OG0000591	BBLLADNB_01494	PEBOPBNB_03372, PEBOPBNB_02388
OG0000592	BBLLADNB_03899	PEBOPBNB_02487
OG0000593	BBLLADNB_01343	PEBOPBNB_02593
OG0000594	BBLLADNB_01344	PEBOPBNB_02594
OG0000595	BBLLADNB_03418	PEBOPBNB_02767
OG0000596	BBLLADNB_03416	PEBOPBNB_02769
OG0000597	BBLLADNB_00249	PEBOPBNB_03584
OG0000603	BBLLADNB_02990	PEBOPBNB_01903
OG0000604	BBLLADNB_02991	PEBOPBNB_01904
OG0000605	BBLLADNB_01663	PEBOPBNB_01010
OG0000606	BBLLADNB_01662	PEBOPBNB_01011
OG0000607	BBLLADNB_01660	PEBOPBNB_01013
OG0000608	BBLLADNB_01658	PEBOPBNB_01015
OG0000609	BBLLADNB_01657	PEBOPBNB_01016
OG0000610	BBLLADNB_01656	PEBOPBNB_01017
OG0000611	BBLLADNB_01655	PEBOPBNB_01018
OG0000612	BBLLADNB_02872	PEBOPBNB_01020
OG0000613	BBLLADNB_02871	PEBOPBNB_01021
OG0000614	BBLLADNB_02870	PEBOPBNB_01022
OG0000615	BBLLADNB_03119	PEBOPBNB_00047
OG0000616	BBLLADNB_03120	PEBOPBNB_00046
OG0000617	BBLLADNB_00024	PEBOPBNB_01695
OG0000618	BBLLADNB_03421	PEBOPBNB_03475
OG0000619	BBLLADNB_03422	PEBOPBNB_03474
OG0000620	BBLLADNB_03423	PEBOPBNB_03473
OG0000621	BBLLADNB_03696	PEBOPBNB_00822
OG0000622	BBLLADNB_02152	PEBOPBNB_00645
OG0000623	BBLLADNB_02761	PEBOPBNB_00848
OG0000624	BBLLADNB_02760	PEBOPBNB_00847
OG0000625	BBLLADNB_02756	PEBOPBNB_00843
OG0000626	BBLLADNB_02755	PEBOPBNB_00842
OG0000627	BBLLADNB_02754	PEBOPBNB_00841
OG0000628	BBLLADNB_03846	PEBOPBNB_00840
OG0000629	BBLLADNB_03847	PEBOPBNB_00839
OG0000630	BBLLADNB_02138	PEBOPBNB_00837
OG0000631	BBLLADNB_02139	PEBOPBNB_00836
OG0000632	BBLLADNB_02140	PEBOPBNB_00835
OG0000633	BBLLADNB_02142	PEBOPBNB_00833
OG0000634	BBLLADNB_02143	PEBOPBNB_00832
OG0000635	BBLLADNB_02145	PEBOPBNB_00830
OG0000636	BBLLADNB_03124	PEBOPBNB_00686
OG0000637	BBLLADNB_03264	PEBOPBNB_00689
OG0000638	BBLLADNB_03260	PEBOPBNB_00693
OG0000639	BBLLADNB_00437	PEBOPBNB_00694
OG0000640	BBLLADNB_00436	PEBOPBNB_00695
OG0000641	BBLLADNB_00435	PEBOPBNB_00696
OG0000642	BBLLADNB_00434	PEBOPBNB_00697
OG0000643	BBLLADNB_00431	PEBOPBNB_00700
OG0000644	BBLLADNB_01706	PEBOPBNB_01092
OG0000645	BBLLADNB_01705	PEBOPBNB_01091
OG0000646	BBLLADNB_01704	PEBOPBNB_01090
OG0000647	BBLLADNB_01703	PEBOPBNB_01089
OG0000648	BBLLADNB_01702	PEBOPBNB_01088
OG0000649	BBLLADNB_01701	PEBOPBNB_01087
OG0000650	BBLLADNB_01700	PEBOPBNB_01086
OG0000651	BBLLADNB_01123	PEBOPBNB_01886
OG0000652	BBLLADNB_01126	PEBOPBNB_01881
OG0000653	BBLLADNB_00591	PEBOPBNB_00854
OG0000654	BBLLADNB_00592	PEBOPBNB_00855
OG0000655	BBLLADNB_00595	PEBOPBNB_00858
OG0000656	BBLLADNB_00596	PEBOPBNB_00859
OG0000657	BBLLADNB_00597	PEBOPBNB_00860
OG0000658	BBLLADNB_00795	PEBOPBNB_00963
OG0000659	BBLLADNB_03420	PEBOPBNB_03476
OG0000660	BBLLADNB_03419	PEBOPBNB_03477
OG0000661	BBLLADNB_01300	PEBOPBNB_01915
OG0000662	BBLLADNB_00609	PEBOPBNB_00867
OG0000663	BBLLADNB_00613	PEBOPBNB_00871
OG0000664	BBLLADNB_00614	PEBOPBNB_00872
OG0000665	BBLLADNB_00615	PEBOPBNB_00873
OG0000666	BBLLADNB_02562	PEBOPBNB_00879
OG0000667	BBLLADNB_02560	PEBOPBNB_00881
OG0000668	BBLLADNB_02557	PEBOPBNB_00884
OG0000669	BBLLADNB_00198	PEBOPBNB_00888
OG0000671	BBLLADNB_03678	PEBOPBNB_00808
OG0000672	BBLLADNB_03679	PEBOPBNB_00807
OG0000673	BBLLADNB_01005	PEBOPBNB_01398
OG0000674	BBLLADNB_01003	PEBOPBNB_01396
OG0000675	BBLLADNB_01002	PEBOPBNB_01395
OG0000676	BBLLADNB_02126	PEBOPBNB_03428
OG0000677	BBLLADNB_02125	PEBOPBNB_03427
OG0000678	BBLLADNB_03759	PEBOPBNB_03425
OG0000679	BBLLADNB_03758	PEBOPBNB_03424
OG0000680	BBLLADNB_03757	PEBOPBNB_03423
OG0000681	BBLLADNB_03756	PEBOPBNB_03421
OG0000682	BBLLADNB_03755	PEBOPBNB_03420
OG0000683	BBLLADNB_02841	PEBOPBNB_02184
OG0000684	BBLLADNB_02025	PEBOPBNB_02181
OG0000685	BBLLADNB_02024	PEBOPBNB_02180
OG0000686	BBLLADNB_02023	PEBOPBNB_02179
OG0000688	BBLLADNB_02022	PEBOPBNB_02178
OG0000689	BBLLADNB_03890	PEBOPBNB_03414
OG0000690	BBLLADNB_03891	PEBOPBNB_03413
OG0000691	BBLLADNB_02842	PEBOPBNB_02185
OG0000692	BBLLADNB_02793	PEBOPBNB_00743
OG0000693	BBLLADNB_02796	PEBOPBNB_00746
OG0000694	BBLLADNB_02797	PEBOPBNB_00747
OG0000695	BBLLADNB_02800	PEBOPBNB_00750
OG0000696	BBLLADNB_01355	PEBOPBNB_01327
OG0000697	BBLLADNB_00765	PEBOPBNB_00002
OG0000698	BBLLADNB_01011	PEBOPBNB_01404
OG0000699	BBLLADNB_01014	PEBOPBNB_01407
OG0000700	BBLLADNB_01638	PEBOPBNB_01958
OG0000701	BBLLADNB_02101	PEBOPBNB_01472
OG0000702	BBLLADNB_02988	PEBOPBNB_01901
OG0000703	BBLLADNB_03239	PEBOPBNB_00928
OG0000704	BBLLADNB_03237	PEBOPBNB_00926
OG0000705	BBLLADNB_03236	PEBOPBNB_00925
OG0000706	BBLLADNB_00054	PEBOPBNB_01747
OG0000707	BBLLADNB_00051	PEBOPBNB_01744
OG0000708	BBLLADNB_00049	PEBOPBNB_01742
OG0000709	BBLLADNB_02498	PEBOPBNB_03655
OG0000710	BBLLADNB_01297	PEBOPBNB_01912
OG0000712	BBLLADNB_01075	PEBOPBNB_00461
OG0000713	BBLLADNB_01076	PEBOPBNB_00460
OG0000714	BBLLADNB_03147	PEBOPBNB_00977
OG0000715	BBLLADNB_03148	PEBOPBNB_00978
OG0000716	BBLLADNB_02199	PEBOPBNB_01068
OG0000717	BBLLADNB_02196	PEBOPBNB_01065
OG0000720	BBLLADNB_01471	PEBOPBNB_03452
OG0000721	BBLLADNB_01472	PEBOPBNB_03453
OG0000722	BBLLADNB_01473	PEBOPBNB_03454
OG0000723	BBLLADNB_01474	PEBOPBNB_03455
OG0000724	BBLLADNB_01475	PEBOPBNB_03456
OG0000725	BBLLADNB_01476	PEBOPBNB_03457
OG0000726	BBLLADNB_03322	PEBOPBNB_03462
OG0000727	BBLLADNB_03323	PEBOPBNB_03463
OG0000728	BBLLADNB_03324	PEBOPBNB_03464
OG0000729	BBLLADNB_03325	PEBOPBNB_03465
OG0000730	BBLLADNB_03326	PEBOPBNB_03466
OG0000731	BBLLADNB_03327	PEBOPBNB_03467
OG0000732	BBLLADNB_03330	PEBOPBNB_03470
OG0000733	BBLLADNB_03425	PEBOPBNB_03471
OG0000735	BBLLADNB_03570	PEBOPBNB_01712
OG0000736	BBLLADNB_03569	PEBOPBNB_01711
OG0000737	BBLLADNB_03568	PEBOPBNB_01710
OG0000738	BBLLADNB_03566	PEBOPBNB_01708
OG0000739	BBLLADNB_03193	PEBOPBNB_01707
OG0000740	BBLLADNB_01650	PEBOPBNB_03504
OG0000741	BBLLADNB_01649	PEBOPBNB_03505
OG0000742	BBLLADNB_01976	PEBOPBNB_01308
OG0000743	BBLLADNB_02781	PEBOPBNB_01383
OG0000744	BBLLADNB_02782	PEBOPBNB_01382
OG0000745	BBLLADNB_02783	PEBOPBNB_01381
OG0000746	BBLLADNB_02784	PEBOPBNB_01380
OG0000747	BBLLADNB_02785	PEBOPBNB_01379
OG0000748	BBLLADNB_02786	PEBOPBNB_01378
OG0000749	BBLLADNB_02788	PEBOPBNB_01376
OG0000751	BBLLADNB_00419	PEBOPBNB_00770
OG0000752	BBLLADNB_02155	PEBOPBNB_00642
OG0000753	BBLLADNB_01406	PEBOPBNB_03676
OG0000754	BBLLADNB_00806	PEBOPBNB_00974
OG0000755	BBLLADNB_03145	PEBOPBNB_00975
OG0000756	BBLLADNB_03146	PEBOPBNB_00976
OG0000757	BBLLADNB_01982	PEBOPBNB_01302
OG0000758	BBLLADNB_01794	PEBOPBNB_00624
OG0000759	BBLLADNB_01793	PEBOPBNB_00625
OG0000760	BBLLADNB_01792	PEBOPBNB_00626
OG0000761	BBLLADNB_00925	PEBOPBNB_00300
OG0000762	BBLLADNB_00924	PEBOPBNB_00299
OG0000763	BBLLADNB_00923	PEBOPBNB_00298
OG0000764	BBLLADNB_01973	PEBOPBNB_01310
OG0000765	BBLLADNB_01972	PEBOPBNB_01311
OG0000766	BBLLADNB_01971	PEBOPBNB_01312
OG0000767	BBLLADNB_01970	PEBOPBNB_01313
OG0000768	BBLLADNB_02779	PEBOPBNB_01314
OG0000769	BBLLADNB_02778	PEBOPBNB_01315
OG0000770	BBLLADNB_02777	PEBOPBNB_01316
OG0000771	BBLLADNB_01352	PEBOPBNB_01324
OG0000772	BBLLADNB_01353	PEBOPBNB_01325
OG0000773	BBLLADNB_00872	PEBOPBNB_00061
OG0000774	BBLLADNB_00873	PEBOPBNB_00060
OG0000775	BBLLADNB_00859	PEBOPBNB_01791
OG0000776	BBLLADNB_00858	PEBOPBNB_01790
OG0000777	BBLLADNB_00875	PEBOPBNB_00041
OG0000778	BBLLADNB_00876	PEBOPBNB_00040
OG0000779	BBLLADNB_00877	PEBOPBNB_00039
OG0000780	BBLLADNB_00878	PEBOPBNB_00038
OG0000781	BBLLADNB_01466	PEBOPBNB_03447
OG0000782	BBLLADNB_01467	PEBOPBNB_03448
OG0000783	BBLLADNB_01469	PEBOPBNB_03450
OG0000784	BBLLADNB_01470	PEBOPBNB_03451
OG0000785	BBLLADNB_00017	PEBOPBNB_01688
OG0000786	BBLLADNB_00301	PEBOPBNB_02307
OG0000787	BBLLADNB_02432	PEBOPBNB_01290
OG0000788	BBLLADNB_01623	PEBOPBNB_01543
OG0000789	BBLLADNB_01862	PEBOPBNB_02095
OG0000790	BBLLADNB_03096	PEBOPBNB_03066
OG0000791	BBLLADNB_03097	PEBOPBNB_03067
OG0000792	BBLLADNB_01857	PEBOPBNB_02100
OG0000793	BBLLADNB_01433	PEBOPBNB_00337
OG0000795	BBLLADNB_00126	PEBOPBNB_02054
OG0000796	BBLLADNB_03887	PEBOPBNB_02699
OG0000798	BBLLADNB_02968	PEBOPBNB_01454
OG0000799	BBLLADNB_02970	PEBOPBNB_01456
OG0000800	BBLLADNB_02971	PEBOPBNB_01457
OG0000801	BBLLADNB_02972	PEBOPBNB_01458
OG0000802	BBLLADNB_00001	PEBOPBNB_01718
OG0000803	BBLLADNB_00002	PEBOPBNB_01719
OG0000804	BBLLADNB_00003	PEBOPBNB_01720
OG0000805	BBLLADNB_00004	PEBOPBNB_01721
OG0000806	BBLLADNB_00005	PEBOPBNB_01722
OG0000807	BBLLADNB_00006	PEBOPBNB_01723
OG0000808	BBLLADNB_00007	PEBOPBNB_01724
OG0000809	BBLLADNB_00008	PEBOPBNB_01725
OG0000810	BBLLADNB_03723	PEBOPBNB_01671
OG0000811	BBLLADNB_03722	PEBOPBNB_01672
OG0000812	BBLLADNB_03201	PEBOPBNB_01674
OG0000813	BBLLADNB_03200	PEBOPBNB_01675
OG0000814	BBLLADNB_01432	PEBOPBNB_00338
OG0000815	BBLLADNB_02728	PEBOPBNB_03708
OG0000816	BBLLADNB_02725	PEBOPBNB_03705
OG0000817	BBLLADNB_02723	PEBOPBNB_03703
OG0000818	BBLLADNB_02973	PEBOPBNB_01459
OG0000819	BBLLADNB_02974	PEBOPBNB_01460
OG0000820	BBLLADNB_02975	PEBOPBNB_01461
OG0000821	BBLLADNB_02977	PEBOPBNB_01463
OG0000822	BBLLADNB_02978	PEBOPBNB_01464
OG0000823	BBLLADNB_02108	PEBOPBNB_01465
OG0000824	BBLLADNB_02106	PEBOPBNB_01467
OG0000825	BBLLADNB_02105	PEBOPBNB_01468
OG0000826	BBLLADNB_02104	PEBOPBNB_01469
OG0000827	BBLLADNB_02103	PEBOPBNB_01470
OG0000828	BBLLADNB_02643	PEBOPBNB_00113
OG0000829	BBLLADNB_01212	PEBOPBNB_00119
OG0000830	BBLLADNB_01211	PEBOPBNB_00120
OG0000831	BBLLADNB_00022	PEBOPBNB_01693
OG0000832	BBLLADNB_01330	PEBOPBNB_01055
OG0000833	BBLLADNB_00214	PEBOPBNB_03549
OG0000834	BBLLADNB_00225	PEBOPBNB_03560
OG0000835	BBLLADNB_00228	PEBOPBNB_03563
OG0000836	BBLLADNB_00231	PEBOPBNB_03566
OG0000837	BBLLADNB_00233	PEBOPBNB_03568
OG0000838	BBLLADNB_01865	PEBOPBNB_02092
OG0000839	BBLLADNB_01403	PEBOPBNB_03679
OG0000840	BBLLADNB_01716	PEBOPBNB_02067
OG0000841	BBLLADNB_01714	PEBOPBNB_02066
OG0000842	BBLLADNB_03046	PEBOPBNB_02065
OG0000843	BBLLADNB_01009	PEBOPBNB_01402
OG0000844	BBLLADNB_03836	PEBOPBNB_01257
OG0000845	BBLLADNB_00520	PEBOPBNB_01235
OG0000846	BBLLADNB_00522	PEBOPBNB_01233
OG0000847	BBLLADNB_03628	PEBOPBNB_00150
OG0000848	BBLLADNB_02499	PEBOPBNB_03654
OG0000849	BBLLADNB_02500	PEBOPBNB_03653
OG0000850	BBLLADNB_02503	PEBOPBNB_03650
OG0000851	BBLLADNB_02507	PEBOPBNB_03647
OG0000852	BBLLADNB_03370	PEBOPBNB_00380
OG0000853	BBLLADNB_00698	PEBOPBNB_03735
OG0000854	BBLLADNB_03337	PEBOPBNB_00733
OG0000855	BBLLADNB_03333	PEBOPBNB_00737
OG0000857	BBLLADNB_02585	PEBOPBNB_03190
OG0000858	BBLLADNB_01597	PEBOPBNB_02918
OG0000859	BBLLADNB_01598	PEBOPBNB_02919
OG0000860	BBLLADNB_01600	PEBOPBNB_02921
OG0000861	BBLLADNB_01601	PEBOPBNB_02922
OG0000862	BBLLADNB_01602	PEBOPBNB_02923
OG0000863	BBLLADNB_01603	PEBOPBNB_02924
OG0000864	BBLLADNB_01604	PEBOPBNB_02925
OG0000865	BBLLADNB_01605	PEBOPBNB_02926
OG0000866	BBLLADNB_01606	PEBOPBNB_02927
OG0000867	BBLLADNB_01607	PEBOPBNB_02928
OG0000868	BBLLADNB_01608	PEBOPBNB_02929
OG0000869	BBLLADNB_01609	PEBOPBNB_02930
OG0000870	BBLLADNB_02513	PEBOPBNB_02933
OG0000871	BBLLADNB_02515	PEBOPBNB_02935
OG0000872	BBLLADNB_02517	PEBOPBNB_02937
OG0000873	BBLLADNB_02522	PEBOPBNB_02942
OG0000874	BBLLADNB_02523	PEBOPBNB_02943
OG0000875	BBLLADNB_02524	PEBOPBNB_02944
OG0000876	BBLLADNB_02902	PEBOPBNB_02945
OG0000877	BBLLADNB_02901	PEBOPBNB_02946
OG0000878	BBLLADNB_02900	PEBOPBNB_02947
OG0000879	BBLLADNB_02897	PEBOPBNB_02950
OG0000880	BBLLADNB_01032	PEBOPBNB_02861
OG0000881	BBLLADNB_03058	PEBOPBNB_02788
OG0000882	BBLLADNB_01561	PEBOPBNB_02787
OG0000883	BBLLADNB_01855	PEBOPBNB_02102
OG0000884	BBLLADNB_02466	PEBOPBNB_02643
OG0000885	BBLLADNB_02467	PEBOPBNB_02642
OG0000886	BBLLADNB_02468	PEBOPBNB_02641
OG0000887	BBLLADNB_02469	PEBOPBNB_02640
OG0000888	BBLLADNB_02747	PEBOPBNB_02632
OG0000889	BBLLADNB_02746	PEBOPBNB_02631
OG0000890	BBLLADNB_02738	PEBOPBNB_02625
OG0000891	BBLLADNB_02739	PEBOPBNB_02624
OG0000892	BBLLADNB_02740	PEBOPBNB_02623
OG0000893	BBLLADNB_02742	PEBOPBNB_02621
OG0000894	BBLLADNB_00111	PEBOPBNB_02040
OG0000895	BBLLADNB_00110	PEBOPBNB_02039
OG0000896	BBLLADNB_00109	PEBOPBNB_02038
OG0000897	BBLLADNB_00654	PEBOPBNB_02991
OG0000898	BBLLADNB_01214	PEBOPBNB_02842
OG0000899	BBLLADNB_02093	PEBOPBNB_02843
OG0000900	BBLLADNB_02776	PEBOPBNB_01317
OG0000901	BBLLADNB_03033	PEBOPBNB_02750
OG0000902	BBLLADNB_03763	PEBOPBNB_03479
OG0000903	BBLLADNB_01116	PEBOPBNB_02428
OG0000905	BBLLADNB_03762	PEBOPBNB_03480
OG0000906	BBLLADNB_03300	PEBOPBNB_02130
OG0000907	BBLLADNB_01836	PEBOPBNB_02131
OG0000910	BBLLADNB_01384	PEBOPBNB_02356
OG0000911	BBLLADNB_01383	PEBOPBNB_02355
OG0000912	BBLLADNB_01382	PEBOPBNB_02354
OG0000913	BBLLADNB_01380	PEBOPBNB_02352
OG0000914	BBLLADNB_01377	PEBOPBNB_02349
OG0000915	BBLLADNB_01376	PEBOPBNB_02348
OG0000916	BBLLADNB_01375	PEBOPBNB_02347
OG0000917	BBLLADNB_01374	PEBOPBNB_02346
OG0000918	BBLLADNB_01373	PEBOPBNB_02345
OG0000919	BBLLADNB_01372	PEBOPBNB_02344
OG0000920	BBLLADNB_01322	PEBOPBNB_01046
OG0000921	BBLLADNB_01321	PEBOPBNB_01045
OG0000923	BBLLADNB_03471	PEBOPBNB_01619
OG0000924	BBLLADNB_01969	PEBOPBNB_01614
OG0000925	BBLLADNB_01885	PEBOPBNB_00158
OG0000926	BBLLADNB_01077	PEBOPBNB_00459
OG0000927	BBLLADNB_01078	PEBOPBNB_00458
OG0000928	BBLLADNB_01079	PEBOPBNB_00457
OG0000929	BBLLADNB_01081	PEBOPBNB_00455
