Orthogroup	spades-bin.32	2767802316
OG0000481	BBLLADNB_02552	GNJGOIBN_01920
OG0000482	BBLLADNB_02641	GNJGOIBN_03285
OG0000483	BBLLADNB_00690	GNJGOIBN_01897
OG0000484	BBLLADNB_00691	GNJGOIBN_01896
OG0000485	BBLLADNB_00692	GNJGOIBN_01870, GNJGOIBN_01895
OG0000486	BBLLADNB_03449, BBLLADNB_00097	GNJGOIBN_02335
OG0000487	BBLLADNB_01320	GNJGOIBN_00368
OG0000488	BBLLADNB_01316	GNJGOIBN_00371
OG0000489	BBLLADNB_00413	GNJGOIBN_00283
OG0000490	BBLLADNB_03346	GNJGOIBN_03401, GNJGOIBN_03180
OG0000491	BBLLADNB_03345	GNJGOIBN_03402, GNJGOIBN_03179
OG0000492	BBLLADNB_03344	GNJGOIBN_03178, GNJGOIBN_03403
OG0000493	BBLLADNB_03343	GNJGOIBN_03404, GNJGOIBN_03177
OG0000494	BBLLADNB_01775	GNJGOIBN_02952
OG0000495	BBLLADNB_03208	GNJGOIBN_01988
OG0000497	BBLLADNB_00935	GNJGOIBN_02029, GNJGOIBN_02051
OG0000498	BBLLADNB_02867	GNJGOIBN_04211
OG0000499	BBLLADNB_03560	GNJGOIBN_02396
OG0000500	BBLLADNB_03832	GNJGOIBN_00799, GNJGOIBN_00830
OG0000501	BBLLADNB_01157	GNJGOIBN_00466
OG0000502	BBLLADNB_00101	GNJGOIBN_01961
OG0000503	BBLLADNB_03293	GNJGOIBN_01950
OG0000504	BBLLADNB_03295	GNJGOIBN_01952
OG0000505	BBLLADNB_03864	GNJGOIBN_04040
OG0000506	BBLLADNB_01306	GNJGOIBN_03697
OG0000507	BBLLADNB_01311	GNJGOIBN_01238, GNJGOIBN_01234
OG0000508	BBLLADNB_01312	GNJGOIBN_01235
OG0000509	BBLLADNB_01313	GNJGOIBN_01240, GNJGOIBN_01236
OG0000510	BBLLADNB_01314	GNJGOIBN_01237
OG0000511	BBLLADNB_01216	GNJGOIBN_02085
OG0000512	BBLLADNB_00582	GNJGOIBN_01458
OG0000513	BBLLADNB_00581	GNJGOIBN_01459
OG0000514	BBLLADNB_00580	GNJGOIBN_01460
OG0000515	BBLLADNB_00579	GNJGOIBN_01461
OG0000516	BBLLADNB_00578	GNJGOIBN_01462
OG0000517	BBLLADNB_00575	GNJGOIBN_01465
OG0000518	BBLLADNB_00574	GNJGOIBN_01466
OG0000519	BBLLADNB_00573	GNJGOIBN_01467
OG0000520	BBLLADNB_00572	GNJGOIBN_01468
OG0000521	BBLLADNB_01926	GNJGOIBN_04168
OG0000522	BBLLADNB_02256	GNJGOIBN_03011, GNJGOIBN_03021
OG0000523	BBLLADNB_02255	GNJGOIBN_03022
OG0000524	BBLLADNB_02254	GNJGOIBN_03023, GNJGOIBN_03013
OG0000525	BBLLADNB_02253	GNJGOIBN_03014, GNJGOIBN_03024
OG0000526	BBLLADNB_02252	GNJGOIBN_03015, GNJGOIBN_03034
OG0000527	BBLLADNB_02251	GNJGOIBN_03016
OG0000528	BBLLADNB_02250	GNJGOIBN_03017, GNJGOIBN_03036
OG0000530	BBLLADNB_02488, BBLLADNB_00495	GNJGOIBN_01026
OG0000531	BBLLADNB_00493	GNJGOIBN_01024
OG0000532	BBLLADNB_02493	GNJGOIBN_01010
OG0000533	BBLLADNB_02494	GNJGOIBN_01007
OG0000534	BBLLADNB_03093	GNJGOIBN_02358
OG0000535	BBLLADNB_01338	GNJGOIBN_02329
OG0000536	BBLLADNB_03851	GNJGOIBN_01927
OG0000538	BBLLADNB_03894	GNJGOIBN_02391
OG0000539	BBLLADNB_03800	GNJGOIBN_01571
OG0000540	BBLLADNB_00030	GNJGOIBN_01228
OG0000541	BBLLADNB_00032	GNJGOIBN_01227
OG0000542	BBLLADNB_00524	GNJGOIBN_00489
OG0000543	BBLLADNB_00527	GNJGOIBN_00487
OG0000544	BBLLADNB_00530	GNJGOIBN_00485
OG0000545	BBLLADNB_00945	GNJGOIBN_03741
OG0000546	BBLLADNB_00949	GNJGOIBN_03745
OG0000547	BBLLADNB_00950	GNJGOIBN_03746
OG0000548	BBLLADNB_01646	GNJGOIBN_03072
OG0000549	BBLLADNB_03695	GNJGOIBN_00555
OG0000550	BBLLADNB_03694	GNJGOIBN_00574, GNJGOIBN_00556
OG0000551	BBLLADNB_01873	GNJGOIBN_00438
OG0000552	BBLLADNB_00738	GNJGOIBN_00545, GNJGOIBN_00568
OG0000553	BBLLADNB_00739	GNJGOIBN_00569
OG0000554	BBLLADNB_03576	GNJGOIBN_00571, GNJGOIBN_00548
OG0000555	BBLLADNB_03575	GNJGOIBN_00549, GNJGOIBN_00572
OG0000556	BBLLADNB_03040	GNJGOIBN_02403
OG0000557	BBLLADNB_02635	GNJGOIBN_03846
OG0000558	BBLLADNB_03683	GNJGOIBN_03839
OG0000559	BBLLADNB_03684	GNJGOIBN_03838
OG0000560	BBLLADNB_01917	GNJGOIBN_00910
OG0000561	BBLLADNB_01141	GNJGOIBN_00270
OG0000562	BBLLADNB_03557	GNJGOIBN_02399, GNJGOIBN_02387
OG0000563	BBLLADNB_01859	GNJGOIBN_01935
OG0000564	BBLLADNB_01860	GNJGOIBN_01934
OG0000565	BBLLADNB_00508	GNJGOIBN_01046
OG0000566	BBLLADNB_00509	GNJGOIBN_01047
OG0000567	BBLLADNB_01729	GNJGOIBN_02795
OG0000568	BBLLADNB_00257	GNJGOIBN_02917
OG0000569	BBLLADNB_03472	GNJGOIBN_01820
OG0000570	BBLLADNB_00297	GNJGOIBN_02909
OG0000571	BBLLADNB_03691	GNJGOIBN_02271
OG0000572	BBLLADNB_01940	GNJGOIBN_00945
OG0000573	BBLLADNB_00448	GNJGOIBN_02344
OG0000574	BBLLADNB_02609	GNJGOIBN_02438
OG0000575	BBLLADNB_02091	GNJGOIBN_02234
OG0000576	BBLLADNB_01478	GNJGOIBN_03059, GNJGOIBN_03018
OG0000577	BBLLADNB_03122	GNJGOIBN_03101, GNJGOIBN_03230
OG0000579	BBLLADNB_01147, BBLLADNB_01302	GNJGOIBN_03709
OG0000580	BBLLADNB_00418	GNJGOIBN_00289
OG0000581	BBLLADNB_00618	GNJGOIBN_00071
OG0000582	BBLLADNB_01537, BBLLADNB_00797	GNJGOIBN_04092
OG0000583	BBLLADNB_00519	GNJGOIBN_00494
OG0000585	BBLLADNB_02484	GNJGOIBN_02963
OG0000586	BBLLADNB_01967	GNJGOIBN_01078
OG0000587	BBLLADNB_03479	GNJGOIBN_01573
OG0000588	BBLLADNB_03477	GNJGOIBN_01575
OG0000590	BBLLADNB_01721, BBLLADNB_01135	GNJGOIBN_01175
OG0000591	BBLLADNB_01494	GNJGOIBN_03105
OG0000592	BBLLADNB_03899	GNJGOIBN_02218, GNJGOIBN_02195
OG0000593	BBLLADNB_01343	GNJGOIBN_00327, GNJGOIBN_00325, GNJGOIBN_00349
OG0000594	BBLLADNB_01344	GNJGOIBN_00694
OG0000597	BBLLADNB_00249	GNJGOIBN_01190
OG0000603	BBLLADNB_02990	GNJGOIBN_03912
OG0000604	BBLLADNB_02991	GNJGOIBN_03911
OG0000605	BBLLADNB_01663	GNJGOIBN_04228
OG0000606	BBLLADNB_01662	GNJGOIBN_04227
OG0000607	BBLLADNB_01660	GNJGOIBN_04225
OG0000608	BBLLADNB_01658	GNJGOIBN_04222
OG0000609	BBLLADNB_01657	GNJGOIBN_04221
OG0000610	BBLLADNB_01656	GNJGOIBN_04220
OG0000611	BBLLADNB_01655	GNJGOIBN_04219
OG0000612	BBLLADNB_02872	GNJGOIBN_04217
OG0000613	BBLLADNB_02871	GNJGOIBN_04216
OG0000614	BBLLADNB_02870	GNJGOIBN_04215
OG0000615	BBLLADNB_03119	GNJGOIBN_03559
OG0000616	BBLLADNB_03120	GNJGOIBN_03558
OG0000617	BBLLADNB_00024	GNJGOIBN_01427
OG0000618	BBLLADNB_03421	GNJGOIBN_00657
OG0000619	BBLLADNB_03422	GNJGOIBN_00658
OG0000620	BBLLADNB_03423	GNJGOIBN_00659
OG0000621	BBLLADNB_03696	GNJGOIBN_00578
OG0000622	BBLLADNB_02152	GNJGOIBN_00518
OG0000623	BBLLADNB_02761	GNJGOIBN_04357
OG0000624	BBLLADNB_02760	GNJGOIBN_04356
OG0000625	BBLLADNB_02756	GNJGOIBN_04352
OG0000626	BBLLADNB_02755	GNJGOIBN_04351
OG0000627	BBLLADNB_02754	GNJGOIBN_04350
OG0000628	BBLLADNB_03846	GNJGOIBN_04349
OG0000629	BBLLADNB_03847	GNJGOIBN_04348
OG0000630	BBLLADNB_02138	GNJGOIBN_04346
OG0000631	BBLLADNB_02139	GNJGOIBN_04345
OG0000632	BBLLADNB_02140	GNJGOIBN_04344
OG0000633	BBLLADNB_02142	GNJGOIBN_04342
OG0000634	BBLLADNB_02143	GNJGOIBN_04341
OG0000635	BBLLADNB_02145	GNJGOIBN_00319
OG0000636	BBLLADNB_03124	GNJGOIBN_00313
OG0000637	BBLLADNB_03264	GNJGOIBN_00252
OG0000638	BBLLADNB_03260	GNJGOIBN_00253
OG0000639	BBLLADNB_00437	GNJGOIBN_00254
OG0000640	BBLLADNB_00436	GNJGOIBN_00255
OG0000641	BBLLADNB_00435	GNJGOIBN_00256
OG0000642	BBLLADNB_00434	GNJGOIBN_00257
OG0000643	BBLLADNB_00431	GNJGOIBN_00260
OG0000644	BBLLADNB_01706	GNJGOIBN_04300
OG0000645	BBLLADNB_01705	GNJGOIBN_04301
OG0000646	BBLLADNB_01704	GNJGOIBN_04302
OG0000647	BBLLADNB_01703	GNJGOIBN_04303
OG0000648	BBLLADNB_01702	GNJGOIBN_04304
OG0000649	BBLLADNB_01701	GNJGOIBN_04305
OG0000650	BBLLADNB_01700	GNJGOIBN_04306
OG0000651	BBLLADNB_01123	GNJGOIBN_03572
OG0000652	BBLLADNB_01126	GNJGOIBN_03577
OG0000653	BBLLADNB_00591	GNJGOIBN_00022
OG0000654	BBLLADNB_00592	GNJGOIBN_00023
OG0000655	BBLLADNB_00595	GNJGOIBN_00025
OG0000656	BBLLADNB_00596	GNJGOIBN_00026
OG0000657	BBLLADNB_00597	GNJGOIBN_00027
OG0000658	BBLLADNB_00795	GNJGOIBN_04094
OG0000659	BBLLADNB_03420	GNJGOIBN_00656
OG0000660	BBLLADNB_03419	GNJGOIBN_00655
OG0000661	BBLLADNB_01300	GNJGOIBN_03711
OG0000662	BBLLADNB_00609	GNJGOIBN_00062
OG0000663	BBLLADNB_00613	GNJGOIBN_00066
OG0000664	BBLLADNB_00614	GNJGOIBN_00067
OG0000665	BBLLADNB_00615	GNJGOIBN_00068
OG0000666	BBLLADNB_02562	GNJGOIBN_00074
OG0000667	BBLLADNB_02560	GNJGOIBN_00076
OG0000668	BBLLADNB_02557	GNJGOIBN_00084
OG0000669	BBLLADNB_00198	GNJGOIBN_00088
OG0000670	BBLLADNB_03818, BBLLADNB_00607	GNJGOIBN_00060
OG0000671	BBLLADNB_03678	GNJGOIBN_00209
OG0000672	BBLLADNB_03679	GNJGOIBN_00210
OG0000673	BBLLADNB_01005	GNJGOIBN_01139
OG0000674	BBLLADNB_01003	GNJGOIBN_01137
OG0000675	BBLLADNB_01002	GNJGOIBN_01136
OG0000676	BBLLADNB_02126	GNJGOIBN_00697
OG0000677	BBLLADNB_02125	GNJGOIBN_00698
OG0000678	BBLLADNB_03759	GNJGOIBN_00700
OG0000679	BBLLADNB_03758	GNJGOIBN_00701
OG0000680	BBLLADNB_03757	GNJGOIBN_00702
OG0000681	BBLLADNB_03756	GNJGOIBN_00703
OG0000682	BBLLADNB_03755	GNJGOIBN_00704
OG0000683	BBLLADNB_02841	GNJGOIBN_02265
OG0000684	BBLLADNB_02025	GNJGOIBN_02261
OG0000685	BBLLADNB_02024	GNJGOIBN_02260
OG0000686	BBLLADNB_02023	GNJGOIBN_02259
OG0000688	BBLLADNB_02022	GNJGOIBN_02258
OG0000689	BBLLADNB_03890	GNJGOIBN_00710
OG0000690	BBLLADNB_03891	GNJGOIBN_00711
OG0000691	BBLLADNB_02842	GNJGOIBN_02267
OG0000692	BBLLADNB_02793	GNJGOIBN_04146
OG0000693	BBLLADNB_02796	GNJGOIBN_04144
OG0000694	BBLLADNB_02797	GNJGOIBN_04143
OG0000695	BBLLADNB_02800	GNJGOIBN_04140
OG0000696	BBLLADNB_01355	GNJGOIBN_04176
OG0000698	BBLLADNB_01011	GNJGOIBN_01145
OG0000699	BBLLADNB_01014	GNJGOIBN_01147
OG0000700	BBLLADNB_01638	GNJGOIBN_01569
OG0000701	BBLLADNB_02101	GNJGOIBN_02977
OG0000702	BBLLADNB_02988	GNJGOIBN_03914
OG0000703	BBLLADNB_03239	GNJGOIBN_00299
OG0000704	BBLLADNB_03237	GNJGOIBN_00297
OG0000705	BBLLADNB_03236	GNJGOIBN_00296
OG0000706	BBLLADNB_00054	GNJGOIBN_00728
OG0000707	BBLLADNB_00051	GNJGOIBN_00724
OG0000708	BBLLADNB_00049	GNJGOIBN_00721
OG0000709	BBLLADNB_02498	GNJGOIBN_03328
OG0000710	BBLLADNB_01297	GNJGOIBN_03903
OG0000712	BBLLADNB_01075	GNJGOIBN_04075
OG0000713	BBLLADNB_01076	GNJGOIBN_04074
OG0000714	BBLLADNB_03147	GNJGOIBN_00381
OG0000715	BBLLADNB_03148	GNJGOIBN_00382
OG0000716	BBLLADNB_02199	GNJGOIBN_04323
OG0000717	BBLLADNB_02196	GNJGOIBN_04328
OG0000720	BBLLADNB_01471	GNJGOIBN_00678
OG0000721	BBLLADNB_01472	GNJGOIBN_00677
OG0000722	BBLLADNB_01473	GNJGOIBN_00676
OG0000723	BBLLADNB_01474	GNJGOIBN_00675
OG0000724	BBLLADNB_01475	GNJGOIBN_00674
OG0000725	BBLLADNB_01476	GNJGOIBN_00673
OG0000726	BBLLADNB_03322	GNJGOIBN_00670
OG0000727	BBLLADNB_03323	GNJGOIBN_00669
OG0000728	BBLLADNB_03324	GNJGOIBN_00668
OG0000729	BBLLADNB_03325	GNJGOIBN_00667
OG0000730	BBLLADNB_03326	GNJGOIBN_00666
OG0000731	BBLLADNB_03327	GNJGOIBN_00665
OG0000732	BBLLADNB_03330	GNJGOIBN_00662
OG0000733	BBLLADNB_03425	GNJGOIBN_00661
OG0000735	BBLLADNB_03570	GNJGOIBN_01376
OG0000736	BBLLADNB_03569	GNJGOIBN_01375
OG0000737	BBLLADNB_03568	GNJGOIBN_01374
OG0000738	BBLLADNB_03566	GNJGOIBN_01372
OG0000739	BBLLADNB_03193	GNJGOIBN_01371
OG0000740	BBLLADNB_01650	GNJGOIBN_03070
OG0000741	BBLLADNB_01649	GNJGOIBN_03071
OG0000742	BBLLADNB_01976	GNJGOIBN_04193
OG0000743	BBLLADNB_02781	GNJGOIBN_01098
OG0000744	BBLLADNB_02782	GNJGOIBN_01097
OG0000745	BBLLADNB_02783	GNJGOIBN_01096
OG0000746	BBLLADNB_02784	GNJGOIBN_01095
OG0000747	BBLLADNB_02785	GNJGOIBN_01094
OG0000748	BBLLADNB_02786	GNJGOIBN_01093
OG0000749	BBLLADNB_02788	GNJGOIBN_01090
OG0000751	BBLLADNB_00419	GNJGOIBN_00290
OG0000752	BBLLADNB_02155	GNJGOIBN_00515
OG0000753	BBLLADNB_01406	GNJGOIBN_03348
OG0000754	BBLLADNB_00806	GNJGOIBN_00378
OG0000755	BBLLADNB_03145	GNJGOIBN_00379
OG0000756	BBLLADNB_03146	GNJGOIBN_00380
OG0000757	BBLLADNB_01982	GNJGOIBN_04198
OG0000758	BBLLADNB_01794	GNJGOIBN_04174
OG0000759	BBLLADNB_01793	GNJGOIBN_04173
OG0000760	BBLLADNB_01792	GNJGOIBN_04172
OG0000761	BBLLADNB_00925	GNJGOIBN_03854
OG0000762	BBLLADNB_00924	GNJGOIBN_03855
OG0000763	BBLLADNB_00923	GNJGOIBN_03856
OG0000764	BBLLADNB_01973	GNJGOIBN_04190
OG0000765	BBLLADNB_01972	GNJGOIBN_04189
OG0000766	BBLLADNB_01971	GNJGOIBN_04188
OG0000767	BBLLADNB_01970	GNJGOIBN_04187
OG0000768	BBLLADNB_02779	GNJGOIBN_04186
OG0000769	BBLLADNB_02778	GNJGOIBN_04185
OG0000770	BBLLADNB_02777	GNJGOIBN_04184
OG0000771	BBLLADNB_01352	GNJGOIBN_04179
OG0000772	BBLLADNB_01353	GNJGOIBN_04178
OG0000773	BBLLADNB_00872	GNJGOIBN_03607
OG0000774	BBLLADNB_00873	GNJGOIBN_03606
OG0000775	BBLLADNB_00859	GNJGOIBN_00779
OG0000776	BBLLADNB_00858	GNJGOIBN_00778
OG0000777	BBLLADNB_00875	GNJGOIBN_03604
OG0000778	BBLLADNB_00876	GNJGOIBN_03603
OG0000779	BBLLADNB_00877	GNJGOIBN_03602
OG0000780	BBLLADNB_00878	GNJGOIBN_03601
OG0000781	BBLLADNB_01466	GNJGOIBN_00682
OG0000782	BBLLADNB_01467	GNJGOIBN_00681
OG0000783	BBLLADNB_01469	GNJGOIBN_00680
OG0000784	BBLLADNB_01470	GNJGOIBN_00679
OG0000785	BBLLADNB_00017	GNJGOIBN_02191
OG0000786	BBLLADNB_00301	GNJGOIBN_02904
OG0000787	BBLLADNB_02432	GNJGOIBN_00242
OG0000788	BBLLADNB_01623	GNJGOIBN_03902
OG0000789	BBLLADNB_01862	GNJGOIBN_01932
OG0000790	BBLLADNB_03096	GNJGOIBN_02355
OG0000791	BBLLADNB_03097	GNJGOIBN_02354
OG0000792	BBLLADNB_01857	GNJGOIBN_01937
OG0000793	BBLLADNB_01433	GNJGOIBN_03772
OG0000795	BBLLADNB_00126	GNJGOIBN_03240
OG0000796	BBLLADNB_03887	GNJGOIBN_02539, GNJGOIBN_02538
OG0000798	BBLLADNB_02968	GNJGOIBN_03268
OG0000799	BBLLADNB_02970	GNJGOIBN_03267
OG0000800	BBLLADNB_02971	GNJGOIBN_03266
OG0000801	BBLLADNB_02972	GNJGOIBN_03265
OG0000802	BBLLADNB_00001	GNJGOIBN_01196
OG0000803	BBLLADNB_00002	GNJGOIBN_01197
OG0000804	BBLLADNB_00003	GNJGOIBN_01198
OG0000805	BBLLADNB_00004	GNJGOIBN_01199
OG0000806	BBLLADNB_00005	GNJGOIBN_01200
OG0000807	BBLLADNB_00006	GNJGOIBN_01201
OG0000808	BBLLADNB_00007	GNJGOIBN_01202
OG0000809	BBLLADNB_00008	GNJGOIBN_01203
OG0000810	BBLLADNB_03723	GNJGOIBN_01358
OG0000811	BBLLADNB_03722	GNJGOIBN_01359
OG0000812	BBLLADNB_03201	GNJGOIBN_01362
OG0000813	BBLLADNB_03200	GNJGOIBN_01363
OG0000814	BBLLADNB_01432	GNJGOIBN_03774
OG0000815	BBLLADNB_02728	GNJGOIBN_01911
OG0000816	BBLLADNB_02725	GNJGOIBN_01913
OG0000817	BBLLADNB_02723	GNJGOIBN_01915
OG0000818	BBLLADNB_02973	GNJGOIBN_02990
OG0000819	BBLLADNB_02974	GNJGOIBN_02989
OG0000820	BBLLADNB_02975	GNJGOIBN_02988
OG0000821	BBLLADNB_02977	GNJGOIBN_02986
OG0000822	BBLLADNB_02978	GNJGOIBN_02985
OG0000823	BBLLADNB_02108	GNJGOIBN_02984
OG0000824	BBLLADNB_02106	GNJGOIBN_02982
OG0000825	BBLLADNB_02105	GNJGOIBN_02981
OG0000826	BBLLADNB_02104	GNJGOIBN_02980
OG0000827	BBLLADNB_02103	GNJGOIBN_02979
OG0000828	BBLLADNB_02643	GNJGOIBN_03283
OG0000829	BBLLADNB_01212	GNJGOIBN_03371
OG0000830	BBLLADNB_01211	GNJGOIBN_03372
OG0000831	BBLLADNB_00022	GNJGOIBN_01588
OG0000832	BBLLADNB_01330	GNJGOIBN_04337
OG0000833	BBLLADNB_00214	GNJGOIBN_01589
OG0000835	BBLLADNB_00228	GNJGOIBN_01404
OG0000836	BBLLADNB_00231	GNJGOIBN_01399
OG0000837	BBLLADNB_00233	GNJGOIBN_01397
OG0000838	BBLLADNB_01865	GNJGOIBN_02944
OG0000840	BBLLADNB_01716	GNJGOIBN_01596
OG0000841	BBLLADNB_01714	GNJGOIBN_01595
OG0000842	BBLLADNB_03046	GNJGOIBN_01594
OG0000843	BBLLADNB_01009	GNJGOIBN_01143
OG0000844	BBLLADNB_03836	GNJGOIBN_00881
OG0000845	BBLLADNB_00520	GNJGOIBN_00493
OG0000846	BBLLADNB_00522	GNJGOIBN_00491
OG0000847	BBLLADNB_03628	GNJGOIBN_03303
OG0000848	BBLLADNB_02499	GNJGOIBN_03327
OG0000849	BBLLADNB_02500	GNJGOIBN_03326
OG0000850	BBLLADNB_02503	GNJGOIBN_03324
OG0000851	BBLLADNB_02507	GNJGOIBN_03322
OG0000852	BBLLADNB_03370	GNJGOIBN_03626
OG0000853	BBLLADNB_00698	GNJGOIBN_01889
OG0000854	BBLLADNB_03337	GNJGOIBN_04152
OG0000855	BBLLADNB_03333	GNJGOIBN_04155
OG0000857	BBLLADNB_02585	GNJGOIBN_01855
OG0000858	BBLLADNB_01597	GNJGOIBN_01517
OG0000859	BBLLADNB_01598	GNJGOIBN_01516
OG0000860	BBLLADNB_01600	GNJGOIBN_01514
OG0000861	BBLLADNB_01601	GNJGOIBN_01513
OG0000862	BBLLADNB_01602	GNJGOIBN_01512
OG0000863	BBLLADNB_01603	GNJGOIBN_01511
OG0000864	BBLLADNB_01604	GNJGOIBN_01510
OG0000865	BBLLADNB_01605	GNJGOIBN_01509
OG0000866	BBLLADNB_01606	GNJGOIBN_01508
OG0000867	BBLLADNB_01607	GNJGOIBN_01507
OG0000868	BBLLADNB_01608	GNJGOIBN_01506
OG0000869	BBLLADNB_01609	GNJGOIBN_01505
OG0000870	BBLLADNB_02513	GNJGOIBN_01502, GNJGOIBN_01443
OG0000871	BBLLADNB_02515	GNJGOIBN_01500
OG0000872	BBLLADNB_02517	GNJGOIBN_01498
OG0000873	BBLLADNB_02522	GNJGOIBN_01493
OG0000874	BBLLADNB_02523	GNJGOIBN_01492
OG0000875	BBLLADNB_02524	GNJGOIBN_01491
OG0000876	BBLLADNB_02902	GNJGOIBN_01490
OG0000877	BBLLADNB_02901	GNJGOIBN_01489
OG0000878	BBLLADNB_02900	GNJGOIBN_01488
OG0000879	BBLLADNB_02897	GNJGOIBN_01485
OG0000880	BBLLADNB_01032	GNJGOIBN_02077
OG0000881	BBLLADNB_03058	GNJGOIBN_01125
OG0000882	BBLLADNB_01561	GNJGOIBN_02307
OG0000883	BBLLADNB_01855	GNJGOIBN_01940
OG0000884	BBLLADNB_02466	GNJGOIBN_02667
OG0000885	BBLLADNB_02467	GNJGOIBN_02668
OG0000886	BBLLADNB_02468	GNJGOIBN_02669
OG0000887	BBLLADNB_02469	GNJGOIBN_02670
OG0000888	BBLLADNB_02747	GNJGOIBN_02677
OG0000889	BBLLADNB_02746	GNJGOIBN_02678
OG0000890	BBLLADNB_02738	GNJGOIBN_02633
OG0000891	BBLLADNB_02739	GNJGOIBN_02634
OG0000892	BBLLADNB_02740	GNJGOIBN_02635
OG0000893	BBLLADNB_02742	GNJGOIBN_02645
OG0000894	BBLLADNB_00111	GNJGOIBN_01975
OG0000895	BBLLADNB_00110	GNJGOIBN_01974
OG0000896	BBLLADNB_00109	GNJGOIBN_01973
OG0000897	BBLLADNB_00654	GNJGOIBN_03423
OG0000898	BBLLADNB_01214	GNJGOIBN_02083
OG0000899	BBLLADNB_02093	GNJGOIBN_02081
OG0000900	BBLLADNB_02776	GNJGOIBN_04183
OG0000901	BBLLADNB_03033	GNJGOIBN_02318
OG0000902	BBLLADNB_03763	GNJGOIBN_00652
OG0000903	BBLLADNB_01116	GNJGOIBN_03148
OG0000905	BBLLADNB_03762	GNJGOIBN_00651
OG0000906	BBLLADNB_03300	GNJGOIBN_03804
OG0000907	BBLLADNB_01836	GNJGOIBN_03803
OG0000910	BBLLADNB_01384	GNJGOIBN_02516
OG0000911	BBLLADNB_01383	GNJGOIBN_02517
OG0000912	BBLLADNB_01382	GNJGOIBN_02518
OG0000913	BBLLADNB_01380	GNJGOIBN_02521
OG0000914	BBLLADNB_01377	GNJGOIBN_02523
OG0000915	BBLLADNB_01376	GNJGOIBN_02524
OG0000916	BBLLADNB_01375	GNJGOIBN_02525
OG0000917	BBLLADNB_01374	GNJGOIBN_02526
OG0000918	BBLLADNB_01373	GNJGOIBN_02527
OG0000919	BBLLADNB_01372	GNJGOIBN_02528
OG0000920	BBLLADNB_01322	GNJGOIBN_00365
OG0000921	BBLLADNB_01321	GNJGOIBN_00366
OG0000923	BBLLADNB_03471	GNJGOIBN_00641
OG0000924	BBLLADNB_01969	GNJGOIBN_00636
OG0000925	BBLLADNB_01885	GNJGOIBN_02804
OG0000926	BBLLADNB_01077	GNJGOIBN_04072
OG0000927	BBLLADNB_01078	GNJGOIBN_04071
OG0000928	BBLLADNB_01079	GNJGOIBN_04070
OG0000929	BBLLADNB_01081	GNJGOIBN_04069
OG0000930	BBLLADNB_01082	GNJGOIBN_04068
OG0000931	BBLLADNB_01083	GNJGOIBN_04067
OG0000932	BBLLADNB_01084	GNJGOIBN_04066
OG0000933	BBLLADNB_01085	GNJGOIBN_04065
OG0000934	BBLLADNB_01086	GNJGOIBN_04064
OG0000935	BBLLADNB_01088	GNJGOIBN_04062
OG0000936	BBLLADNB_01089	GNJGOIBN_04061
OG0000937	BBLLADNB_01090	GNJGOIBN_04060
OG0000938	BBLLADNB_01091	GNJGOIBN_04059
OG0000939	BBLLADNB_01092	GNJGOIBN_04058
OG0000940	BBLLADNB_01093	GNJGOIBN_04057
OG0000941	BBLLADNB_01094	GNJGOIBN_04056
OG0000942	BBLLADNB_01759	GNJGOIBN_00596
OG0000943	BBLLADNB_01758	GNJGOIBN_00597
OG0000944	BBLLADNB_01757	GNJGOIBN_00598
OG0000945	BBLLADNB_01756	GNJGOIBN_00599
OG0000946	BBLLADNB_01755	GNJGOIBN_00600
OG0000947	BBLLADNB_01754	GNJGOIBN_00601
OG0000948	BBLLADNB_01753	GNJGOIBN_00602
OG0000949	BBLLADNB_01752	GNJGOIBN_00603
OG0000950	BBLLADNB_01751	GNJGOIBN_00604
OG0000951	BBLLADNB_03154	GNJGOIBN_00605
OG0000952	BBLLADNB_02388	GNJGOIBN_00612
OG0000953	BBLLADNB_02382	GNJGOIBN_00619
OG0000954	BBLLADNB_02381	GNJGOIBN_00620
OG0000955	BBLLADNB_03110	GNJGOIBN_00629
OG0000956	BBLLADNB_03787	GNJGOIBN_00982
OG0000957	BBLLADNB_03764	GNJGOIBN_00653
OG0000958	BBLLADNB_00602	GNJGOIBN_00028
OG0000959	BBLLADNB_00937	GNJGOIBN_03734
OG0000960	BBLLADNB_03676	GNJGOIBN_00208
OG0000961	BBLLADNB_00064	GNJGOIBN_00741
OG0000962	BBLLADNB_00063	GNJGOIBN_00740
OG0000963	BBLLADNB_00062	GNJGOIBN_00739
OG0000964	BBLLADNB_00061	GNJGOIBN_00738
OG0000965	BBLLADNB_01018	GNJGOIBN_01151
OG0000966	BBLLADNB_01020	GNJGOIBN_01152
OG0000967	BBLLADNB_01021	GNJGOIBN_01153
OG0000968	BBLLADNB_01994	GNJGOIBN_02039
OG0000969	BBLLADNB_01025	GNJGOIBN_01164
OG0000970	BBLLADNB_03489	GNJGOIBN_01167
OG0000971	BBLLADNB_03487	GNJGOIBN_01169
OG0000972	BBLLADNB_00717	GNJGOIBN_00538
OG0000973	BBLLADNB_00718	GNJGOIBN_00539
OG0000974	BBLLADNB_00719	GNJGOIBN_00540
OG0000975	BBLLADNB_00720	GNJGOIBN_00541
OG0000988	BBLLADNB_01709	GNJGOIBN_04297
OG0000989	BBLLADNB_03175	GNJGOIBN_00935
OG0000990	BBLLADNB_02218	GNJGOIBN_02958
