Orthogroup	spades-bin.32	2767802455
OG0000466	BBLLADNB_00881	NHBDKAOG_01105
OG0000467	BBLLADNB_03131	NHBDKAOG_00438
OG0000468	BBLLADNB_03133	NHBDKAOG_00437
OG0000469	BBLLADNB_02791	NHBDKAOG_01345
OG0000470	BBLLADNB_03559	NHBDKAOG_01993
OG0000471	BBLLADNB_02244	NHBDKAOG_03333
OG0000472	BBLLADNB_02813	NHBDKAOG_03338, NHBDKAOG_03343
OG0000473	BBLLADNB_01938	NHBDKAOG_00562
OG0000474	BBLLADNB_02693	NHBDKAOG_01134, NHBDKAOG_02683
OG0000475	BBLLADNB_02944	NHBDKAOG_01426
OG0000476	BBLLADNB_00716	NHBDKAOG_04542
OG0000477	BBLLADNB_00089	NHBDKAOG_01203, NHBDKAOG_01207
OG0000478	BBLLADNB_00090	NHBDKAOG_01204, NHBDKAOG_01981
OG0000479	BBLLADNB_03034	NHBDKAOG_02082
OG0000480	BBLLADNB_02551	NHBDKAOG_02518
OG0000481	BBLLADNB_02552	NHBDKAOG_02517
OG0000482	BBLLADNB_02641	NHBDKAOG_02073
OG0000483	BBLLADNB_00690	NHBDKAOG_02537
OG0000484	BBLLADNB_00691	NHBDKAOG_02538
OG0000485	BBLLADNB_00692	NHBDKAOG_02539
OG0000486	BBLLADNB_03449, BBLLADNB_00097	NHBDKAOG_03829
OG0000487	BBLLADNB_01320	NHBDKAOG_00790
OG0000488	BBLLADNB_01316	NHBDKAOG_00786
OG0000489	BBLLADNB_00413	NHBDKAOG_03090
OG0000490	BBLLADNB_03346	NHBDKAOG_03734
OG0000491	BBLLADNB_03345	NHBDKAOG_03733
OG0000492	BBLLADNB_03344	NHBDKAOG_03732
OG0000493	BBLLADNB_03343	NHBDKAOG_03731
OG0000494	BBLLADNB_01775	NHBDKAOG_01530
OG0000495	BBLLADNB_03208	NHBDKAOG_03021
OG0000497	BBLLADNB_00935	NHBDKAOG_02421
OG0000498	BBLLADNB_02867	NHBDKAOG_03802
OG0000499	BBLLADNB_03560	NHBDKAOG_01994
OG0000500	BBLLADNB_03832	NHBDKAOG_03056
OG0000501	BBLLADNB_01157	NHBDKAOG_00946
OG0000502	BBLLADNB_00101	NHBDKAOG_01765
OG0000503	BBLLADNB_03293	NHBDKAOG_02797, NHBDKAOG_02802
OG0000504	BBLLADNB_03295	NHBDKAOG_01035, NHBDKAOG_02804
OG0000505	BBLLADNB_03864	NHBDKAOG_00680
OG0000506	BBLLADNB_01306	NHBDKAOG_01753
OG0000507	BBLLADNB_01311	NHBDKAOG_01758
OG0000508	BBLLADNB_01312	NHBDKAOG_02066
OG0000509	BBLLADNB_01313	NHBDKAOG_02065
OG0000510	BBLLADNB_01314	NHBDKAOG_02064
OG0000511	BBLLADNB_01216	NHBDKAOG_02344
OG0000512	BBLLADNB_00582	NHBDKAOG_02855
OG0000513	BBLLADNB_00581	NHBDKAOG_02854
OG0000514	BBLLADNB_00580	NHBDKAOG_02853
OG0000515	BBLLADNB_00579	NHBDKAOG_02852
OG0000516	BBLLADNB_00578	NHBDKAOG_02851
OG0000517	BBLLADNB_00575	NHBDKAOG_02848
OG0000518	BBLLADNB_00574	NHBDKAOG_02847
OG0000519	BBLLADNB_00573	NHBDKAOG_02846
OG0000521	BBLLADNB_01926	NHBDKAOG_00540
OG0000522	BBLLADNB_02256	NHBDKAOG_01441
OG0000523	BBLLADNB_02255	NHBDKAOG_01440
OG0000524	BBLLADNB_02254	NHBDKAOG_01439
OG0000525	BBLLADNB_02253	NHBDKAOG_01438
OG0000526	BBLLADNB_02252	NHBDKAOG_01437
OG0000527	BBLLADNB_02251	NHBDKAOG_01436
OG0000528	BBLLADNB_02250	NHBDKAOG_01435
OG0000530	BBLLADNB_02488, BBLLADNB_00495	NHBDKAOG_03210
OG0000531	BBLLADNB_00493	NHBDKAOG_03212
OG0000532	BBLLADNB_02493	NHBDKAOG_03230
OG0000533	BBLLADNB_02494	NHBDKAOG_03233
OG0000534	BBLLADNB_03093	NHBDKAOG_01558
OG0000535	BBLLADNB_01338	NHBDKAOG_02237, NHBDKAOG_03190
OG0000536	BBLLADNB_03851	NHBDKAOG_02510
OG0000538	BBLLADNB_03894	NHBDKAOG_01997
OG0000539	BBLLADNB_03800	NHBDKAOG_02784
OG0000540	BBLLADNB_00030	NHBDKAOG_04359
OG0000541	BBLLADNB_00032	NHBDKAOG_04357
OG0000542	BBLLADNB_00524	NHBDKAOG_03833
OG0000543	BBLLADNB_00527	NHBDKAOG_03836
OG0000544	BBLLADNB_00530	NHBDKAOG_03838
OG0000545	BBLLADNB_00945	NHBDKAOG_00892
OG0000546	BBLLADNB_00949	NHBDKAOG_00888
OG0000547	BBLLADNB_00950	NHBDKAOG_00887
OG0000548	BBLLADNB_01646	NHBDKAOG_00444
OG0000549	BBLLADNB_03695	NHBDKAOG_03724
OG0000550	BBLLADNB_03694	NHBDKAOG_03723
OG0000551	BBLLADNB_01873	NHBDKAOG_00884, NHBDKAOG_03011
OG0000552	BBLLADNB_00738	NHBDKAOG_03729
OG0000553	BBLLADNB_00739	NHBDKAOG_03728
OG0000554	BBLLADNB_03576	NHBDKAOG_03726
OG0000555	BBLLADNB_03575	NHBDKAOG_03725
OG0000556	BBLLADNB_03040	NHBDKAOG_01990
OG0000557	BBLLADNB_02635	NHBDKAOG_00818
OG0000558	BBLLADNB_03683	NHBDKAOG_00825
OG0000559	BBLLADNB_03684	NHBDKAOG_00826
OG0000560	BBLLADNB_01917	NHBDKAOG_01978
OG0000561	BBLLADNB_01141	NHBDKAOG_01647
OG0000562	BBLLADNB_03557	NHBDKAOG_01992
OG0000563	BBLLADNB_01859	NHBDKAOG_03605
OG0000564	BBLLADNB_00400	NHBDKAOG_02753
OG0000564	BBLLADNB_01860	NHBDKAOG_03606
OG0000565	BBLLADNB_00508	NHBDKAOG_03638
OG0000566	BBLLADNB_00509	NHBDKAOG_03639
OG0000567	BBLLADNB_01729	NHBDKAOG_01595, NHBDKAOG_04462
OG0000568	BBLLADNB_00257	NHBDKAOG_01543
OG0000569	BBLLADNB_03472	NHBDKAOG_03420
OG0000570	BBLLADNB_00297	NHBDKAOG_01550
OG0000571	BBLLADNB_03691	NHBDKAOG_02125
OG0000572	BBLLADNB_01940	NHBDKAOG_03677
OG0000573	BBLLADNB_00448	NHBDKAOG_00415
OG0000574	BBLLADNB_02609	NHBDKAOG_00597
OG0000575	BBLLADNB_02091	NHBDKAOG_01903
OG0000576	BBLLADNB_01478	NHBDKAOG_01423
OG0000577	BBLLADNB_03122	NHBDKAOG_04506
OG0000579	BBLLADNB_01147, BBLLADNB_01302	NHBDKAOG_00998
OG0000580	BBLLADNB_00418	NHBDKAOG_03084
OG0000581	BBLLADNB_00618	NHBDKAOG_04204
OG0000582	BBLLADNB_01537, BBLLADNB_00797	NHBDKAOG_00642
OG0000583	BBLLADNB_00519	NHBDKAOG_03485
OG0000585	BBLLADNB_02484	NHBDKAOG_01520
OG0000586	BBLLADNB_01967	NHBDKAOG_03159, NHBDKAOG_03160, NHBDKAOG_03787
OG0000587	BBLLADNB_03479	NHBDKAOG_02783
OG0000588	BBLLADNB_03477	NHBDKAOG_02781
OG0000589	BBLLADNB_03716	NHBDKAOG_01194
OG0000590	BBLLADNB_01721, BBLLADNB_01135	NHBDKAOG_03096
OG0000592	BBLLADNB_03899	NHBDKAOG_01733
OG0000593	BBLLADNB_01343	NHBDKAOG_03147
OG0000594	BBLLADNB_01344	NHBDKAOG_00924, NHBDKAOG_04876
OG0000595	BBLLADNB_01953	NHBDKAOG_00002, NHBDKAOG_03974
OG0000595	BBLLADNB_03418	NHBDKAOG_03473, NHBDKAOG_04252
OG0000596	BBLLADNB_03416	NHBDKAOG_03470, NHBDKAOG_00004
OG0000597	BBLLADNB_00249	NHBDKAOG_02745, NHBDKAOG_04800
OG0000603	BBLLADNB_02990	NHBDKAOG_02397
OG0000604	BBLLADNB_02991	NHBDKAOG_02396
OG0000605	BBLLADNB_01663	NHBDKAOG_04223
OG0000606	BBLLADNB_01662	NHBDKAOG_04224
OG0000607	BBLLADNB_01660	NHBDKAOG_04226
OG0000608	BBLLADNB_01658	NHBDKAOG_00481
OG0000609	BBLLADNB_01657	NHBDKAOG_00482
OG0000610	BBLLADNB_01656	NHBDKAOG_00483
OG0000611	BBLLADNB_01655	NHBDKAOG_00484
OG0000612	BBLLADNB_02872	NHBDKAOG_00486
OG0000613	BBLLADNB_02871	NHBDKAOG_00487
OG0000614	BBLLADNB_02870	NHBDKAOG_00488
OG0000615	BBLLADNB_03119	NHBDKAOG_01119
OG0000616	BBLLADNB_03120	NHBDKAOG_01120
OG0000617	BBLLADNB_00024	NHBDKAOG_03292
OG0000618	BBLLADNB_03421	NHBDKAOG_03553
OG0000619	BBLLADNB_03422	NHBDKAOG_03552
OG0000620	BBLLADNB_03423	NHBDKAOG_03551
OG0000621	BBLLADNB_03696	NHBDKAOG_03560, NHBDKAOG_03559
OG0000622	BBLLADNB_02152	NHBDKAOG_02877
OG0000623	BBLLADNB_02761	NHBDKAOG_00355
OG0000624	BBLLADNB_02760	NHBDKAOG_00356
OG0000625	BBLLADNB_02756	NHBDKAOG_00360
OG0000626	BBLLADNB_02755	NHBDKAOG_00361
OG0000627	BBLLADNB_02754	NHBDKAOG_00362
OG0000628	BBLLADNB_03846	NHBDKAOG_00363
OG0000629	BBLLADNB_03847	NHBDKAOG_00364
OG0000630	BBLLADNB_02138	NHBDKAOG_00366
OG0000631	BBLLADNB_02139	NHBDKAOG_00367
OG0000632	BBLLADNB_02140	NHBDKAOG_00368
OG0000633	BBLLADNB_02142	NHBDKAOG_00370
OG0000634	BBLLADNB_02143	NHBDKAOG_00371
OG0000635	BBLLADNB_02145	NHBDKAOG_00373
OG0000636	BBLLADNB_03124	NHBDKAOG_00374
OG0000637	BBLLADNB_03264	NHBDKAOG_00375
OG0000638	BBLLADNB_03260	NHBDKAOG_00387
OG0000639	BBLLADNB_00437	NHBDKAOG_00388
OG0000640	BBLLADNB_00436	NHBDKAOG_00389
OG0000641	BBLLADNB_00435	NHBDKAOG_00390
OG0000642	BBLLADNB_00434	NHBDKAOG_01672
OG0000643	BBLLADNB_00431	NHBDKAOG_01675
OG0000644	BBLLADNB_01706	NHBDKAOG_00899
OG0000645	BBLLADNB_01705	NHBDKAOG_00900
OG0000646	BBLLADNB_01704	NHBDKAOG_00901
OG0000647	BBLLADNB_01703	NHBDKAOG_00902
OG0000648	BBLLADNB_01702	NHBDKAOG_00903
OG0000649	BBLLADNB_01701	NHBDKAOG_00904
OG0000650	BBLLADNB_01700	NHBDKAOG_00905
OG0000651	BBLLADNB_01123	NHBDKAOG_00958
OG0000652	BBLLADNB_01126	NHBDKAOG_00057
OG0000653	BBLLADNB_00591	NHBDKAOG_00249
OG0000654	BBLLADNB_00592	NHBDKAOG_00250
OG0000655	BBLLADNB_00595	NHBDKAOG_00252
OG0000656	BBLLADNB_00596	NHBDKAOG_00253
OG0000657	BBLLADNB_00597	NHBDKAOG_00254
OG0000658	BBLLADNB_00795	NHBDKAOG_00643
OG0000659	BBLLADNB_03420	NHBDKAOG_03554
OG0000660	BBLLADNB_03419	NHBDKAOG_03555
OG0000661	BBLLADNB_01300	NHBDKAOG_00996
OG0000662	BBLLADNB_00609	NHBDKAOG_04212
OG0000663	BBLLADNB_00613	NHBDKAOG_04209
OG0000664	BBLLADNB_00614	NHBDKAOG_04208
OG0000665	BBLLADNB_00615	NHBDKAOG_04207
OG0000666	BBLLADNB_02562	NHBDKAOG_04201
OG0000667	BBLLADNB_02560	NHBDKAOG_04199
OG0000668	BBLLADNB_02557	NHBDKAOG_04196
OG0000669	BBLLADNB_00198	NHBDKAOG_04192
OG0000670	BBLLADNB_03818, BBLLADNB_00607	NHBDKAOG_04214
OG0000671	BBLLADNB_03678	NHBDKAOG_04068
OG0000672	BBLLADNB_03679	NHBDKAOG_04067
OG0000673	BBLLADNB_01005	NHBDKAOG_03108
OG0000674	BBLLADNB_01003	NHBDKAOG_03110
OG0000675	BBLLADNB_01002	NHBDKAOG_03111
OG0000676	BBLLADNB_02126	NHBDKAOG_03509
OG0000677	BBLLADNB_02125	NHBDKAOG_03508
OG0000678	BBLLADNB_03759	NHBDKAOG_03506
OG0000679	BBLLADNB_03758	NHBDKAOG_03505
OG0000680	BBLLADNB_03757	NHBDKAOG_03504
OG0000681	BBLLADNB_03756	NHBDKAOG_03503
OG0000682	BBLLADNB_03755	NHBDKAOG_03502
OG0000683	BBLLADNB_02841	NHBDKAOG_02096
OG0000684	BBLLADNB_02025	NHBDKAOG_02093
OG0000685	BBLLADNB_02024	NHBDKAOG_02092
OG0000686	BBLLADNB_02023	NHBDKAOG_02091
OG0000688	BBLLADNB_02022	NHBDKAOG_02090
OG0000689	BBLLADNB_03890	NHBDKAOG_03478
OG0000690	BBLLADNB_03891	NHBDKAOG_03477
OG0000691	BBLLADNB_02842	NHBDKAOG_01804, NHBDKAOG_02239
OG0000692	BBLLADNB_02793	NHBDKAOG_00576
OG0000693	BBLLADNB_02796	NHBDKAOG_00579
OG0000694	BBLLADNB_02797	NHBDKAOG_00580
OG0000695	BBLLADNB_02800	NHBDKAOG_00583
OG0000696	BBLLADNB_01355	NHBDKAOG_00515
OG0000697	BBLLADNB_00765	NHBDKAOG_01849
OG0000698	BBLLADNB_01011	NHBDKAOG_02922
OG0000699	BBLLADNB_01014	NHBDKAOG_02920
OG0000700	BBLLADNB_01638	NHBDKAOG_02787
OG0000701	BBLLADNB_02101	NHBDKAOG_01507
OG0000703	BBLLADNB_03239	NHBDKAOG_03992
OG0000704	BBLLADNB_03237	NHBDKAOG_03994
OG0000705	BBLLADNB_03236	NHBDKAOG_03995
OG0000707	BBLLADNB_00051	NHBDKAOG_03454
OG0000708	BBLLADNB_00049	NHBDKAOG_03456
OG0000709	BBLLADNB_02498	NHBDKAOG_01238
OG0000710	BBLLADNB_01297	NHBDKAOG_02379
OG0000712	BBLLADNB_01075	NHBDKAOG_01642
OG0000713	BBLLADNB_01076	NHBDKAOG_01643
OG0000714	BBLLADNB_03147	NHBDKAOG_03684
OG0000715	BBLLADNB_03148	NHBDKAOG_03683
OG0000716	BBLLADNB_02199	NHBDKAOG_02499
OG0000717	BBLLADNB_02196	NHBDKAOG_00424
OG0000720	BBLLADNB_01471	NHBDKAOG_03532
OG0000721	BBLLADNB_01472	NHBDKAOG_03533
OG0000722	BBLLADNB_01473	NHBDKAOG_03534
OG0000723	BBLLADNB_01474	NHBDKAOG_03535
OG0000724	BBLLADNB_01475	NHBDKAOG_03536
OG0000725	BBLLADNB_01476	NHBDKAOG_03537
OG0000726	BBLLADNB_03322	NHBDKAOG_03540
OG0000727	BBLLADNB_03323	NHBDKAOG_03541
OG0000728	BBLLADNB_03324	NHBDKAOG_03542
OG0000729	BBLLADNB_03325	NHBDKAOG_03543
OG0000730	BBLLADNB_03326	NHBDKAOG_03544
OG0000731	BBLLADNB_03327	NHBDKAOG_03545
OG0000732	BBLLADNB_03330	NHBDKAOG_03548
OG0000733	BBLLADNB_03425	NHBDKAOG_03549
OG0000735	BBLLADNB_03570	NHBDKAOG_02360
OG0000736	BBLLADNB_03569	NHBDKAOG_02361
OG0000737	BBLLADNB_03568	NHBDKAOG_02362
OG0000738	BBLLADNB_03566	NHBDKAOG_02364
OG0000739	BBLLADNB_03193	NHBDKAOG_02365
OG0000740	BBLLADNB_01650	NHBDKAOG_02399
OG0000741	BBLLADNB_01649	NHBDKAOG_02400
OG0000742	BBLLADNB_01976	NHBDKAOG_02881
OG0000743	BBLLADNB_02781	NHBDKAOG_00502
OG0000744	BBLLADNB_02782	NHBDKAOG_00501
OG0000745	BBLLADNB_02783	NHBDKAOG_00500
OG0000746	BBLLADNB_02784	NHBDKAOG_00499
OG0000747	BBLLADNB_02785	NHBDKAOG_00498
OG0000748	BBLLADNB_02786	NHBDKAOG_00497
OG0000749	BBLLADNB_02788	NHBDKAOG_00495
OG0000751	BBLLADNB_00419	NHBDKAOG_03875
OG0000752	BBLLADNB_02155	NHBDKAOG_00403
OG0000753	BBLLADNB_01406	NHBDKAOG_01230
OG0000754	BBLLADNB_00806	NHBDKAOG_03686
OG0000756	BBLLADNB_03146	NHBDKAOG_03685
OG0000757	BBLLADNB_01982	NHBDKAOG_02888
OG0000758	BBLLADNB_01794	NHBDKAOG_01591
OG0000759	BBLLADNB_01793	NHBDKAOG_01592
OG0000760	BBLLADNB_01792	NHBDKAOG_01593
OG0000761	BBLLADNB_00925	NHBDKAOG_03848
OG0000762	BBLLADNB_00924	NHBDKAOG_03847
OG0000763	BBLLADNB_00923	NHBDKAOG_03846
OG0000764	BBLLADNB_01973	NHBDKAOG_03817
OG0000765	BBLLADNB_01972	NHBDKAOG_03818
OG0000766	BBLLADNB_01971	NHBDKAOG_03819
OG0000767	BBLLADNB_01970	NHBDKAOG_03820
OG0000768	BBLLADNB_02779	NHBDKAOG_03821
OG0000769	BBLLADNB_02778	NHBDKAOG_03822
OG0000770	BBLLADNB_02777	NHBDKAOG_03823
OG0000771	BBLLADNB_01352	NHBDKAOG_00512
OG0000772	BBLLADNB_01353	NHBDKAOG_00513
OG0000773	BBLLADNB_00872	NHBDKAOG_01088
OG0000774	BBLLADNB_00873	NHBDKAOG_01089
OG0000775	BBLLADNB_00859	NHBDKAOG_03774
OG0000776	BBLLADNB_00858	NHBDKAOG_03773
OG0000777	BBLLADNB_00875	NHBDKAOG_03405
OG0000778	BBLLADNB_00876	NHBDKAOG_03404
OG0000779	BBLLADNB_00877	NHBDKAOG_03403
OG0000780	BBLLADNB_00878	NHBDKAOG_03402
OG0000781	BBLLADNB_01466	NHBDKAOG_03528
OG0000782	BBLLADNB_01467	NHBDKAOG_03529
OG0000783	BBLLADNB_01469	NHBDKAOG_03530
OG0000784	BBLLADNB_01470	NHBDKAOG_03531
OG0000785	BBLLADNB_00017	NHBDKAOG_01738, NHBDKAOG_01737
OG0000786	BBLLADNB_00301	NHBDKAOG_04172
OG0000787	BBLLADNB_02432	NHBDKAOG_04045
OG0000788	BBLLADNB_01623	NHBDKAOG_01126
OG0000789	BBLLADNB_01862	NHBDKAOG_03608
OG0000790	BBLLADNB_03096	NHBDKAOG_01556
OG0000791	BBLLADNB_03097	NHBDKAOG_01934
OG0000792	BBLLADNB_01857	NHBDKAOG_03603
OG0000793	BBLLADNB_01433	NHBDKAOG_00883
OG0000795	BBLLADNB_00126	NHBDKAOG_01096
OG0000796	BBLLADNB_03887	NHBDKAOG_01784
OG0000798	BBLLADNB_02968	NHBDKAOG_01275
OG0000799	BBLLADNB_02970	NHBDKAOG_01276
OG0000800	BBLLADNB_02971	NHBDKAOG_01277
OG0000801	BBLLADNB_02972	NHBDKAOG_01278
OG0000802	BBLLADNB_00001	NHBDKAOG_01378
OG0000803	BBLLADNB_00002	NHBDKAOG_01379
OG0000804	BBLLADNB_00003	NHBDKAOG_01380
OG0000805	BBLLADNB_00004	NHBDKAOG_01381
OG0000806	BBLLADNB_00005	NHBDKAOG_01382
OG0000807	BBLLADNB_00006	NHBDKAOG_01383
OG0000808	BBLLADNB_00007	NHBDKAOG_01384
OG0000809	BBLLADNB_00008	NHBDKAOG_01385
OG0000810	BBLLADNB_03723	NHBDKAOG_02945
OG0000811	BBLLADNB_03722	NHBDKAOG_02944
OG0000812	BBLLADNB_03201	NHBDKAOG_02942
OG0000813	BBLLADNB_03200	NHBDKAOG_02941
OG0000814	BBLLADNB_01432	NHBDKAOG_00882
OG0000815	BBLLADNB_02728	NHBDKAOG_02531
OG0000816	BBLLADNB_02725	NHBDKAOG_02529
OG0000817	BBLLADNB_02723	NHBDKAOG_02522
OG0000818	BBLLADNB_02973	NHBDKAOG_01457
OG0000819	BBLLADNB_02974	NHBDKAOG_01458
OG0000820	BBLLADNB_02975	NHBDKAOG_01459
OG0000821	BBLLADNB_02977	NHBDKAOG_01461
OG0000822	BBLLADNB_02978	NHBDKAOG_01462
OG0000823	BBLLADNB_02108	NHBDKAOG_01463
OG0000824	BBLLADNB_02106	NHBDKAOG_01465
OG0000825	BBLLADNB_02105	NHBDKAOG_01466
OG0000826	BBLLADNB_02104	NHBDKAOG_01467
OG0000827	BBLLADNB_02103	NHBDKAOG_01468
OG0000828	BBLLADNB_02643	NHBDKAOG_02071
OG0000829	BBLLADNB_01212	NHBDKAOG_02077
OG0000830	BBLLADNB_01211	NHBDKAOG_02078
OG0000831	BBLLADNB_00022	NHBDKAOG_03063
OG0000832	BBLLADNB_01330	NHBDKAOG_00794
OG0000833	BBLLADNB_00214	NHBDKAOG_03309
OG0000834	BBLLADNB_00225	NHBDKAOG_02895
OG0000835	BBLLADNB_00228	NHBDKAOG_02897
OG0000836	BBLLADNB_00231	NHBDKAOG_02902
OG0000837	BBLLADNB_00233	NHBDKAOG_02904
OG0000838	BBLLADNB_01865	NHBDKAOG_01537
OG0000840	BBLLADNB_01716	NHBDKAOG_00127
OG0000841	BBLLADNB_01714	NHBDKAOG_00126
OG0000842	BBLLADNB_03046	NHBDKAOG_00125
OG0000843	BBLLADNB_01009	NHBDKAOG_02924
OG0000844	BBLLADNB_03836	NHBDKAOG_03349
OG0000845	BBLLADNB_00520	NHBDKAOG_03486
OG0000846	BBLLADNB_00522	NHBDKAOG_03831
OG0000847	BBLLADNB_03628	NHBDKAOG_01250
OG0000848	BBLLADNB_02499	NHBDKAOG_01239
OG0000849	BBLLADNB_02500	NHBDKAOG_01240
OG0000850	BBLLADNB_02503	NHBDKAOG_01242
OG0000851	BBLLADNB_02507	NHBDKAOG_01740
OG0000852	BBLLADNB_03370	NHBDKAOG_01057
OG0000853	BBLLADNB_00698	NHBDKAOG_02545
OG0000854	BBLLADNB_03337	NHBDKAOG_00566
OG0000855	BBLLADNB_03333	NHBDKAOG_00570
OG0000857	BBLLADNB_02585	NHBDKAOG_00450
OG0000858	BBLLADNB_01597	NHBDKAOG_02807
OG0000859	BBLLADNB_01598	NHBDKAOG_02808
OG0000860	BBLLADNB_01600	NHBDKAOG_03583
OG0000861	BBLLADNB_01601	NHBDKAOG_02810
OG0000862	BBLLADNB_01602	NHBDKAOG_02811
OG0000863	BBLLADNB_01603	NHBDKAOG_02812
OG0000864	BBLLADNB_01604	NHBDKAOG_02813
OG0000865	BBLLADNB_01605	NHBDKAOG_02814
OG0000866	BBLLADNB_01606	NHBDKAOG_02815
OG0000867	BBLLADNB_01607	NHBDKAOG_02816
OG0000868	BBLLADNB_01608	NHBDKAOG_02817
OG0000869	BBLLADNB_01609	NHBDKAOG_02818
OG0000870	BBLLADNB_02513	NHBDKAOG_02821
OG0000871	BBLLADNB_02515	NHBDKAOG_04014
OG0000872	BBLLADNB_02517	NHBDKAOG_04012
OG0000873	BBLLADNB_02522	NHBDKAOG_04007
OG0000874	BBLLADNB_02523	NHBDKAOG_04006
OG0000875	BBLLADNB_02524	NHBDKAOG_04005
OG0000876	BBLLADNB_02902	NHBDKAOG_04004
OG0000877	BBLLADNB_02901	NHBDKAOG_04003
OG0000878	BBLLADNB_02900	NHBDKAOG_04002
OG0000879	BBLLADNB_02897	NHBDKAOG_04000
OG0000880	BBLLADNB_01032	NHBDKAOG_01075
OG0000881	BBLLADNB_03058	NHBDKAOG_01762
OG0000882	BBLLADNB_01561	NHBDKAOG_01763
OG0000883	BBLLADNB_01855	NHBDKAOG_02488
OG0000884	BBLLADNB_02466	NHBDKAOG_01626
OG0000885	BBLLADNB_02467	NHBDKAOG_01625
OG0000886	BBLLADNB_02468	NHBDKAOG_01624
OG0000887	BBLLADNB_02469	NHBDKAOG_01623
OG0000888	BBLLADNB_02747	NHBDKAOG_00079
OG0000889	BBLLADNB_02746	NHBDKAOG_00078
OG0000890	BBLLADNB_02738	NHBDKAOG_01713
OG0000891	BBLLADNB_02739	NHBDKAOG_01712
OG0000892	BBLLADNB_02740	NHBDKAOG_01711
OG0000893	BBLLADNB_02742	NHBDKAOG_01709
OG0000894	BBLLADNB_00111	NHBDKAOG_02009
OG0000895	BBLLADNB_00110	NHBDKAOG_02010
OG0000896	BBLLADNB_00109	NHBDKAOG_02011
OG0000899	BBLLADNB_02093	NHBDKAOG_02346
OG0000900	BBLLADNB_02776	NHBDKAOG_03824
OG0000901	BBLLADNB_03033	NHBDKAOG_02081
OG0000902	BBLLADNB_03763	NHBDKAOG_03557
OG0000903	BBLLADNB_01116	NHBDKAOG_02672
OG0000905	BBLLADNB_03762	NHBDKAOG_03558
OG0000906	BBLLADNB_03300	NHBDKAOG_04017
OG0000907	BBLLADNB_01836	NHBDKAOG_00851
OG0000910	BBLLADNB_01384	NHBDKAOG_01829
OG0000911	BBLLADNB_01383	NHBDKAOG_01828
OG0000912	BBLLADNB_01382	NHBDKAOG_01827
OG0000913	BBLLADNB_01380	NHBDKAOG_01825
OG0000914	BBLLADNB_01377	NHBDKAOG_01823
OG0000915	BBLLADNB_01376	NHBDKAOG_01822
OG0000916	BBLLADNB_01375	NHBDKAOG_01821
OG0000917	BBLLADNB_01374	NHBDKAOG_01820
OG0000918	BBLLADNB_01373	NHBDKAOG_01819
OG0000919	BBLLADNB_01372	NHBDKAOG_01818
OG0000920	BBLLADNB_01322	NHBDKAOG_00792
OG0000921	BBLLADNB_01321	NHBDKAOG_00791
OG0000923	BBLLADNB_03471	NHBDKAOG_03613, NHBDKAOG_03590
OG0000924	BBLLADNB_01969	NHBDKAOG_03595
OG0000926	BBLLADNB_01077	NHBDKAOG_01645
OG0000927	BBLLADNB_01078	NHBDKAOG_01646
OG0000928	BBLLADNB_01079	NHBDKAOG_00667
OG0000929	BBLLADNB_01081	NHBDKAOG_00668
OG0000930	BBLLADNB_01082	NHBDKAOG_00669
OG0000931	BBLLADNB_01083	NHBDKAOG_00670
OG0000932	BBLLADNB_01084	NHBDKAOG_00671
OG0000933	BBLLADNB_01085	NHBDKAOG_00672
OG0000934	BBLLADNB_01086	NHBDKAOG_00673
OG0000935	BBLLADNB_01088	NHBDKAOG_00675
OG0000936	BBLLADNB_01089	NHBDKAOG_00676
OG0000937	BBLLADNB_01090	NHBDKAOG_00677
OG0000938	BBLLADNB_01091	NHBDKAOG_00678
OG0000939	BBLLADNB_01092	NHBDKAOG_00679
OG0000940	BBLLADNB_01093	NHBDKAOG_00707
OG0000941	BBLLADNB_01094	NHBDKAOG_00708
OG0000942	BBLLADNB_01759	NHBDKAOG_03675
OG0000943	BBLLADNB_01758	NHBDKAOG_03674
OG0000944	BBLLADNB_01757	NHBDKAOG_03673
OG0000945	BBLLADNB_01756	NHBDKAOG_03672
OG0000946	BBLLADNB_01755	NHBDKAOG_03671
OG0000947	BBLLADNB_01754	NHBDKAOG_03670
OG0000948	BBLLADNB_01753	NHBDKAOG_03669
OG0000949	BBLLADNB_01752	NHBDKAOG_03668
OG0000950	BBLLADNB_01751	NHBDKAOG_03667
OG0000951	BBLLADNB_03154	NHBDKAOG_03666
OG0000952	BBLLADNB_02388	NHBDKAOG_03660
OG0000953	BBLLADNB_02382	NHBDKAOG_03654
OG0000954	BBLLADNB_02381	NHBDKAOG_03653
OG0000955	BBLLADNB_03110	NHBDKAOG_03646
OG0000956	BBLLADNB_03787	NHBDKAOG_03443
OG0000957	BBLLADNB_03764	NHBDKAOG_00463
OG0000958	BBLLADNB_00602	NHBDKAOG_00255
OG0000959	BBLLADNB_00937	NHBDKAOG_00966
OG0000960	BBLLADNB_03676	NHBDKAOG_04069
OG0000961	BBLLADNB_00064	NHBDKAOG_03435
OG0000962	BBLLADNB_00063	NHBDKAOG_03436
OG0000963	BBLLADNB_00062	NHBDKAOG_03437
OG0000964	BBLLADNB_00061	NHBDKAOG_03438
OG0000965	BBLLADNB_01018	NHBDKAOG_00763
OG0000966	BBLLADNB_01020	NHBDKAOG_03811
