Orthogroup	2767802455	spades-bin.32
OG0000466	NHBDKAOG_01105	BBLLADNB_00881
OG0000467	NHBDKAOG_00438	BBLLADNB_03131
OG0000468	NHBDKAOG_00437	BBLLADNB_03133
OG0000469	NHBDKAOG_01345	BBLLADNB_02791
OG0000470	NHBDKAOG_01993	BBLLADNB_03559
OG0000471	NHBDKAOG_03333	BBLLADNB_02244
OG0000472	NHBDKAOG_03338, NHBDKAOG_03343	BBLLADNB_02813
OG0000473	NHBDKAOG_00562	BBLLADNB_01938
OG0000474	NHBDKAOG_01134, NHBDKAOG_02683	BBLLADNB_02693
OG0000475	NHBDKAOG_01426	BBLLADNB_02944
OG0000476	NHBDKAOG_04542	BBLLADNB_00716
OG0000477	NHBDKAOG_01203, NHBDKAOG_01207	BBLLADNB_00089
OG0000478	NHBDKAOG_01204, NHBDKAOG_01981	BBLLADNB_00090
OG0000479	NHBDKAOG_02082	BBLLADNB_03034
OG0000480	NHBDKAOG_02518	BBLLADNB_02551
OG0000481	NHBDKAOG_02517	BBLLADNB_02552
OG0000482	NHBDKAOG_02073	BBLLADNB_02641
OG0000483	NHBDKAOG_02537	BBLLADNB_00690
OG0000484	NHBDKAOG_02538	BBLLADNB_00691
OG0000485	NHBDKAOG_02539	BBLLADNB_00692
OG0000486	NHBDKAOG_03829	BBLLADNB_03449, BBLLADNB_00097
OG0000487	NHBDKAOG_00790	BBLLADNB_01320
OG0000488	NHBDKAOG_00786	BBLLADNB_01316
OG0000489	NHBDKAOG_03090	BBLLADNB_00413
OG0000490	NHBDKAOG_03734	BBLLADNB_03346
OG0000491	NHBDKAOG_03733	BBLLADNB_03345
OG0000492	NHBDKAOG_03732	BBLLADNB_03344
OG0000493	NHBDKAOG_03731	BBLLADNB_03343
OG0000494	NHBDKAOG_01530	BBLLADNB_01775
OG0000495	NHBDKAOG_03021	BBLLADNB_03208
OG0000497	NHBDKAOG_02421	BBLLADNB_00935
OG0000498	NHBDKAOG_03802	BBLLADNB_02867
OG0000499	NHBDKAOG_01994	BBLLADNB_03560
OG0000500	NHBDKAOG_03056	BBLLADNB_03832
OG0000501	NHBDKAOG_00946	BBLLADNB_01157
OG0000502	NHBDKAOG_01765	BBLLADNB_00101
OG0000503	NHBDKAOG_02797, NHBDKAOG_02802	BBLLADNB_03293
OG0000504	NHBDKAOG_01035, NHBDKAOG_02804	BBLLADNB_03295
OG0000505	NHBDKAOG_00680	BBLLADNB_03864
OG0000506	NHBDKAOG_01753	BBLLADNB_01306
OG0000507	NHBDKAOG_01758	BBLLADNB_01311
OG0000508	NHBDKAOG_02066	BBLLADNB_01312
OG0000509	NHBDKAOG_02065	BBLLADNB_01313
OG0000510	NHBDKAOG_02064	BBLLADNB_01314
OG0000511	NHBDKAOG_02344	BBLLADNB_01216
OG0000512	NHBDKAOG_02855	BBLLADNB_00582
OG0000513	NHBDKAOG_02854	BBLLADNB_00581
OG0000514	NHBDKAOG_02853	BBLLADNB_00580
OG0000515	NHBDKAOG_02852	BBLLADNB_00579
OG0000516	NHBDKAOG_02851	BBLLADNB_00578
OG0000517	NHBDKAOG_02848	BBLLADNB_00575
OG0000518	NHBDKAOG_02847	BBLLADNB_00574
OG0000519	NHBDKAOG_02846	BBLLADNB_00573
OG0000521	NHBDKAOG_00540	BBLLADNB_01926
OG0000522	NHBDKAOG_01441	BBLLADNB_02256
OG0000523	NHBDKAOG_01440	BBLLADNB_02255
OG0000524	NHBDKAOG_01439	BBLLADNB_02254
OG0000525	NHBDKAOG_01438	BBLLADNB_02253
OG0000526	NHBDKAOG_01437	BBLLADNB_02252
OG0000527	NHBDKAOG_01436	BBLLADNB_02251
OG0000528	NHBDKAOG_01435	BBLLADNB_02250
OG0000530	NHBDKAOG_03210	BBLLADNB_02488, BBLLADNB_00495
OG0000531	NHBDKAOG_03212	BBLLADNB_00493
OG0000532	NHBDKAOG_03230	BBLLADNB_02493
OG0000533	NHBDKAOG_03233	BBLLADNB_02494
OG0000534	NHBDKAOG_01558	BBLLADNB_03093
OG0000535	NHBDKAOG_02237, NHBDKAOG_03190	BBLLADNB_01338
OG0000536	NHBDKAOG_02510	BBLLADNB_03851
OG0000538	NHBDKAOG_01997	BBLLADNB_03894
OG0000539	NHBDKAOG_02784	BBLLADNB_03800
OG0000540	NHBDKAOG_04359	BBLLADNB_00030
OG0000541	NHBDKAOG_04357	BBLLADNB_00032
OG0000542	NHBDKAOG_03833	BBLLADNB_00524
OG0000543	NHBDKAOG_03836	BBLLADNB_00527
OG0000544	NHBDKAOG_03838	BBLLADNB_00530
OG0000545	NHBDKAOG_00892	BBLLADNB_00945
OG0000546	NHBDKAOG_00888	BBLLADNB_00949
OG0000547	NHBDKAOG_00887	BBLLADNB_00950
OG0000548	NHBDKAOG_00444	BBLLADNB_01646
OG0000549	NHBDKAOG_03724	BBLLADNB_03695
OG0000550	NHBDKAOG_03723	BBLLADNB_03694
OG0000551	NHBDKAOG_00884, NHBDKAOG_03011	BBLLADNB_01873
OG0000552	NHBDKAOG_03729	BBLLADNB_00738
OG0000553	NHBDKAOG_03728	BBLLADNB_00739
OG0000554	NHBDKAOG_03726	BBLLADNB_03576
OG0000555	NHBDKAOG_03725	BBLLADNB_03575
OG0000556	NHBDKAOG_01990	BBLLADNB_03040
OG0000557	NHBDKAOG_00818	BBLLADNB_02635
OG0000558	NHBDKAOG_00825	BBLLADNB_03683
OG0000559	NHBDKAOG_00826	BBLLADNB_03684
OG0000560	NHBDKAOG_01978	BBLLADNB_01917
OG0000561	NHBDKAOG_01647	BBLLADNB_01141
OG0000562	NHBDKAOG_01992	BBLLADNB_03557
OG0000563	NHBDKAOG_03605	BBLLADNB_01859
OG0000564	NHBDKAOG_02753	BBLLADNB_00400
OG0000564	NHBDKAOG_03606	BBLLADNB_01860
OG0000565	NHBDKAOG_03638	BBLLADNB_00508
OG0000566	NHBDKAOG_03639	BBLLADNB_00509
OG0000567	NHBDKAOG_01595, NHBDKAOG_04462	BBLLADNB_01729
OG0000568	NHBDKAOG_01543	BBLLADNB_00257
OG0000569	NHBDKAOG_03420	BBLLADNB_03472
OG0000570	NHBDKAOG_01550	BBLLADNB_00297
OG0000571	NHBDKAOG_02125	BBLLADNB_03691
OG0000572	NHBDKAOG_03677	BBLLADNB_01940
OG0000573	NHBDKAOG_00415	BBLLADNB_00448
OG0000574	NHBDKAOG_00597	BBLLADNB_02609
OG0000575	NHBDKAOG_01903	BBLLADNB_02091
OG0000576	NHBDKAOG_01423	BBLLADNB_01478
OG0000577	NHBDKAOG_04506	BBLLADNB_03122
OG0000579	NHBDKAOG_00998	BBLLADNB_01147, BBLLADNB_01302
OG0000580	NHBDKAOG_03084	BBLLADNB_00418
OG0000581	NHBDKAOG_04204	BBLLADNB_00618
OG0000582	NHBDKAOG_00642	BBLLADNB_01537, BBLLADNB_00797
OG0000583	NHBDKAOG_03485	BBLLADNB_00519
OG0000585	NHBDKAOG_01520	BBLLADNB_02484
OG0000586	NHBDKAOG_03159, NHBDKAOG_03160, NHBDKAOG_03787	BBLLADNB_01967
OG0000587	NHBDKAOG_02783	BBLLADNB_03479
OG0000588	NHBDKAOG_02781	BBLLADNB_03477
OG0000589	NHBDKAOG_01194	BBLLADNB_03716
OG0000590	NHBDKAOG_03096	BBLLADNB_01721, BBLLADNB_01135
OG0000592	NHBDKAOG_01733	BBLLADNB_03899
OG0000593	NHBDKAOG_03147	BBLLADNB_01343
OG0000594	NHBDKAOG_00924, NHBDKAOG_04876	BBLLADNB_01344
OG0000595	NHBDKAOG_00002, NHBDKAOG_03974	BBLLADNB_01953
OG0000595	NHBDKAOG_03473, NHBDKAOG_04252	BBLLADNB_03418
OG0000596	NHBDKAOG_03470, NHBDKAOG_00004	BBLLADNB_03416
OG0000597	NHBDKAOG_02745, NHBDKAOG_04800	BBLLADNB_00249
OG0000603	NHBDKAOG_02397	BBLLADNB_02990
OG0000604	NHBDKAOG_02396	BBLLADNB_02991
OG0000605	NHBDKAOG_04223	BBLLADNB_01663
OG0000606	NHBDKAOG_04224	BBLLADNB_01662
OG0000607	NHBDKAOG_04226	BBLLADNB_01660
OG0000608	NHBDKAOG_00481	BBLLADNB_01658
OG0000609	NHBDKAOG_00482	BBLLADNB_01657
OG0000610	NHBDKAOG_00483	BBLLADNB_01656
OG0000611	NHBDKAOG_00484	BBLLADNB_01655
OG0000612	NHBDKAOG_00486	BBLLADNB_02872
OG0000613	NHBDKAOG_00487	BBLLADNB_02871
OG0000614	NHBDKAOG_00488	BBLLADNB_02870
OG0000615	NHBDKAOG_01119	BBLLADNB_03119
OG0000616	NHBDKAOG_01120	BBLLADNB_03120
OG0000617	NHBDKAOG_03292	BBLLADNB_00024
OG0000618	NHBDKAOG_03553	BBLLADNB_03421
OG0000619	NHBDKAOG_03552	BBLLADNB_03422
OG0000620	NHBDKAOG_03551	BBLLADNB_03423
OG0000621	NHBDKAOG_03560, NHBDKAOG_03559	BBLLADNB_03696
OG0000622	NHBDKAOG_02877	BBLLADNB_02152
OG0000623	NHBDKAOG_00355	BBLLADNB_02761
OG0000624	NHBDKAOG_00356	BBLLADNB_02760
OG0000625	NHBDKAOG_00360	BBLLADNB_02756
OG0000626	NHBDKAOG_00361	BBLLADNB_02755
OG0000627	NHBDKAOG_00362	BBLLADNB_02754
OG0000628	NHBDKAOG_00363	BBLLADNB_03846
OG0000629	NHBDKAOG_00364	BBLLADNB_03847
OG0000630	NHBDKAOG_00366	BBLLADNB_02138
OG0000631	NHBDKAOG_00367	BBLLADNB_02139
OG0000632	NHBDKAOG_00368	BBLLADNB_02140
OG0000633	NHBDKAOG_00370	BBLLADNB_02142
OG0000634	NHBDKAOG_00371	BBLLADNB_02143
OG0000635	NHBDKAOG_00373	BBLLADNB_02145
OG0000636	NHBDKAOG_00374	BBLLADNB_03124
OG0000637	NHBDKAOG_00375	BBLLADNB_03264
OG0000638	NHBDKAOG_00387	BBLLADNB_03260
OG0000639	NHBDKAOG_00388	BBLLADNB_00437
OG0000640	NHBDKAOG_00389	BBLLADNB_00436
OG0000641	NHBDKAOG_00390	BBLLADNB_00435
OG0000642	NHBDKAOG_01672	BBLLADNB_00434
OG0000643	NHBDKAOG_01675	BBLLADNB_00431
OG0000644	NHBDKAOG_00899	BBLLADNB_01706
OG0000645	NHBDKAOG_00900	BBLLADNB_01705
OG0000646	NHBDKAOG_00901	BBLLADNB_01704
OG0000647	NHBDKAOG_00902	BBLLADNB_01703
OG0000648	NHBDKAOG_00903	BBLLADNB_01702
OG0000649	NHBDKAOG_00904	BBLLADNB_01701
OG0000650	NHBDKAOG_00905	BBLLADNB_01700
OG0000651	NHBDKAOG_00958	BBLLADNB_01123
OG0000652	NHBDKAOG_00057	BBLLADNB_01126
OG0000653	NHBDKAOG_00249	BBLLADNB_00591
OG0000654	NHBDKAOG_00250	BBLLADNB_00592
OG0000655	NHBDKAOG_00252	BBLLADNB_00595
OG0000656	NHBDKAOG_00253	BBLLADNB_00596
OG0000657	NHBDKAOG_00254	BBLLADNB_00597
OG0000658	NHBDKAOG_00643	BBLLADNB_00795
OG0000659	NHBDKAOG_03554	BBLLADNB_03420
OG0000660	NHBDKAOG_03555	BBLLADNB_03419
OG0000661	NHBDKAOG_00996	BBLLADNB_01300
OG0000662	NHBDKAOG_04212	BBLLADNB_00609
OG0000663	NHBDKAOG_04209	BBLLADNB_00613
OG0000664	NHBDKAOG_04208	BBLLADNB_00614
OG0000665	NHBDKAOG_04207	BBLLADNB_00615
OG0000666	NHBDKAOG_04201	BBLLADNB_02562
OG0000667	NHBDKAOG_04199	BBLLADNB_02560
OG0000668	NHBDKAOG_04196	BBLLADNB_02557
OG0000669	NHBDKAOG_04192	BBLLADNB_00198
OG0000670	NHBDKAOG_04214	BBLLADNB_03818, BBLLADNB_00607
OG0000671	NHBDKAOG_04068	BBLLADNB_03678
OG0000672	NHBDKAOG_04067	BBLLADNB_03679
OG0000673	NHBDKAOG_03108	BBLLADNB_01005
OG0000674	NHBDKAOG_03110	BBLLADNB_01003
OG0000675	NHBDKAOG_03111	BBLLADNB_01002
OG0000676	NHBDKAOG_03509	BBLLADNB_02126
OG0000677	NHBDKAOG_03508	BBLLADNB_02125
OG0000678	NHBDKAOG_03506	BBLLADNB_03759
OG0000679	NHBDKAOG_03505	BBLLADNB_03758
OG0000680	NHBDKAOG_03504	BBLLADNB_03757
OG0000681	NHBDKAOG_03503	BBLLADNB_03756
OG0000682	NHBDKAOG_03502	BBLLADNB_03755
OG0000683	NHBDKAOG_02096	BBLLADNB_02841
OG0000684	NHBDKAOG_02093	BBLLADNB_02025
OG0000685	NHBDKAOG_02092	BBLLADNB_02024
OG0000686	NHBDKAOG_02091	BBLLADNB_02023
OG0000688	NHBDKAOG_02090	BBLLADNB_02022
OG0000689	NHBDKAOG_03478	BBLLADNB_03890
OG0000690	NHBDKAOG_03477	BBLLADNB_03891
OG0000691	NHBDKAOG_01804, NHBDKAOG_02239	BBLLADNB_02842
OG0000692	NHBDKAOG_00576	BBLLADNB_02793
OG0000693	NHBDKAOG_00579	BBLLADNB_02796
OG0000694	NHBDKAOG_00580	BBLLADNB_02797
OG0000695	NHBDKAOG_00583	BBLLADNB_02800
OG0000696	NHBDKAOG_00515	BBLLADNB_01355
OG0000697	NHBDKAOG_01849	BBLLADNB_00765
OG0000698	NHBDKAOG_02922	BBLLADNB_01011
OG0000699	NHBDKAOG_02920	BBLLADNB_01014
OG0000700	NHBDKAOG_02787	BBLLADNB_01638
OG0000701	NHBDKAOG_01507	BBLLADNB_02101
OG0000703	NHBDKAOG_03992	BBLLADNB_03239
OG0000704	NHBDKAOG_03994	BBLLADNB_03237
OG0000705	NHBDKAOG_03995	BBLLADNB_03236
OG0000707	NHBDKAOG_03454	BBLLADNB_00051
OG0000708	NHBDKAOG_03456	BBLLADNB_00049
OG0000709	NHBDKAOG_01238	BBLLADNB_02498
OG0000710	NHBDKAOG_02379	BBLLADNB_01297
OG0000712	NHBDKAOG_01642	BBLLADNB_01075
OG0000713	NHBDKAOG_01643	BBLLADNB_01076
OG0000714	NHBDKAOG_03684	BBLLADNB_03147
OG0000715	NHBDKAOG_03683	BBLLADNB_03148
OG0000716	NHBDKAOG_02499	BBLLADNB_02199
OG0000717	NHBDKAOG_00424	BBLLADNB_02196
OG0000720	NHBDKAOG_03532	BBLLADNB_01471
OG0000721	NHBDKAOG_03533	BBLLADNB_01472
OG0000722	NHBDKAOG_03534	BBLLADNB_01473
OG0000723	NHBDKAOG_03535	BBLLADNB_01474
OG0000724	NHBDKAOG_03536	BBLLADNB_01475
OG0000725	NHBDKAOG_03537	BBLLADNB_01476
OG0000726	NHBDKAOG_03540	BBLLADNB_03322
OG0000727	NHBDKAOG_03541	BBLLADNB_03323
OG0000728	NHBDKAOG_03542	BBLLADNB_03324
OG0000729	NHBDKAOG_03543	BBLLADNB_03325
OG0000730	NHBDKAOG_03544	BBLLADNB_03326
OG0000731	NHBDKAOG_03545	BBLLADNB_03327
OG0000732	NHBDKAOG_03548	BBLLADNB_03330
OG0000733	NHBDKAOG_03549	BBLLADNB_03425
OG0000735	NHBDKAOG_02360	BBLLADNB_03570
OG0000736	NHBDKAOG_02361	BBLLADNB_03569
OG0000737	NHBDKAOG_02362	BBLLADNB_03568
OG0000738	NHBDKAOG_02364	BBLLADNB_03566
OG0000739	NHBDKAOG_02365	BBLLADNB_03193
OG0000740	NHBDKAOG_02399	BBLLADNB_01650
OG0000741	NHBDKAOG_02400	BBLLADNB_01649
OG0000742	NHBDKAOG_02881	BBLLADNB_01976
OG0000743	NHBDKAOG_00502	BBLLADNB_02781
OG0000744	NHBDKAOG_00501	BBLLADNB_02782
OG0000745	NHBDKAOG_00500	BBLLADNB_02783
OG0000746	NHBDKAOG_00499	BBLLADNB_02784
OG0000747	NHBDKAOG_00498	BBLLADNB_02785
OG0000748	NHBDKAOG_00497	BBLLADNB_02786
OG0000749	NHBDKAOG_00495	BBLLADNB_02788
OG0000751	NHBDKAOG_03875	BBLLADNB_00419
OG0000752	NHBDKAOG_00403	BBLLADNB_02155
OG0000753	NHBDKAOG_01230	BBLLADNB_01406
OG0000754	NHBDKAOG_03686	BBLLADNB_00806
OG0000756	NHBDKAOG_03685	BBLLADNB_03146
OG0000757	NHBDKAOG_02888	BBLLADNB_01982
OG0000758	NHBDKAOG_01591	BBLLADNB_01794
OG0000759	NHBDKAOG_01592	BBLLADNB_01793
OG0000760	NHBDKAOG_01593	BBLLADNB_01792
OG0000761	NHBDKAOG_03848	BBLLADNB_00925
OG0000762	NHBDKAOG_03847	BBLLADNB_00924
OG0000763	NHBDKAOG_03846	BBLLADNB_00923
OG0000764	NHBDKAOG_03817	BBLLADNB_01973
OG0000765	NHBDKAOG_03818	BBLLADNB_01972
OG0000766	NHBDKAOG_03819	BBLLADNB_01971
OG0000767	NHBDKAOG_03820	BBLLADNB_01970
OG0000768	NHBDKAOG_03821	BBLLADNB_02779
OG0000769	NHBDKAOG_03822	BBLLADNB_02778
OG0000770	NHBDKAOG_03823	BBLLADNB_02777
OG0000771	NHBDKAOG_00512	BBLLADNB_01352
OG0000772	NHBDKAOG_00513	BBLLADNB_01353
OG0000773	NHBDKAOG_01088	BBLLADNB_00872
OG0000774	NHBDKAOG_01089	BBLLADNB_00873
OG0000775	NHBDKAOG_03774	BBLLADNB_00859
OG0000776	NHBDKAOG_03773	BBLLADNB_00858
OG0000777	NHBDKAOG_03405	BBLLADNB_00875
OG0000778	NHBDKAOG_03404	BBLLADNB_00876
OG0000779	NHBDKAOG_03403	BBLLADNB_00877
OG0000780	NHBDKAOG_03402	BBLLADNB_00878
OG0000781	NHBDKAOG_03528	BBLLADNB_01466
OG0000782	NHBDKAOG_03529	BBLLADNB_01467
OG0000783	NHBDKAOG_03530	BBLLADNB_01469
OG0000784	NHBDKAOG_03531	BBLLADNB_01470
OG0000785	NHBDKAOG_01738, NHBDKAOG_01737	BBLLADNB_00017
OG0000786	NHBDKAOG_04172	BBLLADNB_00301
OG0000787	NHBDKAOG_04045	BBLLADNB_02432
OG0000788	NHBDKAOG_01126	BBLLADNB_01623
OG0000789	NHBDKAOG_03608	BBLLADNB_01862
OG0000790	NHBDKAOG_01556	BBLLADNB_03096
OG0000791	NHBDKAOG_01934	BBLLADNB_03097
OG0000792	NHBDKAOG_03603	BBLLADNB_01857
OG0000793	NHBDKAOG_00883	BBLLADNB_01433
OG0000795	NHBDKAOG_01096	BBLLADNB_00126
OG0000796	NHBDKAOG_01784	BBLLADNB_03887
OG0000798	NHBDKAOG_01275	BBLLADNB_02968
OG0000799	NHBDKAOG_01276	BBLLADNB_02970
OG0000800	NHBDKAOG_01277	BBLLADNB_02971
OG0000801	NHBDKAOG_01278	BBLLADNB_02972
OG0000802	NHBDKAOG_01378	BBLLADNB_00001
OG0000803	NHBDKAOG_01379	BBLLADNB_00002
OG0000804	NHBDKAOG_01380	BBLLADNB_00003
OG0000805	NHBDKAOG_01381	BBLLADNB_00004
OG0000806	NHBDKAOG_01382	BBLLADNB_00005
OG0000807	NHBDKAOG_01383	BBLLADNB_00006
OG0000808	NHBDKAOG_01384	BBLLADNB_00007
OG0000809	NHBDKAOG_01385	BBLLADNB_00008
OG0000810	NHBDKAOG_02945	BBLLADNB_03723
OG0000811	NHBDKAOG_02944	BBLLADNB_03722
OG0000812	NHBDKAOG_02942	BBLLADNB_03201
OG0000813	NHBDKAOG_02941	BBLLADNB_03200
OG0000814	NHBDKAOG_00882	BBLLADNB_01432
OG0000815	NHBDKAOG_02531	BBLLADNB_02728
OG0000816	NHBDKAOG_02529	BBLLADNB_02725
OG0000817	NHBDKAOG_02522	BBLLADNB_02723
OG0000818	NHBDKAOG_01457	BBLLADNB_02973
OG0000819	NHBDKAOG_01458	BBLLADNB_02974
OG0000820	NHBDKAOG_01459	BBLLADNB_02975
OG0000821	NHBDKAOG_01461	BBLLADNB_02977
OG0000822	NHBDKAOG_01462	BBLLADNB_02978
OG0000823	NHBDKAOG_01463	BBLLADNB_02108
OG0000824	NHBDKAOG_01465	BBLLADNB_02106
OG0000825	NHBDKAOG_01466	BBLLADNB_02105
OG0000826	NHBDKAOG_01467	BBLLADNB_02104
OG0000827	NHBDKAOG_01468	BBLLADNB_02103
OG0000828	NHBDKAOG_02071	BBLLADNB_02643
OG0000829	NHBDKAOG_02077	BBLLADNB_01212
OG0000830	NHBDKAOG_02078	BBLLADNB_01211
OG0000831	NHBDKAOG_03063	BBLLADNB_00022
OG0000832	NHBDKAOG_00794	BBLLADNB_01330
OG0000833	NHBDKAOG_03309	BBLLADNB_00214
OG0000834	NHBDKAOG_02895	BBLLADNB_00225
OG0000835	NHBDKAOG_02897	BBLLADNB_00228
OG0000836	NHBDKAOG_02902	BBLLADNB_00231
OG0000837	NHBDKAOG_02904	BBLLADNB_00233
OG0000838	NHBDKAOG_01537	BBLLADNB_01865
OG0000840	NHBDKAOG_00127	BBLLADNB_01716
OG0000841	NHBDKAOG_00126	BBLLADNB_01714
OG0000842	NHBDKAOG_00125	BBLLADNB_03046
OG0000843	NHBDKAOG_02924	BBLLADNB_01009
OG0000844	NHBDKAOG_03349	BBLLADNB_03836
OG0000845	NHBDKAOG_03486	BBLLADNB_00520
OG0000846	NHBDKAOG_03831	BBLLADNB_00522
OG0000847	NHBDKAOG_01250	BBLLADNB_03628
OG0000848	NHBDKAOG_01239	BBLLADNB_02499
OG0000849	NHBDKAOG_01240	BBLLADNB_02500
OG0000850	NHBDKAOG_01242	BBLLADNB_02503
OG0000851	NHBDKAOG_01740	BBLLADNB_02507
OG0000852	NHBDKAOG_01057	BBLLADNB_03370
OG0000853	NHBDKAOG_02545	BBLLADNB_00698
OG0000854	NHBDKAOG_00566	BBLLADNB_03337
OG0000855	NHBDKAOG_00570	BBLLADNB_03333
OG0000857	NHBDKAOG_00450	BBLLADNB_02585
OG0000858	NHBDKAOG_02807	BBLLADNB_01597
OG0000859	NHBDKAOG_02808	BBLLADNB_01598
OG0000860	NHBDKAOG_03583	BBLLADNB_01600
OG0000861	NHBDKAOG_02810	BBLLADNB_01601
OG0000862	NHBDKAOG_02811	BBLLADNB_01602
OG0000863	NHBDKAOG_02812	BBLLADNB_01603
OG0000864	NHBDKAOG_02813	BBLLADNB_01604
OG0000865	NHBDKAOG_02814	BBLLADNB_01605
OG0000866	NHBDKAOG_02815	BBLLADNB_01606
OG0000867	NHBDKAOG_02816	BBLLADNB_01607
OG0000868	NHBDKAOG_02817	BBLLADNB_01608
OG0000869	NHBDKAOG_02818	BBLLADNB_01609
OG0000870	NHBDKAOG_02821	BBLLADNB_02513
OG0000871	NHBDKAOG_04014	BBLLADNB_02515
OG0000872	NHBDKAOG_04012	BBLLADNB_02517
OG0000873	NHBDKAOG_04007	BBLLADNB_02522
OG0000874	NHBDKAOG_04006	BBLLADNB_02523
OG0000875	NHBDKAOG_04005	BBLLADNB_02524
OG0000876	NHBDKAOG_04004	BBLLADNB_02902
OG0000877	NHBDKAOG_04003	BBLLADNB_02901
OG0000878	NHBDKAOG_04002	BBLLADNB_02900
OG0000879	NHBDKAOG_04000	BBLLADNB_02897
OG0000880	NHBDKAOG_01075	BBLLADNB_01032
OG0000881	NHBDKAOG_01762	BBLLADNB_03058
OG0000882	NHBDKAOG_01763	BBLLADNB_01561
OG0000883	NHBDKAOG_02488	BBLLADNB_01855
OG0000884	NHBDKAOG_01626	BBLLADNB_02466
OG0000885	NHBDKAOG_01625	BBLLADNB_02467
OG0000886	NHBDKAOG_01624	BBLLADNB_02468
OG0000887	NHBDKAOG_01623	BBLLADNB_02469
OG0000888	NHBDKAOG_00079	BBLLADNB_02747
OG0000889	NHBDKAOG_00078	BBLLADNB_02746
OG0000890	NHBDKAOG_01713	BBLLADNB_02738
OG0000891	NHBDKAOG_01712	BBLLADNB_02739
OG0000892	NHBDKAOG_01711	BBLLADNB_02740
OG0000893	NHBDKAOG_01709	BBLLADNB_02742
OG0000894	NHBDKAOG_02009	BBLLADNB_00111
OG0000895	NHBDKAOG_02010	BBLLADNB_00110
OG0000896	NHBDKAOG_02011	BBLLADNB_00109
OG0000899	NHBDKAOG_02346	BBLLADNB_02093
OG0000900	NHBDKAOG_03824	BBLLADNB_02776
OG0000901	NHBDKAOG_02081	BBLLADNB_03033
OG0000902	NHBDKAOG_03557	BBLLADNB_03763
OG0000903	NHBDKAOG_02672	BBLLADNB_01116
OG0000905	NHBDKAOG_03558	BBLLADNB_03762
OG0000906	NHBDKAOG_04017	BBLLADNB_03300
OG0000907	NHBDKAOG_00851	BBLLADNB_01836
OG0000910	NHBDKAOG_01829	BBLLADNB_01384
OG0000911	NHBDKAOG_01828	BBLLADNB_01383
OG0000912	NHBDKAOG_01827	BBLLADNB_01382
OG0000913	NHBDKAOG_01825	BBLLADNB_01380
OG0000914	NHBDKAOG_01823	BBLLADNB_01377
OG0000915	NHBDKAOG_01822	BBLLADNB_01376
OG0000916	NHBDKAOG_01821	BBLLADNB_01375
OG0000917	NHBDKAOG_01820	BBLLADNB_01374
OG0000918	NHBDKAOG_01819	BBLLADNB_01373
OG0000919	NHBDKAOG_01818	BBLLADNB_01372
OG0000920	NHBDKAOG_00792	BBLLADNB_01322
OG0000921	NHBDKAOG_00791	BBLLADNB_01321
OG0000923	NHBDKAOG_03613, NHBDKAOG_03590	BBLLADNB_03471
OG0000924	NHBDKAOG_03595	BBLLADNB_01969
OG0000926	NHBDKAOG_01645	BBLLADNB_01077
OG0000927	NHBDKAOG_01646	BBLLADNB_01078
OG0000928	NHBDKAOG_00667	BBLLADNB_01079
OG0000929	NHBDKAOG_00668	BBLLADNB_01081
OG0000930	NHBDKAOG_00669	BBLLADNB_01082
OG0000931	NHBDKAOG_00670	BBLLADNB_01083
OG0000932	NHBDKAOG_00671	BBLLADNB_01084
OG0000933	NHBDKAOG_00672	BBLLADNB_01085
OG0000934	NHBDKAOG_00673	BBLLADNB_01086
OG0000935	NHBDKAOG_00675	BBLLADNB_01088
OG0000936	NHBDKAOG_00676	BBLLADNB_01089
OG0000937	NHBDKAOG_00677	BBLLADNB_01090
OG0000938	NHBDKAOG_00678	BBLLADNB_01091
OG0000939	NHBDKAOG_00679	BBLLADNB_01092
OG0000940	NHBDKAOG_00707	BBLLADNB_01093
OG0000941	NHBDKAOG_00708	BBLLADNB_01094
OG0000942	NHBDKAOG_03675	BBLLADNB_01759
OG0000943	NHBDKAOG_03674	BBLLADNB_01758
OG0000944	NHBDKAOG_03673	BBLLADNB_01757
OG0000945	NHBDKAOG_03672	BBLLADNB_01756
OG0000946	NHBDKAOG_03671	BBLLADNB_01755
OG0000947	NHBDKAOG_03670	BBLLADNB_01754
OG0000948	NHBDKAOG_03669	BBLLADNB_01753
OG0000949	NHBDKAOG_03668	BBLLADNB_01752
OG0000950	NHBDKAOG_03667	BBLLADNB_01751
OG0000951	NHBDKAOG_03666	BBLLADNB_03154
OG0000952	NHBDKAOG_03660	BBLLADNB_02388
OG0000953	NHBDKAOG_03654	BBLLADNB_02382
OG0000954	NHBDKAOG_03653	BBLLADNB_02381
OG0000955	NHBDKAOG_03646	BBLLADNB_03110
OG0000956	NHBDKAOG_03443	BBLLADNB_03787
OG0000957	NHBDKAOG_00463	BBLLADNB_03764
OG0000958	NHBDKAOG_00255	BBLLADNB_00602
OG0000959	NHBDKAOG_00966	BBLLADNB_00937
OG0000960	NHBDKAOG_04069	BBLLADNB_03676
OG0000961	NHBDKAOG_03435	BBLLADNB_00064
OG0000962	NHBDKAOG_03436	BBLLADNB_00063
OG0000963	NHBDKAOG_03437	BBLLADNB_00062
OG0000964	NHBDKAOG_03438	BBLLADNB_00061
OG0000965	NHBDKAOG_00763	BBLLADNB_01018
OG0000966	NHBDKAOG_03811	BBLLADNB_01020
