Orthogroup	2767802455	Reactor4-bin.4
OG0000382	NHBDKAOG_04009	CEKMHFBL_02460
OG0000383	NHBDKAOG_04008	CEKMHFBL_02459
OG0000384	NHBDKAOG_03999	CEKMHFBL_03231
OG0000385	NHBDKAOG_03313	CEKMHFBL_00544
OG0000386	NHBDKAOG_00080	CEKMHFBL_00443
OG0000387	NHBDKAOG_01121	CEKMHFBL_00280
OG0000388	NHBDKAOG_03171, NHBDKAOG_03183	CEKMHFBL_02373
OG0000389	NHBDKAOG_03172, NHBDKAOG_03184	CEKMHFBL_02372
OG0000390	NHBDKAOG_03120, NHBDKAOG_00200	CEKMHFBL_02404
OG0000391	NHBDKAOG_01559	CEKMHFBL_00709, CEKMHFBL_00707
OG0000392	NHBDKAOG_01208	CEKMHFBL_02834
OG0000394	NHBDKAOG_01572	CEKMHFBL_02331
OG0000396	NHBDKAOG_04070	CEKMHFBL_01673
OG0000397	NHBDKAOG_03169	CEKMHFBL_02374
OG0000398	NHBDKAOG_01091	CEKMHFBL_03053
OG0000399	NHBDKAOG_01894	CEKMHFBL_03480
OG0000400	NHBDKAOG_03614, NHBDKAOG_03591	CEKMHFBL_02397
OG0000401	NHBDKAOG_03592	CEKMHFBL_02396
OG0000402	NHBDKAOG_03616, NHBDKAOG_03593	CEKMHFBL_02395
OG0000403	NHBDKAOG_03594, NHBDKAOG_03617	CEKMHFBL_02394
OG0000404	NHBDKAOG_00906	CEKMHFBL_01000
OG0000405	NHBDKAOG_00674	CEKMHFBL_02628
OG0000406	NHBDKAOG_03663	CEKMHFBL_00196
OG0000407	NHBDKAOG_03661	CEKMHFBL_00198
OG0000408	NHBDKAOG_03656	CEKMHFBL_00203
OG0000409	NHBDKAOG_03655	CEKMHFBL_00204, CEKMHFBL_04036
OG0000410	NHBDKAOG_03652	CEKMHFBL_00207, CEKMHFBL_04033
OG0000411	NHBDKAOG_03651	CEKMHFBL_00209, CEKMHFBL_04031
OG0000412	NHBDKAOG_03649	CEKMHFBL_00211, CEKMHFBL_04029
OG0000413	NHBDKAOG_03648	CEKMHFBL_00212, CEKMHFBL_04028
OG0000414	NHBDKAOG_03645	CEKMHFBL_04024, CEKMHFBL_00215
OG0000415	NHBDKAOG_02725	CEKMHFBL_00216, CEKMHFBL_04022
OG0000416	NHBDKAOG_03067	CEKMHFBL_01981
OG0000417	NHBDKAOG_01887	CEKMHFBL_00329
OG0000418	NHBDKAOG_03104	CEKMHFBL_04049
OG0000419	NHBDKAOG_01343	CEKMHFBL_04044
OG0000420	NHBDKAOG_03749, NHBDKAOG_03763	CEKMHFBL_01449
OG0000421	NHBDKAOG_03750, NHBDKAOG_03736	CEKMHFBL_01436
OG0000422	NHBDKAOG_00896	CEKMHFBL_01011
OG0000424	NHBDKAOG_00353	CEKMHFBL_02490
OG0000425	NHBDKAOG_00817	CEKMHFBL_00055
OG0000426	NHBDKAOG_00379	CEKMHFBL_00955
OG0000427	NHBDKAOG_03057	CEKMHFBL_02113
OG0000428	NHBDKAOG_03058	CEKMHFBL_02114
OG0000429	NHBDKAOG_03059	CEKMHFBL_02115
OG0000430	NHBDKAOG_03777	CEKMHFBL_00003
OG0000431	NHBDKAOG_03367	CEKMHFBL_03830
OG0000432	NHBDKAOG_03370	CEKMHFBL_03833
OG0000433	NHBDKAOG_01360	CEKMHFBL_03566
OG0000434	NHBDKAOG_04567	CEKMHFBL_02959
OG0000435	NHBDKAOG_01986	CEKMHFBL_02916
OG0000436	NHBDKAOG_01177	CEKMHFBL_02078
OG0000437	NHBDKAOG_01176	CEKMHFBL_02077
OG0000438	NHBDKAOG_01175	CEKMHFBL_02076
OG0000439	NHBDKAOG_01937	CEKMHFBL_00723
OG0000440	NHBDKAOG_00777	CEKMHFBL_02894
OG0000441	NHBDKAOG_02307	CEKMHFBL_00740
OG0000442	NHBDKAOG_01368	CEKMHFBL_02745
OG0000444	NHBDKAOG_02862, NHBDKAOG_04062	CEKMHFBL_02135
OG0000445	NHBDKAOG_00697	CEKMHFBL_01273
OG0000446	NHBDKAOG_00510, NHBDKAOG_00509	CEKMHFBL_01654
OG0000447	NHBDKAOG_02182	CEKMHFBL_02663
OG0000448	NHBDKAOG_01480	CEKMHFBL_01608
OG0000449	NHBDKAOG_02363	CEKMHFBL_00681
OG0000450	NHBDKAOG_04015	CEKMHFBL_03968
OG0000451	NHBDKAOG_01054	CEKMHFBL_02984
OG0000452	NHBDKAOG_00704	CEKMHFBL_01266, CEKMHFBL_01265
OG0000453	NHBDKAOG_02675	CEKMHFBL_03583
OG0000454	NHBDKAOG_01259	CEKMHFBL_03584
OG0000455	NHBDKAOG_00701	CEKMHFBL_01269
OG0000456	NHBDKAOG_00700	CEKMHFBL_01270
OG0000457	NHBDKAOG_01573	CEKMHFBL_02939, CEKMHFBL_02332
OG0000458	NHBDKAOG_00454	CEKMHFBL_01536
OG0000459	NHBDKAOG_04024	CEKMHFBL_01523
OG0000460	NHBDKAOG_01943	CEKMHFBL_01409
OG0000461	NHBDKAOG_00755	CEKMHFBL_01707
OG0000462	NHBDKAOG_01730	CEKMHFBL_01135
OG0000463	NHBDKAOG_04508	CEKMHFBL_01639
OG0000464	NHBDKAOG_02405	CEKMHFBL_03578
OG0000465	NHBDKAOG_01648	CEKMHFBL_01945
OG0000466	NHBDKAOG_01105	CEKMHFBL_00583
OG0000467	NHBDKAOG_00438	CEKMHFBL_02514
OG0000468	NHBDKAOG_00437	CEKMHFBL_02516
OG0000469	NHBDKAOG_01345	CEKMHFBL_00966
OG0000470	NHBDKAOG_01993	CEKMHFBL_01774
OG0000471	NHBDKAOG_03333	CEKMHFBL_02207
OG0000472	NHBDKAOG_03338, NHBDKAOG_03343	CEKMHFBL_02202
OG0000473	NHBDKAOG_00562	CEKMHFBL_03493, CEKMHFBL_01391
OG0000474	NHBDKAOG_01134, NHBDKAOG_02683	CEKMHFBL_03610
OG0000475	NHBDKAOG_01426	CEKMHFBL_02838
OG0000476	NHBDKAOG_04542	CEKMHFBL_01454
OG0000477	NHBDKAOG_01203, NHBDKAOG_01207	CEKMHFBL_02910
OG0000478	NHBDKAOG_01204, NHBDKAOG_01981	CEKMHFBL_02911
OG0000479	NHBDKAOG_02082	CEKMHFBL_01189
OG0000480	NHBDKAOG_02518	CEKMHFBL_00624
OG0000481	NHBDKAOG_02517	CEKMHFBL_00623
OG0000482	NHBDKAOG_00193, NHBDKAOG_02073	CEKMHFBL_03477
OG0000483	NHBDKAOG_02537	CEKMHFBL_00657
OG0000484	NHBDKAOG_02538	CEKMHFBL_00658
OG0000485	NHBDKAOG_02539	CEKMHFBL_00659
OG0000486	NHBDKAOG_03829	CEKMHFBL_01522
OG0000487	NHBDKAOG_00790	CEKMHFBL_02879, CEKMHFBL_00775
OG0000488	NHBDKAOG_00786	CEKMHFBL_02875
OG0000489	NHBDKAOG_03090	CEKMHFBL_02717
OG0000490	NHBDKAOG_03734	CEKMHFBL_03260
OG0000491	NHBDKAOG_03733	CEKMHFBL_03259
OG0000492	NHBDKAOG_03732	CEKMHFBL_03258
OG0000493	NHBDKAOG_03731	CEKMHFBL_03257
OG0000494	NHBDKAOG_01530	CEKMHFBL_00249
OG0000495	NHBDKAOG_03021	CEKMHFBL_00676
OG0000496	NHBDKAOG_03033	CEKMHFBL_00851
OG0000497	NHBDKAOG_02421	CEKMHFBL_01083, CEKMHFBL_00138
OG0000498	NHBDKAOG_03802	CEKMHFBL_02297
OG0000499	NHBDKAOG_01994	CEKMHFBL_01775
OG0000500	NHBDKAOG_03056	CEKMHFBL_02107
OG0000501	NHBDKAOG_00946	CEKMHFBL_01938
OG0000502	NHBDKAOG_01765	CEKMHFBL_03703
OG0000503	NHBDKAOG_02797, NHBDKAOG_02802	CEKMHFBL_04108
OG0000504	NHBDKAOG_01035, NHBDKAOG_02804	CEKMHFBL_04110
OG0000505	NHBDKAOG_00680	CEKMHFBL_00978
OG0000506	NHBDKAOG_01753	CEKMHFBL_00228
OG0000507	NHBDKAOG_01758	CEKMHFBL_02941
OG0000508	NHBDKAOG_02066	CEKMHFBL_02942
OG0000509	NHBDKAOG_02065	CEKMHFBL_02943
OG0000510	NHBDKAOG_02064	CEKMHFBL_02944
OG0000511	NHBDKAOG_02344	CEKMHFBL_00756
OG0000512	NHBDKAOG_02855	CEKMHFBL_01261, CEKMHFBL_03204
OG0000513	NHBDKAOG_02854	CEKMHFBL_01260, CEKMHFBL_03205
OG0000514	NHBDKAOG_02853	CEKMHFBL_01259, CEKMHFBL_03206
OG0000515	NHBDKAOG_02852	CEKMHFBL_01258, CEKMHFBL_03207
OG0000516	NHBDKAOG_02851	CEKMHFBL_01257, CEKMHFBL_03208
OG0000517	NHBDKAOG_02848	CEKMHFBL_01254, CEKMHFBL_03211
OG0000518	NHBDKAOG_02847	CEKMHFBL_01253, CEKMHFBL_03212
OG0000519	NHBDKAOG_02846	CEKMHFBL_01252, CEKMHFBL_03213
OG0000520	NHBDKAOG_00588	CEKMHFBL_02722
OG0000521	NHBDKAOG_00540	CEKMHFBL_03089
OG0000522	NHBDKAOG_01441	CEKMHFBL_01798
OG0000523	NHBDKAOG_01440	CEKMHFBL_01799
OG0000524	NHBDKAOG_01439	CEKMHFBL_01800
OG0000525	NHBDKAOG_01438	CEKMHFBL_01801
OG0000526	NHBDKAOG_01437	CEKMHFBL_01802
OG0000527	NHBDKAOG_01436	CEKMHFBL_01803
OG0000528	NHBDKAOG_01435	CEKMHFBL_01804
OG0000529	NHBDKAOG_00689	CEKMHFBL_00969
OG0000530	NHBDKAOG_03210	CEKMHFBL_03099
OG0000531	NHBDKAOG_03212	CEKMHFBL_03498, CEKMHFBL_03101
OG0000532	NHBDKAOG_03230	CEKMHFBL_02023
OG0000533	NHBDKAOG_03233	CEKMHFBL_02020
OG0000534	NHBDKAOG_01558	CEKMHFBL_01898
OG0000535	NHBDKAOG_02237, NHBDKAOG_03190	CEKMHFBL_03114
OG0000536	NHBDKAOG_02510	CEKMHFBL_00616
OG0000537	NHBDKAOG_01996	CEKMHFBL_01777
OG0000538	NHBDKAOG_01997	CEKMHFBL_01780
OG0000539	NHBDKAOG_02784	CEKMHFBL_01683
OG0000540	NHBDKAOG_04359	CEKMHFBL_00157
OG0000541	NHBDKAOG_04357	CEKMHFBL_00391
OG0000542	NHBDKAOG_03833	CEKMHFBL_00696
OG0000543	NHBDKAOG_03836	CEKMHFBL_00699
OG0000544	NHBDKAOG_03838	CEKMHFBL_00701
OG0000545	NHBDKAOG_00892	CEKMHFBL_00118
OG0000546	NHBDKAOG_00888	CEKMHFBL_00122
OG0000547	NHBDKAOG_00887	CEKMHFBL_00123
OG0000548	NHBDKAOG_00444	CEKMHFBL_02421
OG0000549	NHBDKAOG_03724	CEKMHFBL_00952
OG0000550	NHBDKAOG_03723	CEKMHFBL_00953
OG0000551	NHBDKAOG_00884, NHBDKAOG_03011	CEKMHFBL_02622
OG0000552	NHBDKAOG_03729	CEKMHFBL_00943
OG0000553	NHBDKAOG_03728	CEKMHFBL_00944
OG0000554	NHBDKAOG_03726	CEKMHFBL_00946
OG0000555	NHBDKAOG_03725	CEKMHFBL_00947
OG0000556	NHBDKAOG_01990	CEKMHFBL_00715
OG0000557	NHBDKAOG_00818	CEKMHFBL_00056
OG0000558	NHBDKAOG_00825	CEKMHFBL_00063
OG0000559	NHBDKAOG_00826	CEKMHFBL_00064
OG0000560	NHBDKAOG_01978	CEKMHFBL_02140
OG0000561	NHBDKAOG_01647	CEKMHFBL_01944
OG0000562	NHBDKAOG_01992	CEKMHFBL_01773
OG0000563	NHBDKAOG_03605	CEKMHFBL_01725
OG0000564	NHBDKAOG_03606	CEKMHFBL_01724
OG0000565	NHBDKAOG_03638	CEKMHFBL_01629
OG0000566	NHBDKAOG_03639	CEKMHFBL_01630
OG0000567	NHBDKAOG_01595	CEKMHFBL_01431
OG0000568	NHBDKAOG_01543	CEKMHFBL_03655
OG0000569	NHBDKAOG_03420	CEKMHFBL_04178
OG0000570	NHBDKAOG_01550	CEKMHFBL_03647
OG0000571	NHBDKAOG_02125	CEKMHFBL_02846
OG0000572	NHBDKAOG_03677	CEKMHFBL_03063
OG0000573	NHBDKAOG_00415	CEKMHFBL_01061, CEKMHFBL_00774
OG0000574	NHBDKAOG_00597	CEKMHFBL_04130
OG0000575	NHBDKAOG_01903	CEKMHFBL_00762
OG0000576	NHBDKAOG_01423	CEKMHFBL_02835
OG0000577	NHBDKAOG_04506	CEKMHFBL_04217, CEKMHFBL_03920
OG0000579	NHBDKAOG_00998	CEKMHFBL_00240
OG0000580	NHBDKAOG_03084	CEKMHFBL_02683, CEKMHFBL_04239, CEKMHFBL_01910, CEKMHFBL_02257
OG0000581	NHBDKAOG_00476	CEKMHFBL_01676
OG0000582	NHBDKAOG_00642	CEKMHFBL_01971
OG0000583	NHBDKAOG_03485	CEKMHFBL_03409
OG0000584	NHBDKAOG_04724	CEKMHFBL_04232
OG0000584	NHBDKAOG_01803	CEKMHFBL_01912
OG0000585	NHBDKAOG_03130	CEKMHFBL_04089
OG0000585	NHBDKAOG_01520	CEKMHFBL_03797
OG0000586	NHBDKAOG_03159, NHBDKAOG_03160, NHBDKAOG_03787	CEKMHFBL_02391
OG0000587	NHBDKAOG_02783	CEKMHFBL_02024
OG0000588	NHBDKAOG_02781	CEKMHFBL_02026
OG0000589	NHBDKAOG_01194	CEKMHFBL_02347
OG0000590	NHBDKAOG_03096	CEKMHFBL_02367
OG0000592	NHBDKAOG_01733	CEKMHFBL_01132
OG0000593	NHBDKAOG_03147	CEKMHFBL_04203
OG0000594	NHBDKAOG_04448	CEKMHFBL_02279
OG0000594	NHBDKAOG_00924, NHBDKAOG_04876	CEKMHFBL_02715
OG0000597	NHBDKAOG_02745, NHBDKAOG_04800, NHBDKAOG_04077	CEKMHFBL_00633
OG0000599	NHBDKAOG_02452	CEKMHFBL_01317
OG0000601	NHBDKAOG_02366, NHBDKAOG_03001, NHBDKAOG_03522, NHBDKAOG_03100, NHBDKAOG_03260, NHBDKAOG_00203, NHBDKAOG_01976	CEKMHFBL_02121
OG0000602	NHBDKAOG_03112	CEKMHFBL_01462
OG0000603	NHBDKAOG_02397	CEKMHFBL_03558
OG0000604	NHBDKAOG_02396	CEKMHFBL_03559
OG0000605	NHBDKAOG_04223	CEKMHFBL_01298
OG0000606	NHBDKAOG_04224	CEKMHFBL_01299
OG0000607	NHBDKAOG_04226	CEKMHFBL_01301
OG0000608	NHBDKAOG_00481	CEKMHFBL_01304
OG0000609	NHBDKAOG_00482	CEKMHFBL_01305
OG0000610	NHBDKAOG_00483	CEKMHFBL_01306
OG0000611	NHBDKAOG_00484	CEKMHFBL_01307
OG0000612	NHBDKAOG_00486	CEKMHFBL_01309
OG0000613	NHBDKAOG_00487	CEKMHFBL_01310
OG0000614	NHBDKAOG_00488	CEKMHFBL_01311
OG0000615	NHBDKAOG_01119	CEKMHFBL_01284
OG0000616	NHBDKAOG_01120	CEKMHFBL_01283
OG0000617	NHBDKAOG_03292	CEKMHFBL_02215
OG0000618	NHBDKAOG_03553	CEKMHFBL_01237
OG0000619	NHBDKAOG_03552	CEKMHFBL_01236
OG0000620	NHBDKAOG_03551	CEKMHFBL_01235
OG0000621	NHBDKAOG_03560, NHBDKAOG_03559	CEKMHFBL_03928
OG0000622	NHBDKAOG_02877	CEKMHFBL_02273
OG0000623	NHBDKAOG_00355	CEKMHFBL_03868
OG0000624	NHBDKAOG_00356	CEKMHFBL_03867
OG0000625	NHBDKAOG_00360	CEKMHFBL_03863
OG0000626	NHBDKAOG_00361	CEKMHFBL_03862
OG0000627	NHBDKAOG_00362	CEKMHFBL_03861
OG0000628	NHBDKAOG_00363	CEKMHFBL_03860
OG0000629	NHBDKAOG_00364	CEKMHFBL_03859
OG0000630	NHBDKAOG_00366	CEKMHFBL_03857
OG0000631	NHBDKAOG_00367	CEKMHFBL_03856
OG0000632	NHBDKAOG_00368	CEKMHFBL_03855
OG0000633	NHBDKAOG_00370	CEKMHFBL_03854
OG0000634	NHBDKAOG_00371	CEKMHFBL_03853
OG0000635	NHBDKAOG_00373	CEKMHFBL_03851
OG0000636	NHBDKAOG_00374	CEKMHFBL_03850
OG0000637	NHBDKAOG_00375	CEKMHFBL_03668
OG0000638	NHBDKAOG_00387	CEKMHFBL_00105
OG0000639	NHBDKAOG_00388	CEKMHFBL_00106
OG0000640	NHBDKAOG_00389	CEKMHFBL_00107
OG0000641	NHBDKAOG_00390	CEKMHFBL_00108
OG0000642	NHBDKAOG_01672	CEKMHFBL_00109
OG0000643	NHBDKAOG_01675	CEKMHFBL_00112
OG0000644	NHBDKAOG_00899	CEKMHFBL_01007
OG0000645	NHBDKAOG_00900	CEKMHFBL_01006
OG0000646	NHBDKAOG_00901	CEKMHFBL_01005
OG0000647	NHBDKAOG_00902	CEKMHFBL_01004
OG0000648	NHBDKAOG_00903	CEKMHFBL_01003
OG0000649	NHBDKAOG_00904	CEKMHFBL_01002
OG0000650	NHBDKAOG_00905	CEKMHFBL_01001
OG0000651	NHBDKAOG_00958	CEKMHFBL_03822
OG0000652	NHBDKAOG_00057	CEKMHFBL_00825
OG0000653	NHBDKAOG_00249	CEKMHFBL_01506
OG0000654	NHBDKAOG_00250	CEKMHFBL_01505
OG0000655	NHBDKAOG_00252	CEKMHFBL_01503
OG0000656	NHBDKAOG_00253	CEKMHFBL_01502
OG0000657	NHBDKAOG_00254	CEKMHFBL_01501
OG0000658	NHBDKAOG_00643	CEKMHFBL_01969
OG0000659	NHBDKAOG_03554	CEKMHFBL_01238
OG0000660	NHBDKAOG_03555	CEKMHFBL_01239
OG0000661	NHBDKAOG_00996	CEKMHFBL_00245
OG0000662	NHBDKAOG_04212	CEKMHFBL_01493
OG0000663	NHBDKAOG_04209	CEKMHFBL_01490
OG0000664	NHBDKAOG_04208	CEKMHFBL_01489
OG0000665	NHBDKAOG_04207	CEKMHFBL_01488
OG0000666	NHBDKAOG_04201	CEKMHFBL_01484
OG0000667	NHBDKAOG_04199	CEKMHFBL_01482
OG0000668	NHBDKAOG_04196	CEKMHFBL_01479
OG0000669	NHBDKAOG_04192	CEKMHFBL_01475
OG0000670	NHBDKAOG_04214	CEKMHFBL_01495
OG0000671	NHBDKAOG_04068	CEKMHFBL_01671
OG0000672	NHBDKAOG_04067	CEKMHFBL_01670
OG0000673	NHBDKAOG_03108	CEKMHFBL_01466
OG0000674	NHBDKAOG_03110	CEKMHFBL_01464
OG0000675	NHBDKAOG_03111	CEKMHFBL_01463
OG0000676	NHBDKAOG_03509	CEKMHFBL_04015
OG0000677	NHBDKAOG_03508	CEKMHFBL_04014
OG0000678	NHBDKAOG_03506	CEKMHFBL_04012
OG0000679	NHBDKAOG_03505	CEKMHFBL_04011
OG0000680	NHBDKAOG_03504	CEKMHFBL_04010
OG0000681	NHBDKAOG_03503	CEKMHFBL_04009
OG0000682	NHBDKAOG_03502	CEKMHFBL_04008
OG0000683	NHBDKAOG_02096	CEKMHFBL_03111
OG0000684	NHBDKAOG_02093	CEKMHFBL_03108
OG0000685	NHBDKAOG_02092	CEKMHFBL_03107
OG0000686	NHBDKAOG_02091	CEKMHFBL_03106
OG0000687	NHBDKAOG_03859	CEKMHFBL_00568
OG0000688	NHBDKAOG_02090	CEKMHFBL_03105
OG0000689	NHBDKAOG_03478	CEKMHFBL_04002
OG0000690	NHBDKAOG_03477	CEKMHFBL_04001
OG0000691	NHBDKAOG_01804, NHBDKAOG_02239	CEKMHFBL_03112
OG0000692	NHBDKAOG_00576	CEKMHFBL_01400
OG0000693	NHBDKAOG_00579	CEKMHFBL_01402
OG0000694	NHBDKAOG_00580	CEKMHFBL_01403
OG0000695	NHBDKAOG_00583	CEKMHFBL_01406
OG0000696	NHBDKAOG_00515	CEKMHFBL_01658
OG0000697	NHBDKAOG_01849	CEKMHFBL_01749, CEKMHFBL_01761, CEKMHFBL_01762
OG0000698	NHBDKAOG_02922	CEKMHFBL_01471
OG0000699	NHBDKAOG_02920	CEKMHFBL_01473
OG0000700	NHBDKAOG_02787	CEKMHFBL_01681
OG0000701	NHBDKAOG_01507	CEKMHFBL_03783
OG0000703	NHBDKAOG_03992	CEKMHFBL_02247
OG0000704	NHBDKAOG_03994	CEKMHFBL_02249
OG0000705	NHBDKAOG_03995	CEKMHFBL_02250
OG0000707	NHBDKAOG_03454	CEKMHFBL_00093
OG0000708	NHBDKAOG_03456	CEKMHFBL_00096
OG0000709	NHBDKAOG_01238	CEKMHFBL_00276
OG0000710	NHBDKAOG_02379	CEKMHFBL_03564
OG0000711	NHBDKAOG_01638	CEKMHFBL_02644
OG0000712	NHBDKAOG_01642	CEKMHFBL_02640
OG0000713	NHBDKAOG_01643	CEKMHFBL_02639
OG0000714	NHBDKAOG_03684	CEKMHFBL_03070
OG0000715	NHBDKAOG_03683	CEKMHFBL_03069
OG0000716	NHBDKAOG_02499	CEKMHFBL_01019
OG0000717	NHBDKAOG_00424	CEKMHFBL_01023
OG0000718	NHBDKAOG_03770	CEKMHFBL_00957
OG0000719	NHBDKAOG_03772	CEKMHFBL_00959
OG0000720	NHBDKAOG_03532	CEKMHFBL_01216
OG0000721	NHBDKAOG_03533	CEKMHFBL_01217
OG0000722	NHBDKAOG_03534	CEKMHFBL_01218
OG0000723	NHBDKAOG_03535	CEKMHFBL_01219
OG0000724	NHBDKAOG_03536	CEKMHFBL_01220
OG0000725	NHBDKAOG_03537	CEKMHFBL_01221
OG0000726	NHBDKAOG_03540	CEKMHFBL_01224
OG0000727	NHBDKAOG_03541	CEKMHFBL_01225
OG0000728	NHBDKAOG_03542	CEKMHFBL_01226
OG0000729	NHBDKAOG_03543	CEKMHFBL_01227
OG0000730	NHBDKAOG_03544	CEKMHFBL_01228
OG0000731	NHBDKAOG_03545	CEKMHFBL_01229
OG0000732	NHBDKAOG_03548	CEKMHFBL_01232
OG0000733	NHBDKAOG_03549	CEKMHFBL_01233
OG0000734	NHBDKAOG_02359	CEKMHFBL_01684
OG0000735	NHBDKAOG_02360	CEKMHFBL_04098
OG0000736	NHBDKAOG_02361	CEKMHFBL_03752
OG0000737	NHBDKAOG_02362	CEKMHFBL_00680
OG0000738	NHBDKAOG_02364	CEKMHFBL_00682
OG0000739	NHBDKAOG_02365	CEKMHFBL_00683
OG0000740	NHBDKAOG_02399	CEKMHFBL_02423
OG0000741	NHBDKAOG_02400	CEKMHFBL_02422
OG0000742	NHBDKAOG_02881	CEKMHFBL_02798
OG0000743	NHBDKAOG_00502	CEKMHFBL_02497
OG0000744	NHBDKAOG_00501	CEKMHFBL_02498
OG0000745	NHBDKAOG_00500	CEKMHFBL_02500
OG0000746	NHBDKAOG_00499	CEKMHFBL_02501
OG0000747	NHBDKAOG_00498	CEKMHFBL_02502
OG0000748	NHBDKAOG_00497	CEKMHFBL_02503
OG0000749	NHBDKAOG_00495	CEKMHFBL_02505
OG0000750	NHBDKAOG_04409, NHBDKAOG_02080	CEKMHFBL_01191
OG0000751	NHBDKAOG_03875	CEKMHFBL_02256
OG0000752	NHBDKAOG_00403	CEKMHFBL_01665
OG0000753	NHBDKAOG_01230	CEKMHFBL_03379
OG0000754	NHBDKAOG_03686	CEKMHFBL_03073
OG0000756	NHBDKAOG_03685	CEKMHFBL_03071
OG0000757	NHBDKAOG_02888	CEKMHFBL_02804
OG0000758	NHBDKAOG_01591	CEKMHFBL_04170
OG0000759	NHBDKAOG_01592	CEKMHFBL_04169
OG0000760	NHBDKAOG_01593	CEKMHFBL_04168
OG0000761	NHBDKAOG_03848	CEKMHFBL_01983
OG0000762	NHBDKAOG_03847	CEKMHFBL_01984
OG0000763	NHBDKAOG_03846	CEKMHFBL_01985
OG0000764	NHBDKAOG_03817	CEKMHFBL_01644
OG0000765	NHBDKAOG_03818	CEKMHFBL_01645
OG0000766	NHBDKAOG_03819	CEKMHFBL_01646
OG0000767	NHBDKAOG_03820	CEKMHFBL_01647
OG0000768	NHBDKAOG_03821	CEKMHFBL_01648
OG0000769	NHBDKAOG_03822	CEKMHFBL_01649
OG0000770	NHBDKAOG_03823	CEKMHFBL_01650
OG0000771	NHBDKAOG_00512	CEKMHFBL_01655
OG0000772	NHBDKAOG_00513	CEKMHFBL_01656
OG0000773	NHBDKAOG_01088	CEKMHFBL_00592
OG0000774	NHBDKAOG_01089	CEKMHFBL_00591
OG0000775	NHBDKAOG_03774	CEKMHFBL_03454
OG0000776	NHBDKAOG_03773	CEKMHFBL_03453
OG0000777	NHBDKAOG_03405	CEKMHFBL_00589
OG0000778	NHBDKAOG_03404	CEKMHFBL_00588
OG0000779	NHBDKAOG_03403	CEKMHFBL_00587
OG0000780	NHBDKAOG_03402	CEKMHFBL_00586
OG0000781	NHBDKAOG_03528	CEKMHFBL_01212
OG0000782	NHBDKAOG_03529	CEKMHFBL_01213
OG0000783	NHBDKAOG_03530	CEKMHFBL_01214
OG0000784	NHBDKAOG_03531	CEKMHFBL_01215
OG0000786	NHBDKAOG_04172	CEKMHFBL_00710
OG0000787	NHBDKAOG_04045	CEKMHFBL_02818
OG0000788	NHBDKAOG_01126	CEKMHFBL_00047
OG0000789	NHBDKAOG_03608	CEKMHFBL_01722
OG0000790	NHBDKAOG_01556	CEKMHFBL_01901
OG0000791	NHBDKAOG_01934	CEKMHFBL_01902
OG0000792	NHBDKAOG_03603	CEKMHFBL_03876
OG0000793	NHBDKAOG_00883	CEKMHFBL_02752
OG0000795	NHBDKAOG_01096	CEKMHFBL_02211
OG0000796	NHBDKAOG_01784	CEKMHFBL_01573
OG0000797	NHBDKAOG_01266, NHBDKAOG_01273	CEKMHFBL_02361
OG0000798	NHBDKAOG_01275	CEKMHFBL_02363
OG0000799	NHBDKAOG_01276	CEKMHFBL_02364
OG0000800	NHBDKAOG_01277	CEKMHFBL_02365
OG0000801	NHBDKAOG_01278	CEKMHFBL_00167
OG0000802	NHBDKAOG_01378	CEKMHFBL_02739
OG0000803	NHBDKAOG_01379	CEKMHFBL_02738
OG0000804	NHBDKAOG_01380	CEKMHFBL_02737
OG0000805	NHBDKAOG_01381	CEKMHFBL_02736
OG0000806	NHBDKAOG_01382	CEKMHFBL_02735
OG0000807	NHBDKAOG_01383	CEKMHFBL_02734
OG0000808	NHBDKAOG_01384	CEKMHFBL_02733
OG0000809	NHBDKAOG_01385	CEKMHFBL_02732
OG0000810	NHBDKAOG_02945	CEKMHFBL_00695
OG0000811	NHBDKAOG_02944	CEKMHFBL_00694
OG0000812	NHBDKAOG_02942	CEKMHFBL_00692
OG0000813	NHBDKAOG_02941	CEKMHFBL_00691
OG0000814	NHBDKAOG_00882	CEKMHFBL_02753
OG0000815	NHBDKAOG_02531	CEKMHFBL_00646
OG0000816	NHBDKAOG_02529	CEKMHFBL_00644
OG0000817	NHBDKAOG_02522	CEKMHFBL_00642
OG0000818	NHBDKAOG_01457	CEKMHFBL_03770
OG0000819	NHBDKAOG_01458	CEKMHFBL_03771
OG0000820	NHBDKAOG_01459	CEKMHFBL_03772
OG0000821	NHBDKAOG_01461	CEKMHFBL_03774
OG0000822	NHBDKAOG_01462	CEKMHFBL_03775
OG0000823	NHBDKAOG_01463	CEKMHFBL_03776
OG0000824	NHBDKAOG_01465	CEKMHFBL_03778
OG0000825	NHBDKAOG_01466	CEKMHFBL_03779
OG0000826	NHBDKAOG_01467	CEKMHFBL_03780
OG0000827	NHBDKAOG_01468	CEKMHFBL_03781
OG0000828	NHBDKAOG_02071	CEKMHFBL_03479
OG0000829	NHBDKAOG_02077	CEKMHFBL_03473
OG0000830	NHBDKAOG_02078	CEKMHFBL_03472
OG0000831	NHBDKAOG_03063	CEKMHFBL_02727
OG0000832	NHBDKAOG_00794	CEKMHFBL_04167
OG0000833	NHBDKAOG_03309	CEKMHFBL_00043
