Orthogroup	GCA_003332265.1	spades-bin.32
OG0000470	BFLDHLJO_04018	BBLLADNB_03559
OG0000471	BFLDHLJO_02241	BBLLADNB_02244
OG0000472	BFLDHLJO_02247	BBLLADNB_02813
OG0000473	BFLDHLJO_01910	BBLLADNB_01938
OG0000474	BFLDHLJO_01868	BBLLADNB_02693
OG0000475	BFLDHLJO_00668	BBLLADNB_02944
OG0000476	BFLDHLJO_01430	BBLLADNB_00716
OG0000477	BFLDHLJO_00966	BBLLADNB_00089
OG0000478	BFLDHLJO_00965	BBLLADNB_00090
OG0000479	BFLDHLJO_02543	BBLLADNB_03034
OG0000480	BFLDHLJO_00913	BBLLADNB_02551
OG0000481	BFLDHLJO_00912	BBLLADNB_02552
OG0000482	BFLDHLJO_00624	BBLLADNB_02641
OG0000483	BFLDHLJO_03818	BBLLADNB_00690
OG0000484	BFLDHLJO_03817	BBLLADNB_00691
OG0000485	BFLDHLJO_03816	BBLLADNB_00692
OG0000486	BFLDHLJO_02535	BBLLADNB_03449, BBLLADNB_00097
OG0000487	BFLDHLJO_01457	BBLLADNB_01320
OG0000488	BFLDHLJO_01453	BBLLADNB_01316
OG0000489	BFLDHLJO_03144	BBLLADNB_00413
OG0000490	BFLDHLJO_02928	BBLLADNB_03346
OG0000491	BFLDHLJO_02927	BBLLADNB_03345
OG0000492	BFLDHLJO_02926	BBLLADNB_03344
OG0000493	BFLDHLJO_02925	BBLLADNB_03343
OG0000494	BFLDHLJO_01892	BBLLADNB_01775
OG0000495	BFLDHLJO_02163	BBLLADNB_03208
OG0000497	BFLDHLJO_00080	BBLLADNB_00935
OG0000498	BFLDHLJO_01949	BBLLADNB_02867
OG0000499	BFLDHLJO_04017	BBLLADNB_03560
OG0000500	BFLDHLJO_03287	BBLLADNB_03832
OG0000501	BFLDHLJO_03973	BBLLADNB_01157
OG0000502	BFLDHLJO_00955	BBLLADNB_00101
OG0000503	BFLDHLJO_02703	BBLLADNB_03293
OG0000504	BFLDHLJO_02705	BBLLADNB_03295
OG0000505	BFLDHLJO_03427	BBLLADNB_03864
OG0000506	BFLDHLJO_02081	BBLLADNB_01306
OG0000507	BFLDHLJO_02089	BBLLADNB_01311
OG0000508	BFLDHLJO_02090	BBLLADNB_01312
OG0000509	BFLDHLJO_02091	BBLLADNB_01313
OG0000510	BFLDHLJO_02092	BBLLADNB_01314
OG0000511	BFLDHLJO_00885	BBLLADNB_01216
OG0000512	BFLDHLJO_00311	BBLLADNB_00582
OG0000513	BFLDHLJO_00312	BBLLADNB_00581
OG0000514	BFLDHLJO_00313	BBLLADNB_00580
OG0000515	BFLDHLJO_00314	BBLLADNB_00579
OG0000516	BFLDHLJO_00315	BBLLADNB_00578
OG0000517	BFLDHLJO_00318	BBLLADNB_00575
OG0000518	BFLDHLJO_00320	BBLLADNB_00574
OG0000519	BFLDHLJO_00321	BBLLADNB_00573
OG0000520	BFLDHLJO_00322	BBLLADNB_00572
OG0000521	BFLDHLJO_01923	BBLLADNB_01926
OG0000522	BFLDHLJO_02799	BBLLADNB_02256
OG0000523	BFLDHLJO_02800	BBLLADNB_02255
OG0000524	BFLDHLJO_02801	BBLLADNB_02254
OG0000525	BFLDHLJO_02802	BBLLADNB_02253
OG0000526	BFLDHLJO_02803	BBLLADNB_02252
OG0000527	BFLDHLJO_02804	BBLLADNB_02251
OG0000528	BFLDHLJO_02805	BBLLADNB_02250
OG0000530	BFLDHLJO_03527	BBLLADNB_02488, BBLLADNB_00495
OG0000531	BFLDHLJO_03525	BBLLADNB_00493
OG0000532	BFLDHLJO_00201	BBLLADNB_02493
OG0000533	BFLDHLJO_00199	BBLLADNB_02494
OG0000534	BFLDHLJO_02573	BBLLADNB_03093
OG0000535	BFLDHLJO_00942	BBLLADNB_01338
OG0000536	BFLDHLJO_00905	BBLLADNB_03851
OG0000538	BFLDHLJO_03866	BBLLADNB_03894
OG0000539	BFLDHLJO_01018	BBLLADNB_03800
OG0000540	BFLDHLJO_01235	BBLLADNB_00030
OG0000541	BFLDHLJO_01233	BBLLADNB_00032
OG0000542	BFLDHLJO_00401, BFLDHLJO_00712	BBLLADNB_00524
OG0000543	BFLDHLJO_00398	BBLLADNB_00527
OG0000544	BFLDHLJO_00397	BBLLADNB_00530
OG0000545	BFLDHLJO_00073	BBLLADNB_00945
OG0000546	BFLDHLJO_00069	BBLLADNB_00949
OG0000547	BFLDHLJO_00068	BBLLADNB_00950
OG0000548	BFLDHLJO_01962	BBLLADNB_01646
OG0000549	BFLDHLJO_01336	BBLLADNB_03695
OG0000550	BFLDHLJO_01335	BBLLADNB_03694
OG0000551	BFLDHLJO_01509	BBLLADNB_01873
OG0000552	BFLDHLJO_03104	BBLLADNB_00738
OG0000553	BFLDHLJO_03105	BBLLADNB_00739
OG0000554	BFLDHLJO_03106	BBLLADNB_03576
OG0000555	BFLDHLJO_03107	BBLLADNB_03575
OG0000556	BFLDHLJO_02018	BBLLADNB_03040
OG0000557	BFLDHLJO_03490	BBLLADNB_02635
OG0000558	BFLDHLJO_03497	BBLLADNB_03683
OG0000559	BFLDHLJO_03498	BBLLADNB_03684
OG0000560	BFLDHLJO_02266	BBLLADNB_01917
OG0000561	BFLDHLJO_03158	BBLLADNB_01141
OG0000562	BFLDHLJO_03586, BFLDHLJO_04020	BBLLADNB_03557
OG0000563	BFLDHLJO_02313	BBLLADNB_01859
OG0000564	BFLDHLJO_02312	BBLLADNB_01860
OG0000565	BFLDHLJO_03543	BBLLADNB_00508
OG0000566	BFLDHLJO_03544	BBLLADNB_00509
OG0000567	BFLDHLJO_02762	BBLLADNB_01729
OG0000568	BFLDHLJO_03400, BFLDHLJO_02113	BBLLADNB_00257
OG0000569	BFLDHLJO_03366	BBLLADNB_03472
OG0000570	BFLDHLJO_03408	BBLLADNB_00297
OG0000571	BFLDHLJO_01640	BBLLADNB_03691
OG0000572	BFLDHLJO_01909	BBLLADNB_01940
OG0000573	BFLDHLJO_02830	BBLLADNB_00448
OG0000574	BFLDHLJO_00580	BBLLADNB_02609
OG0000575	BFLDHLJO_00460	BBLLADNB_02091
OG0000576	BFLDHLJO_00672	BBLLADNB_01478
OG0000579	BFLDHLJO_02075	BBLLADNB_01147, BBLLADNB_01302
OG0000580	BFLDHLJO_03139	BBLLADNB_00418
OG0000582	BFLDHLJO_03312	BBLLADNB_01537, BBLLADNB_00797
OG0000583	BFLDHLJO_00407	BBLLADNB_00519
OG0000585	BFLDHLJO_02132	BBLLADNB_02484
OG0000586	BFLDHLJO_02402	BBLLADNB_01967
OG0000587	BFLDHLJO_01017	BBLLADNB_03479
OG0000588	BFLDHLJO_01015	BBLLADNB_03477
OG0000589	BFLDHLJO_01011	BBLLADNB_03716
OG0000590	BFLDHLJO_02777	BBLLADNB_01721
OG0000590	BFLDHLJO_02612, BFLDHLJO_03311	BBLLADNB_01135
OG0000591	BFLDHLJO_02378, BFLDHLJO_03328, BFLDHLJO_02022	BBLLADNB_01494
OG0000592	BFLDHLJO_01171	BBLLADNB_03899
OG0000595	BFLDHLJO_03375	BBLLADNB_01953
OG0000595	BFLDHLJO_02649	BBLLADNB_03418
OG0000596	BFLDHLJO_01402, BFLDHLJO_02079, BFLDHLJO_00592, BFLDHLJO_02647	BBLLADNB_03416
OG0000597	BFLDHLJO_01256	BBLLADNB_00249
OG0000603	BFLDHLJO_02062	BBLLADNB_02990
OG0000604	BFLDHLJO_02063	BBLLADNB_02991
OG0000605	BFLDHLJO_01935	BBLLADNB_01663
OG0000606	BFLDHLJO_01936	BBLLADNB_01662
OG0000607	BFLDHLJO_01938	BBLLADNB_01660
OG0000608	BFLDHLJO_01940	BBLLADNB_01658
OG0000609	BFLDHLJO_01941	BBLLADNB_01657
OG0000610	BFLDHLJO_01942	BBLLADNB_01656
OG0000611	BFLDHLJO_01943	BBLLADNB_01655
OG0000612	BFLDHLJO_01944	BBLLADNB_02872
OG0000613	BFLDHLJO_01945	BBLLADNB_02871
OG0000614	BFLDHLJO_01946	BBLLADNB_02870
OG0000615	BFLDHLJO_01850	BBLLADNB_03119
OG0000616	BFLDHLJO_01851	BBLLADNB_03120
OG0000617	BFLDHLJO_01240	BBLLADNB_00024
OG0000618	BFLDHLJO_02977	BBLLADNB_03421
OG0000619	BFLDHLJO_02978	BBLLADNB_03422
OG0000620	BFLDHLJO_02979	BBLLADNB_03423
OG0000621	BFLDHLJO_01337	BBLLADNB_03696
OG0000622	BFLDHLJO_01417	BBLLADNB_02152
OG0000623	BFLDHLJO_02046	BBLLADNB_02761
OG0000624	BFLDHLJO_02047	BBLLADNB_02760
OG0000625	BFLDHLJO_02051	BBLLADNB_02756
OG0000626	BFLDHLJO_02053	BBLLADNB_02755
OG0000627	BFLDHLJO_02054	BBLLADNB_02754
OG0000628	BFLDHLJO_02055	BBLLADNB_03846
OG0000629	BFLDHLJO_02056	BBLLADNB_03847
OG0000630	BFLDHLJO_04175	BBLLADNB_02138
OG0000631	BFLDHLJO_04174	BBLLADNB_02139
OG0000632	BFLDHLJO_04173	BBLLADNB_02140
OG0000633	BFLDHLJO_04171	BBLLADNB_02142
OG0000634	BFLDHLJO_04170	BBLLADNB_02143
OG0000635	BFLDHLJO_01329	BBLLADNB_02145
OG0000636	BFLDHLJO_03112	BBLLADNB_03124
OG0000637	BFLDHLJO_03115	BBLLADNB_03264
OG0000638	BFLDHLJO_03118	BBLLADNB_03260
OG0000639	BFLDHLJO_03119	BBLLADNB_00437
OG0000640	BFLDHLJO_03120	BBLLADNB_00436
OG0000641	BFLDHLJO_03121	BBLLADNB_00435
OG0000642	BFLDHLJO_03122	BBLLADNB_00434
OG0000643	BFLDHLJO_03126	BBLLADNB_00431
OG0000644	BFLDHLJO_01500	BBLLADNB_01706
OG0000645	BFLDHLJO_01499	BBLLADNB_01705
OG0000646	BFLDHLJO_01498	BBLLADNB_01704
OG0000647	BFLDHLJO_01497	BBLLADNB_01703
OG0000648	BFLDHLJO_01496	BBLLADNB_01702
OG0000649	BFLDHLJO_01495	BBLLADNB_01701
OG0000650	BFLDHLJO_01494	BBLLADNB_01700
OG0000653	BFLDHLJO_03890	BBLLADNB_00591
OG0000654	BFLDHLJO_03891	BBLLADNB_00592
OG0000655	BFLDHLJO_03895	BBLLADNB_00595
OG0000656	BFLDHLJO_03896	BBLLADNB_00596
OG0000657	BFLDHLJO_03747	BBLLADNB_00597
OG0000658	BFLDHLJO_03313	BBLLADNB_00795
OG0000659	BFLDHLJO_02976	BBLLADNB_03420
OG0000660	BFLDHLJO_02975	BBLLADNB_03419
OG0000661	BFLDHLJO_02073	BBLLADNB_01300
OG0000662	BFLDHLJO_03759	BBLLADNB_00609
OG0000663	BFLDHLJO_03763	BBLLADNB_00613
OG0000664	BFLDHLJO_03764	BBLLADNB_00614
OG0000665	BFLDHLJO_03765	BBLLADNB_00615
OG0000666	BFLDHLJO_03770	BBLLADNB_02562
OG0000667	BFLDHLJO_03772	BBLLADNB_02560
OG0000668	BFLDHLJO_03775	BBLLADNB_02557
OG0000669	BFLDHLJO_03779	BBLLADNB_00198
OG0000670	BFLDHLJO_03757	BBLLADNB_03818, BBLLADNB_00607
OG0000671	BFLDHLJO_01898	BBLLADNB_03678
OG0000672	BFLDHLJO_01897	BBLLADNB_03679
OG0000673	BFLDHLJO_00280	BBLLADNB_01005
OG0000674	BFLDHLJO_00278	BBLLADNB_01003
OG0000675	BFLDHLJO_00277	BBLLADNB_01002
OG0000676	BFLDHLJO_03725	BBLLADNB_02126
OG0000677	BFLDHLJO_03726	BBLLADNB_02125
OG0000678	BFLDHLJO_03728	BBLLADNB_03759
OG0000679	BFLDHLJO_03729	BBLLADNB_03758
OG0000680	BFLDHLJO_03730	BBLLADNB_03757
OG0000681	BFLDHLJO_03731	BBLLADNB_03756
OG0000682	BFLDHLJO_03732	BBLLADNB_03755
OG0000683	BFLDHLJO_03042	BBLLADNB_02841
OG0000684	BFLDHLJO_03045	BBLLADNB_02025
OG0000685	BFLDHLJO_03046	BBLLADNB_02024
OG0000686	BFLDHLJO_03047	BBLLADNB_02023
OG0000688	BFLDHLJO_03048	BBLLADNB_02022
OG0000689	BFLDHLJO_03738	BBLLADNB_03890
OG0000690	BFLDHLJO_03739	BBLLADNB_03891
OG0000691	BFLDHLJO_03041	BBLLADNB_02842
OG0000692	BFLDHLJO_01376	BBLLADNB_02793
OG0000693	BFLDHLJO_01373	BBLLADNB_02796
OG0000694	BFLDHLJO_01372	BBLLADNB_02797
OG0000695	BFLDHLJO_01369	BBLLADNB_02800
OG0000696	BFLDHLJO_04070	BBLLADNB_01355
OG0000697	BFLDHLJO_01267	BBLLADNB_00765
OG0000698	BFLDHLJO_00286	BBLLADNB_01011
OG0000699	BFLDHLJO_00289	BBLLADNB_01014
OG0000700	BFLDHLJO_01020	BBLLADNB_01638
OG0000701	BFLDHLJO_02119	BBLLADNB_02101
OG0000703	BFLDHLJO_03803	BBLLADNB_03239
OG0000704	BFLDHLJO_03801	BBLLADNB_03237
OG0000705	BFLDHLJO_03800	BBLLADNB_03236
OG0000706	BFLDHLJO_01211	BBLLADNB_00054
OG0000707	BFLDHLJO_01215	BBLLADNB_00051
OG0000708	BFLDHLJO_01217	BBLLADNB_00049
OG0000709	BFLDHLJO_03944	BBLLADNB_02498
OG0000710	BFLDHLJO_02071	BBLLADNB_01297
OG0000712	BFLDHLJO_01093	BBLLADNB_01075
OG0000713	BFLDHLJO_01094	BBLLADNB_01076
OG0000714	BFLDHLJO_03301	BBLLADNB_03147
OG0000715	BFLDHLJO_03300	BBLLADNB_03148
OG0000716	BFLDHLJO_01475	BBLLADNB_02199
OG0000717	BFLDHLJO_01471	BBLLADNB_02196
OG0000720	BFLDHLJO_03709	BBLLADNB_01471
OG0000721	BFLDHLJO_03708	BBLLADNB_01472
OG0000722	BFLDHLJO_03707	BBLLADNB_01473
OG0000723	BFLDHLJO_03706	BBLLADNB_01474
OG0000724	BFLDHLJO_03705	BBLLADNB_01475
OG0000725	BFLDHLJO_03704	BBLLADNB_01476
OG0000726	BFLDHLJO_03701	BBLLADNB_03322
OG0000727	BFLDHLJO_02989	BBLLADNB_03323
OG0000728	BFLDHLJO_02988	BBLLADNB_03324
OG0000729	BFLDHLJO_02987	BBLLADNB_03325
OG0000730	BFLDHLJO_02986	BBLLADNB_03326
OG0000731	BFLDHLJO_02985	BBLLADNB_03327
OG0000732	BFLDHLJO_02982	BBLLADNB_03330
OG0000733	BFLDHLJO_02981	BBLLADNB_03425
OG0000735	BFLDHLJO_02296	BBLLADNB_03570
OG0000736	BFLDHLJO_02295	BBLLADNB_03569
OG0000737	BFLDHLJO_02294	BBLLADNB_03568
OG0000738	BFLDHLJO_02292	BBLLADNB_03566
OG0000739	BFLDHLJO_02291	BBLLADNB_03193
OG0000740	BFLDHLJO_02965	BBLLADNB_01650
OG0000741	BFLDHLJO_02964	BBLLADNB_01649
OG0000742	BFLDHLJO_04086	BBLLADNB_01976
OG0000743	BFLDHLJO_00265	BBLLADNB_02781
OG0000744	BFLDHLJO_00264	BBLLADNB_02782
OG0000745	BFLDHLJO_00263	BBLLADNB_02783
OG0000746	BFLDHLJO_00262	BBLLADNB_02784
OG0000747	BFLDHLJO_00261	BBLLADNB_02785
OG0000748	BFLDHLJO_00260	BBLLADNB_02786
OG0000749	BFLDHLJO_00258	BBLLADNB_02788
OG0000751	BFLDHLJO_03138	BBLLADNB_00419
OG0000752	BFLDHLJO_01413	BBLLADNB_02155
OG0000753	BFLDHLJO_03965	BBLLADNB_01406
OG0000754	BFLDHLJO_03304	BBLLADNB_00806
OG0000755	BFLDHLJO_03303	BBLLADNB_03145
OG0000756	BFLDHLJO_03302	BBLLADNB_03146
OG0000757	BFLDHLJO_04092	BBLLADNB_01982
OG0000758	BFLDHLJO_03237	BBLLADNB_01794
OG0000759	BFLDHLJO_03236	BBLLADNB_01793
OG0000760	BFLDHLJO_03235	BBLLADNB_01792
OG0000761	BFLDHLJO_00091	BBLLADNB_00925
OG0000762	BFLDHLJO_00092	BBLLADNB_00924
OG0000763	BFLDHLJO_00093	BBLLADNB_00923
OG0000764	BFLDHLJO_04084	BBLLADNB_01973
OG0000765	BFLDHLJO_04083	BBLLADNB_01972
OG0000766	BFLDHLJO_04082	BBLLADNB_01971
OG0000767	BFLDHLJO_04081	BBLLADNB_01970
OG0000768	BFLDHLJO_04080	BBLLADNB_02779
OG0000769	BFLDHLJO_04079	BBLLADNB_02778
OG0000770	BFLDHLJO_04078	BBLLADNB_02777
OG0000771	BFLDHLJO_04073	BBLLADNB_01352
OG0000772	BFLDHLJO_04072	BBLLADNB_01353
OG0000773	BFLDHLJO_01819	BBLLADNB_00872
OG0000774	BFLDHLJO_01820	BBLLADNB_00873
OG0000775	BFLDHLJO_03345	BBLLADNB_00859
OG0000776	BFLDHLJO_03346	BBLLADNB_00858
OG0000777	BFLDHLJO_01822	BBLLADNB_00875
OG0000778	BFLDHLJO_01823	BBLLADNB_00876
OG0000779	BFLDHLJO_01824	BBLLADNB_00877
OG0000780	BFLDHLJO_01825	BBLLADNB_00878
OG0000781	BFLDHLJO_03714	BBLLADNB_01466
OG0000782	BFLDHLJO_03713	BBLLADNB_01467
OG0000783	BFLDHLJO_03711	BBLLADNB_01469
OG0000784	BFLDHLJO_03710	BBLLADNB_01470
OG0000786	BFLDHLJO_03412	BBLLADNB_00301
OG0000787	BFLDHLJO_04104	BBLLADNB_02432
OG0000788	BFLDHLJO_03481	BBLLADNB_01623
OG0000789	BFLDHLJO_02310	BBLLADNB_01862
OG0000790	BFLDHLJO_02576	BBLLADNB_03096
OG0000791	BFLDHLJO_02577	BBLLADNB_03097
OG0000792	BFLDHLJO_02315	BBLLADNB_01857
OG0000793	BFLDHLJO_00053	BBLLADNB_01433
OG0000795	BFLDHLJO_01308	BBLLADNB_00126
OG0000798	BFLDHLJO_00338	BBLLADNB_02968
OG0000799	BFLDHLJO_00340	BBLLADNB_02970
OG0000800	BFLDHLJO_00341	BBLLADNB_02971
OG0000801	BFLDHLJO_00342	BBLLADNB_02972
OG0000802	BFLDHLJO_01250	BBLLADNB_00001
OG0000803	BFLDHLJO_01249	BBLLADNB_00002
OG0000804	BFLDHLJO_01248	BBLLADNB_00003
OG0000805	BFLDHLJO_01247	BBLLADNB_00004
OG0000806	BFLDHLJO_01246	BBLLADNB_00005
OG0000807	BFLDHLJO_01245	BBLLADNB_00006
OG0000808	BFLDHLJO_01244	BBLLADNB_00007
OG0000809	BFLDHLJO_01243	BBLLADNB_00008
OG0000810	BFLDHLJO_02280	BBLLADNB_03723
OG0000811	BFLDHLJO_02281	BBLLADNB_03722
OG0000812	BFLDHLJO_02283	BBLLADNB_03201
OG0000813	BFLDHLJO_02284	BBLLADNB_03200
OG0000814	BFLDHLJO_00052	BBLLADNB_01432
OG0000815	BFLDHLJO_00921	BBLLADNB_02728
OG0000816	BFLDHLJO_00919	BBLLADNB_02725
OG0000817	BFLDHLJO_00917	BBLLADNB_02723
OG0000818	BFLDHLJO_03567	BBLLADNB_02973
OG0000819	BFLDHLJO_03568	BBLLADNB_02974
OG0000820	BFLDHLJO_03569	BBLLADNB_02975
OG0000821	BFLDHLJO_03571	BBLLADNB_02977
OG0000822	BFLDHLJO_03572	BBLLADNB_02978
OG0000823	BFLDHLJO_03573	BBLLADNB_02108
OG0000824	BFLDHLJO_03575	BBLLADNB_02106
OG0000825	BFLDHLJO_02115	BBLLADNB_02105
OG0000826	BFLDHLJO_02116	BBLLADNB_02104
OG0000827	BFLDHLJO_02117	BBLLADNB_02103
OG0000828	BFLDHLJO_00626	BBLLADNB_02643
OG0000829	BFLDHLJO_00620	BBLLADNB_01212
OG0000830	BFLDHLJO_00619	BBLLADNB_01211
OG0000831	BFLDHLJO_02186	BBLLADNB_00022
OG0000832	BFLDHLJO_01463	BBLLADNB_01330
OG0000833	BFLDHLJO_02187	BBLLADNB_00214
OG0000838	BFLDHLJO_02305	BBLLADNB_01865
OG0000839	BFLDHLJO_03461	BBLLADNB_01403
OG0000840	BFLDHLJO_02782	BBLLADNB_01716
OG0000841	BFLDHLJO_02783	BBLLADNB_01714
OG0000842	BFLDHLJO_02784	BBLLADNB_03046
OG0000843	BFLDHLJO_00284	BBLLADNB_01009
OG0000844	BFLDHLJO_04151	BBLLADNB_03836
OG0000845	BFLDHLJO_00406	BBLLADNB_00520
OG0000846	BFLDHLJO_00404	BBLLADNB_00522
OG0000847	BFLDHLJO_00595	BBLLADNB_03628
OG0000848	BFLDHLJO_03943	BBLLADNB_02499
OG0000849	BFLDHLJO_03942	BBLLADNB_02500
OG0000850	BFLDHLJO_03940	BBLLADNB_02503
OG0000851	BFLDHLJO_03937	BBLLADNB_02507
OG0000852	BFLDHLJO_00016	BBLLADNB_03370
OG0000853	BFLDHLJO_02419	BBLLADNB_00698
OG0000854	BFLDHLJO_01386	BBLLADNB_03337
OG0000855	BFLDHLJO_01382	BBLLADNB_03333
OG0000857	BFLDHLJO_01683	BBLLADNB_02585
OG0000858	BFLDHLJO_02475	BBLLADNB_01597
OG0000859	BFLDHLJO_02476	BBLLADNB_01598
OG0000860	BFLDHLJO_02478	BBLLADNB_01600
OG0000861	BFLDHLJO_02479	BBLLADNB_01601
OG0000862	BFLDHLJO_02480	BBLLADNB_01602
OG0000863	BFLDHLJO_02481	BBLLADNB_01603
OG0000864	BFLDHLJO_02482	BBLLADNB_01604
OG0000865	BFLDHLJO_02483	BBLLADNB_01605
OG0000866	BFLDHLJO_02484	BBLLADNB_01606
OG0000867	BFLDHLJO_02485	BBLLADNB_01607
OG0000868	BFLDHLJO_02486	BBLLADNB_01608
OG0000869	BFLDHLJO_02487	BBLLADNB_01609
OG0000870	BFLDHLJO_02490	BBLLADNB_02513
OG0000871	BFLDHLJO_02492	BBLLADNB_02515
OG0000872	BFLDHLJO_02494	BBLLADNB_02517
OG0000873	BFLDHLJO_02500	BBLLADNB_02522
OG0000874	BFLDHLJO_02501	BBLLADNB_02523
OG0000875	BFLDHLJO_02502	BBLLADNB_02524
OG0000876	BFLDHLJO_02503	BBLLADNB_02902
OG0000877	BFLDHLJO_02504	BBLLADNB_02901
OG0000878	BFLDHLJO_02505	BBLLADNB_02900
OG0000879	BFLDHLJO_02508	BBLLADNB_02897
OG0000880	BFLDHLJO_00446	BBLLADNB_01032
OG0000881	BFLDHLJO_01606	BBLLADNB_03058
OG0000882	BFLDHLJO_02623	BBLLADNB_01561
OG0000883	BFLDHLJO_02317	BBLLADNB_01855
OG0000884	BFLDHLJO_01653	BBLLADNB_02466
OG0000885	BFLDHLJO_01654	BBLLADNB_02467
OG0000886	BFLDHLJO_01655	BBLLADNB_02468
OG0000887	BFLDHLJO_01656	BBLLADNB_02469
OG0000888	BFLDHLJO_01663	BBLLADNB_02747
OG0000889	BFLDHLJO_01664	BBLLADNB_02746
OG0000890	BFLDHLJO_00511	BBLLADNB_02738
OG0000891	BFLDHLJO_00510	BBLLADNB_02739
OG0000892	BFLDHLJO_00509	BBLLADNB_02740
OG0000893	BFLDHLJO_00508	BBLLADNB_02742
OG0000894	BFLDHLJO_00945	BBLLADNB_00111
OG0000895	BFLDHLJO_00946	BBLLADNB_00110
OG0000896	BFLDHLJO_00947	BBLLADNB_00109
OG0000897	BFLDHLJO_02914	BBLLADNB_00654
OG0000898	BFLDHLJO_00887	BBLLADNB_01214
OG0000899	BFLDHLJO_00888	BBLLADNB_02093
OG0000900	BFLDHLJO_04077	BBLLADNB_02776
OG0000901	BFLDHLJO_02542	BBLLADNB_03033
OG0000902	BFLDHLJO_02973	BBLLADNB_03763
OG0000903	BFLDHLJO_03000	BBLLADNB_01116
OG0000905	BFLDHLJO_02972	BBLLADNB_03762
OG0000906	BFLDHLJO_02712	BBLLADNB_03300
OG0000907	BFLDHLJO_02713	BBLLADNB_01836
OG0000910	BFLDHLJO_00781	BBLLADNB_01384
OG0000911	BFLDHLJO_00782	BBLLADNB_01383
OG0000912	BFLDHLJO_00783	BBLLADNB_01382
OG0000913	BFLDHLJO_00785	BBLLADNB_01380
OG0000914	BFLDHLJO_00788	BBLLADNB_01377
OG0000915	BFLDHLJO_00789	BBLLADNB_01376
OG0000916	BFLDHLJO_00790	BBLLADNB_01375
OG0000917	BFLDHLJO_00791	BBLLADNB_01374
OG0000918	BFLDHLJO_00637	BBLLADNB_01373
OG0000919	BFLDHLJO_00638	BBLLADNB_01372
OG0000920	BFLDHLJO_01459	BBLLADNB_01322
OG0000921	BFLDHLJO_01458	BBLLADNB_01321
OG0000924	BFLDHLJO_02404	BBLLADNB_01969
OG0000925	BFLDHLJO_03559	BBLLADNB_01885
OG0000926	BFLDHLJO_01095	BBLLADNB_01077
OG0000927	BFLDHLJO_01096	BBLLADNB_01078
OG0000928	BFLDHLJO_01097	BBLLADNB_01079
OG0000929	BFLDHLJO_01098	BBLLADNB_01081
OG0000930	BFLDHLJO_01099	BBLLADNB_01082
OG0000931	BFLDHLJO_01100	BBLLADNB_01083
OG0000932	BFLDHLJO_01101	BBLLADNB_01084
OG0000933	BFLDHLJO_01102	BBLLADNB_01085
OG0000934	BFLDHLJO_01103	BBLLADNB_01086
OG0000935	BFLDHLJO_01105	BBLLADNB_01088
OG0000936	BFLDHLJO_01106	BBLLADNB_01089
OG0000937	BFLDHLJO_01107	BBLLADNB_01090
OG0000938	BFLDHLJO_01108	BBLLADNB_01091
OG0000939	BFLDHLJO_01109	BBLLADNB_01092
OG0000940	BFLDHLJO_01110	BBLLADNB_01093
OG0000941	BFLDHLJO_01111	BBLLADNB_01094
OG0000942	BFLDHLJO_01525	BBLLADNB_01759
OG0000943	BFLDHLJO_01526	BBLLADNB_01758
OG0000944	BFLDHLJO_01527	BBLLADNB_01757
OG0000945	BFLDHLJO_01528	BBLLADNB_01756
OG0000946	BFLDHLJO_01529	BBLLADNB_01755
OG0000947	BFLDHLJO_01530	BBLLADNB_01754
OG0000948	BFLDHLJO_01531	BBLLADNB_01753
OG0000949	BFLDHLJO_01532	BBLLADNB_01752
OG0000950	BFLDHLJO_01533	BBLLADNB_01751
OG0000951	BFLDHLJO_01534	BBLLADNB_03154
OG0000952	BFLDHLJO_01540	BBLLADNB_02388
OG0000953	BFLDHLJO_01546	BBLLADNB_02382
OG0000954	BFLDHLJO_01547	BBLLADNB_02381
OG0000955	BFLDHLJO_01554	BBLLADNB_03110
OG0000956	BFLDHLJO_00245	BBLLADNB_03787
OG0000957	BFLDHLJO_02974	BBLLADNB_03764
OG0000958	BFLDHLJO_03751	BBLLADNB_00602
OG0000959	BFLDHLJO_00078	BBLLADNB_00937
OG0000960	BFLDHLJO_01900	BBLLADNB_03676
OG0000961	BFLDHLJO_01202	BBLLADNB_00064
OG0000962	BFLDHLJO_01203	BBLLADNB_00063
OG0000963	BFLDHLJO_01204	BBLLADNB_00062
OG0000964	BFLDHLJO_01205	BBLLADNB_00061
OG0000965	BFLDHLJO_00296	BBLLADNB_01018
OG0000966	BFLDHLJO_00298	BBLLADNB_01020
OG0000967	BFLDHLJO_00299	BBLLADNB_01021
OG0000969	BFLDHLJO_00301	BBLLADNB_01025
OG0000970	BFLDHLJO_00304	BBLLADNB_03489
OG0000971	BFLDHLJO_00305	BBLLADNB_03487
OG0000972	BFLDHLJO_01431	BBLLADNB_00717
OG0000973	BFLDHLJO_01432	BBLLADNB_00718
OG0000974	BFLDHLJO_01433	BBLLADNB_00719
OG0000975	BFLDHLJO_01434	BBLLADNB_00720
OG0000976	BFLDHLJO_01436	BBLLADNB_00722
OG0000977	BFLDHLJO_01437	BBLLADNB_00723
OG0000978	BFLDHLJO_01438	BBLLADNB_00724
OG0000979	BFLDHLJO_01439	BBLLADNB_00725
OG0000980	BFLDHLJO_01440	BBLLADNB_00726
OG0000981	BFLDHLJO_01441	BBLLADNB_00727
