Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000040	GCA_000310125.2	n11	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000076.1_prot_ENO74645.1_4216	GCA_000310125_2_lcl|AMXB01000011.1_prot_ENO81539.1_1595
OG0000040	GCA_000310125.2	n12	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000011.1_prot_ENO81542.1_1598, GCA_000310125_2_lcl|AMXB01000016.1_prot_ENO80868.1_2061, GCA_000310125_2_lcl|AMXB01000008.1_prot_ENO81988.1_1216, GCA_000310125_2_lcl|AMXB01000018.1_prot_ENO80698.1_2256	GCA_000310125_2_lcl|AMXB01000037.1_prot_ENO76705.1_3444, GCA_000310125_2_lcl|AMXB01000013.1_prot_ENO81268.1_1806, GCA_000310125_2_lcl|AMXB01000033.1_prot_ENO77183.1_3234, GCA_000310125_2_lcl|AMXB01000083.1_prot_ENO74522.1_4236
OG0000040	GCA_000310125.2	n13	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000011.1_prot_ENO81542.1_1598	GCA_000310125_2_lcl|AMXB01000016.1_prot_ENO80868.1_2061, GCA_000310125_2_lcl|AMXB01000008.1_prot_ENO81988.1_1216, GCA_000310125_2_lcl|AMXB01000018.1_prot_ENO80698.1_2256
OG0000040	GCA_000310125.2	n14	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000016.1_prot_ENO80868.1_2061	GCA_000310125_2_lcl|AMXB01000008.1_prot_ENO81988.1_1216, GCA_000310125_2_lcl|AMXB01000018.1_prot_ENO80698.1_2256
OG0000040	GCA_000310125.2	n15	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000008.1_prot_ENO81988.1_1216	GCA_000310125_2_lcl|AMXB01000018.1_prot_ENO80698.1_2256
OG0000040	GCA_000310125.2	n16	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000037.1_prot_ENO76705.1_3444, GCA_000310125_2_lcl|AMXB01000013.1_prot_ENO81268.1_1806	GCA_000310125_2_lcl|AMXB01000033.1_prot_ENO77183.1_3234, GCA_000310125_2_lcl|AMXB01000083.1_prot_ENO74522.1_4236
OG0000040	GCA_000310125.2	n17	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000037.1_prot_ENO76705.1_3444	GCA_000310125_2_lcl|AMXB01000013.1_prot_ENO81268.1_1806
OG0000040	GCA_000310125.2	n18	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000033.1_prot_ENO77183.1_3234	GCA_000310125_2_lcl|AMXB01000083.1_prot_ENO74522.1_4236
OG0000041	N4	n3	0.25	Non-Terminal	2767802455_NHBDKAOG_00937	2767802316_GNJGOIBN_02172, 644736333_MCBBHCNB_02476, Reactor4-bin_4_CEKMHFBL_01080, Reactor4-bin_4_CEKMHFBL_03746, 644736333_MCBBHCNB_02477, 2767802316_GNJGOIBN_02173, 2767802455_NHBDKAOG_02796, 2767802455_NHBDKAOG_01033, 2767802455_NHBDKAOG_04661, 2767802316_GNJGOIBN_02174, 644736333_MCBBHCNB_02478, Reactor4-bin_4_CEKMHFBL_01530, 644736333_MCBBHCNB_00414, 2767802316_GNJGOIBN_00154, 2767802455_NHBDKAOG_01129, Reactor4-bin_4_CEKMHFBL_03826
OG0000041	N4	n4	0.5	Non-Terminal	2767802316_GNJGOIBN_02172, 644736333_MCBBHCNB_02476	Reactor4-bin_4_CEKMHFBL_01080, Reactor4-bin_4_CEKMHFBL_03746, 644736333_MCBBHCNB_02477, 2767802316_GNJGOIBN_02173, 2767802455_NHBDKAOG_02796, 2767802455_NHBDKAOG_01033, 2767802455_NHBDKAOG_04661, 2767802316_GNJGOIBN_02174, 644736333_MCBBHCNB_02478, Reactor4-bin_4_CEKMHFBL_01530, 644736333_MCBBHCNB_00414, 2767802316_GNJGOIBN_00154, 2767802455_NHBDKAOG_01129, Reactor4-bin_4_CEKMHFBL_03826
OG0000041	N4	n6	0.25	Non-Terminal	Reactor4-bin_4_CEKMHFBL_01080	Reactor4-bin_4_CEKMHFBL_03746, 644736333_MCBBHCNB_02477, 2767802316_GNJGOIBN_02173, 2767802455_NHBDKAOG_02796, 2767802455_NHBDKAOG_01033, 2767802455_NHBDKAOG_04661, 2767802316_GNJGOIBN_02174, 644736333_MCBBHCNB_02478, Reactor4-bin_4_CEKMHFBL_01530, 644736333_MCBBHCNB_00414, 2767802316_GNJGOIBN_00154, 2767802455_NHBDKAOG_01129, Reactor4-bin_4_CEKMHFBL_03826
OG0000041	N4	n7	1.0	Non-Terminal	Reactor4-bin_4_CEKMHFBL_03746, 644736333_MCBBHCNB_02477, 2767802316_GNJGOIBN_02173, 2767802455_NHBDKAOG_02796, 2767802455_NHBDKAOG_01033, 2767802455_NHBDKAOG_04661, 2767802316_GNJGOIBN_02174, 644736333_MCBBHCNB_02478, Reactor4-bin_4_CEKMHFBL_01530	644736333_MCBBHCNB_00414, 2767802316_GNJGOIBN_00154, 2767802455_NHBDKAOG_01129, Reactor4-bin_4_CEKMHFBL_03826
OG0000041	N4	n8	1.0	Non-Terminal	Reactor4-bin_4_CEKMHFBL_03746, 644736333_MCBBHCNB_02477, 2767802316_GNJGOIBN_02173, 2767802455_NHBDKAOG_02796, 2767802455_NHBDKAOG_01033	2767802455_NHBDKAOG_04661, 2767802316_GNJGOIBN_02174, 644736333_MCBBHCNB_02478, Reactor4-bin_4_CEKMHFBL_01530
OG0000041	2767802455	n12	1.0	Terminal	2767802455_NHBDKAOG_02796	2767802455_NHBDKAOG_01033
OG0000042	N0	n0	1.0	Non-Terminal	spades-bin_32_BBLLADNB_00833, 2687453699_PEBOPBNB_01765, GCA_003332265_1_BFLDHLJO_01193, 2767802455_NHBDKAOG_03391, Reactor4-bin_4_CEKMHFBL_02780, 644736333_MCBBHCNB_01030, 2767802316_GNJGOIBN_00750, 2506520024_2506671802, GCA_000310125_2_lcl|AMXB01000051.1_prot_ENO75565.1_3874	GCA_000310125_2_lcl|AMXB01000013.1_prot_ENO81198.1_1736, 2506520024_2506669625, spades-bin_32_BBLLADNB_03740, GCA_000310125_2_lcl|AMXB01000033.1_prot_ENO77182.1_3233, 2687453699_PEBOPBNB_01001, GCA_003332265_1_BFLDHLJO_01926, 2767802455_NHBDKAOG_00537, Reactor4-bin_4_CEKMHFBL_03086, 2767802316_GNJGOIBN_00041, 644736333_MCBBHCNB_00269
OG0000043	N0	n0	1.0	Non-Terminal	Reactor4-bin_4_CEKMHFBL_00672, 2767802455_NHBDKAOG_03018, spades-bin_32_BBLLADNB_03212, 2687453699_PEBOPBNB_01508, GCA_003332265_1_BFLDHLJO_02167, 644736333_MCBBHCNB_02305, 2767802316_GNJGOIBN_01992, 2506520024_2506671737, GCA_000310125_2_lcl|AMXB01000065.1_prot_ENO74951.1_4088	644736333_MCBBHCNB_01277, 2767802316_GNJGOIBN_00999, 2767802455_NHBDKAOG_03256, 2687453699_PEBOPBNB_01182, spades-bin_32_BBLLADNB_03100, GCA_003332265_1_BFLDHLJO_01582, Reactor4-bin_4_CEKMHFBL_01825, GCA_000310125_2_lcl|AMXB01000018.1_prot_ENO80740.1_2298, 2506520024_2506669837, 2506520024_2506672203
OG0000043	2506520024	n17	1.0	Terminal	2506520024_2506669837	2506520024_2506672203
OG0000044	N0	n0	0.6666666666666666	Non-Terminal	GCA_000310125_2_lcl|AMXB01000008.1_prot_ENO82005.1_1233, 2767802316_GNJGOIBN_02138, 644736333_MCBBHCNB_02442, 2687453699_PEBOPBNB_02116, spades-bin_32_BBLLADNB_01902, Reactor4-bin_4_CEKMHFBL_00411	GCA_000310125_2_lcl|AMXB01000069.1_prot_ENO74824.1_4138, 2506520024_2506669879, GCA_000310125_2_lcl|AMXB01000009.1_prot_ENO81794.1_1285, 2767802455_NHBDKAOG_03430, spades-bin_32_BBLLADNB_02029, 2687453699_PEBOPBNB_02472, GCA_003332265_1_BFLDHLJO_01136, 644736333_MCBBHCNB_03103, 2767802316_GNJGOIBN_02838, Reactor4-bin_4_CEKMHFBL_02925, GCA_000310125_2_lcl|AMXB01000045.1_prot_ENO75994.1_3713, spades-bin_32_BBLLADNB_01428, 2687453699_PEBOPBNB_00342
OG0000044	N0	n6	0.3333333333333333	Non-Terminal	GCA_000310125_2_lcl|AMXB01000069.1_prot_ENO74824.1_4138, 2506520024_2506669879, GCA_000310125_2_lcl|AMXB01000009.1_prot_ENO81794.1_1285, 2767802455_NHBDKAOG_03430, spades-bin_32_BBLLADNB_02029, 2687453699_PEBOPBNB_02472, GCA_003332265_1_BFLDHLJO_01136, 644736333_MCBBHCNB_03103, 2767802316_GNJGOIBN_02838, Reactor4-bin_4_CEKMHFBL_02925	GCA_000310125_2_lcl|AMXB01000045.1_prot_ENO75994.1_3713, spades-bin_32_BBLLADNB_01428, 2687453699_PEBOPBNB_00342
OG0000045	N0	n0	0.6666666666666666	Non-Terminal	2506520024_2506672552, GCA_000310125_2_lcl|AMXB01000002.1_prot_ENO82952.1_212, 2767802455_NHBDKAOG_01546, 2767802316_GNJGOIBN_02914, 644736333_MCBBHCNB_03184, 2687453699_PEBOPBNB_02298, spades-bin_32_BBLLADNB_00254, GCA_003332265_1_BFLDHLJO_03403, Reactor4-bin_4_CEKMHFBL_03652	2506520024_2506671072, 644736333_MCBBHCNB_00230, 2687453699_PEBOPBNB_03632, GCA_003332265_1_BFLDHLJO_03667, GCA_003332265_1_BFLDHLJO_03224, 2687453699_PEBOPBNB_03757, 2767802316_GNJGOIBN_03131, 644736333_MCBBHCNB_00050, 644736333_MCBBHCNB_03405, spades-bin_32_BBLLADNB_01943
OG0000045	N2	n10	0.2857142857142857	Non-Terminal	644736333_MCBBHCNB_00230, 2687453699_PEBOPBNB_03632, GCA_003332265_1_BFLDHLJO_03667, GCA_003332265_1_BFLDHLJO_03224	2687453699_PEBOPBNB_03757, 2767802316_GNJGOIBN_03131, 644736333_MCBBHCNB_00050, 644736333_MCBBHCNB_03405, spades-bin_32_BBLLADNB_01943
OG0000045	GCA_003332265.1	n13	1.0	Terminal	GCA_003332265_1_BFLDHLJO_03667	GCA_003332265_1_BFLDHLJO_03224
OG0000045	644736333	n17	1.0	Terminal	644736333_MCBBHCNB_00050	644736333_MCBBHCNB_03405
OG0000046	N0	n0	0.7777777777777778	Non-Terminal	2687453699_PEBOPBNB_01527, GCA_003332265_1_BFLDHLJO_00213, 644736333_MCBBHCNB_02321, 2767802316_GNJGOIBN_02007, Reactor4-bin_4_CEKMHFBL_02706, 2767802455_NHBDKAOG_00333, GCA_000310125_2_lcl|AMXB01000025.1_prot_ENO78746.1_2771	spades-bin_32_BBLLADNB_03304, 2687453699_PEBOPBNB_00079, Reactor4-bin_4_CEKMHFBL_01621, 644736333_MCBBHCNB_01755, 2767802316_GNJGOIBN_01433, GCA_003332265_1_BFLDHLJO_00899, 2767802455_NHBDKAOG_00150, GCA_000310125_2_lcl|AMXB01000029.1_prot_ENO77783.1_3040, 2687453699_PEBOPBNB_00091, Reactor4-bin_4_CEKMHFBL_03568, GCA_000310125_2_lcl|AMXB01000047.1_prot_ENO75809.1_3768, 2506520024_2506671631
OG0000046	N0	n7	0.3333333333333333	Non-Terminal	spades-bin_32_BBLLADNB_03304, 2687453699_PEBOPBNB_00079, Reactor4-bin_4_CEKMHFBL_01621, 644736333_MCBBHCNB_01755, 2767802316_GNJGOIBN_01433, GCA_003332265_1_BFLDHLJO_00899, 2767802455_NHBDKAOG_00150, GCA_000310125_2_lcl|AMXB01000029.1_prot_ENO77783.1_3040	2687453699_PEBOPBNB_00091, Reactor4-bin_4_CEKMHFBL_03568, GCA_000310125_2_lcl|AMXB01000047.1_prot_ENO75809.1_3768, 2506520024_2506671631
OG0000047	N0	n1	0.1111111111111111	Non-Terminal	GCA_000310125_2_lcl|AMXB01000013.1_prot_ENO81252.1_1790, GCA_000310125_2_lcl|AMXB01000011.1_prot_ENO81514.1_1570, GCA_000310125_2_lcl|AMXB01000108.1_prot_ENO74357.1_4275, 2767802316_GNJGOIBN_02774, 644736333_MCBBHCNB_03041, GCA_003332265_1_BFLDHLJO_03646, 2767802455_NHBDKAOG_01193, 2687453699_PEBOPBNB_00126, spades-bin_32_BBLLADNB_01205, GCA_003332265_1_BFLDHLJO_00610, GCA_000310125_2_lcl|AMXB01000014.1_prot_ENO81112.1_1876, GCA_000310125_2_lcl|AMXB01000008.1_prot_ENO81994.1_1222, GCA_000310125_2_lcl|AMXB01000009.1_prot_ENO81756.1_1247, 2767802455_NHBDKAOG_04831, 2767802455_NHBDKAOG_04823, 2767802316_GNJGOIBN_01232, 644736333_MCBBHCNB_01502	GCA_000310125_2_lcl|AMXB01000004.1_prot_ENO82705.1_664
OG0000047	N0	n2	0.5555555555555556	Non-Terminal	GCA_000310125_2_lcl|AMXB01000013.1_prot_ENO81252.1_1790, GCA_000310125_2_lcl|AMXB01000011.1_prot_ENO81514.1_1570, GCA_000310125_2_lcl|AMXB01000108.1_prot_ENO74357.1_4275, 2767802316_GNJGOIBN_02774, 644736333_MCBBHCNB_03041, GCA_003332265_1_BFLDHLJO_03646, 2767802455_NHBDKAOG_01193	2687453699_PEBOPBNB_00126, spades-bin_32_BBLLADNB_01205, GCA_003332265_1_BFLDHLJO_00610, GCA_000310125_2_lcl|AMXB01000014.1_prot_ENO81112.1_1876, GCA_000310125_2_lcl|AMXB01000008.1_prot_ENO81994.1_1222, GCA_000310125_2_lcl|AMXB01000009.1_prot_ENO81756.1_1247, 2767802455_NHBDKAOG_04831, 2767802455_NHBDKAOG_04823, 2767802316_GNJGOIBN_01232, 644736333_MCBBHCNB_01502
OG0000047	GCA_000310125.2	n4	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000013.1_prot_ENO81252.1_1790, GCA_000310125_2_lcl|AMXB01000011.1_prot_ENO81514.1_1570	GCA_000310125_2_lcl|AMXB01000108.1_prot_ENO74357.1_4275
OG0000047	GCA_000310125.2	n5	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000013.1_prot_ENO81252.1_1790	GCA_000310125_2_lcl|AMXB01000011.1_prot_ENO81514.1_1570
OG0000047	GCA_000310125.2	n13	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000014.1_prot_ENO81112.1_1876, GCA_000310125_2_lcl|AMXB01000008.1_prot_ENO81994.1_1222	GCA_000310125_2_lcl|AMXB01000009.1_prot_ENO81756.1_1247
OG0000047	GCA_000310125.2	n14	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000014.1_prot_ENO81112.1_1876	GCA_000310125_2_lcl|AMXB01000008.1_prot_ENO81994.1_1222
OG0000047	2767802455	n16	1.0	Terminal	2767802455_NHBDKAOG_04831	2767802455_NHBDKAOG_04823
OG0000048	644736333	n3	1.0	Terminal	644736333_MCBBHCNB_04693	644736333_MCBBHCNB_00080, 644736333_MCBBHCNB_01937, 644736333_MCBBHCNB_02563, 644736333_MCBBHCNB_01550, 644736333_MCBBHCNB_02042, 644736333_MCBBHCNB_04373, 644736333_MCBBHCNB_00339, 644736333_MCBBHCNB_02078, 644736333_MCBBHCNB_03026, 644736333_MCBBHCNB_04568, 644736333_MCBBHCNB_00429, 644736333_MCBBHCNB_01181, 644736333_MCBBHCNB_02355, 644736333_MCBBHCNB_01704, 644736333_MCBBHCNB_01138
OG0000048	644736333	n4	1.0	Terminal	644736333_MCBBHCNB_00080, 644736333_MCBBHCNB_01937	644736333_MCBBHCNB_02563, 644736333_MCBBHCNB_01550, 644736333_MCBBHCNB_02042, 644736333_MCBBHCNB_04373, 644736333_MCBBHCNB_00339, 644736333_MCBBHCNB_02078, 644736333_MCBBHCNB_03026, 644736333_MCBBHCNB_04568, 644736333_MCBBHCNB_00429, 644736333_MCBBHCNB_01181, 644736333_MCBBHCNB_02355, 644736333_MCBBHCNB_01704, 644736333_MCBBHCNB_01138
OG0000048	644736333	n5	1.0	Terminal	644736333_MCBBHCNB_00080	644736333_MCBBHCNB_01937
OG0000048	644736333	n6	1.0	Terminal	644736333_MCBBHCNB_02563	644736333_MCBBHCNB_01550, 644736333_MCBBHCNB_02042, 644736333_MCBBHCNB_04373, 644736333_MCBBHCNB_00339, 644736333_MCBBHCNB_02078, 644736333_MCBBHCNB_03026, 644736333_MCBBHCNB_04568, 644736333_MCBBHCNB_00429, 644736333_MCBBHCNB_01181, 644736333_MCBBHCNB_02355, 644736333_MCBBHCNB_01704, 644736333_MCBBHCNB_01138
OG0000048	644736333	n7	1.0	Terminal	644736333_MCBBHCNB_01550	644736333_MCBBHCNB_02042, 644736333_MCBBHCNB_04373, 644736333_MCBBHCNB_00339, 644736333_MCBBHCNB_02078, 644736333_MCBBHCNB_03026, 644736333_MCBBHCNB_04568, 644736333_MCBBHCNB_00429, 644736333_MCBBHCNB_01181, 644736333_MCBBHCNB_02355, 644736333_MCBBHCNB_01704, 644736333_MCBBHCNB_01138
OG0000048	644736333	n8	1.0	Terminal	644736333_MCBBHCNB_02042	644736333_MCBBHCNB_04373, 644736333_MCBBHCNB_00339, 644736333_MCBBHCNB_02078, 644736333_MCBBHCNB_03026, 644736333_MCBBHCNB_04568, 644736333_MCBBHCNB_00429, 644736333_MCBBHCNB_01181, 644736333_MCBBHCNB_02355, 644736333_MCBBHCNB_01704, 644736333_MCBBHCNB_01138
OG0000048	644736333	n9	1.0	Terminal	644736333_MCBBHCNB_04373	644736333_MCBBHCNB_00339, 644736333_MCBBHCNB_02078, 644736333_MCBBHCNB_03026, 644736333_MCBBHCNB_04568, 644736333_MCBBHCNB_00429, 644736333_MCBBHCNB_01181, 644736333_MCBBHCNB_02355, 644736333_MCBBHCNB_01704, 644736333_MCBBHCNB_01138
OG0000048	644736333	n10	1.0	Terminal	644736333_MCBBHCNB_00339	644736333_MCBBHCNB_02078, 644736333_MCBBHCNB_03026, 644736333_MCBBHCNB_04568, 644736333_MCBBHCNB_00429, 644736333_MCBBHCNB_01181, 644736333_MCBBHCNB_02355, 644736333_MCBBHCNB_01704, 644736333_MCBBHCNB_01138
OG0000048	644736333	n11	1.0	Terminal	644736333_MCBBHCNB_02078	644736333_MCBBHCNB_03026, 644736333_MCBBHCNB_04568, 644736333_MCBBHCNB_00429, 644736333_MCBBHCNB_01181, 644736333_MCBBHCNB_02355, 644736333_MCBBHCNB_01704, 644736333_MCBBHCNB_01138
OG0000048	644736333	n12	1.0	Terminal	644736333_MCBBHCNB_03026	644736333_MCBBHCNB_04568, 644736333_MCBBHCNB_00429, 644736333_MCBBHCNB_01181, 644736333_MCBBHCNB_02355, 644736333_MCBBHCNB_01704, 644736333_MCBBHCNB_01138
OG0000048	644736333	n13	1.0	Terminal	644736333_MCBBHCNB_04568	644736333_MCBBHCNB_00429, 644736333_MCBBHCNB_01181, 644736333_MCBBHCNB_02355, 644736333_MCBBHCNB_01704, 644736333_MCBBHCNB_01138
OG0000048	644736333	n14	1.0	Terminal	644736333_MCBBHCNB_00429	644736333_MCBBHCNB_01181, 644736333_MCBBHCNB_02355, 644736333_MCBBHCNB_01704, 644736333_MCBBHCNB_01138
OG0000048	644736333	n15	1.0	Terminal	644736333_MCBBHCNB_01181	644736333_MCBBHCNB_02355, 644736333_MCBBHCNB_01704, 644736333_MCBBHCNB_01138
OG0000048	644736333	n16	1.0	Terminal	644736333_MCBBHCNB_02355	644736333_MCBBHCNB_01704, 644736333_MCBBHCNB_01138
OG0000048	644736333	n17	1.0	Terminal	644736333_MCBBHCNB_01704	644736333_MCBBHCNB_01138
OG0000049	N2	n1	0.2857142857142857	Non-Terminal	2687453699_PEBOPBNB_00922, spades-bin_32_BBLLADNB_03233	2767802455_NHBDKAOG_00436, GCA_003332265_1_BFLDHLJO_03377, Reactor4-bin_4_CEKMHFBL_02657, Reactor4-bin_4_CEKMHFBL_03019, 2687453699_PEBOPBNB_01857, 644736333_MCBBHCNB_03412, 2767802316_GNJGOIBN_03138, 2767802316_GNJGOIBN_00875, 644736333_MCBBHCNB_01145, spades-bin_32_BBLLADNB_02825, 2767802455_NHBDKAOG_04492, 2767802455_NHBDKAOG_03143, 2767802455_NHBDKAOG_00033, 2767802455_NHBDKAOG_04347, 2687453699_PEBOPBNB_00613
OG0000049	N2	n3	0.5714285714285714	Non-Terminal	2767802455_NHBDKAOG_00436, GCA_003332265_1_BFLDHLJO_03377, Reactor4-bin_4_CEKMHFBL_02657, Reactor4-bin_4_CEKMHFBL_03019, 2687453699_PEBOPBNB_01857, 644736333_MCBBHCNB_03412, 2767802316_GNJGOIBN_03138	2767802316_GNJGOIBN_00875, 644736333_MCBBHCNB_01145, spades-bin_32_BBLLADNB_02825, 2767802455_NHBDKAOG_04492, 2767802455_NHBDKAOG_03143, 2767802455_NHBDKAOG_00033, 2767802455_NHBDKAOG_04347, 2687453699_PEBOPBNB_00613
OG0000049	N2	n7	0.14285714285714285	Non-Terminal	Reactor4-bin_4_CEKMHFBL_02657	Reactor4-bin_4_CEKMHFBL_03019, 2687453699_PEBOPBNB_01857
OG0000049	2767802455	n14	1.0	Terminal	2767802455_NHBDKAOG_04492, 2767802455_NHBDKAOG_03143	2767802455_NHBDKAOG_00033, 2767802455_NHBDKAOG_04347
OG0000049	2767802455	n15	1.0	Terminal	2767802455_NHBDKAOG_04492	2767802455_NHBDKAOG_03143
OG0000049	2767802455	n16	1.0	Terminal	2767802455_NHBDKAOG_00033	2767802455_NHBDKAOG_04347
OG0000050	N0	n0	0.5555555555555556	Non-Terminal	spades-bin_32_BBLLADNB_03871, GCA_000310125_2_lcl|AMXB01000092.1_prot_ENO74452.1_4254, 2506520024_2506669882, 2506520024_2506671174, 2506520024_2506671596, 644736333_MCBBHCNB_00014, 644736333_MCBBHCNB_00022, 2687453699_PEBOPBNB_03739, Reactor4-bin_4_CEKMHFBL_01280	2506520024_2506671573, 2767802455_NHBDKAOG_04143, Reactor4-bin_4_CEKMHFBL_01843, 644736333_MCBBHCNB_00408, 644736333_MCBBHCNB_00173, 2767802316_GNJGOIBN_00149, 2687453699_PEBOPBNB_00476, GCA_000310125_2_lcl|AMXB01000067.1_prot_ENO74876.1_4120, GCA_000310125_2_lcl|AMXB01000037.1_prot_ENO76678.1_3417
OG0000050	N0	n3	0.1111111111111111	Non-Terminal	GCA_000310125_2_lcl|AMXB01000092.1_prot_ENO74452.1_4254, 2506520024_2506669882, 2506520024_2506671174, 2506520024_2506671596, 644736333_MCBBHCNB_00014	644736333_MCBBHCNB_00022, 2687453699_PEBOPBNB_03739
OG0000050	N0	n5	0.1111111111111111	Non-Terminal	2506520024_2506669882, 2506520024_2506671174	2506520024_2506671596, 644736333_MCBBHCNB_00014
OG0000050	2506520024	n6	1.0	Terminal	2506520024_2506669882	2506520024_2506671174
OG0000050	644736333	n14	1.0	Terminal	644736333_MCBBHCNB_00408	644736333_MCBBHCNB_00173
OG0000050	GCA_000310125.2	n16	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000067.1_prot_ENO74876.1_4120	GCA_000310125_2_lcl|AMXB01000037.1_prot_ENO76678.1_3417
OG0000051	N0	n0	0.7777777777777778	Non-Terminal	2506520024_2506672175, spades-bin_32_BBLLADNB_03799, 2687453699_PEBOPBNB_01959, GCA_003332265_1_BFLDHLJO_01019, 2767802455_NHBDKAOG_01188, Reactor4-bin_4_CEKMHFBL_01682, 2767802455_NHBDKAOG_02785, 2767802455_NHBDKAOG_02786, 2767802316_GNJGOIBN_01570, 644736333_MCBBHCNB_01876, GCA_000310125_2_lcl|AMXB01000048.1_prot_ENO75735.1_3785	2506520024_2506670710, GCA_003332265_1_BFLDHLJO_01624, 2687453699_PEBOPBNB_02604, 644736333_MCBBHCNB_01477, 2767802316_GNJGOIBN_01207, 2767802455_NHBDKAOG_03061, Reactor4-bin_4_CEKMHFBL_02725
OG0000051	N4	n6	0.25	Non-Terminal	2767802455_NHBDKAOG_01188	Reactor4-bin_4_CEKMHFBL_01682, 2767802455_NHBDKAOG_02785, 2767802455_NHBDKAOG_02786, 2767802316_GNJGOIBN_01570, 644736333_MCBBHCNB_01876
OG0000051	N6	n8	0.3333333333333333	Non-Terminal	2767802455_NHBDKAOG_02785	2767802455_NHBDKAOG_02786, 2767802316_GNJGOIBN_01570, 644736333_MCBBHCNB_01876
OG0000052	N0	n0	0.7777777777777778	Non-Terminal	Reactor4-bin_4_CEKMHFBL_03062, spades-bin_32_BBLLADNB_00641, GCA_000310125_2_lcl|AMXB01000011.1_prot_ENO81537.1_1593, GCA_000310125_2_lcl|AMXB01000011.1_prot_ENO81531.1_1587, 2767802455_NHBDKAOG_03676, spades-bin_32_BBLLADNB_01939, 2687453699_PEBOPBNB_00985, 644736333_MCBBHCNB_01221, 2767802316_GNJGOIBN_00946, 2506520024_2506672590	GCA_000310125_2_lcl|AMXB01000013.1_prot_ENO81269.1_1807, 2506520024_2506671827, 2687453699_PEBOPBNB_01813, spades-bin_32_BBLLADNB_01564, GCA_003332265_1_BFLDHLJO_03290, 2767802316_GNJGOIBN_00801, 644736333_MCBBHCNB_01081, Reactor4-bin_4_CEKMHFBL_02105
OG0000052	N0	n3	0.1111111111111111	Non-Terminal	spades-bin_32_BBLLADNB_00641, GCA_000310125_2_lcl|AMXB01000011.1_prot_ENO81537.1_1593, GCA_000310125_2_lcl|AMXB01000011.1_prot_ENO81531.1_1587	2767802455_NHBDKAOG_03676, spades-bin_32_BBLLADNB_01939, 2687453699_PEBOPBNB_00985, 644736333_MCBBHCNB_01221, 2767802316_GNJGOIBN_00946
OG0000052	GCA_000310125.2	n5	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000011.1_prot_ENO81537.1_1593	GCA_000310125_2_lcl|AMXB01000011.1_prot_ENO81531.1_1587
OG0000053	N2	n0	0.42857142857142855	Non-Terminal	GCA_003332265_1_BFLDHLJO_02840, spades-bin_32_BBLLADNB_01069, 2687453699_PEBOPBNB_00573, 2767802455_NHBDKAOG_04119, 2767802316_GNJGOIBN_00182, 644736333_MCBBHCNB_00448	2767802455_NHBDKAOG_04085, Reactor4-bin_4_CEKMHFBL_03821, 2687453699_PEBOPBNB_03616, 2767802455_NHBDKAOG_01490, GCA_003332265_1_BFLDHLJO_00379, 2767802455_NHBDKAOG_01491, 2767802455_NHBDKAOG_04381, Reactor4-bin_4_CEKMHFBL_03989, Reactor4-bin_4_CEKMHFBL_04187, Reactor4-bin_4_CEKMHFBL_01358, GCA_003332265_1_BFLDHLJO_02841, 2767802455_NHBDKAOG_01492
OG0000053	N2	n6	0.14285714285714285	Non-Terminal	2767802455_NHBDKAOG_04085	Reactor4-bin_4_CEKMHFBL_03821, 2687453699_PEBOPBNB_03616, 2767802455_NHBDKAOG_01490, GCA_003332265_1_BFLDHLJO_00379, 2767802455_NHBDKAOG_01491, 2767802455_NHBDKAOG_04381, Reactor4-bin_4_CEKMHFBL_03989, Reactor4-bin_4_CEKMHFBL_04187, Reactor4-bin_4_CEKMHFBL_01358, GCA_003332265_1_BFLDHLJO_02841, 2767802455_NHBDKAOG_01492
OG0000053	N2	n7	0.14285714285714285	Non-Terminal	Reactor4-bin_4_CEKMHFBL_03821	2687453699_PEBOPBNB_03616, 2767802455_NHBDKAOG_01490, GCA_003332265_1_BFLDHLJO_00379, 2767802455_NHBDKAOG_01491, 2767802455_NHBDKAOG_04381, Reactor4-bin_4_CEKMHFBL_03989, Reactor4-bin_4_CEKMHFBL_04187, Reactor4-bin_4_CEKMHFBL_01358, GCA_003332265_1_BFLDHLJO_02841, 2767802455_NHBDKAOG_01492
